kpi_name,value
total_units_ordered,8764
produced_units_fuse0,2891
produced_units_fuse1,2893
produced_units_fuse2,2980
makespan_seconds,520565.5
average_cycle_time_seconds,59.3412
cycle_time_from_1_over_throughput_rate_seconds,59.3982
throughput_rate_per_second,0.016836
throughput_rate_per_hour,60.6079
average_throughput_time_seconds,918.152
average_active_throughput_time_seconds,918.152
average_throughput_efficiency,0.357246
total_wait_time_seconds,1895496.3
average_cycle_time_seconds_fuse0,179.4911
Active_average_cycle_time_seconds_fuse0,162.9748
global_average_cycle_time_seconds_fuse0,162.9748
average_cycle_time_seconds_fuse1,179.4228
Active_average_cycle_time_seconds_fuse1,164.7333
global_average_cycle_time_seconds_fuse1,164.7333
average_cycle_time_seconds_fuse2,174.2397
Active_average_cycle_time_seconds_fuse2,165.7207
global_average_cycle_time_seconds_fuse2,165.7207
utilization_overall_station_1_bottom_cover,0.055583
utilization_active_window_station_1_bottom_cover,0.055701
max_queue_station_1_bottom_cover,6
average_queue_station_1_bottom_cover,0.00479
average_wait_station_1_bottom_cover_seconds,0.0422
availability_station_1_bottom_cover,1.0
utilization_overall_station_1_1_bottom_cover,0.055532
utilization_active_window_station_1_1_bottom_cover,0.055643
max_queue_station_1_1_bottom_cover,6
average_queue_station_1_1_bottom_cover,0.004793
average_wait_station_1_1_bottom_cover_seconds,0.0435
availability_station_1_1_bottom_cover,1.0
utilization_overall_station_2_drill_station,0.162943
utilization_active_window_station_2_drill_station,0.163261
max_queue_station_2_drill_station,2
average_queue_station_2_drill_station,0.000981
average_wait_station_2_drill_station_seconds,0.7044
availability_station_2_drill_station,1.0
utilization_overall_station_2_1_drill_station,0.012147
utilization_active_window_station_2_1_drill_station,0.012176
max_queue_station_2_1_drill_station,2
average_queue_station_2_1_drill_station,0.00821
average_wait_station_2_1_drill_station_seconds,0.1422
availability_station_2_1_drill_station,1.0
utilization_overall_station_3_robot_cell,0.999055
utilization_active_window_station_3_robot_cell,0.999967
max_queue_station_3_robot_cell,2
average_queue_station_3_robot_cell,0.437112
average_wait_station_3_robot_cell_seconds,316.6409
availability_station_3_robot_cell,1.0
utilization_overall_station_3_1_robot_cell,0.998662
utilization_active_window_station_3_1_robot_cell,0.999894
max_queue_station_3_1_robot_cell,2
average_queue_station_3_1_robot_cell,0.114318
average_wait_station_3_1_robot_cell_seconds,212.0902
availability_station_3_1_robot_cell,1.0
utilization_overall_station_3_2_robot_cell,0.998274
utilization_active_window_station_3_2_robot_cell,0.999121
max_queue_station_3_2_robot_cell,2
average_queue_station_3_2_robot_cell,0.311864
average_wait_station_3_2_robot_cell_seconds,237.1833
availability_station_3_2_robot_cell,1.0
utilization_overall_station_3_3_robot_cell,0.997989
utilization_active_window_station_3_3_robot_cell,0.999064
max_queue_station_3_3_robot_cell,1
average_queue_station_3_3_robot_cell,0.220897
average_wait_station_3_3_robot_cell_seconds,192.0025
availability_station_3_3_robot_cell,1.0
utilization_overall_station_3_4_robot_cell,0.992114
utilization_active_window_station_3_4_robot_cell,0.993745
max_queue_station_3_4_robot_cell,1
average_queue_station_3_4_robot_cell,0.006826
average_wait_station_3_4_robot_cell_seconds,110.4503
availability_station_3_4_robot_cell,1.0
utilization_overall_station_4_inspection,0.030526
utilization_active_window_station_4_inspection,0.030558
max_queue_station_4_inspection,0
average_queue_station_4_inspection,0.0
average_wait_station_4_inspection_seconds,0.0183
availability_station_4_inspection,1.0
utilization_overall_station_4_1_inspection,0.004829
utilization_active_window_station_4_1_inspection,0.004889
max_queue_station_4_1_inspection,0
average_queue_station_4_1_inspection,0.0
average_wait_station_4_1_inspection_seconds,0.004
availability_station_4_1_inspection,1.0
utilization_overall_station_5_top_cover,0.001847
utilization_active_window_station_5_top_cover,0.002055
max_queue_station_5_top_cover,0
average_queue_station_5_top_cover,0.0
average_wait_station_5_top_cover_seconds,0.0
availability_station_5_top_cover,1.0
utilization_overall_station_5_1_top_cover,0.075597
utilization_active_window_station_5_1_top_cover,0.075677
max_queue_station_5_1_top_cover,1
average_queue_station_5_1_top_cover,0.000351
average_wait_station_5_1_top_cover_seconds,0.1003
availability_station_5_1_top_cover,1.0
utilization_overall_station_6_packaging,0.000131
utilization_active_window_station_6_packaging,0.000158
max_queue_station_6_packaging,0
average_queue_station_6_packaging,0.0
average_wait_station_6_packaging_seconds,0.0
availability_station_6_packaging,1.0
utilization_overall_station_6_1_packaging,0.067212
utilization_active_window_station_6_1_packaging,0.067283
max_queue_station_6_1_packaging,0
average_queue_station_6_1_packaging,0.0
average_wait_station_6_1_packaging_seconds,0.0018
availability_station_6_1_packaging,1.0
order_qty_fuse0,2891
order_qty_fuse1,2893
order_qty_fuse2,2980
total fitness,14744.540059818934
