kpi_name,value
total_units_ordered,8764
produced_units_fuse0,2902
produced_units_fuse1,2898
produced_units_fuse2,2964
makespan_seconds,564726.47
average_cycle_time_seconds,64.4218
cycle_time_from_1_over_throughput_rate_seconds,64.4371
throughput_rate_per_second,0.015519
throughput_rate_per_hour,55.8685
average_throughput_time_seconds,3976.5141
average_active_throughput_time_seconds,3976.2858
average_throughput_efficiency,0.283536
total_wait_time_seconds,23747147.6085
average_cycle_time_seconds_fuse0,193.9421
Active_average_cycle_time_seconds_fuse0,178.238
global_average_cycle_time_seconds_fuse0,192.6081
average_cycle_time_seconds_fuse1,194.3125
Active_average_cycle_time_seconds_fuse1,178.4865
global_average_cycle_time_seconds_fuse1,192.8764
average_cycle_time_seconds_fuse2,190.1122
Active_average_cycle_time_seconds_fuse2,175.1151
global_average_cycle_time_seconds_fuse2,189.1845
utilization_overall_station_1_bottom_cover,0.806839
utilization_active_window_station_1_bottom_cover,0.814601
max_queue_station_1_bottom_cover,34
average_queue_station_1_bottom_cover,1.684069
average_wait_station_1_bottom_cover_seconds,203.8406
availability_station_1_bottom_cover,1.0
utilization_overall_station_1_1_bottom_cover,0.806701
utilization_active_window_station_1_1_bottom_cover,0.814352
max_queue_station_1_1_bottom_cover,34
average_queue_station_1_1_bottom_cover,0.998657
average_wait_station_1_1_bottom_cover_seconds,125.0735
availability_station_1_1_bottom_cover,1.0
utilization_overall_station_2_drill_station,0.853105
utilization_active_window_station_2_drill_station,0.859105
max_queue_station_2_drill_station,15
average_queue_station_2_drill_station,6.79947
average_wait_station_2_drill_station_seconds,1285.8479
availability_station_2_drill_station,1.0
utilization_overall_station_2_1_drill_station,0.852057
utilization_active_window_station_2_1_drill_station,0.859302
max_queue_station_2_1_drill_station,23
average_queue_station_2_1_drill_station,10.21931
average_wait_station_2_1_drill_station_seconds,1921.0281
availability_station_2_1_drill_station,1.0
utilization_overall_station_2_2_drill_station,0.847189
utilization_active_window_station_2_2_drill_station,0.854398
max_queue_station_2_2_drill_station,18
average_queue_station_2_2_drill_station,4.755088
average_wait_station_2_2_drill_station_seconds,929.0787
availability_station_2_2_drill_station,1.0
utilization_overall_station_3_robot_cell,0.85959
utilization_active_window_station_3_robot_cell,0.860947
max_queue_station_3_robot_cell,12
average_queue_station_3_robot_cell,6.185423
average_wait_station_3_robot_cell_seconds,1980.1512
availability_station_3_robot_cell,1.0
utilization_overall_station_3_1_robot_cell,0.860327
utilization_active_window_station_3_1_robot_cell,0.863323
max_queue_station_3_1_robot_cell,10
average_queue_station_3_1_robot_cell,3.854312
average_wait_station_3_1_robot_cell_seconds,1278.9008
availability_station_3_1_robot_cell,1.0
utilization_overall_station_3_2_robot_cell,0.85538
utilization_active_window_station_3_2_robot_cell,0.859733
max_queue_station_3_2_robot_cell,9
average_queue_station_3_2_robot_cell,2.719545
average_wait_station_3_2_robot_cell_seconds,966.3856
availability_station_3_2_robot_cell,1.0
utilization_overall_station_3_3_robot_cell,0.84242
utilization_active_window_station_3_3_robot_cell,0.848565
max_queue_station_3_3_robot_cell,9
average_queue_station_3_3_robot_cell,1.032859
average_wait_station_3_3_robot_cell_seconds,450.0446
availability_station_3_3_robot_cell,1.0
utilization_overall_station_3_4_robot_cell,0.829904
utilization_active_window_station_3_4_robot_cell,0.836239
max_queue_station_3_4_robot_cell,3
average_queue_station_3_4_robot_cell,0.249443
average_wait_station_3_4_robot_cell_seconds,210.0345
availability_station_3_4_robot_cell,1.0
utilization_overall_station_4_inspection,0.850383
utilization_active_window_station_4_inspection,0.851902
max_queue_station_4_inspection,6
average_queue_station_4_inspection,0.968785
average_wait_station_4_inspection_seconds,172.873
availability_station_4_inspection,1.0
utilization_overall_station_4_1_inspection,0.841519
utilization_active_window_station_4_1_inspection,0.844835
max_queue_station_4_1_inspection,9
average_queue_station_4_1_inspection,0.867789
average_wait_station_4_1_inspection_seconds,157.3623
availability_station_4_1_inspection,1.0
utilization_overall_station_5_top_cover,0.825637
utilization_active_window_station_5_top_cover,0.831712
max_queue_station_5_top_cover,3
average_queue_station_5_top_cover,0.245085
average_wait_station_5_top_cover_seconds,81.2471
availability_station_5_top_cover,1.0
utilization_overall_station_5_1_top_cover,0.844496
utilization_active_window_station_5_1_top_cover,0.847496
max_queue_station_5_1_top_cover,3
average_queue_station_5_1_top_cover,0.300363
average_wait_station_5_1_top_cover_seconds,100.8183
availability_station_5_1_top_cover,1.0
utilization_overall_station_5_2_top_cover,0.849029
utilization_active_window_station_5_2_top_cover,0.850465
max_queue_station_5_2_top_cover,4
average_queue_station_5_2_top_cover,0.300033
average_wait_station_5_2_top_cover_seconds,111.0028
availability_station_5_2_top_cover,1.0
utilization_overall_station_6_packaging,0.826244
utilization_active_window_station_6_packaging,0.829502
max_queue_station_6_packaging,4
average_queue_station_6_packaging,0.036544
average_wait_station_6_packaging_seconds,38.958
availability_station_6_packaging,1.0
utilization_overall_station_6_1_packaging,0.836095
utilization_active_window_station_6_1_packaging,0.83759
max_queue_station_6_1_packaging,5
average_queue_station_6_1_packaging,0.080642
average_wait_station_6_1_packaging_seconds,46.5836
availability_station_6_1_packaging,1.0
order_qty_fuse0,2902
order_qty_fuse1,2898
order_qty_fuse2,2964
