unit_seq,order_id,unit_id,variant,route_id
1,75,U1860,FUSE0,p:2.1.5.2.3.2
2,75,U1862,FUSE0,p:2.1.1.1.3.2
3,75,U1863,FUSE0,p:2.2.3.1.1.1
4,75,U1864,FUSE0,p:2.3.2.2.2.1
5,75,U1865,FUSE0,p:2.1.1.1.2.1
6,75,U1866,FUSE0,p:2.2.3.1.2.1
7,75,U1867,FUSE0,p:2.1.2.2.3.2
8,75,U1868,FUSE0,p:2.2.3.1.3.2
9,75,U1869,FUSE1,p:2.1.2.2.2.1
10,75,U1870,FUSE1,p:2.2.1.1.3.2
11,75,U1871,FUSE1,p:2.1.3.1.3.2
12,75,U1872,FUSE1,p:2.2.2.1.2.2
13,75,U1873,FUSE1,p:2.1.1.2.1.1
14,75,U1874,FUSE1,p:2.2.3.1.3.2
15,75,U1875,FUSE1,p:2.1.5.1.2.1
16,75,U1876,FUSE1,p:2.3.3.2.1.2
17,75,U1877,FUSE1,p:2.2.4.1.3.1
18,75,U1878,FUSE2,p:2.1.3.1.2.1
19,75,U1879,FUSE2,p:2.3.4.1.3.1
20,75,U1880,FUSE2,p:2.2.1.2.2.2
21,75,U1881,FUSE2,p:1.1.4.2.2.2
22,75,U1882,FUSE2,p:2.1.2.1.2.1
23,75,U1883,FUSE2,p:1.3.2.1.1.1
24,75,U1884,FUSE2,p:2.3.4.2.3.2
25,75,U1885,FUSE2,p:1.2.1.2.3.2
26,75,U1886,FUSE2,p:2.2.1.1.1.1
27,75,U1887,FUSE2,p:1.1.2.1.1.1
28,299,U7510,FUSE2,p:1.1.1.2.2.2
29,86,U2143,FUSE0,p:2.1.4.2.3.2
30,86,U2144,FUSE0,p:1.3.1.2.2.2
31,86,U2145,FUSE0,p:2.3.1.2.1.2
32,86,U2146,FUSE0,p:1.2.5.2.3.2
33,86,U2147,FUSE0,p:1.1.2.2.1.2
34,86,U2148,FUSE0,p:2.2.5.1.1.1
35,86,U2149,FUSE0,p:1.3.5.1.1.1
36,86,U2150,FUSE0,p:2.1.1.1.3.1
37,86,U2151,FUSE0,p:1.2.3.2.3.2
38,86,U2152,FUSE1,p:2.2.2.1.2.1
39,86,U2153,FUSE1,p:2.1.1.2.2.2
40,86,U2154,FUSE1,p:1.1.5.2.2.2
41,86,U2155,FUSE1,p:1.3.3.1.3.1
42,86,U2156,FUSE1,p:2.3.4.1.3.1
43,86,U2157,FUSE1,p:2.2.2.2.1.2
44,86,U2158,FUSE1,p:1.2.2.1.2.1
45,86,U2159,FUSE1,p:1.1.3.2.2.2
46,86,U2160,FUSE1,p:1.3.4.2.1.2
47,86,U2161,FUSE2,p:1.3.5.2.3.2
48,86,U2162,FUSE2,p:2.1.4.2.2.1
49,86,U2163,FUSE2,p:1.2.3.1.1.1
50,86,U2164,FUSE2,p:2.3.2.1.3.2
51,86,U2165,FUSE2,p:1.1.5.1.2.1
52,86,U2166,FUSE2,p:2.2.5.1.2.2
53,86,U2167,FUSE2,p:1.3.3.2.3.2
54,86,U2168,FUSE2,p:1.2.1.1.1.2
55,86,U2169,FUSE2,p:2.1.2.2.2.1
56,86,U2170,FUSE2,p:1.1.3.1.1.2
57,329,U8228,FUSE0,p:2.3.5.1.3.2
58,329,U8229,FUSE0,p:1.3.1.2.1.1
59,329,U8230,FUSE0,p:2.2.1.2.1.1
60,329,U8231,FUSE0,p:1.2.4.2.3.1
61,329,U8232,FUSE0,p:2.1.5.2.2.1
62,329,U8233,FUSE0,p:1.1.4.1.2.2
63,329,U8234,FUSE0,p:2.3.1.1.3.2
64,329,U8235,FUSE1,p:1.3.3.2.3.1
65,329,U8236,FUSE1,p:2.2.4.2.1.1
66,329,U8237,FUSE1,p:1.2.2.1.1.2
67,329,U8238,FUSE1,p:1.1.3.1.2.2
68,329,U8239,FUSE1,p:2.1.1.2.2.1
69,329,U8240,FUSE1,p:1.3.2.2.3.1
70,329,U8241,FUSE1,p:1.2.5.1.1.2
71,329,U8242,FUSE2,p:2.3.4.1.3.2
72,329,U8243,FUSE2,p:1.1.2.1.2.2
73,329,U8244,FUSE2,p:2.2.3.2.1.1
74,329,U8245,FUSE2,p:1.3.5.2.3.1
75,329,U8246,FUSE2,p:2.1.4.2.2.1
76,329,U8247,FUSE2,p:1.2.1.1.1.2
77,329,U8248,FUSE2,p:2.3.3.2.3.1
78,111,U2762,FUSE0,p:1.1.2.1.2.2
79,111,U2763,FUSE0,p:2.2.1.2.1.1
80,111,U2764,FUSE0,p:1.1.5.1.2.2
81,111,U2765,FUSE0,p:2.2.2.1.3.2
82,111,U2766,FUSE0,p:1.3.1.2.1.1
83,111,U2767,FUSE1,p:2.1.2.2.2.1
84,111,U2768,FUSE1,p:1.2.4.1.1.2
