start of run,run number,schedule_calculation,simulation_runtime
0.01956179999979213,1,24.708101700001862,0.38967350000166334
25.118039700002555,1,0,0.18732319999980973
25.305845700000646,1,0,0.23905820000072708
25.545479200001864,1,0,0.4166884999976901
25.96262790000037,1,0,0.22747439999875496
26.190547300000617,1,0,0.26740309999877354
26.45837720000054,1,0,0.24280480000015814
26.70160990000295,1,0,0.2150368000002345
26.917025500002637,1,0,0.25577999999950407
27.173289599999407,1,0,0.30395430000135093
27.477667200000724,1,0,0.26881589999902644
27.74705929999982,1,0,0.6590877999988152
28.407198400000198,1,0,0.3069206000000122
28.714556200000516,1,0,0.33432489999904647
29.049309000001813,1,0,0.4126241000012669
29.462419999999838,1,0,0.4377704999969865
29.900796900001296,1,0,0.30130779999672086
30.202575300001627,1,0,0.3405563999986043
30.54369580000275,1,0,0.2994289000016579
30.84369069999957,1,0,0.3335925999999745
31.17777610000121,1,0,0.34801639999932377
31.526174300001003,1,0,0.9988013000001956
32.52563860000009,1,0,0.5440078999999969
33.07020860000193,1,0,0.8667858999979217
33.93757539999933,1,0,0.5075470000010682
34.44559080000181,1,0,0.5274171999990358
34.97348590000183,1,0,0.6222133000010217
35.59615610000037,1,0,0.5128164000016113
36.109425500002544,1,0,0.7289961999995285
36.83906710000156,1,0,0.5548323000002711
37.3946176999998,1,0,0.7683206000001519
38.1638810000004,1,0,0.6152513999986695
38.7796296000015,1,0,0.7328123000006599
39.51301590000003,1,0,0.6332097000013164
40.1468483000026,1,0,0.6584193000016967
40.80590310000116,1,0,0.7278937000010046
41.534411399999954,1,0,0.9064371999993455
42.44142389999979,1,0,1.1792854000013904
43.62150490000204,1,0,0.9271675999989384
44.54964749999999,1,0,0.8581660999989253
45.40836910000144,1,0,0.9362087999979849
46.34532070000205,1,0,0.8523431000030541
47.19828129999951,1,0,1.2004116999996768
48.39924550000069,1,0,1.018676299998333
49.41850340000019,1,0,1.029191900001024
50.44829709999976,1,0,0.9816946999999345
51.43049969999993,1,0,1.0163513999978022
52.447441100001015,1,0,1.0040453000001435
53.45233949999965,1,0,1.0669120000020484
54.5199915000012,1,0,1.0008191000015358
55.5219367000027,1,0,1.0616917000006652
56.58420710000064,1,0,1.0382227000009152
57.62345700000151,1,0,1.0007963999996718
58.625338900001225,1,0,1.0062452999991365
59.632079000002705,1,0,1.131986100001086
60.76463689999946,1,0,1.052068800003326
61.81726379999964,1,0,1.1193209000011848
62.937217800001235,1,0,1.0932224999996834
64.03119119999974,1,0,1.2106751999999688
65.24269300000014,1,0,1.1631271000005654
66.40646850000121,1,0,1.1257235999983095
67.53274150000289,1,0,1.1413431000000855
68.6747439000028,1,0,1.1833404999997583
69.85886590000155,1,0,1.1539444000009098
71.01376060000257,1,0,1.3023829999983718
72.31675970000288,1,0,1.4136766000010539
73.73099920000095,1,0,1.2561081000021659
74.98776980000184,1,0,1.2710031999995408
76.25938850000239,1,0,1.2300417999977071
77.49009880000085,1,0,1.3145584000012605
78.80532800000219,1,0,1.297617000000173
80.10363270000016,1,0,1.3030123999997159
81.40740030000234,1,0,1.3562832999996317
82.76437740000256,1,0,1.3692028000004939
84.13428390000263,1,0,1.39735699999801
85.53231439999945,1,0,1.3866024000017205
86.91962220000278,1,0,1.39076009999917
88.31096460000117,1,0,1.4281479000019317
89.73967190000258,1,0,1.448516100001143
91.18882460000168,1,0,1.4469979000023159
92.63658249999935,1,0,1.4674764999981562
94.10495609999998,1,0,1.4737607999995816
95.57971170000019,1,0,1.5020874999972875
97.0830042000016,1,0,1.4766734000004362
98.56038810000246,1,0,1.4825184000001173
100.0437966999998,1,0,1.6105023999989498
101.6553077000026,1,0,1.53295149999758
103.18921709999995,1,0,1.7113260999976774
104.90128720000212,1,0,1.6263135000008333
106.52816090000124,1,0,1.716405200000736
108.24580580000111,1,0,1.844486499998311
0.021311600001354236,2,24.76055659999838,0.190726499997254
24.973256900000706,2,0,0.18652600000132225
25.16019420000157,2,0,0.14837450000050012
25.309021200002462,2,0,0.14718250000078115
25.456793500001368,2,0,0.19658930000150576
25.653783900001145,2,0,0.2298878000001423
25.884160200002952,2,0,0.4215463999971689
26.30611940000017,2,0,0.5610812999984773
26.867664200002764,2,0,0.2583303999999771
27.1264228,2,0,0.2274400999995123
27.354537200000777,2,0,0.2545702999996138
27.609686800002237,2,0,0.22657239999898593
27.836748500001704,2,0,0.24191069999869796
28.0794272000021,2,0,0.48785249999855296
28.5676655999996,2,0,0.31122119999781717
28.879295800001273,2,0,0.40494910000052187
29.284845900001528,2,0,0.3049621999998635
29.590224300001864,2,0,0.3021642999992764
29.89288250000027,2,0,0.6209748000001127
30.51428070000111,2,0,0.31280079999851296
30.827498700000433,2,0,0.32781319999776315
31.155678200000693,2,0,0.33978360000037355
31.49597150000045,2,0,0.31094020000091405
31.807465100002446,2,0,0.36610019999716314
32.174180400001205,2,0,0.3928641000020434
32.567623099999764,2,0,0.4651198999999906
33.03311380000014,2,0,0.3800891999999294
33.41367650000029,2,0,0.8493316999993112
34.263546700000006,2,0,0.4481201999988116
34.71236450000288,2,0,0.5658879000002344
35.279043000002275,2,0,0.4664359999987937
35.74605639999936,2,0,0.43769759999850066
36.18420479999986,2,0,0.8419183999976667
37.02655570000206,2,0,0.5884718999986944
37.61578830000144,2,0,0.5210604000021704
38.13777029999983,2,0,0.7218212999978277
38.860077700002876,2,0,0.6564414000022225
39.5172206999996,2,0,0.7097534999993513
40.227531000000454,2,0,0.7061824999982491
40.934378600002674,2,0,0.7344054000022879
41.669488800002,2,0,0.6363979000016116
42.30654760000107,2,0,0.6334588999998232
42.94055890000163,2,0,0.6811422999999195
43.622211300000345,2,0,0.6494702999989386
44.2722926000024,2,0,0.6932161000004271
44.96610160000273,2,0,0.6928240999986883
45.65984480000043,2,0,0.8822118000025512
46.542929499999445,2,0,0.8349286000011489
47.37850900000194,2,0,0.8257733999998891
48.2047702000018,2,0,0.7749426999980642
48.98024430000078,2,0,0.858202400002483
49.83907270000054,2,0,0.8382423000002746
50.67802510000183,2,0,0.7675050999969244
51.44617610000205,2,0,0.7943057000011322
52.241166700001486,2,0,0.7895238999990397
53.03123410000262,2,0,0.837046200002078
53.86933499999941,2,0,0.7776615999973728
54.64760229999956,2,0,0.9088929999998072
55.557459600000584,2,0,1.0067214000009699
56.564675600002374,2,0,0.8896487000019988
57.45520320000287,2,0,1.0422549000031722
58.49803050000264,2,0,0.9589575000027253
59.457492000001366,2,0,0.9633860999965691
60.42140840000138,2,0,0.9467145000016899
61.368731200000184,2,0,0.9982612000021618
62.36826430000292,2,0,1.5828294999992067
63.95171290000144,2,0,1.2302224000013666
65.1828201999997,2,0,1.355251999997563
66.53861770000003,2,0,1.3032141999974556
67.84268110000266,2,0,1.29550890000246
69.13899940000192,2,0,1.2783435999990616
70.41796020000038,2,0,1.2823463999993692
71.70113060000222,2,0,1.2538185000012163
72.95563519999996,2,0,1.2181252000009408
74.17434440000216,2,0,1.376570600001287
75.55165219999981,2,0,1.2707569999984116
76.82299190000049,2,0,1.332647100000031
78.15672040000209,2,0,1.5712281999985862
79.72901270000148,2,0,1.3737745999969775
81.10375639999984,2,0,1.4912481999999727
82.59602649999943,2,0,1.4278341999997792
84.02465890000167,2,0,1.4428752999992867
85.46822830000019,2,0,1.4408177000004798
86.9097236000016,2,0,1.49650660000043
88.40714380000281,2,0,1.511365399997885
89.919632000001,2,0,1.5477951000029861
91.46823740000036,2,0,1.6717536999967706
93.14064480000161,2,0,1.6086398999977973
94.75065620000169,2,0,1.5980550999993284
96.34960970000247,2,0,1.5972763999998278
97.94796359999964,2,0,1.6842523999985133
99.63290930000221,2,0,1.604982500000915
101.23902310000267,2,0,1.8573537000011129
103.09696500000064,2,0,1.9347172999987379
0.0214802000009513,3,24.652564499996515,0.44213220000165165
25.117130100003124,3,0,0.1858434000023408
25.303554500002065,3,0,0.17249090000041178
25.47648680000202,3,0,0.16898049999872455
25.64606780000031,3,0,0.3000270000011369
