order_id,due date,start_time,finish_time,through_put_time,lateness,fitness,priority,variant0,quantity0,variant1,quantity1,variant2,quantity2,planned_week,finished_week,planned_day,finished_day
1,67959,63904.8,66450.5,2545.699999999997,-1508.5,-0.002177332202681376,3,FUSE0,9,FUSE1,9,FUSE2,8,1,1.0,3,3.0
2,391235,,,,,,1,FUSE0,9,FUSE1,9,FUSE2,9,3,,14,
3,391807,,,,,,1,FUSE0,7,FUSE1,7,FUSE2,8,3,,14,
4,391476,,,,,,1,FUSE0,9,FUSE1,8,FUSE2,9,3,,14,
5,54444,22032.8,24212.3,2179.5,-30231.7,-0.02375226675199706,2,FUSE0,8,FUSE1,8,FUSE2,7,1,1.0,2,1.0
6,106008,,,,,,2,FUSE0,9,FUSE1,9,FUSE2,8,1,,4,
7,59418,52319.0,54926.5,2607.5,-4491.5,-0.001247638888888889,1,FUSE0,9,FUSE1,9,FUSE2,10,1,1.0,2,2.0
8,99887,,,,,,1,FUSE0,8,FUSE1,8,FUSE2,9,1,,4,
9,172144,,,,,,1,FUSE0,8,FUSE1,8,FUSE2,8,2,,6,
10,22314,16339.2,18523.5,2184.2999999999993,-3790.5,-0.005471115488408191,3,FUSE0,7,FUSE1,8,FUSE2,8,1,1.0,1,1.0
11,41495,36084.8,38621.9,2537.0999999999985,-2873.0999999999985,-0.0007980833333333329,1,FUSE0,9,FUSE1,9,FUSE2,9,1,1.0,2,2.0
12,428791,,,,,,1,FUSE0,9,FUSE1,9,FUSE2,9,3,,15,
13,332129,,,,,,1,FUSE0,8,FUSE1,9,FUSE2,9,3,,12,
14,325362,,,,,,1,FUSE0,8,FUSE1,8,FUSE2,9,3,,12,
15,524436,,,,,,5,FUSE0,8,FUSE1,8,FUSE2,7,4,,19,
16,13067,8754.4,11115.5,2361.1000000000004,-1951.5,-0.0005420833333333333,1,FUSE0,8,FUSE1,8,FUSE2,8,1,1.0,1,1.0
17,436995,,,,,,1,FUSE0,10,FUSE1,10,FUSE2,9,4,,16,
18,548492,,,,,,1,FUSE0,9,FUSE1,9,FUSE2,10,4,,20,
19,445906,,,,,,2,FUSE0,10,FUSE1,10,FUSE2,10,4,,16,
20,535182,,,,,,2,FUSE0,9,FUSE1,9,FUSE2,8,4,,19,
21,121563,,,,,,5,FUSE0,9,FUSE1,9,FUSE2,9,1,,5,
22,421531,,,,,,4,FUSE0,8,FUSE1,8,FUSE2,8,3,,15,
23,227912,,,,,,1,FUSE0,7,FUSE1,7,FUSE2,7,2,,7,
24,100084,,,,,,4,FUSE0,8,FUSE1,8,FUSE2,9,1,,4,
25,443756,,,,,,3,FUSE0,6,FUSE1,7,FUSE2,7,4,,16,
26,246334,,,,,,1,FUSE0,8,FUSE1,8,FUSE2,8,2,,8,
27,369964,,,,,,1,FUSE0,8,FUSE1,8,FUSE2,9,3,,13,
28,61592,55382.0,57610.9,2228.9000000000015,-3981.0999999999985,-0.0011058611111111108,1,FUSE0,6,FUSE1,6,FUSE2,8,1,1.0,2,3.0
29,87556,,,,,,3,FUSE0,9,FUSE1,9,FUSE2,10,1,,4,
30,272654,,,,,,1,FUSE0,8,FUSE1,8,FUSE2,8,2,,9,
31,394156,,,,,,2,FUSE0,9,FUSE1,9,FUSE2,8,3,,14,
32,70915,66945.2,69146.5,2201.300000000003,-1768.5,-0.001389464825031566,2,FUSE0,7,FUSE1,7,FUSE2,8,1,1.0,3,3.0
33,162944,,,,,,1,FUSE0,10,FUSE1,9,FUSE2,10,2,,6,
34,133079,,,,,,1,FUSE0,8,FUSE1,9,FUSE2,9,1,,5,
35,212570,,,,,,1,FUSE0,9,FUSE1,10,FUSE2,10,2,,7,
36,62595,57885.8,60311.7,2425.899999999994,-2283.300000000003,-0.0006342500000000008,1,FUSE0,8,FUSE1,8,FUSE2,8,1,1.0,3,3.0
37,266578,,,,,,5,FUSE0,9,FUSE1,9,FUSE2,10,2,,9,
38,221948,,,,,,5,FUSE0,8,FUSE1,8,FUSE2,9,2,,7,
39,68021,65480.0,67916.7,2436.699999999997,-104.30000000000291,-2.897222222222303e-05,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1.0,3,3.0
40,337310,,,,,,2,FUSE0,9,FUSE1,9,FUSE2,9,3,,12,
41,422205,,,,,,1,FUSE0,8,FUSE1,8,FUSE2,8,3,,15,
42,362774,,,,,,1,FUSE0,9,FUSE1,9,FUSE2,10,3,,13,
43,389851,,,,,,3,FUSE0,9,FUSE1,9,FUSE2,8,3,,13,
44,291445,,,,,,1,FUSE0,8,FUSE1,8,FUSE2,8,2,,10,
45,249881,,,,,,1,FUSE0,8,FUSE1,8,FUSE2,8,2,,8,
46,85436,76708.2,79189.3,2481.100000000006,-6246.699999999997,-0.0017351944444444437,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1.0,3,3.0
47,571085,,,,,,4,FUSE0,8,FUSE1,8,FUSE2,7,4,,20,
48,229576,,,,,,2,FUSE0,7,FUSE1,7,FUSE2,9,2,,8,
49,35094,30323.2,32808.9,2485.7000000000007,-2285.0999999999985,-0.0006347499999999996,1,FUSE0,8,FUSE1,8,FUSE2,10,1,1.0,2,2.0
50,410735,,,,,,1,FUSE0,8,FUSE1,8,FUSE2,8,3,,14,
51,530827,,,,,,2,FUSE0,8,FUSE1,8,FUSE2,7,4,,19,
52,155474,,,,,,3,FUSE0,9,FUSE1,8,FUSE2,9,1,,5,
53,380718,,,,,,1,FUSE0,8,FUSE1,7,FUSE2,8,3,,13,
54,436940,,,,,,1,FUSE0,8,FUSE1,8,FUSE2,8,4,,16,
55,451513,,,,,,3,FUSE0,8,FUSE1,8,FUSE2,9,4,,16,
56,540176,,,,,,1,FUSE0,9,FUSE1,9,FUSE2,10,4,,19,
57,176159,,,,,,2,FUSE0,9,FUSE1,8,FUSE2,9,2,,6,
58,273381,,,,,,5,FUSE0,8,FUSE1,8,FUSE2,7,2,,9,
59,104278,,,,,,3,FUSE0,7,FUSE1,7,FUSE2,8,1,,4,
60,410591,,,,,,1,FUSE0,8,FUSE1,8,FUSE2,8,3,,14,
61,332219,,,,,,2,FUSE0,8,FUSE1,8,FUSE2,7,3,,12,
62,389667,,,,,,1,FUSE0,9,FUSE1,9,FUSE2,10,3,,13,
63,319542,,,,,,1,FUSE0,8,FUSE1,8,FUSE2,7,3,,11,
64,450187,,,,,,1,FUSE0,9,FUSE1,9,FUSE2,9,4,,16,
65,420598,,,,,,1,FUSE0,9,FUSE1,9,FUSE2,9,3,,15,
66,272354,,,,,,3,FUSE0,8,FUSE1,8,FUSE2,8,2,,9,
67,103876,,,,,,1,FUSE0,7,FUSE1,7,FUSE2,6,1,,4,
68,151976,,,,,,1,FUSE0,9,FUSE1,9,FUSE2,9,1,,5,
69,24355,17573.2,20231.7,2658.5,-4123.299999999999,-0.012805526516145667,5,FUSE0,9,FUSE1,9,FUSE2,9,1,1.0,1,1.0
70,520193,,,,,,3,FUSE0,8,FUSE1,8,FUSE2,8,4,,19,
71,309078,,,,,,1,FUSE0,9,FUSE1,9,FUSE2,9,3,,11,
72,506599,,,,,,2,FUSE0,9,FUSE1,9,FUSE2,9,4,,18,
73,538545,,,,,,2,FUSE0,6,FUSE1,6,FUSE2,7,4,,19,
74,155528,,,,,,3,FUSE0,8,FUSE1,8,FUSE2,8,2,,6,
75,453794,,,,,,1,FUSE0,7,FUSE1,7,FUSE2,7,4,,16,
76,207896,,,,,,1,FUSE0,9,FUSE1,9,FUSE2,9,2,,7,
77,554962,,,,,,5,FUSE0,8,FUSE1,9,FUSE2,9,4,,20,
78,58770,48319.6,50806.3,2486.7000000000044,-7963.699999999997,-0.002212138888888888,1,FUSE0,8,FUSE1,9,FUSE2,9,1,1.0,2,2.0
79,561331,,,,,,1,FUSE0,8,FUSE1,8,FUSE2,8,4,,20,
80,73540,68196.2,70613.3,2417.100000000006,-2926.699999999997,-0.00422432758209319,3,FUSE0,8,FUSE1,8,FUSE2,7,1,1.0,3,3.0
81,210761,,,,,,1,FUSE0,8,FUSE1,9,FUSE2,9,2,,7,
82,42452,37671.6,40182.1,2510.5,-2269.9000000000015,-0.0006305277777777781,1,FUSE0,9,FUSE1,9,FUSE2,9,1,1.0,2,2.0
83,515473,,,,,,1,FUSE0,7,FUSE1,7,FUSE2,8,4,,18,
84,227094,,,,,,3,FUSE0,9,FUSE1,9,FUSE2,9,2,,7,
85,429473,,,,,,2,FUSE0,10,FUSE1,10,FUSE2,9,3,,15,
86,38325,33083.8,35560.3,2476.5,-2764.699999999997,-0.0007679722222222214,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1.0,2,2.0
87,244998,,,,,,4,FUSE0,9,FUSE1,9,FUSE2,9,2,,8,
88,74635,46802.0,49275.5,2473.5,-25359.5,-0.05635444444444445,4,FUSE0,9,FUSE1,8,FUSE2,9,1,1.0,3,2.0
89,443056,,,,,,1,FUSE0,8,FUSE1,8,FUSE2,7,4,,16,
90,528820,,,,,,1,FUSE0,9,FUSE1,9,FUSE2,9,4,,19,
91,428496,,,,,,1,FUSE0,8,FUSE1,8,FUSE2,7,3,,15,
92,170787,,,,,,1,FUSE0,8,FUSE1,8,FUSE2,8,2,,6,
93,320713,,,,,,3,FUSE0,7,FUSE1,7,FUSE2,8,3,,11,
94,20416,13286.4,15767.5,2481.1000000000004,-4648.5,-0.00129125,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1.0,1,1.0
95,377592,,,,,,1,FUSE0,10,FUSE1,9,FUSE2,10,3,,13,
96,543756,,,,,,1,FUSE0,9,FUSE1,9,FUSE2,9,4,,19,
97,120745,,,,,,1,FUSE0,9,FUSE1,9,FUSE2,8,1,,5,
98,167628,,,,,,1,FUSE0,9,FUSE1,9,FUSE2,10,2,,6,
99,201252,,,,,,2,FUSE0,9,FUSE1,8,FUSE2,9,2,,7,
100,547557,,,,,,2,FUSE0,10,FUSE1,9,FUSE2,9,4,,20,
101,454836,,,,,,1,FUSE0,8,FUSE1,8,FUSE2,9,4,,17,
102,57639,45074.4,47745.9,2671.5,-9893.099999999999,-0.002748083333333333,1,FUSE0,9,FUSE1,9,FUSE2,11,1,1.0,2,2.0
103,254970,,,,,,4,FUSE0,8,FUSE1,8,FUSE2,9,2,,9,
104,95785,,,,,,1,FUSE0,7,FUSE1,7,FUSE2,7,1,,4,
105,516055,,,,,,2,FUSE0,7,FUSE1,7,FUSE2,8,4,,18,
106,105909,,,,,,3,FUSE0,8,FUSE1,8,FUSE2,8,1,,4,
107,99779,,,,,,1,FUSE0,7,FUSE1,7,FUSE2,7,1,,4,
108,444193,,,,,,5,FUSE0,8,FUSE1,8,FUSE2,9,4,,16,
109,309671,,,,,,1,FUSE0,9,FUSE1,9,FUSE2,8,3,,11,
110,304423,,,,,,1,FUSE0,9,FUSE1,9,FUSE2,10,2,,10,
111,290520,,,,,,1,FUSE0,9,FUSE1,9,FUSE2,10,2,,10,
112,293380,,,,,,1,FUSE0,9,FUSE1,9,FUSE2,9,2,,10,
113,225741,,,,,,1,FUSE0,9,FUSE1,9,FUSE2,10,2,,7,
114,568149,,,,,,1,FUSE0,7,FUSE1,8,FUSE2,8,4,,20,
115,125793,,,,,,1,FUSE0,8,FUSE1,8,FUSE2,7,1,,5,
116,124540,,,,,,3,FUSE0,9,FUSE1,8,FUSE2,9,1,,5,
117,309936,,,,,,1,FUSE0,9,FUSE1,9,FUSE2,8,3,,11,
118,143355,,,,,,1,FUSE0,7,FUSE1,7,FUSE2,6,1,,5,
119,364802,,,,,,2,FUSE0,9,FUSE1,9,FUSE2,9,3,,13,
120,480445,,,,,,1,FUSE0,8,FUSE1,8,FUSE2,8,4,,18,
121,278544,,,,,,1,FUSE0,8,FUSE1,8,FUSE2,7,2,,9,
