unit_seq,order_id,unit_id,variant,route_id
1,357,E995,FUSE0,0
2,357,E999,FUSE0,0
3,357,E1000,FUSE0,0
4,357,E1005,FUSE0,0
5,357,E1009,FUSE0,0
6,357,E1010,FUSE1,0
7,357,E1011,FUSE1,0
8,357,E1020,FUSE1,0
9,357,E1021,FUSE2,0
10,357,E1022,FUSE2,0
11,357,E1023,FUSE2,0
12,357,E1024,FUSE2,0
13,357,E1025,FUSE2,0
14,357,E1026,FUSE2,0
15,357,E1028,FUSE2,0
16,357,E1029,FUSE2,0
17,357,E1030,FUSE2,0
18,357,E1124,FUSE1,0
19,357,E1128,FUSE2,0
20,357,E1159,FUSE0,0
21,357,E1160,FUSE0,0
22,357,E1161,FUSE0,0
23,357,E1224,FUSE0,0
24,357,E1225,FUSE0,0
25,357,E1226,FUSE0,0
26,357,E1227,FUSE0,0
27,357,E1228,FUSE0,0
28,357,E1229,FUSE0,0
29,357,E1230,FUSE0,0
30,357,E1231,FUSE1,0
31,357,E1232,FUSE1,0
32,357,E1233,FUSE1,0
33,357,E1234,FUSE1,0
34,357,E1235,FUSE1,0
35,357,E1236,FUSE1,0
36,357,E1237,FUSE1,0
37,357,E1238,FUSE1,0
38,357,E1239,FUSE2,0
39,358,E1031,FUSE0,0
40,358,E1032,FUSE0,0
41,358,E1033,FUSE0,0
42,358,E1034,FUSE0,0
43,358,E1035,FUSE0,0
44,358,E1036,FUSE0,0
45,358,E1037,FUSE0,0
46,358,E1038,FUSE0,0
47,358,E1039,FUSE0,0
48,358,E1040,FUSE0,0
49,358,E1041,FUSE0,0
50,358,E1042,FUSE0,0
51,358,E1043,FUSE0,0
52,358,E1044,FUSE0,0
53,358,E1045,FUSE1,0
54,358,E1046,FUSE1,0
55,358,E1047,FUSE1,0
56,358,E1048,FUSE1,0
57,358,E1049,FUSE1,0
58,358,E1050,FUSE1,0
59,358,E1051,FUSE1,0
60,358,E1052,FUSE1,0
61,358,E1053,FUSE1,0
62,358,E1054,FUSE1,0
63,358,E1055,FUSE1,0
64,358,E1056,FUSE1,0
65,358,E1057,FUSE1,0
66,358,E1058,FUSE1,0
67,358,E1059,FUSE1,0
68,358,E1060,FUSE2,0
69,358,E1061,FUSE2,0
70,358,E1062,FUSE2,0
71,358,E1063,FUSE2,0
72,358,E1064,FUSE2,0
73,358,E1065,FUSE2,0
74,358,E1066,FUSE2,0
75,358,E1067,FUSE2,0
76,358,E1068,FUSE2,0
77,358,E1129,FUSE0,0
78,358,E1130,FUSE0,0
79,358,E1131,FUSE2,0
80,360,E1069,FUSE0,0
81,360,E1070,FUSE0,0
82,360,E1071,FUSE0,0
83,360,E1072,FUSE0,0
84,360,E1073,FUSE0,0
85,360,E1074,FUSE0,0
86,360,E1075,FUSE0,0
87,360,E1076,FUSE0,0
88,360,E1077,FUSE0,0
89,360,E1078,FUSE0,0
90,360,E1079,FUSE0,0
91,360,E1080,FUSE0,0
92,360,E1081,FUSE0,0
93,360,E1082,FUSE1,0
94,360,E1083,FUSE1,0
95,360,E1084,FUSE1,0
96,360,E1085,FUSE1,0
97,360,E1086,FUSE1,0
98,360,E1087,FUSE1,0
99,360,E1088,FUSE1,0
100,360,E1089,FUSE1,0
101,360,E1090,FUSE1,0
102,360,E1091,FUSE1,0
103,360,E1092,FUSE1,0
104,360,E1093,FUSE1,0
105,360,E1094,FUSE1,0
106,360,E1095,FUSE2,0
107,360,E1096,FUSE2,0
108,360,E1097,FUSE2,0
109,360,E1098,FUSE2,0
110,360,E1099,FUSE2,0
111,360,E1100,FUSE2,0
112,360,E1101,FUSE2,0
113,360,E1102,FUSE2,0
114,360,E1103,FUSE2,0
115,360,E1104,FUSE2,0
116,360,E1105,FUSE2,0
117,360,E1132,FUSE2,0
118,360,E1162,FUSE2,0
119,363,E1106,FUSE0,0
120,363,E1107,FUSE0,0
121,363,E1108,FUSE0,0
122,363,E1109,FUSE0,0
123,363,E1110,FUSE0,0
124,363,E1111,FUSE0,0
125,363,E1112,FUSE0,0
126,363,E1113,FUSE0,0
127,363,E1114,FUSE0,0
128,363,E1115,FUSE0,0
129,363,E1116,FUSE1,0
130,363,E1117,FUSE1,0
131,363,E1118,FUSE1,0
132,363,E1119,FUSE1,0
133,363,E1120,FUSE1,0
134,363,E1121,FUSE1,0
135,363,E1122,FUSE1,0
136,363,E1123,FUSE2,0
137,363,E1125,FUSE0,0
138,363,E1126,FUSE2,0
139,363,E1127,FUSE2,0
140,363,E1133,FUSE0,0
141,363,E1134,FUSE1,0
142,363,E1135,FUSE1,0
143,363,E1136,FUSE2,0
144,363,E1137,FUSE2,0
145,363,E1138,FUSE2,0
146,363,E1139,FUSE2,0
147,363,E1140,FUSE2,0
148,363,E1141,FUSE2,0
149,363,E1142,FUSE2,0
150,363,E1143,FUSE2,0
151,363,E1144,FUSE2,0
152,363,E1163,FUSE0,0
153,363,E1164,FUSE1,0
154,363,E1165,FUSE1,0
155,363,E1166,FUSE1,0
156,363,E1167,FUSE2,0
157,363,E1240,FUSE2,0
158,363,E1241,FUSE2,0
159,351,E647,FUSE1,0
160,351,E654,FUSE2,0
161,351,E658,FUSE2,0
162,351,E660,FUSE2,0
163,351,E1145,FUSE0,0
164,351,E1146,FUSE0,0
165,351,E1147,FUSE0,0
166,351,E1148,FUSE0,0
167,351,E1149,FUSE0,0
168,351,E1150,FUSE0,0
169,351,E1151,FUSE0,0
170,351,E1152,FUSE0,0
171,351,E1153,FUSE0,0
172,351,E1154,FUSE1,0
173,351,E1155,FUSE1,0
174,351,E1156,FUSE1,0
175,351,E1157,FUSE1,0
176,351,E1158,FUSE2,0
177,351,E1168,FUSE0,0
178,351,E1169,FUSE1,0
179,351,E1170,FUSE1,0
180,351,E1171,FUSE1,0
181,351,E1172,FUSE2,0
182,351,E1173,FUSE2,0
183,351,E1174,FUSE2,0
184,351,E1175,FUSE2,0
185,351,E1176,FUSE2,0
