order_id,due date,start_time,finish_time,through_put_time,lateness,fitness,priority,variant0,quantity0,variant1,quantity1,variant2,quantity2,planned_week,finished_week,planned_day,finished_day
1,462190,406007.5,409502.2,3494.7000000000116,-52687.79999999999,-0.014635499999999997,1,FUSE0,9,FUSE1,9,FUSE2,10,4,3,16,5
2,209690,148228.1,151669.9,3441.7999999999884,-58020.100000000006,-0.045584895727912904,2,FUSE0,8,FUSE1,7,FUSE2,8,2,2,7,1
3,44002,33021.5,36325.4,3303.9000000000015,-7676.5999999999985,-0.0060313065738407225,2,FUSE0,8,FUSE1,8,FUSE2,8,1,1,2,2
4,415134,368726.0,371911.9,3185.9000000000233,-43222.09999999998,-0.012006138888888882,1,FUSE0,8,FUSE1,8,FUSE2,8,3,3,14,3
5,443960,387484.7,391138.6,3653.899999999965,-52821.40000000002,-0.014672611111111119,1,FUSE0,9,FUSE1,10,FUSE2,10,3,3,15,4
6,38493,23971.9,27231.8,3259.899999999998,-11261.2,-0.008847634315886612,2,FUSE0,8,FUSE1,8,FUSE2,9,1,1,1,1
7,509468,450925.9,454273.1,3347.1999999999534,-55194.90000000002,-0.015331916666666674,1,FUSE0,8,FUSE1,8,FUSE2,9,4,4,18,1
8,395547,335446.2,339047.0,3600.7999999999884,-56500.0,-0.015694444444444445,1,FUSE0,8,FUSE1,8,FUSE2,8,3,3,13,2
9,257129,223734.5,228485.3,4750.799999999988,-28643.70000000001,-0.022504616120303467,2,FUSE0,8,FUSE1,8,FUSE2,8,2,2,9,3
10,410383,373117.6,377919.2,4801.600000000035,-32463.79999999999,-0.025505970136759818,2,FUSE0,8,FUSE1,8,FUSE2,8,3,3,14,4
11,85513,60441.6,64054.3,3612.7000000000044,-21458.699999999997,-0.005960749999999999,1,FUSE0,10,FUSE1,10,FUSE2,9,1,1,3,3
12,558508,494597.4,498235.7,3638.2999999999884,-60272.29999999999,-0.08699557157419469,3,FUSE0,10,FUSE1,10,FUSE2,9,4,4,20,3
13,210503,117344.2,120958.9,3614.699999999997,-89544.1,-0.27809263136672074,5,FUSE0,8,FUSE1,8,FUSE2,9,2,1,7,5
14,66532,51980.4,55288.7,3308.2999999999956,-11243.300000000003,-0.0162283057039493,3,FUSE0,8,FUSE1,8,FUSE2,7,1,1,3,2
15,325057,277401.9,280644.4,3242.5,-44412.59999999998,-0.012336833333333328,1,FUSE0,8,FUSE1,8,FUSE2,8,3,2,11,5
16,135122,101856.3,105216.3,3360.0,-29905.699999999997,-0.04316515986326047,3,FUSE0,9,FUSE1,9,FUSE2,9,1,1,5,4
17,206609,133240.3,136697.4,3457.100000000006,-69911.6,-0.0549277404928905,2,FUSE0,9,FUSE1,9,FUSE2,10,2,1,7,5
18,119428,97192.7,100650.6,3457.9000000000087,-18777.399999999994,-0.005215944444444442,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1,4,4
19,413724,348468.4,351783.8,3315.399999999965,-61940.20000000001,-0.017205611111111116,1,FUSE0,9,FUSE1,9,FUSE2,9,3,3,14,3
20,220003,185109.0,188341.0,3232.0,-31662.0,-0.008795,1,FUSE0,8,FUSE1,8,FUSE2,8,2,2,8,2
21,523275,452415.9,455588.7,3172.7999999999884,-67686.29999999999,-0.0976967588136244,3,FUSE0,7,FUSE1,7,FUSE2,8,4,4,18,1
22,394415,332606.3,335766.1,3159.7999999999884,-58648.90000000002,-0.016291361111111118,1,FUSE0,8,FUSE1,8,FUSE2,8,3,3,13,2
23,148416,85017.5,88302.2,3284.699999999997,-60113.8,-0.13358622222222225,4,FUSE0,7,FUSE1,8,FUSE2,8,1,1,5,4
24,241328,220912.1,224056.0,3143.899999999994,-17272.0,-0.004797777777777778,1,FUSE0,8,FUSE1,7,FUSE2,8,2,2,8,3
25,26039,12161.5,15382.6,3221.1000000000004,-10656.4,-0.002960111111111111,1,FUSE0,8,FUSE1,8,FUSE2,8,1,1,1,1
26,292428,253787.0,257532.1,3745.100000000006,-34895.899999999994,-0.009693305555555554,1,FUSE0,9,FUSE1,9,FUSE2,10,2,2,10,4
27,14243,4256.9,7608.6,3351.7000000000007,-6634.4,-0.001842888888888889,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1,1,1
28,378704,319211.8,322906.4,3694.600000000035,-55797.59999999998,-0.04383873481548277,2,FUSE0,9,FUSE1,9,FUSE2,9,3,3,13,2
29,328135,242613.5,245942.3,3328.7999999999884,-82192.70000000001,-0.06457668392670174,2,FUSE0,7,FUSE1,8,FUSE2,8,3,2,11,4
30,562490,501903.2,505322.4,3419.2000000000116,-57167.59999999998,-0.08251432312231209,3,FUSE0,8,FUSE1,8,FUSE2,9,4,4,20,3
31,43443,31494.3,34808.2,3313.899999999998,-8634.800000000003,-0.002398555555555556,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1,2,2
32,525940,480015.4,483060.6,3045.1999999999534,-42879.40000000002,-0.011910944444444451,1,FUSE0,7,FUSE1,7,FUSE2,7,4,4,19,2
33,515983,482918.2,486328.2,3410.0,-29654.79999999999,-0.008237444444444441,1,FUSE0,9,FUSE1,9,FUSE2,8,4,4,18,2
34,35101,21223.9,24409.4,3185.5,-10691.599999999999,-0.0029698888888888882,1,FUSE0,8,FUSE1,8,FUSE2,7,1,1,1,1
35,473263,422107.6,425403.6,3296.0,-47859.40000000002,-0.013294277777777785,1,FUSE0,8,FUSE1,8,FUSE2,8,4,3,16,5
36,513266,443564.2,447236.9,3672.7000000000116,-66029.09999999998,-0.018341416666666662,1,FUSE0,10,FUSE1,10,FUSE2,10,4,4,18,1
37,151953,142684.3,146196.0,3511.7000000000116,-5757.0,-0.0015991666666666667,1,FUSE0,9,FUSE1,9,FUSE2,8,1,2,5,1
38,421334,353811.1,357086.3,3275.2000000000116,-64247.70000000001,-0.017846583333333336,1,FUSE0,6,FUSE1,6,FUSE2,7,3,3,14,3
39,297691,255457.6,258995.7,3538.100000000006,-38695.29999999999,-0.010748694444444441,1,FUSE0,10,FUSE1,10,FUSE2,9,2,2,10,4
40,563891,513065.3,516476.4,3411.100000000035,-47414.59999999998,-0.013170722222222216,1,FUSE0,9,FUSE1,9,FUSE2,9,4,4,20,3
41,401749,326976.5,330483.3,3506.7999999999884,-71265.70000000001,-0.05599162192889573,2,FUSE0,9,FUSE1,9,FUSE2,10,3,3,14,2
42,381970,337014.2,340040.9,3026.7000000000116,-41929.09999999998,-0.011646972222222217,1,FUSE0,6,FUSE1,6,FUSE2,6,3,3,13,2
