order_id,due date,start_time,finish_time,through_put_time,lateness,fitness,priority,variant0,quantity0,variant1,quantity1,variant2,quantity2,planned_week,finished_week,planned_day,finished_day
1,175066,169906.9814,173351.6814,3444.7000000000116,-1714.3185999999987,-0.001346895896860253,2,FUSE0,9,FUSE1,9,FUSE2,10,2,2,6,2
2,126958,117127.1006,122243.1006,5116.0,-4714.899399999995,-0.003704374820391534,2,FUSE0,9,FUSE1,9,FUSE2,10,1,1,5,5
3,261050,265330.3416,268837.8416,3507.5,7787.841599999985,114.23098417358179,1,FUSE0,8,FUSE1,8,FUSE2,9,2,2,10,5
4,15964,2576.9,5893.4,3316.4999999999995,-10070.6,-0.002797388888888889,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1,1,1
5,519678,578147.7407,581426.9407,3279.20000000007,61748.940700000036,3839.7394595794867,2,FUSE0,8,FUSE1,8,FUSE2,9,4,5,19,1
6,144231,142927.1006,147063.5597,4136.459100000007,2832.5597000000125,40.12521708033812,1,FUSE0,7,FUSE1,7,FUSE2,8,2,2,6,1
7,99292,81452.8416,85620.0416,4167.199999999997,-13671.958400000003,-0.003797766222222223,1,FUSE0,9,FUSE1,9,FUSE2,9,1,1,3,3
8,505477,565960.4217,570443.2217,4482.800000000047,64966.221699999995,16382.417827664754,5,FUSE0,8,FUSE1,9,FUSE2,9,4,4,18,5
9,117605,99442.5197,103754.9197,4312.399999999994,-13850.080300000001,-0.003847244527777778,1,FUSE0,8,FUSE1,8,FUSE2,7,1,1,4,4
10,530923,588681.4407,591657.7407,2976.29999999993,60734.740699999966,1324.576949497627,1,FUSE0,7,FUSE1,7,FUSE2,7,4,5,19,1
11,404556,453312.7721,463617.2571,10304.484999999986,59061.25709999999,14212.115709173611,5,FUSE0,8,FUSE1,8,FUSE2,8,3,4,15,2
12,125040,115649.5006,118882.2006,3232.699999999997,-6157.7994000000035,-0.004838024125473841,2,FUSE0,8,FUSE1,8,FUSE2,9,1,1,5,5
13,16584,4160.7,7570.2,3409.5,-9013.8,-0.002503833333333333,1,FUSE0,9,FUSE1,8,FUSE2,9,1,1,1,1
14,174616,168293.1804,171792.7347,3499.554299999989,-2823.265299999999,-0.0007842403611111108,1,FUSE0,8,FUSE1,8,FUSE2,8,2,2,6,1
15,419992,470975.0084,475968.3282,4993.3197999999975,55976.32819999999,6110.230603099804,3,FUSE0,9,FUSE1,9,FUSE2,8,3,4,15,2
16,446663,501594.2084,506003.7317,4409.523300000001,59340.731700000004,1280.003160538914,1,FUSE0,8,FUSE1,7,FUSE2,8,4,4,16,3
17,121109,106664.7197,110040.5006,3375.780899999998,-11068.4994,-0.0030745831666666667,1,FUSE0,7,FUSE1,7,FUSE2,8,1,1,4,4
18,198074,189096.2701,198754.3416,9658.07150000002,680.3416000000143,9.493973422245228,1,FUSE0,9,FUSE1,9,FUSE2,10,2,2,7,2
19,337089,380543.139,390115.139,9572.0,53026.139000000025,1088.5585786991765,1,FUSE0,9,FUSE1,10,FUSE2,10,3,3,13,4
20,263834,268038.7416,271175.1416,3136.399999999965,7341.141599999974,107.33950947676175,1,FUSE0,8,FUSE1,8,FUSE2,8,2,2,10,5
21,511743,573571.4217,576871.6407,3300.219000000041,65128.64069999999,11766.844142696165,4,FUSE0,7,FUSE1,7,FUSE2,7,4,5,19,1
22,31754,21849.7,24985.7,3136.0,-6768.299999999999,-0.0018800833333333332,1,FUSE0,7,FUSE1,7,FUSE2,8,1,1,1,1
23,374083,409751.9823,413544.7823,3792.8000000000466,39461.78230000002,729.9289005587459,1,FUSE0,7,FUSE1,8,FUSE2,8,3,3,14,5
24,216540,220055.2416,223676.7416,3621.5,7136.7416000000085,294.723106566342,2,FUSE0,7,FUSE1,7,FUSE2,8,2,2,8,3
25,526396,587477.8407,590414.1407,2936.3000000000466,64018.14069999999,1433.0383912282869,1,FUSE0,7,FUSE1,7,FUSE2,7,4,5,19,1
26,128870,121688.3006,125201.9006,3513.5999999999913,-3668.0994000000064,-0.0028819310664514567,2,FUSE0,8,FUSE1,8,FUSE2,8,1,1,5,5
27,43643,38428.7,41502.2,3073.5,-2140.800000000003,-0.0005946666666666675,1,FUSE0,7,FUSE1,7,FUSE2,6,1,1,2,2
