kpi_name,value
total_units_ordered,9209
produced_units_fuse0,3037
produced_units_fuse1,3043
produced_units_fuse2,3129
makespan_seconds,556047.1
average_cycle_time_seconds,60.3268
cycle_time_from_1_over_throughput_rate_seconds,60.3808
throughput_rate_per_second,0.016562
throughput_rate_per_hour,59.6216
average_throughput_time_seconds,930.7203
average_active_throughput_time_seconds,930.7121
average_throughput_efficiency,0.35586
total_wait_time_seconds,2247445.2583
average_cycle_time_seconds_fuse0,182.644
Active_average_cycle_time_seconds_fuse0,161.8592
global_average_cycle_time_seconds_fuse0,162.2644
average_cycle_time_seconds_fuse1,182.2932
Active_average_cycle_time_seconds_fuse1,164.014
global_average_cycle_time_seconds_fuse1,164.4183
average_cycle_time_seconds_fuse2,177.2831
Active_average_cycle_time_seconds_fuse2,165.9198
global_average_cycle_time_seconds_fuse2,166.313
utilization_overall_station_1_bottom_cover,0.054662
utilization_active_window_station_1_bottom_cover,0.05477
max_queue_station_1_bottom_cover,6
average_queue_station_1_bottom_cover,0.009115
average_wait_station_1_bottom_cover_seconds,0.0842
availability_station_1_bottom_cover,0.999941
utilization_overall_station_1_1_bottom_cover,0.054683
utilization_active_window_station_1_1_bottom_cover,0.054788
max_queue_station_1_1_bottom_cover,6
average_queue_station_1_1_bottom_cover,0.009109
average_wait_station_1_1_bottom_cover_seconds,0.0849
availability_station_1_1_bottom_cover,1.0
utilization_overall_station_2_drill_station,0.157358
utilization_active_window_station_2_drill_station,0.157655
max_queue_station_2_drill_station,2
average_queue_station_2_drill_station,0.002375
average_wait_station_2_drill_station_seconds,0.6664
availability_station_2_drill_station,0.99987
utilization_overall_station_2_1_drill_station,0.014963
utilization_active_window_station_2_1_drill_station,0.015012
max_queue_station_2_1_drill_station,2
average_queue_station_2_1_drill_station,0.012469
average_wait_station_2_1_drill_station_seconds,0.2951
availability_station_2_1_drill_station,1.0
utilization_overall_station_3_robot_cell,0.99498
utilization_active_window_station_3_robot_cell,0.995828
max_queue_station_3_robot_cell,3
average_queue_station_3_robot_cell,0.734663
average_wait_station_3_robot_cell_seconds,382.9589
availability_station_3_robot_cell,1.0
utilization_overall_station_3_1_robot_cell,0.990876
utilization_active_window_station_3_1_robot_cell,0.992267
max_queue_station_3_1_robot_cell,2
average_queue_station_3_1_robot_cell,0.204863
average_wait_station_3_1_robot_cell_seconds,229.898
availability_station_3_1_robot_cell,0.991294
utilization_overall_station_3_2_robot_cell,0.988684
utilization_active_window_station_3_2_robot_cell,0.989469
max_queue_station_3_2_robot_cell,1
average_queue_station_3_2_robot_cell,0.230284
average_wait_station_3_2_robot_cell_seconds,222.5177
availability_station_3_2_robot_cell,0.977816
utilization_overall_station_3_3_robot_cell,0.9866
utilization_active_window_station_3_3_robot_cell,0.987874
max_queue_station_3_3_robot_cell,2
average_queue_station_3_3_robot_cell,0.178442
average_wait_station_3_3_robot_cell_seconds,177.5717
availability_station_3_3_robot_cell,1.0
utilization_overall_station_3_4_robot_cell,0.976838
utilization_active_window_station_3_4_robot_cell,0.9781
max_queue_station_3_4_robot_cell,1
average_queue_station_3_4_robot_cell,0.059865
average_wait_station_3_4_robot_cell_seconds,127.8557
availability_station_3_4_robot_cell,1.0
utilization_overall_station_4_inspection,0.038875
utilization_active_window_station_4_inspection,0.038914
max_queue_station_4_inspection,1
average_queue_station_4_inspection,0.000127
average_wait_station_4_inspection_seconds,1.0046
availability_station_4_inspection,0.76738
utilization_overall_station_4_1_inspection,0.004965
utilization_active_window_station_4_1_inspection,0.005046
max_queue_station_4_1_inspection,0
average_queue_station_4_1_inspection,0.0
average_wait_station_4_1_inspection_seconds,0.0
availability_station_4_1_inspection,0.998824
utilization_overall_station_5_top_cover,0.001522
utilization_active_window_station_5_top_cover,0.001712
max_queue_station_5_top_cover,0
average_queue_station_5_top_cover,0.0
average_wait_station_5_top_cover_seconds,0.0312
availability_station_5_top_cover,1.0
utilization_overall_station_5_1_top_cover,0.08635
utilization_active_window_station_5_1_top_cover,0.086436
max_queue_station_5_1_top_cover,14
average_queue_station_5_1_top_cover,0.012396
average_wait_station_5_1_top_cover_seconds,2.9018
availability_station_5_1_top_cover,0.864874
utilization_overall_station_6_packaging,0.000424
utilization_active_window_station_6_packaging,0.000657
max_queue_station_6_packaging,0
average_queue_station_6_packaging,0.0
average_wait_station_6_packaging_seconds,0.0
availability_station_6_packaging,1.0
utilization_overall_station_6_1_packaging,0.065833
utilization_active_window_station_6_1_packaging,0.065899
max_queue_station_6_1_packaging,0
average_queue_station_6_1_packaging,0.0
average_wait_station_6_1_packaging_seconds,0.0045
availability_station_6_1_packaging,0.99994
order_qty_fuse0,3037
order_qty_fuse1,3043
order_qty_fuse2,3129
