kpi_name,value
total_units_ordered,9239
produced_units_fuse0,3053
produced_units_fuse1,3043
produced_units_fuse2,3143
makespan_seconds,561854.9
average_cycle_time_seconds,60.7595
cycle_time_from_1_over_throughput_rate_seconds,60.8134
throughput_rate_per_second,0.016444
throughput_rate_per_hour,59.1975
average_throughput_time_seconds,2844.3062
average_active_throughput_time_seconds,2844.2995
average_throughput_efficiency,0.163929
total_wait_time_seconds,20914849.7218
average_cycle_time_seconds_fuse0,183.5982
Active_average_cycle_time_seconds_fuse0,174.9126
global_average_cycle_time_seconds_fuse0,176.6835
average_cycle_time_seconds_fuse1,184.2143
Active_average_cycle_time_seconds_fuse1,178.0508
global_average_cycle_time_seconds_fuse1,179.8275
average_cycle_time_seconds_fuse2,178.3416
Active_average_cycle_time_seconds_fuse2,173.6577
global_average_cycle_time_seconds_fuse2,175.3779
utilization_overall_station_1_bottom_cover,0.059977
utilization_active_window_station_1_bottom_cover,0.060158
max_queue_station_1_bottom_cover,22
average_queue_station_1_bottom_cover,0.083333
average_wait_station_1_bottom_cover_seconds,4.1859
availability_station_1_bottom_cover,0.905833
utilization_overall_station_1_1_bottom_cover,0.058868
utilization_active_window_station_1_1_bottom_cover,0.059046
max_queue_station_1_1_bottom_cover,22
average_queue_station_1_1_bottom_cover,0.07694
average_wait_station_1_1_bottom_cover_seconds,2.7616
availability_station_1_1_bottom_cover,0.921504
utilization_overall_station_2_drill_station,0.165173
utilization_active_window_station_2_drill_station,0.165655
max_queue_station_2_drill_station,37
average_queue_station_2_drill_station,0.138915
average_wait_station_2_drill_station_seconds,10.1983
availability_station_2_drill_station,0.964766
utilization_overall_station_2_1_drill_station,0.024039
utilization_active_window_station_2_1_drill_station,0.024111
max_queue_station_2_1_drill_station,8
average_queue_station_2_1_drill_station,0.152038
average_wait_station_2_1_drill_station_seconds,30.6873
availability_station_2_1_drill_station,0.488354
utilization_overall_station_3_robot_cell,0.983214
utilization_active_window_station_3_robot_cell,0.984311
max_queue_station_3_robot_cell,11
average_queue_station_3_robot_cell,3.165641
average_wait_station_3_robot_cell_seconds,1114.5545
availability_station_3_robot_cell,0.993383
utilization_overall_station_3_1_robot_cell,0.987653
utilization_active_window_station_3_1_robot_cell,0.988646
max_queue_station_3_1_robot_cell,16
average_queue_station_3_1_robot_cell,9.275102
average_wait_station_3_1_robot_cell_seconds,2951.3318
availability_station_3_1_robot_cell,0.987697
utilization_overall_station_3_2_robot_cell,0.976068
utilization_active_window_station_3_2_robot_cell,0.977049
max_queue_station_3_2_robot_cell,8
average_queue_station_3_2_robot_cell,2.213772
average_wait_station_3_2_robot_cell_seconds,805.0723
availability_station_3_2_robot_cell,1.0
utilization_overall_station_3_3_robot_cell,0.984732
utilization_active_window_station_3_3_robot_cell,0.985665
max_queue_station_3_3_robot_cell,20
average_queue_station_3_3_robot_cell,12.341388
average_wait_station_3_3_robot_cell_seconds,3868.7518
availability_station_3_3_robot_cell,0.987445
utilization_overall_station_3_4_robot_cell,0.985477
utilization_active_window_station_3_4_robot_cell,0.986411
max_queue_station_3_4_robot_cell,16
average_queue_station_3_4_robot_cell,5.814624
average_wait_station_3_4_robot_cell_seconds,1906.4409
availability_station_3_4_robot_cell,0.985552
utilization_overall_station_4_inspection,0.033781
utilization_active_window_station_4_inspection,0.033815
max_queue_station_4_inspection,9
average_queue_station_4_inspection,0.008301
average_wait_station_4_inspection_seconds,1.7421
availability_station_4_inspection,0.879488
utilization_overall_station_4_1_inspection,0.006259
utilization_active_window_station_4_1_inspection,0.006369
max_queue_station_4_1_inspection,1
average_queue_station_4_1_inspection,0.000773
average_wait_station_4_1_inspection_seconds,1.2519
availability_station_4_1_inspection,0.772182
utilization_overall_station_5_top_cover,0.000573
utilization_active_window_station_5_top_cover,0.000652
max_queue_station_5_top_cover,0
average_queue_station_5_top_cover,0.0
average_wait_station_5_top_cover_seconds,0.0
availability_station_5_top_cover,1.0
utilization_overall_station_5_1_top_cover,0.078397
utilization_active_window_station_5_1_top_cover,0.078474
max_queue_station_5_1_top_cover,15
average_queue_station_5_1_top_cover,0.030613
average_wait_station_5_1_top_cover_seconds,1.8964
availability_station_5_1_top_cover,0.957651
utilization_overall_station_6_packaging,5e-05
utilization_active_window_station_6_packaging,6.2e-05
max_queue_station_6_packaging,0
average_queue_station_6_packaging,0.0
average_wait_station_6_packaging_seconds,0.0
availability_station_6_packaging,1.0
utilization_overall_station_6_1_packaging,0.067797
utilization_active_window_station_6_1_packaging,0.067864
max_queue_station_6_1_packaging,20
average_queue_station_6_1_packaging,0.022951
average_wait_station_6_1_packaging_seconds,1.5367
availability_station_6_1_packaging,0.969548
order_qty_fuse0,3053
order_qty_fuse1,3043
order_qty_fuse2,3143
