kpi_name,value
total_units_ordered,9613
produced_units_fuse0,3189
produced_units_fuse1,3177
produced_units_fuse2,3247
makespan_seconds,573787.0832
average_cycle_time_seconds,59.6368
cycle_time_from_1_over_throughput_rate_seconds,59.6887
throughput_rate_per_second,0.016754
throughput_rate_per_hour,60.313
average_throughput_time_seconds,2816.4069
average_active_throughput_time_seconds,2816.4036
average_throughput_efficiency,0.142203
total_wait_time_seconds,21267185.3008
average_cycle_time_seconds_fuse0,179.4955
Active_average_cycle_time_seconds_fuse0,172.8847
global_average_cycle_time_seconds_fuse0,172.8847
average_cycle_time_seconds_fuse1,180.2225
Active_average_cycle_time_seconds_fuse1,177.2262
global_average_cycle_time_seconds_fuse1,177.2262
average_cycle_time_seconds_fuse2,176.3036
Active_average_cycle_time_seconds_fuse2,173.872
global_average_cycle_time_seconds_fuse2,173.872
utilization_overall_station_1_bottom_cover,0.055523
utilization_active_window_station_1_bottom_cover,0.055906
max_queue_station_1_bottom_cover,22
average_queue_station_1_bottom_cover,0.057338
average_wait_station_1_bottom_cover_seconds,0.4294
availability_station_1_bottom_cover,1.0
utilization_overall_station_1_1_bottom_cover,0.055385
utilization_active_window_station_1_1_bottom_cover,0.055756
max_queue_station_1_1_bottom_cover,22
average_queue_station_1_1_bottom_cover,0.057054
average_wait_station_1_1_bottom_cover_seconds,0.4269
availability_station_1_1_bottom_cover,1.0
utilization_overall_station_2_drill_station,0.167837
utilization_active_window_station_2_drill_station,0.168954
max_queue_station_2_drill_station,8
average_queue_station_2_drill_station,0.011084
average_wait_station_2_drill_station_seconds,1.1928
availability_station_2_drill_station,0.963188
utilization_overall_station_2_1_drill_station,0.015671
utilization_active_window_station_2_1_drill_station,0.01578
max_queue_station_2_1_drill_station,8
average_queue_station_2_1_drill_station,0.121212
average_wait_station_2_1_drill_station_seconds,4.7179
availability_station_2_1_drill_station,0.837893
utilization_overall_station_3_robot_cell,0.999452
utilization_active_window_station_3_robot_cell,1.0
max_queue_station_3_robot_cell,14
average_queue_station_3_robot_cell,10.892377
average_wait_station_3_robot_cell_seconds,3404.853
availability_station_3_robot_cell,0.990543
utilization_overall_station_3_1_robot_cell,0.999263
utilization_active_window_station_3_1_robot_cell,1.0
max_queue_station_3_1_robot_cell,11
average_queue_station_3_1_robot_cell,7.475767
average_wait_station_3_1_robot_cell_seconds,2363.815
availability_station_3_1_robot_cell,1.0
utilization_overall_station_3_2_robot_cell,0.99754
utilization_active_window_station_3_2_robot_cell,1.0
max_queue_station_3_2_robot_cell,12
average_queue_station_3_2_robot_cell,8.9855
average_wait_station_3_2_robot_cell_seconds,2828.9269
availability_station_3_2_robot_cell,0.989637
utilization_overall_station_3_3_robot_cell,0.995716
utilization_active_window_station_3_3_robot_cell,1.0
max_queue_station_3_3_robot_cell,8
average_queue_station_3_3_robot_cell,4.267599
average_wait_station_3_3_robot_cell_seconds,1412.6725
availability_station_3_3_robot_cell,0.995161
utilization_overall_station_3_4_robot_cell,0.993841
utilization_active_window_station_3_4_robot_cell,0.999136
max_queue_station_3_4_robot_cell,7
average_queue_station_3_4_robot_cell,1.430846
average_wait_station_3_4_robot_cell_seconds,568.0699
availability_station_3_4_robot_cell,1.0
utilization_overall_station_4_inspection,0.032479
utilization_active_window_station_4_inspection,0.03251
max_queue_station_4_inspection,0
average_queue_station_4_inspection,0.0
average_wait_station_4_inspection_seconds,0.3042
availability_station_4_inspection,0.94773
utilization_overall_station_4_1_inspection,0.00441
utilization_active_window_station_4_1_inspection,0.004445
max_queue_station_4_1_inspection,0
average_queue_station_4_1_inspection,0.0
average_wait_station_4_1_inspection_seconds,0.0113
availability_station_4_1_inspection,1.0
utilization_overall_station_5_top_cover,0.001756
utilization_active_window_station_5_top_cover,0.001828
max_queue_station_5_top_cover,0
average_queue_station_5_top_cover,0.0
average_wait_station_5_top_cover_seconds,0.0466
availability_station_5_top_cover,1.0
utilization_overall_station_5_1_top_cover,0.07888
utilization_active_window_station_5_1_top_cover,0.078956
max_queue_station_5_1_top_cover,1
average_queue_station_5_1_top_cover,0.001063
average_wait_station_5_1_top_cover_seconds,0.4121
availability_station_5_1_top_cover,0.954853
utilization_overall_station_6_packaging,9.8e-05
utilization_active_window_station_6_packaging,0.00016
max_queue_station_6_packaging,0
average_queue_station_6_packaging,0.0
average_wait_station_6_packaging_seconds,0.0
availability_station_6_packaging,1.0
utilization_overall_station_6_1_packaging,0.066927
utilization_active_window_station_6_1_packaging,0.066992
max_queue_station_6_1_packaging,0
average_queue_station_6_1_packaging,0.0
average_wait_station_6_1_packaging_seconds,0.0086
availability_station_6_1_packaging,0.999949
order_qty_fuse0,3189
order_qty_fuse1,3177
order_qty_fuse2,3247
