kpi_name,value
total_units_ordered,8764
produced_units_fuse0,2909
produced_units_fuse1,2898
produced_units_fuse2,2957
makespan_seconds,516709.7629
average_cycle_time_seconds,58.9012
cycle_time_from_1_over_throughput_rate_seconds,58.9582
throughput_rate_per_second,0.016961
throughput_rate_per_hour,61.0602
average_throughput_time_seconds,871.8366
average_active_throughput_time_seconds,871.8295
average_throughput_efficiency,0.368186
total_wait_time_seconds,2054954.7853
average_cycle_time_seconds_fuse0,177.051
Active_average_cycle_time_seconds_fuse0,157.1443
global_average_cycle_time_seconds_fuse0,160.5709
average_cycle_time_seconds_fuse1,177.7768
Active_average_cycle_time_seconds_fuse1,159.0035
global_average_cycle_time_seconds_fuse1,162.4431
average_cycle_time_seconds_fuse2,174.291
Active_average_cycle_time_seconds_fuse2,160.8089
global_average_cycle_time_seconds_fuse2,164.1798
utilization_overall_station_1_bottom_cover,0.05599
utilization_active_window_station_1_bottom_cover,0.05612
max_queue_station_1_bottom_cover,10
average_queue_station_1_bottom_cover,0.038032
average_wait_station_1_bottom_cover_seconds,9.1587
availability_station_1_bottom_cover,1.0
utilization_overall_station_1_1_bottom_cover,0.050642
utilization_active_window_station_1_1_bottom_cover,0.050752
max_queue_station_1_1_bottom_cover,10
average_queue_station_1_1_bottom_cover,0.017328
average_wait_station_1_1_bottom_cover_seconds,2.8366
availability_station_1_1_bottom_cover,1.0
utilization_overall_station_2_drill_station,0.152637
utilization_active_window_station_2_drill_station,0.152963
max_queue_station_2_drill_station,13
average_queue_station_2_drill_station,0.03411
average_wait_station_2_drill_station_seconds,14.085
availability_station_2_drill_station,1.0
utilization_overall_station_2_1_drill_station,0.020989
utilization_active_window_station_2_1_drill_station,0.021071
max_queue_station_2_1_drill_station,2
average_queue_station_2_1_drill_station,0.009524
average_wait_station_2_1_drill_station_seconds,26.5306
availability_station_2_1_drill_station,1.0
utilization_overall_station_3_robot_cell,0.868971
utilization_active_window_station_3_robot_cell,0.870286
max_queue_station_3_robot_cell,10
average_queue_station_3_robot_cell,0.321586
average_wait_station_3_robot_cell_seconds,272.3984
availability_station_3_robot_cell,1.0
utilization_overall_station_3_1_robot_cell,0.881753
utilization_active_window_station_3_1_robot_cell,0.8823
max_queue_station_3_1_robot_cell,12
average_queue_station_3_1_robot_cell,0.625618
average_wait_station_3_1_robot_cell_seconds,403.3952
availability_station_3_1_robot_cell,1.0
utilization_overall_station_3_2_robot_cell,0.857745
utilization_active_window_station_3_2_robot_cell,0.859382
max_queue_station_3_2_robot_cell,2
average_queue_station_3_2_robot_cell,0.346344
average_wait_station_3_2_robot_cell_seconds,225.5003
availability_station_3_2_robot_cell,1.0
utilization_overall_station_3_3_robot_cell,0.870515
utilization_active_window_station_3_3_robot_cell,0.872076
max_queue_station_3_3_robot_cell,12
average_queue_station_3_3_robot_cell,0.247383
average_wait_station_3_3_robot_cell_seconds,226.4122
availability_station_3_3_robot_cell,1.0
utilization_overall_station_3_4_robot_cell,0.870764
utilization_active_window_station_3_4_robot_cell,0.872191
max_queue_station_3_4_robot_cell,13
average_queue_station_3_4_robot_cell,0.376031
average_wait_station_3_4_robot_cell_seconds,268.975
availability_station_3_4_robot_cell,1.0
utilization_overall_station_4_inspection,0.03149
utilization_active_window_station_4_inspection,0.031519
max_queue_station_4_inspection,14
average_queue_station_4_inspection,0.014171
average_wait_station_4_inspection_seconds,5.6779
availability_station_4_inspection,1.0
utilization_overall_station_4_1_inspection,0.004995
utilization_active_window_station_4_1_inspection,0.005016
max_queue_station_4_1_inspection,1
average_queue_station_4_1_inspection,0.000924
average_wait_station_4_1_inspection_seconds,1.2312
availability_station_4_1_inspection,1.0
utilization_overall_station_5_top_cover,0.000411
utilization_active_window_station_5_top_cover,0.000459
max_queue_station_5_top_cover,0
average_queue_station_5_top_cover,0.0
average_wait_station_5_top_cover_seconds,0.0
availability_station_5_top_cover,1.0
utilization_overall_station_5_1_top_cover,0.077367
utilization_active_window_station_5_1_top_cover,0.077438
max_queue_station_5_1_top_cover,14
average_queue_station_5_1_top_cover,0.034052
average_wait_station_5_1_top_cover_seconds,9.0623
availability_station_5_1_top_cover,1.0
utilization_overall_station_6_packaging,4e-05
utilization_active_window_station_6_packaging,0.000245
max_queue_station_6_packaging,0
average_queue_station_6_packaging,0.0
average_wait_station_6_packaging_seconds,0.0
availability_station_6_packaging,1.0
utilization_overall_station_6_1_packaging,0.062905
utilization_active_window_station_6_1_packaging,0.062963
max_queue_station_6_1_packaging,14
average_queue_station_6_1_packaging,0.011982
average_wait_station_6_1_packaging_seconds,4.6149
availability_station_6_1_packaging,1.0
order_qty_fuse0,2909
order_qty_fuse1,2898
order_qty_fuse2,2957
