order_id,due date,start_time,finish_time,through_put_time,lateness,priority,variant0,quantity0,variant1,quantity1,variant2,quantity2,planned_week,finished_week,planned_day,finished_day
1,226121,174907.5,180982.6,6075.100000000006,-45138.399999999994,3,FUSE0,10,FUSE1,10,FUSE2,11,2,2,7,7
2,38362,28000.3,33808.6,5808.299999999999,-4553.4000000000015,2,FUSE0,9,FUSE1,9,FUSE2,9,1,1,2,2
3,160988,124779.1,130460.6,5681.5,-30527.399999999994,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1,5,5
4,527034,471641.5,477473.4,5831.900000000023,-49560.59999999998,1,FUSE0,9,FUSE1,9,FUSE2,9,4,4,19,17
5,382999,325318.3,331067.0,5748.700000000012,-51932.0,4,FUSE0,9,FUSE1,8,FUSE2,9,3,3,13,12
6,126704,92670.3,98472.6,5802.300000000003,-28231.399999999994,2,FUSE0,9,FUSE1,9,FUSE2,10,1,1,4,4
7,509862,447628.3,453091.8,5463.5,-56770.20000000001,1,FUSE0,7,FUSE1,7,FUSE2,8,4,4,18,16
8,400484,347341.1,352886.2,5545.100000000035,-47597.79999999999,1,FUSE0,8,FUSE1,8,FUSE2,7,3,3,14,13
9,25485,11664.7,17372.2,5707.5,-8112.799999999999,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1,1,1
10,254427,193291.5,199213.6,5922.100000000006,-55213.399999999994,1,FUSE0,10,FUSE1,9,FUSE2,10,2,2,8,7
11,303521,241025.9,246563.8,5537.899999999994,-56957.20000000001,1,FUSE0,7,FUSE1,7,FUSE2,8,2,2,10,9
12,153164,115439.1,120949.0,5509.899999999994,-32215.0,1,FUSE0,8,FUSE1,7,FUSE2,8,1,1,5,5
13,65576,43949.1,49731.0,5781.9000000000015,-15845.0,4,FUSE0,9,FUSE1,9,FUSE2,8,1,1,2,2
14,165233,129375.1,135050.0,5674.899999999994,-30183.0,3,FUSE0,8,FUSE1,8,FUSE2,8,2,1,6,5
15,360467,303071.9,309047.4,5975.5,-51419.59999999998,1,FUSE0,10,FUSE1,10,FUSE2,10,3,3,12,11
16,504680,443256.7,449056.6,5799.899999999965,-55623.40000000002,5,FUSE0,9,FUSE1,9,FUSE2,8,4,4,18,16
17,528149,473240.3,479020.6,5780.299999999988,-49128.40000000002,1,FUSE0,8,FUSE1,8,FUSE2,8,4,4,19,17
18,158177,121685.9,127488.2,5802.300000000003,-30688.800000000003,3,FUSE0,9,FUSE1,9,FUSE2,9,1,1,5,5
19,443070,390500.7,395978.6,5477.899999999965,-47091.40000000002,2,FUSE0,7,FUSE1,7,FUSE2,7,4,3,16,14
20,362820,304835.9,310342.6,5506.699999999953,-52477.40000000002,1,FUSE0,7,FUSE1,7,FUSE2,8,3,3,12,11
21,277613,208086.1,213999.8,5913.6999999999825,-63613.20000000001,4,FUSE0,10,FUSE1,10,FUSE2,10,2,2,9,8
22,348078,291100.3,296881.0,5780.700000000012,-51197.0,5,FUSE0,8,FUSE1,9,FUSE2,9,3,3,12,11
23,524245,468485.9,474237.8,5751.899999999965,-50007.20000000001,1,FUSE0,8,FUSE1,8,FUSE2,9,4,4,19,17
24,79138,53657.1,59150.6,5493.5,-19987.4,5,FUSE0,7,FUSE1,7,FUSE2,7,1,1,3,3
25,185156,142628.7,148244.6,5615.899999999994,-36911.399999999994,1,FUSE0,8,FUSE1,8,FUSE2,7,2,2,6,6
26,295589,227669.1,233447.4,5778.299999999988,-62141.600000000006,2,FUSE0,8,FUSE1,8,FUSE2,8,2,2,9,9
27,438336,385463.5,391311.8,5848.299999999988,-47024.20000000001,1,FUSE0,9,FUSE1,9,FUSE2,10,4,3,16,14
28,559190,498355.1,503793.4,5438.300000000047,-55396.59999999998,3,FUSE0,7,FUSE1,7,FUSE2,7,4,4,20,18
29,209460,163244.5,169101.0,5856.5,-40359.0,1,FUSE0,9,FUSE1,9,FUSE2,9,2,2,7,6
30,310315,253492.3,259171.0,5678.700000000012,-51144.0,1,FUSE0,7,FUSE1,8,FUSE2,8,2,2,10,9
31,25624,13203.3,19004.2,5800.9000000000015,-6619.799999999999,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1,1,1
32,522425,463401.5,468686.6,5285.099999999977,-53738.40000000002,3,FUSE0,6,FUSE1,6,FUSE2,6,4,4,19,17
33,496170,432513.1,438390.8,5877.700000000012,-57779.20000000001,1,FUSE0,9,FUSE1,9,FUSE2,10,4,4,17,16
34,563720,502754.3,508726.2,5971.900000000023,-54993.79999999999,2,FUSE0,10,FUSE1,10,FUSE2,9,4,4,20,18
35,457230,402219.9,407851.8,5631.899999999965,-49378.20000000001,2,FUSE0,8,FUSE1,7,FUSE2,8,4,3,16,15
36,551525,487528.7,493467.4,5938.700000000012,-58057.59999999998,1,FUSE0,9,FUSE1,9,FUSE2,10,4,4,19,18
37,293065,224629.1,230435.4,5806.299999999988,-62629.600000000006,1,FUSE0,8,FUSE1,8,FUSE2,9,2,2,9,9
38,464766,407962.3,413751.4,5789.100000000035,-51014.59999999998,1,FUSE0,8,FUSE1,8,FUSE2,9,4,3,16,15
39,400059,344857.5,350334.6,5477.099999999977,-49724.40000000002,1,FUSE0,7,FUSE1,7,FUSE2,7,3,3,14,13
40,568110,507230.3,512854.2,5623.900000000023,-55255.79999999999,1,FUSE0,8,FUSE1,8,FUSE2,9,4,4,20,18
41,321710,264609.1,270502.2,5893.100000000035,-51207.79999999999,1,FUSE0,9,FUSE1,9,FUSE2,9,3,2,11,10
42,26533,14696.3,20237.4,5541.100000000002,-6295.5999999999985,5,FUSE0,8,FUSE1,8,FUSE2,7,1,1,1,1
43,430314,372908.7,379086.6,6177.899999999965,-51227.40000000002,1,FUSE0,11,FUSE1,11,FUSE2,11,3,3,15,14
44,193385,149334.3,155225.8,5891.5,-38159.20000000001,1,FUSE0,9,FUSE1,9,FUSE2,10,2,2,6,6
45,487103,423852.1,429654.2,5802.100000000035,-57448.79999999999,1,FUSE0,9,FUSE1,9,FUSE2,10,4,3,17,15
46,383519,326845.5,332287.6,5442.099999999977,-51231.40000000002,1,FUSE0,7,FUSE1,7,FUSE2,7,3,3,13,12
47,255218,194981.5,200531.4,5549.899999999994,-54686.600000000006,1,FUSE0,7,FUSE1,7,FUSE2,8,2,2,8,7
48,279764,214094.7,219801.2,5706.5,-59962.79999999999,1,FUSE0,8,FUSE1,8,FUSE2,8,2,2,9,8
49,301273,239489.1,245273.4,5784.299999999988,-55999.600000000006,1,FUSE0,9,FUSE1,8,FUSE2,9,2,2,10,9
50,129428,96034.3,101763.8,5729.5,-27664.199999999997,4,FUSE0,8,FUSE1,9,FUSE2,9,1,1,4,4
51,216975,168900.3,174523.4,5623.100000000006,-42451.600000000006,5,FUSE0,8,FUSE1,8,FUSE2,8,2,2,7,7
52,551743,490707.1,496323.0,5615.900000000023,-55420.0,1,FUSE0,7,FUSE1,7,FUSE2,9,4,4,20,18
53,330105,269222.3,275104.2,5881.900000000023,-55000.79999999999,1,FUSE0,9,FUSE1,9,FUSE2,10,3,2,11,10
54,573659,508678.7,514381.4,5702.700000000012,-59277.59999999998,1,FUSE0,8,FUSE1,8,FUSE2,9,4,4,20,18
55,366080,310489.9,316256.2,5766.299999999988,-49823.79999999999,1,FUSE0,8,FUSE1,9,FUSE2,9,3,3,13,11
56,307052,247082.3,252755.4,5673.100000000006,-54296.600000000006,5,FUSE0,8,FUSE1,8,FUSE2,8,2,2,10,9
57,132813,100857.5,106545.0,5687.5,-26268.0,1,FUSE0,8,FUSE1,8,FUSE2,8,1,1,5,4
58,139827,106771.1,112585.4,5814.299999999988,-27241.600000000006,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1,5,4
59,411797,362301.9,368116.2,5814.299999999988,-43680.79999999999,5,FUSE0,9,FUSE1,9,FUSE2,9,3,3,15,13
60,151095,112421.9,118114.2,5692.300000000003,-32980.8,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1,5,5
61,285322,218774.1,224481.8,5707.6999999999825,-60840.20000000001,1,FUSE0,8,FUSE1,8,FUSE2,8,2,2,9,8
62,278014,209850.1,215552.2,5702.100000000006,-62461.79999999999,1,FUSE0,8,FUSE1,8,FUSE2,8,2,2,9,8
63,207706,161717.3,167457.8,5740.5,-40248.20000000001,1,FUSE0,9,FUSE1,8,FUSE2,9,2,2,7,6
64,355931,298340.7,304060.2,5719.5,-51870.79999999999,1,FUSE0,8,FUSE1,8,FUSE2,9,3,3,12,11
65,37224,26410.3,32202.6,5792.299999999999,-5021.4000000000015,1,FUSE0,8,FUSE1,9,FUSE2,9,1,1,2,2
66,193210,148275.9,153616.6,5340.700000000012,-39593.399999999994,1,FUSE0,6,FUSE1,6,FUSE2,6,2,2,6,6
67,165486,130802.7,136735.2,5932.500000000015,-28750.79999999999,5,FUSE0,10,FUSE1,9,FUSE2,10,2,1,6,5
68,560537,499579.1,505324.8,5745.700000000012,-55212.20000000001,1,FUSE0,9,FUSE1,9,FUSE2,8,4,4,20,18
69,46659,30822.7,36522.2,5699.499999999996,-10136.800000000003,5,FUSE0,8,FUSE1,8,FUSE2,8,1,1,2,2
70,111820,84189.1,89918.6,5729.5,-21901.399999999994,2,FUSE0,8,FUSE1,8,FUSE2,9,1,1,4,4
71,510599,448923.5,454620.2,5696.700000000012,-55978.79999999999,1,FUSE0,8,FUSE1,7,FUSE2,8,4,4,18,16
72,137953,105470.7,110941.0,5470.300000000003,-27012.0,1,FUSE0,7,FUSE1,7,FUSE2,8,1,1,5,4
73,237466,180921.5,186661.4,5739.899999999994,-50804.600000000006,2,FUSE0,8,FUSE1,8,FUSE2,9,2,2,8,7
74,309343,251926.3,257681.0,5754.700000000012,-51662.0,5,FUSE0,9,FUSE1,9,FUSE2,9,2,2,10,9
75,353087,295472.7,301221.0,5748.299999999988,-51866.0,2,FUSE0,8,FUSE1,8,FUSE2,8,3,3,12,11
76,405564,354483.5,360298.2,5814.700000000012,-45265.79999999999,3,FUSE0,9,FUSE1,9,FUSE2,9,3,3,14,13
77,259740,197789.9,203355.4,5565.5,-56384.600000000006,3,FUSE0,7,FUSE1,8,FUSE2,8,2,2,8,8
78,263327,200794.7,206394.8,5600.099999999977,-56932.20000000001,2,FUSE0,8,FUSE1,7,FUSE2,8,2,2,8,8
79,265418,202169.1,207702.0,5532.899999999994,-57716.0,1,FUSE0,8,FUSE1,8,FUSE2,7,2,2,8,8
80,279344,211261.3,216812.2,5550.900000000023,-62531.79999999999,1,FUSE0,7,FUSE1,7,FUSE2,8,2,2,9,8
81,520460,460305.1,466155.4,5850.300000000047,-54304.59999999998,5,FUSE0,9,FUSE1,9,FUSE2,10,4,4,18,17
82,446029,396204.7,402109.8,5905.099999999977,-43919.20000000001,1,FUSE0,10,FUSE1,9,FUSE2,10,4,3,16,14
83,119571,89875.5,95577.8,5702.300000000003,-23993.199999999997,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1,4,4
84,239001,182425.1,188179.6,5754.5,-50821.399999999994,1,FUSE0,8,FUSE1,9,FUSE2,9,2,2,8,7
85,315278,257712.3,263635.4,5923.100000000035,-51642.59999999998,1,FUSE0,9,FUSE1,9,FUSE2,10,3,2,11,10
86,307910,248539.5,254480.6,5941.100000000006,-53429.399999999994,1,FUSE0,10,FUSE1,10,FUSE2,10,2,2,10,9
87,304170,242316.3,248271.4,5955.100000000006,-55898.600000000006,1,FUSE0,9,FUSE1,9,FUSE2,10,2,2,10,9
88,480885,418021.9,423425.6,5403.699999999953,-57459.40000000002,1,FUSE0,6,FUSE1,6,FUSE2,7,4,3,17,15
89,90631,64089.5,70190.4,6100.899999999994,-20440.600000000006,1,FUSE0,10,FUSE1,10,FUSE2,11,1,1,3,3
90,511234,450262.3,456147.4,5885.100000000035,-55086.59999999998,1,FUSE0,9,FUSE1,9,FUSE2,8,4,4,18,16
91,305144,244009.1,249778.2,5769.100000000006,-55365.79999999999,1,FUSE0,8,FUSE1,8,FUSE2,8,2,2,10,9
92,317670,259400.3,264809.8,5409.5,-52860.20000000001,1,FUSE0,7,FUSE1,7,FUSE2,6,3,2,11,10
93,401358,350129.1,355956.0,5826.900000000023,-45402.0,1,FUSE0,9,FUSE1,9,FUSE2,9,3,3,14,13
94,210184,164898.7,170198.2,5299.5,-39985.79999999999,1,FUSE0,6,FUSE1,6,FUSE2,6,2,2,7,6
95,351039,292637.9,298154.6,5516.699999999953,-52884.40000000002,2,FUSE0,7,FUSE1,7,FUSE2,8,3,3,12,11
96,116488,87011.5,92523.0,5511.5,-23965.0,1,FUSE0,7,FUSE1,7,FUSE2,6,1,1,4,4
97,434203,379272.7,385037.4,5764.700000000012,-49165.59999999998,1,FUSE0,8,FUSE1,8,FUSE2,9,3,3,15,14
98,173628,138378.3,143892.6,5514.3000000000175,-29735.399999999994,3,FUSE0,8,FUSE1,7,FUSE2,8,2,1,6,5
99,330248,270886.3,276673.4,5787.100000000035,-53574.59999999998,1,FUSE0,9,FUSE1,9,FUSE2,8,3,2,11,10
100,151780,113911.9,119641.4,5729.5,-32138.600000000006,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1,5,5
101,341714,282532.7,288345.8,5813.099999999977,-53368.20000000001,3,FUSE0,8,FUSE1,8,FUSE2,9,3,3,12,11
102,288251,221690.7,227521.8,5831.099999999977,-60729.20000000001,1,FUSE0,9,FUSE1,9,FUSE2,10,2,2,9,8
103,70924,49488.3,54937.8,5449.5,-15986.199999999997,1,FUSE0,7,FUSE1,7,FUSE2,7,1,1,3,2
104,545878,483638.3,489242.6,5604.299999999988,-56635.40000000002,1,FUSE0,8,FUSE1,8,FUSE2,8,4,4,19,17
105,444139,391776.3,397269.0,5492.700000000012,-46870.0,2,FUSE0,8,FUSE1,8,FUSE2,7,4,3,16,14
106,343213,285355.5,291263.8,5908.299999999988,-51949.20000000001,1,FUSE0,9,FUSE1,9,FUSE2,10,3,3,12,11
107,67973,47998.3,53741.8,5743.5,-14231.199999999997,2,FUSE0,8,FUSE1,8,FUSE2,9,1,1,2,2
108,433701,377967.3,383510.2,5542.900000000023,-50190.79999999999,3,FUSE0,7,FUSE1,7,FUSE2,8,3,3,15,14
109,466450,410900.7,416734.2,5833.5,-49715.79999999999,3,FUSE0,8,FUSE1,8,FUSE2,8,4,3,17,15
110,534299,476268.3,481997.8,5729.5,-52301.20000000001,2,FUSE0,8,FUSE1,9,FUSE2,9,4,4,19,17
111,455150,399417.1,405169.2,5752.100000000035,-49980.79999999999,2,FUSE0,8,FUSE1,8,FUSE2,9,4,3,16,15
112,522801,464459.9,470000.6,5540.699999999953,-52800.40000000002,2,FUSE0,7,FUSE1,7,FUSE2,7,4,4,19,17
113,567614,505824.9,511364.2,5539.299999999988,-56249.79999999999,1,FUSE0,8,FUSE1,8,FUSE2,7,4,4,20,18
114,312937,256537.9,261999.8,5461.899999999994,-50937.20000000001,1,FUSE0,7,FUSE1,6,FUSE2,7,3,2,11,10
115,144750,108298.3,113922.6,5624.300000000003,-30827.399999999994,1,FUSE0,8,FUSE1,7,FUSE2,8,1,1,5,4
116,155256,118382.3,124125.6,5743.300000000003,-31130.399999999994,1,FUSE0,9,FUSE1,9,FUSE2,9,1,1,5,5
117,545494,482265.9,487867.0,5601.099999999977,-57627.0,1,FUSE0,7,FUSE1,7,FUSE2,9,4,4,19,17
118,551280,486344.7,491861.4,5516.700000000012,-59418.59999999998,1,FUSE0,7,FUSE1,7,FUSE2,6,4,4,19,18
119,400576,348690.7,354413.4,5722.700000000012,-46162.59999999998,1,FUSE0,8,FUSE1,8,FUSE2,8,3,3,14,13
120,163749,126229.1,131962.6,5733.5,-31786.399999999994,2,FUSE0,8,FUSE1,8,FUSE2,8,1,1,5,5
121,534693,477877.5,483370.2,5492.700000000012,-51322.79999999999,2,FUSE0,8,FUSE1,8,FUSE2,7,4,4,19,17
122,372413,313442.7,319038.8,5596.099999999977,-53374.20000000001,2,FUSE0,8,FUSE1,8,FUSE2,8,3,3,13,12
123,266290,203502.7,209350.0,5847.299999999988,-56940.0,1,FUSE0,9,FUSE1,9,FUSE2,8,2,2,8,8
124,319294,260574.7,266221.0,5646.299999999988,-53073.0,1,FUSE0,8,FUSE1,8,FUSE2,8,3,2,11,10
125,405175,353188.3,358732.2,5543.900000000023,-46442.79999999999,1,FUSE0,7,FUSE1,7,FUSE2,8,3,3,14,13
126,507543,444783.9,450372.6,5588.699999999953,-57170.40000000002,2,FUSE0,8,FUSE1,8,FUSE2,8,4,4,18,16
127,503126,441376.7,447402.2,6025.5,-55723.79999999999,1,FUSE0,10,FUSE1,11,FUSE2,11,4,4,18,16
128,373577,317882.3,323608.6,5726.299999999988,-49968.40000000002,3,FUSE0,9,FUSE1,8,FUSE2,9,3,3,13,12
129,491967,427885.5,433811.0,5925.5,-58156.0,1,FUSE0,10,FUSE1,10,FUSE2,9,4,4,17,16
130,188062,145489.9,151007.0,5517.100000000006,-37055.0,3,FUSE0,8,FUSE1,8,FUSE2,7,2,2,6,6
131,406512,356165.3,361957.0,5791.700000000012,-44555.0,1,FUSE0,9,FUSE1,9,FUSE2,10,3,3,14,13
132,331329,272432.5,278189.8,5757.299999999988,-53139.20000000001,1,FUSE0,8,FUSE1,8,FUSE2,9,3,2,11,10
133,129690,97561.5,103277.0,5715.5,-26413.0,5,FUSE0,8,FUSE1,8,FUSE2,9,1,1,4,4
134,575471,511632.3,517452.6,5820.299999999988,-58018.40000000002,1,FUSE0,9,FUSE1,9,FUSE2,9,4,4,20,18
135,532271,474655.9,480547.8,5891.899999999965,-51723.20000000001,5,FUSE0,9,FUSE1,9,FUSE2,9,4,4,19,17
136,363776,307573.1,313058.2,5485.100000000035,-50717.79999999999,5,FUSE0,7,FUSE1,7,FUSE2,7,3,3,13,11
137,320761,261985.9,267434.2,5448.3000000000175,-53326.79999999999,1,FUSE0,7,FUSE1,7,FUSE2,8,3,2,11,10
