order_id,due date,start_time,finish_time,through_put_time,lateness,priority,variant0,quantity0,variant1,quantity1,variant2,quantity2,planned_week,finished_week,planned_day,finished_day
1,462190,397705.5,403495.4,5789.900000000023,-58694.59999999998,1,FUSE0,9,FUSE1,9,FUSE2,10,4,3,16,15
2,209690,169938.3,175459.8,5521.5,-34230.20000000001,2,FUSE0,8,FUSE1,7,FUSE2,8,2,2,7,7
3,44002,30603.5,36290.6,5687.0999999999985,-7711.4000000000015,2,FUSE0,8,FUSE1,8,FUSE2,8,1,1,2,2
4,415134,351093.5,356849.4,5755.900000000023,-58284.59999999998,1,FUSE0,8,FUSE1,8,FUSE2,8,3,3,14,13
5,443960,376803.5,382715.6,5912.099999999977,-61244.40000000002,1,FUSE0,9,FUSE1,10,FUSE2,10,3,3,15,14
6,38493,22957.9,28613.4,5655.5,-9879.599999999999,2,FUSE0,8,FUSE1,8,FUSE2,9,1,1,1,1
7,509468,442854.3,448719.8,5865.5,-60748.20000000001,1,FUSE0,8,FUSE1,8,FUSE2,9,4,4,18,16
8,395547,331525.1,337174.6,5649.5,-58372.40000000002,1,FUSE0,8,FUSE1,8,FUSE2,8,3,3,13,12
9,257129,214263.5,220019.8,5756.299999999988,-37109.20000000001,2,FUSE0,8,FUSE1,8,FUSE2,8,2,2,9,8
10,410383,344949.5,350593.4,5643.900000000023,-59789.59999999998,2,FUSE0,8,FUSE1,8,FUSE2,8,3,3,14,13
11,85513,70138.3,76015.8,5877.5,-9497.199999999997,1,FUSE0,10,FUSE1,10,FUSE2,9,1,1,3,3
12,558508,496853.5,502822.6,5969.099999999977,-55685.40000000002,3,FUSE0,10,FUSE1,10,FUSE2,9,4,4,20,18
13,210503,171272.3,177002.6,5730.3000000000175,-33500.399999999994,5,FUSE0,8,FUSE1,8,FUSE2,9,2,2,7,7
14,66532,50794.9,56389.8,5594.9000000000015,-10142.199999999997,3,FUSE0,8,FUSE1,8,FUSE2,7,1,1,3,2
15,325057,273509.3,279241.2,5731.900000000023,-45815.79999999999,1,FUSE0,8,FUSE1,8,FUSE2,8,3,2,11,10
16,135122,106163.9,111908.6,5744.700000000012,-23213.399999999994,3,FUSE0,9,FUSE1,9,FUSE2,9,1,1,5,4
17,206609,163919.5,169791.0,5871.5,-36818.0,2,FUSE0,9,FUSE1,9,FUSE2,10,2,2,7,6
18,119428,95422.7,101237.8,5815.100000000006,-18190.199999999997,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1,4,4
19,413724,349527.1,355438.2,5911.100000000035,-58285.79999999999,1,FUSE0,9,FUSE1,9,FUSE2,9,3,3,14,13
20,220003,179675.5,185579.8,5904.299999999988,-34423.20000000001,1,FUSE0,8,FUSE1,8,FUSE2,8,2,2,8,7
21,523275,459502.7,465010.6,5507.899999999965,-58264.40000000002,3,FUSE0,7,FUSE1,7,FUSE2,8,4,4,18,17
22,394415,328681.9,334335.4,5653.5,-60079.59999999998,1,FUSE0,8,FUSE1,8,FUSE2,8,3,3,13,12
23,148416,124456.3,130102.6,5646.300000000003,-18313.399999999994,4,FUSE0,7,FUSE1,8,FUSE2,8,1,1,5,5
24,241328,199714.7,205207.4,5492.6999999999825,-36120.600000000006,1,FUSE0,8,FUSE1,7,FUSE2,8,2,2,8,8
25,26039,9715.1,15382.6,5667.5,-10656.4,1,FUSE0,8,FUSE1,8,FUSE2,8,1,1,1,1
26,292428,243789.1,249575.4,5786.299999999988,-42852.600000000006,1,FUSE0,9,FUSE1,9,FUSE2,10,2,2,10,9
27,14243,1596.1,7608.6,6012.5,-6634.4,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1,1,1
28,378704,315831.1,321693.8,5862.700000000012,-57010.20000000001,2,FUSE0,9,FUSE1,9,FUSE2,9,3,3,13,12
29,328135,279783.3,285333.0,5549.700000000012,-42802.0,2,FUSE0,7,FUSE1,8,FUSE2,8,3,2,11,10
30,562490,506029.1,511768.2,5739.100000000035,-50721.79999999999,3,FUSE0,8,FUSE1,8,FUSE2,9,4,4,20,18
31,43443,29076.3,34738.2,5661.899999999998,-8704.800000000003,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1,2,2
32,525940,464082.7,469476.2,5393.5,-56463.79999999999,1,FUSE0,7,FUSE1,7,FUSE2,7,4,4,19,17
33,515983,447857.1,453733.0,5875.900000000023,-62250.0,1,FUSE0,9,FUSE1,9,FUSE2,8,4,4,18,16
34,35101,20176.7,25749.0,5572.299999999999,-9352.0,1,FUSE0,8,FUSE1,8,FUSE2,7,1,1,1,1
35,473263,408490.3,414173.4,5683.100000000035,-59089.59999999998,1,FUSE0,8,FUSE1,8,FUSE2,8,4,3,16,15
36,513266,444385.1,450378.2,5993.100000000035,-62887.79999999999,1,FUSE0,10,FUSE1,10,FUSE2,10,4,4,18,16
37,151953,125788.7,131629.8,5841.099999999991,-20323.20000000001,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1,5,5
38,421334,358291.9,363749.0,5457.099999999977,-57585.0,1,FUSE0,6,FUSE1,6,FUSE2,7,3,3,14,13
39,297691,247005.5,252985.4,5979.899999999994,-44705.600000000006,1,FUSE0,10,FUSE1,10,FUSE2,9,2,2,10,9
40,563891,507479.1,513374.2,5895.100000000035,-50516.79999999999,1,FUSE0,9,FUSE1,9,FUSE2,9,4,4,20,18
41,401749,337239.9,343154.2,5914.299999999988,-58594.79999999999,2,FUSE0,9,FUSE1,9,FUSE2,10,3,3,14,12
42,381970,319159.9,324422.6,5262.699999999953,-57547.40000000002,1,FUSE0,6,FUSE1,6,FUSE2,6,3,3,13,12
43,104302,80248.5,85827.0,5578.5,-18475.0,2,FUSE0,8,FUSE1,8,FUSE2,8,1,1,4,3
44,461865,396173.5,401926.2,5752.700000000012,-59938.79999999999,1,FUSE0,9,FUSE1,9,FUSE2,8,4,3,16,14
45,503790,435499.5,441058.2,5558.700000000012,-62731.79999999999,2,FUSE0,7,FUSE1,8,FUSE2,8,4,4,17,16
46,301098,254780.7,260341.4,5560.6999999999825,-40756.600000000006,3,FUSE0,8,FUSE1,7,FUSE2,8,2,2,10,10
47,89717,71880.3,77549.6,5669.300000000003,-12167.399999999994,1,FUSE0,8,FUSE1,8,FUSE2,8,1,1,3,3
48,309540,260488.7,266062.6,5573.899999999965,-43477.40000000002,2,FUSE0,8,FUSE1,8,FUSE2,7,3,2,11,10
49,444217,380195.3,385793.8,5598.5,-58423.20000000001,1,FUSE0,8,FUSE1,8,FUSE2,7,3,3,15,14
50,467798,402231.5,407948.6,5717.099999999977,-59849.40000000002,3,FUSE0,8,FUSE1,8,FUSE2,8,4,3,16,15
51,7564,0.0,2956.6,2956.6,-4607.4,1,FUSE0,8,FUSE1,8,FUSE2,8,1,1,1,1
52,58515,44072.7,49589.2,5516.5,-8925.800000000003,1,FUSE0,7,FUSE1,7,FUSE2,8,1,1,2,2
53,196796,150305.1,156173.0,5867.899999999994,-40623.0,1,FUSE0,9,FUSE1,9,FUSE2,10,2,2,6,6
54,347236,292934.3,298654.6,5720.299999999988,-48581.40000000002,1,FUSE0,9,FUSE1,9,FUSE2,8,3,3,12,11
55,529526,465352.7,471157.4,5804.700000000012,-58368.59999999998,1,FUSE0,9,FUSE1,9,FUSE2,10,4,4,19,17
56,477454,414320.7,420192.6,5871.899999999965,-57261.40000000002,1,FUSE0,9,FUSE1,9,FUSE2,9,4,3,17,15
57,574128,513326.7,519063.8,5737.099999999977,-55064.20000000001,5,FUSE0,9,FUSE1,8,FUSE2,9,4,4,20,19
58,322855,270796.3,276639.6,5843.299999999988,-46215.40000000002,1,FUSE0,9,FUSE1,8,FUSE2,9,3,2,11,10
59,59874,45372.3,51037.6,5665.299999999996,-8836.400000000001,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1,2,2
60,198969,153381.5,158854.6,5473.100000000006,-40114.399999999994,2,FUSE0,7,FUSE1,7,FUSE2,8,2,2,7,6
61,40665,27428.3,33211.0,5782.700000000001,-7454.0,2,FUSE0,9,FUSE1,9,FUSE2,10,1,1,2,2
62,260580,218909.9,224996.2,6086.3000000000175,-35583.79999999999,1,FUSE0,11,FUSE1,11,FUSE2,10,2,2,9,8
63,299101,251854.7,257702.6,5847.899999999994,-41398.399999999994,3,FUSE0,9,FUSE1,9,FUSE2,8,2,2,10,9
64,519482,452057.5,457865.0,5807.5,-61617.0,1,FUSE0,9,FUSE1,9,FUSE2,9,4,4,18,16
65,256341,212813.5,218483.8,5670.299999999988,-37857.20000000001,1,FUSE0,8,FUSE1,8,FUSE2,9,2,2,9,8
66,325273,274945.7,280783.6,5837.899999999965,-44489.40000000002,1,FUSE0,9,FUSE1,9,FUSE2,9,3,2,11,10
67,235553,196705.9,202464.2,5758.3000000000175,-33088.79999999999,1,FUSE0,8,FUSE1,8,FUSE2,8,2,2,8,8
68,536703,474247.9,480089.8,5841.899999999965,-56613.20000000001,1,FUSE0,9,FUSE1,9,FUSE2,9,4,4,19,17
69,221772,182511.9,188170.2,5658.3000000000175,-33601.79999999999,4,FUSE0,8,FUSE1,8,FUSE2,7,2,2,8,7
70,244504,202495.5,207945.0,5449.5,-36559.0,2,FUSE0,7,FUSE1,7,FUSE2,8,2,2,8,8
71,533896,468217.1,474058.6,5841.5,-59837.40000000002,1,FUSE0,9,FUSE1,9,FUSE2,8,4,4,19,17
72,553776,492469.9,498194.6,5724.699999999953,-55581.40000000002,1,FUSE0,8,FUSE1,8,FUSE2,9,4,4,20,18
73,452184,388928.3,394615.0,5686.700000000012,-57569.0,1,FUSE0,8,FUSE1,8,FUSE2,7,4,3,16,14
74,430456,363896.3,369707.8,5811.5,-60748.20000000001,1,FUSE0,9,FUSE1,9,FUSE2,8,3,3,15,13
75,551650,490826.7,496701.4,5874.700000000012,-54948.59999999998,1,FUSE0,9,FUSE1,9,FUSE2,10,4,4,20,18
76,76847,57242.7,62751.8,5509.100000000006,-14095.199999999997,2,FUSE0,8,FUSE1,7,FUSE2,8,1,1,3,3
77,257531,217456.7,223116.2,5659.5,-34414.79999999999,1,FUSE0,8,FUSE1,8,FUSE2,9,2,2,9,8
78,522782,457896.3,463777.4,5881.100000000035,-59004.59999999998,3,FUSE0,9,FUSE1,9,FUSE2,9,4,4,18,17
79,348979,296126.7,301822.2,5695.5,-47156.79999999999,1,FUSE0,8,FUSE1,8,FUSE2,9,3,3,12,11
80,222188,183900.3,189813.4,5913.100000000006,-32374.600000000006,1,FUSE0,9,FUSE1,9,FUSE2,9,2,2,8,7
81,502664,432387.5,438197.0,5809.5,-64467.0,4,FUSE0,9,FUSE1,9,FUSE2,8,4,4,17,16
82,331349,282500.1,288417.0,5916.900000000023,-42932.0,1,FUSE0,9,FUSE1,9,FUSE2,9,3,3,12,11
83,319907,267857.9,273555.2,5697.299999999988,-46351.79999999999,4,FUSE0,8,FUSE1,8,FUSE2,8,3,2,11,10
84,28061,12591.5,18359.8,5768.299999999999,-9701.2,2,FUSE0,9,FUSE1,9,FUSE2,9,1,1,1,1
85,47584,34890.3,40619.4,5729.0999999999985,-6964.5999999999985,1,FUSE0,8,FUSE1,8,FUSE2,8,1,1,2,2
86,561442,504381.1,510267.2,5886.100000000035,-51174.79999999999,2,FUSE0,9,FUSE1,9,FUSE2,10,4,4,20,18
87,106509,83337.5,88878.4,5540.899999999994,-17630.600000000006,1,FUSE0,7,FUSE1,7,FUSE2,8,1,1,4,4
88,550515,486503.1,492322.6,5819.5,-58192.40000000002,2,FUSE0,9,FUSE1,9,FUSE2,8,4,4,19,18
89,117732,92459.1,98147.4,5688.299999999988,-19584.600000000006,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1,4,4
90,521462,454953.1,460699.0,5745.900000000023,-60763.0,1,FUSE0,8,FUSE1,8,FUSE2,9,4,4,18,16
91,53792,37865.9,43572.6,5706.699999999997,-10219.400000000001,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1,2,2
92,521895,456443.5,462189.8,5746.299999999988,-59705.20000000001,1,FUSE0,8,FUSE1,8,FUSE2,9,4,4,18,17
93,136517,109470.3,114946.6,5476.300000000003,-21570.399999999994,3,FUSE0,7,FUSE1,7,FUSE2,7,1,1,5,4
94,194500,148770.3,154524.6,5754.3000000000175,-39975.399999999994,2,FUSE0,9,FUSE1,9,FUSE2,8,2,2,6,6
95,267034,229659.3,235196.2,5536.900000000023,-31837.79999999999,1,FUSE0,8,FUSE1,8,FUSE2,7,2,2,10,9
96,428107,360986.7,366571.8,5585.099999999977,-61535.20000000001,1,FUSE0,8,FUSE1,8,FUSE2,7,3,3,15,13
97,189842,144717.5,150239.8,5522.299999999988,-39602.20000000001,1,FUSE0,8,FUSE1,8,FUSE2,7,2,2,6,6
