kpi_name,value
total_units_ordered,8764
produced_units_fuse0,2909
produced_units_fuse1,2898
produced_units_fuse2,2957
makespan_seconds,475950.1452
average_cycle_time_seconds,54.2499
cycle_time_from_1_over_throughput_rate_seconds,54.3074
throughput_rate_per_second,0.018414
throughput_rate_per_hour,66.2893
average_throughput_time_seconds,803.0329
average_active_throughput_time_seconds,803.0284
average_throughput_efficiency,0.353873
total_wait_time_seconds,1752364.7366
average_cycle_time_seconds_fuse0,163.1397
Active_average_cycle_time_seconds_fuse0,141.0464
global_average_cycle_time_seconds_fuse0,144.4311
average_cycle_time_seconds_fuse1,163.7094
Active_average_cycle_time_seconds_fuse1,143.1607
global_average_cycle_time_seconds_fuse1,146.5583
average_cycle_time_seconds_fuse2,160.5022
Active_average_cycle_time_seconds_fuse2,145.8987
global_average_cycle_time_seconds_fuse2,149.2285
utilization_overall_station_1_bottom_cover,0.051505
utilization_active_window_station_1_bottom_cover,0.051599
max_queue_station_1_bottom_cover,6
average_queue_station_1_bottom_cover,0.004785
average_wait_station_1_bottom_cover_seconds,0.0494
availability_station_1_bottom_cover,1.0
utilization_overall_station_1_1_bottom_cover,0.054094
utilization_active_window_station_1_1_bottom_cover,0.054189
max_queue_station_1_1_bottom_cover,14
average_queue_station_1_1_bottom_cover,0.028695
average_wait_station_1_1_bottom_cover_seconds,3.949
availability_station_1_1_bottom_cover,1.0
utilization_overall_station_2_drill_station,0.149951
utilization_active_window_station_2_drill_station,0.150207
max_queue_station_2_drill_station,2
average_queue_station_2_drill_station,0.002345
average_wait_station_2_drill_station_seconds,0.6588
availability_station_2_drill_station,1.0
utilization_overall_station_2_1_drill_station,0.012517
utilization_active_window_station_2_1_drill_station,0.012571
max_queue_station_2_1_drill_station,2
average_queue_station_2_1_drill_station,0.007375
average_wait_station_2_1_drill_station_seconds,0.2604
availability_station_2_1_drill_station,1.0
utilization_overall_station_3_robot_cell,0.941778
utilization_active_window_station_3_robot_cell,0.942505
max_queue_station_3_robot_cell,3
average_queue_station_3_robot_cell,0.783433
average_wait_station_3_robot_cell_seconds,399.3471
availability_station_3_robot_cell,1.0
utilization_overall_station_3_1_robot_cell,0.940552
utilization_active_window_station_3_1_robot_cell,0.941312
max_queue_station_3_1_robot_cell,2
average_queue_station_3_1_robot_cell,0.233937
average_wait_station_3_1_robot_cell_seconds,240.9719
availability_station_3_1_robot_cell,1.0
utilization_overall_station_3_2_robot_cell,0.942097
utilization_active_window_station_3_2_robot_cell,0.942838
max_queue_station_3_2_robot_cell,2
average_queue_station_3_2_robot_cell,0.24372
average_wait_station_3_2_robot_cell_seconds,210.8472
availability_station_3_2_robot_cell,1.0
utilization_overall_station_3_3_robot_cell,0.930749
utilization_active_window_station_3_3_robot_cell,0.931583
max_queue_station_3_3_robot_cell,2
average_queue_station_3_3_robot_cell,0.113125
average_wait_station_3_3_robot_cell_seconds,165.2336
availability_station_3_3_robot_cell,1.0
utilization_overall_station_3_4_robot_cell,0.92677
utilization_active_window_station_3_4_robot_cell,0.928196
max_queue_station_3_4_robot_cell,2
average_queue_station_3_4_robot_cell,0.078627
average_wait_station_3_4_robot_cell_seconds,151.1408
availability_station_3_4_robot_cell,1.0
utilization_overall_station_4_inspection,0.028438
utilization_active_window_station_4_inspection,0.028467
max_queue_station_4_inspection,1
average_queue_station_4_inspection,0.00066
average_wait_station_4_inspection_seconds,0.0322
availability_station_4_inspection,1.0
utilization_overall_station_4_1_inspection,0.004476
utilization_active_window_station_4_1_inspection,0.004506
max_queue_station_4_1_inspection,0
average_queue_station_4_1_inspection,0.0
average_wait_station_4_1_inspection_seconds,0.0018
availability_station_4_1_inspection,1.0
utilization_overall_station_5_top_cover,0.001782
utilization_active_window_station_5_top_cover,0.002047
max_queue_station_5_top_cover,0
average_queue_station_5_top_cover,0.0
average_wait_station_5_top_cover_seconds,0.0667
availability_station_5_top_cover,1.0
utilization_overall_station_5_1_top_cover,0.082088
utilization_active_window_station_5_1_top_cover,0.082169
max_queue_station_5_1_top_cover,1
average_queue_station_5_1_top_cover,0.002454
average_wait_station_5_1_top_cover_seconds,2.4721
availability_station_5_1_top_cover,1.0
utilization_overall_station_6_packaging,0.000413
utilization_active_window_station_6_packaging,0.000493
max_queue_station_6_packaging,0
average_queue_station_6_packaging,0.0
average_wait_station_6_packaging_seconds,0.0
availability_station_6_packaging,1.0
utilization_overall_station_6_1_packaging,0.067372
utilization_active_window_station_6_1_packaging,0.067439
max_queue_station_6_1_packaging,0
average_queue_station_6_1_packaging,0.0
average_wait_station_6_1_packaging_seconds,0.6913
availability_station_6_1_packaging,1.0
order_qty_fuse0,2909
order_qty_fuse1,2898
order_qty_fuse2,2957
