kpi_name,value
total_units_ordered,9291
produced_units_fuse0,3079
produced_units_fuse1,3075
produced_units_fuse2,3137
makespan_seconds,564885.7786
average_cycle_time_seconds,60.6758
cycle_time_from_1_over_throughput_rate_seconds,60.7992
throughput_rate_per_second,0.016448
throughput_rate_per_hour,59.2113
average_throughput_time_seconds,4318.7872
average_active_throughput_time_seconds,4318.7838
average_throughput_efficiency,0.256009
total_wait_time_seconds,27980197.2846
average_cycle_time_seconds_fuse0,183.0149
Active_average_cycle_time_seconds_fuse0,182.8847
global_average_cycle_time_seconds_fuse0,182.8847
average_cycle_time_seconds_fuse1,182.8446
Active_average_cycle_time_seconds_fuse1,182.8266
global_average_cycle_time_seconds_fuse1,182.8266
average_cycle_time_seconds_fuse2,179.3546
Active_average_cycle_time_seconds_fuse2,179.3546
global_average_cycle_time_seconds_fuse2,179.3546
utilization_overall_station_1_bottom_cover,0.928736
utilization_active_window_station_1_bottom_cover,0.937781
max_queue_station_1_bottom_cover,34
average_queue_station_1_bottom_cover,1.22871
average_wait_station_1_bottom_cover_seconds,152.2387
availability_station_1_bottom_cover,0.995319
utilization_overall_station_1_1_bottom_cover,0.925983
utilization_active_window_station_1_1_bottom_cover,0.934838
max_queue_station_1_1_bottom_cover,34
average_queue_station_1_1_bottom_cover,0.720861
average_wait_station_1_1_bottom_cover_seconds,89.1473
availability_station_1_1_bottom_cover,0.99639
utilization_overall_station_2_drill_station,0.977211
utilization_active_window_station_2_drill_station,0.986138
max_queue_station_2_drill_station,18
average_queue_station_2_drill_station,4.132459
average_wait_station_2_drill_station_seconds,816.2441
availability_station_2_drill_station,0.993575
utilization_overall_station_2_1_drill_station,0.97538
utilization_active_window_station_2_1_drill_station,0.984719
max_queue_station_2_1_drill_station,23
average_queue_station_2_1_drill_station,2.429599
average_wait_station_2_1_drill_station_seconds,518.5574
availability_station_2_1_drill_station,0.994702
utilization_overall_station_2_2_drill_station,0.975125
utilization_active_window_station_2_2_drill_station,0.981857
max_queue_station_2_2_drill_station,18
average_queue_station_2_2_drill_station,2.653642
average_wait_station_2_2_drill_station_seconds,548.588
availability_station_2_2_drill_station,0.994094
utilization_overall_station_3_robot_cell,0.988976
utilization_active_window_station_3_robot_cell,0.994908
max_queue_station_3_robot_cell,22
average_queue_station_3_robot_cell,5.35533
average_wait_station_3_robot_cell_seconds,1785.4789
availability_station_3_robot_cell,0.988995
utilization_overall_station_3_1_robot_cell,0.987199
utilization_active_window_station_3_1_robot_cell,0.994806
max_queue_station_3_1_robot_cell,14
average_queue_station_3_1_robot_cell,3.505864
average_wait_station_3_1_robot_cell_seconds,1216.1054
availability_station_3_1_robot_cell,0.988325
utilization_overall_station_3_2_robot_cell,0.979066
utilization_active_window_station_3_2_robot_cell,0.985542
max_queue_station_3_2_robot_cell,11
average_queue_station_3_2_robot_cell,1.105479
average_wait_station_3_2_robot_cell_seconds,484.5159
availability_station_3_2_robot_cell,0.993424
utilization_overall_station_3_3_robot_cell,0.985112
utilization_active_window_station_3_3_robot_cell,0.987421
max_queue_station_3_3_robot_cell,14
average_queue_station_3_3_robot_cell,2.601224
average_wait_station_3_3_robot_cell_seconds,936.9574
availability_station_3_3_robot_cell,0.98781
utilization_overall_station_3_4_robot_cell,0.985027
utilization_active_window_station_3_4_robot_cell,0.992108
max_queue_station_3_4_robot_cell,19
average_queue_station_3_4_robot_cell,4.343207
average_wait_station_3_4_robot_cell_seconds,1477.4508
availability_station_3_4_robot_cell,0.98778
utilization_overall_station_4_inspection,0.972594
utilization_active_window_station_4_inspection,0.975163
max_queue_station_4_inspection,11
average_queue_station_4_inspection,2.082756
average_wait_station_4_inspection_seconds,303.3895
availability_station_4_inspection,0.997979
utilization_overall_station_4_1_inspection,0.967906
utilization_active_window_station_4_1_inspection,0.970393
max_queue_station_4_1_inspection,14
average_queue_station_4_1_inspection,2.26616
average_wait_station_4_1_inspection_seconds,326.427
availability_station_4_1_inspection,0.996785
utilization_overall_station_5_top_cover,0.961846
utilization_active_window_station_5_top_cover,0.965361
max_queue_station_5_top_cover,9
average_queue_station_5_top_cover,2.100909
average_wait_station_5_top_cover_seconds,457.3602
availability_station_5_top_cover,0.995439
utilization_overall_station_5_1_top_cover,0.964001
utilization_active_window_station_5_1_top_cover,0.966072
max_queue_station_5_1_top_cover,18
average_queue_station_5_1_top_cover,2.632852
average_wait_station_5_1_top_cover_seconds,553.511
availability_station_5_1_top_cover,0.991687
utilization_overall_station_5_2_top_cover,0.966665
utilization_active_window_station_5_2_top_cover,0.970648
max_queue_station_5_2_top_cover,11
average_queue_station_5_2_top_cover,2.197631
average_wait_station_5_2_top_cover_seconds,470.38
availability_station_5_2_top_cover,0.995869
utilization_overall_station_6_packaging,0.951642
utilization_active_window_station_6_packaging,0.954089
max_queue_station_6_packaging,5
average_queue_station_6_packaging,0.879839
average_wait_station_6_packaging_seconds,157.8002
availability_station_6_packaging,0.999797
utilization_overall_station_6_1_packaging,0.957002
utilization_active_window_station_6_1_packaging,0.959465
max_queue_station_6_1_packaging,6
average_queue_station_6_1_packaging,0.900967
average_wait_station_6_1_packaging_seconds,160.9796
availability_station_6_1_packaging,0.999969
order_qty_fuse0,3079
order_qty_fuse1,3075
order_qty_fuse2,3137
