order_id,due date,start_time,finish_time,through_put_time,lateness,priority,variant0,quantity0,variant1,quantity1,variant2,quantity2,planned_week,finished_week,planned_day,finished_day
1,226121,186815.0983,197830.7386,11015.6403,-28290.26139999999,3,FUSE0,10,FUSE1,10,FUSE2,11,2,2,7,7
2,38362,30174.7,38276.5937,8101.893699999997,-85.40630000000237,2,FUSE0,9,FUSE1,9,FUSE2,9,1,1,2,2
3,160988,130535.4702,140902.8768,10367.406600000002,-20085.1232,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1,5,5
4,527034,505330.7395,513390.7386,8059.999099999957,-13643.261400000018,1,FUSE0,9,FUSE1,9,FUSE2,9,4,4,19,18
5,382999,353395.9061,362115.9061,8720.0,-20883.093899999978,4,FUSE0,9,FUSE1,8,FUSE2,9,3,3,13,13
6,126704,95696.2937,102494.9937,6798.700000000012,-24209.006299999994,2,FUSE0,9,FUSE1,9,FUSE2,10,1,1,4,4
7,509862,481140.9458,487997.6458,6856.700000000012,-21864.3542,1,FUSE0,7,FUSE1,7,FUSE2,8,4,4,18,17
8,400484,377974.8195,386498.2061,8523.386600000027,-13985.79389999999,1,FUSE0,8,FUSE1,8,FUSE2,7,3,3,14,14
9,25485,12030.9,17893.0,5862.1,-7592.0,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1,1,1
10,254427,207862.4021,220253.1157,12390.713599999988,-34173.884300000005,1,FUSE0,10,FUSE1,9,FUSE2,10,2,2,8,8
11,303521,258688.8386,266545.5386,7856.700000000041,-36975.46139999997,1,FUSE0,7,FUSE1,7,FUSE2,8,2,2,10,10
12,153164,118991.2234,125614.6937,6623.470300000001,-27549.306299999997,1,FUSE0,8,FUSE1,7,FUSE2,8,1,1,5,5
13,65576,46655.1,53753.0,7097.9000000000015,-11823.0,4,FUSE0,9,FUSE1,9,FUSE2,8,1,1,2,2
14,165233,137702.2702,144709.6768,7007.4065999999875,-20523.323200000013,3,FUSE0,8,FUSE1,8,FUSE2,8,2,2,6,6
15,360467,331371.6554,341154.6061,9782.950699999987,-19312.393900000025,1,FUSE0,10,FUSE1,10,FUSE2,10,3,3,12,12
16,504680,476732.9458,484025.6458,7292.700000000012,-20654.3542,5,FUSE0,9,FUSE1,9,FUSE2,8,4,4,18,17
17,528149,506932.0061,514666.7386,7734.732499999984,-13482.261400000018,1,FUSE0,8,FUSE1,8,FUSE2,8,4,4,19,18
18,158177,127501.9937,134443.9234,6941.929699999993,-23733.0766,3,FUSE0,9,FUSE1,9,FUSE2,9,1,1,5,5
19,443070,424104.0998,431701.4061,7597.306299999997,-11368.593899999978,2,FUSE0,7,FUSE1,7,FUSE2,7,4,3,16,15
20,362820,333143.5061,341966.6061,8823.099999999977,-20853.393900000025,1,FUSE0,7,FUSE1,7,FUSE2,8,3,3,12,12
21,277613,225316.3983,234803.0983,9486.700000000012,-42809.90169999999,4,FUSE0,10,FUSE1,10,FUSE2,10,2,2,9,9
22,348078,316440.8554,325072.3554,8631.5,-23005.6446,5,FUSE0,8,FUSE1,9,FUSE2,9,3,3,12,12
23,524245,502083.2061,509262.6395,7179.43339999998,-14982.36050000001,1,FUSE0,8,FUSE1,8,FUSE2,9,4,4,19,18
24,79138,56288.7,64637.4,8348.700000000004,-14500.599999999999,5,FUSE0,7,FUSE1,7,FUSE2,7,1,1,3,3
25,185156,153380.6071,162413.7702,9033.163100000005,-22742.2298,1,FUSE0,8,FUSE1,8,FUSE2,7,2,2,6,6
26,295589,245232.8386,253437.5386,8204.700000000012,-42151.4614,2,FUSE0,8,FUSE1,8,FUSE2,8,2,2,9,9
27,438336,419204.7061,427177.4061,7972.700000000012,-11158.593899999978,1,FUSE0,9,FUSE1,9,FUSE2,10,4,3,16,15
28,559190,532332.8386,540601.8395,8269.000899999985,-18588.160499999998,3,FUSE0,7,FUSE1,7,FUSE2,7,4,4,20,19
29,209460,174983.0983,185739.7983,10756.699999999983,-23720.201700000005,1,FUSE0,9,FUSE1,9,FUSE2,9,2,2,7,7
30,310315,273351.2272,281631.0395,8279.81229999999,-28683.960499999986,1,FUSE0,7,FUSE1,8,FUSE2,8,2,2,10,10
31,25624,13641.5,22465.6,8824.099999999999,-3158.4000000000015,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1,1,1
32,522425,496934.1458,504116.7061,7182.560300000012,-18308.29389999999,3,FUSE0,6,FUSE1,6,FUSE2,6,4,4,19,18
33,496170,465567.4125,473679.2458,8111.833299999998,-22490.754200000025,1,FUSE0,9,FUSE1,9,FUSE2,10,4,4,17,17
34,563720,537259.5395,545375.6151,8116.075600000098,-18344.384899999946,2,FUSE0,10,FUSE1,10,FUSE2,9,4,4,20,19
35,457230,435642.8998,443533.4061,7890.506300000008,-13696.593899999978,2,FUSE0,8,FUSE1,7,FUSE2,8,4,4,16,16
36,551525,521660.8386,528989.5386,7328.699999999953,-22535.46140000003,1,FUSE0,9,FUSE1,9,FUSE2,10,4,4,19,19
37,293065,242087.7832,250189.5386,8101.755399999995,-42875.4614,1,FUSE0,8,FUSE1,8,FUSE2,9,2,2,9,9
38,464766,441244.7061,448430.7998,7186.0936999999685,-16335.200200000021,1,FUSE0,8,FUSE1,8,FUSE2,9,4,4,16,16
39,400059,375509.5061,383714.2061,8204.700000000012,-16344.79389999999,1,FUSE0,7,FUSE1,7,FUSE2,7,3,3,14,14
40,568110,544016.1151,557342.7386,13326.623499999987,-10767.26139999996,1,FUSE0,8,FUSE1,8,FUSE2,9,4,4,20,20
41,321710,287079.5395,295497.2798,8417.740300000005,-26212.72019999998,1,FUSE0,9,FUSE1,9,FUSE2,9,3,3,11,11
42,26533,15058.5,23553.2,8494.7,-2979.7999999999993,5,FUSE0,8,FUSE1,8,FUSE2,7,1,1,1,1
43,430314,406792.7061,415229.4061,8436.700000000012,-15084.593899999978,1,FUSE0,11,FUSE1,11,FUSE2,11,3,3,15,15
44,193385,160419.8702,168199.7983,7779.92809999999,-25185.201700000005,1,FUSE0,9,FUSE1,9,FUSE2,10,2,2,6,6
45,487103,457008.0276,464596.8061,7588.778500000015,-22506.193900000013,1,FUSE0,9,FUSE1,9,FUSE2,10,4,4,17,17
46,383519,354903.9061,365691.4061,10787.5,-17827.593899999978,1,FUSE0,7,FUSE1,7,FUSE2,7,3,3,13,13
47,255218,211960.0386,221225.0983,9265.059700000013,-33992.90169999999,1,FUSE0,7,FUSE1,7,FUSE2,8,2,2,8,8
48,279764,231279.2157,240558.0256,9278.809899999993,-39205.97440000001,1,FUSE0,8,FUSE1,8,FUSE2,8,2,2,9,9
49,301273,257180.8386,265965.5386,8784.70000000004,-35307.46139999997,1,FUSE0,9,FUSE1,8,FUSE2,9,2,2,10,10
50,129428,99301.8937,105683.1234,6381.229699999996,-23744.876600000003,4,FUSE0,8,FUSE1,9,FUSE2,9,1,1,4,4
51,216975,180544.4937,190786.6983,10242.204599999997,-26188.30170000001,5,FUSE0,8,FUSE1,8,FUSE2,8,2,2,7,7
52,551743,524792.8386,531570.0001,6777.161499999929,-20172.999900000053,1,FUSE0,7,FUSE1,7,FUSE2,9,4,4,20,19
