order_id,due date,start_time,finish_time,through_put_time,lateness,priority,variant0,quantity0,variant1,quantity1,variant2,quantity2,planned_week,finished_week,planned_day,finished_day
1,175066,158971.3199,166160.282,7188.962100000004,-8905.717999999993,2,FUSE0,9,FUSE1,9,FUSE2,10,2,2,6,6
2,126958,109000.5,116307.2,7306.699999999997,-10650.800000000003,2,FUSE0,9,FUSE1,9,FUSE2,10,1,1,5,5
3,261050,245185.7009,255333.6001,10147.899200000014,-5716.399899999989,1,FUSE0,8,FUSE1,8,FUSE2,9,2,2,10,9
4,15964,0.0,5893.4,5893.4,-10070.6,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1,1,1
5,519678,499938.1001,507549.6001,7611.5,-12128.399900000019,2,FUSE0,8,FUSE1,8,FUSE2,9,4,4,19,18
6,144231,134053.6069,144816.282,10762.675099999993,585.2820000000065,1,FUSE0,7,FUSE1,7,FUSE2,8,2,2,6,6
7,99292,75410.9,81826.8,6415.900000000009,-17465.199999999997,1,FUSE0,9,FUSE1,9,FUSE2,9,1,1,3,3
8,505477,488341.6755,496227.1755,7885.5,-9249.824499999988,5,FUSE0,8,FUSE1,9,FUSE2,9,4,4,18,18
9,117605,92094.1,97862.8,5768.699999999997,-19742.199999999997,1,FUSE0,8,FUSE1,8,FUSE2,7,1,1,4,4
10,530923,511524.9001,519694.6645,8169.7643999999855,-11228.335499999986,1,FUSE0,7,FUSE1,7,FUSE2,7,4,4,19,19
11,404556,386663.7549,394852.8001,8189.045199999993,-9703.199900000007,5,FUSE0,8,FUSE1,8,FUSE2,8,3,3,15,14
12,125040,107256.5,115021.2,7764.699999999997,-10018.800000000003,2,FUSE0,8,FUSE1,8,FUSE2,9,1,1,5,4
13,16584,1396.9,7570.2,6173.299999999999,-9013.8,1,FUSE0,9,FUSE1,8,FUSE2,9,1,1,1,1
14,174616,157579.3199,164652.282,7072.962100000004,-9963.717999999993,1,FUSE0,8,FUSE1,8,FUSE2,8,2,2,6,6
15,419992,399018.1549,407076.8549,8058.699999999953,-12915.145100000023,3,FUSE0,9,FUSE1,9,FUSE2,8,3,3,15,15
16,446663,426462.9606,435880.0009,9417.040299999993,-10782.999100000015,1,FUSE0,8,FUSE1,7,FUSE2,8,4,4,16,16
17,121109,98178.1,109752.0,11573.899999999994,-11357.0,1,FUSE0,7,FUSE1,7,FUSE2,8,1,1,4,4
18,198074,175156.1199,181936.282,6780.162100000016,-16137.717999999993,1,FUSE0,9,FUSE1,9,FUSE2,10,2,2,7,7
19,337089,328668.0606,338807.2009,10139.14029999997,1718.2008999999962,1,FUSE0,9,FUSE1,10,FUSE2,10,3,3,13,12
20,263834,247827.6606,257522.4001,9694.739499999996,-6311.599900000001,1,FUSE0,8,FUSE1,8,FUSE2,8,2,2,10,9
21,511743,495446.4755,503515.5787,8069.103200000012,-8227.421299999987,4,FUSE0,7,FUSE1,7,FUSE2,7,4,4,19,18
22,31754,19284.5,24972.0,5687.5,-6782.0,1,FUSE0,7,FUSE1,7,FUSE2,8,1,1,1,1
23,374083,354870.4606,365398.3606,10527.900000000023,-8684.639399999985,1,FUSE0,7,FUSE1,8,FUSE2,8,3,3,14,13
24,216540,202288.8069,209313.0205,7024.213600000017,-7226.979499999987,2,FUSE0,7,FUSE1,7,FUSE2,8,2,2,8,8
25,526396,510274.9675,518478.3465,8203.378999999957,-7917.653500000015,1,FUSE0,7,FUSE1,7,FUSE2,7,4,4,19,19
26,128870,112162.5,119212.0645,7049.564499999993,-9657.935500000007,2,FUSE0,8,FUSE1,8,FUSE2,8,1,1,5,5
27,43643,35824.1,41399.2,5575.0999999999985,-2243.800000000003,1,FUSE0,7,FUSE1,7,FUSE2,6,1,1,2,2
28,280331,263833.0001,273701.7009,9868.700799999991,-6629.299100000004,1,FUSE0,10,FUSE1,10,FUSE2,10,2,2,10,10
29,463534,443680.1606,454416.8606,10736.700000000012,-9117.139399999985,1,FUSE0,8,FUSE1,8,FUSE2,8,4,4,17,16
30,38463,28191.7,34118.8,5927.100000000002,-4344.199999999997,1,FUSE0,9,FUSE1,9,FUSE2,10,1,1,2,2
31,421331,402150.1549,410340.8549,8190.699999999953,-10990.145100000023,1,FUSE0,9,FUSE1,9,FUSE2,8,3,3,15,15
32,64373,56786.5,62867.2,6080.699999999997,-1505.800000000003,1,FUSE0,8,FUSE1,8,FUSE2,8,1,1,3,3
33,40552,31323.7,37510.2,6186.499999999996,-3041.800000000003,1,FUSE0,9,FUSE1,9,FUSE2,9,1,1,2,2
34,60988,55376.1,61579.2,6203.0999999999985,591.1999999999971,1,FUSE0,8,FUSE1,8,FUSE2,7,1,1,3,3
35,274397,261033.7001,270462.7606,9429.060499999992,-3934.2394000000204,1,FUSE0,8,FUSE1,8,FUSE2,7,2,2,10,10
36,542271,518797.9645,527588.2645,8790.300000000047,-14682.735499999952,1,FUSE0,9,FUSE1,9,FUSE2,9,4,4,20,19
37,21987,10543.9,16305.4,5761.5,-5681.6,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1,1,1
38,57209,50983.5,56871.2,5887.699999999997,-337.8000000000029,1,FUSE0,9,FUSE1,8,FUSE2,9,1,1,2,2
39,192403,172339.582,178920.282,6580.700000000012,-13482.717999999993,1,FUSE0,9,FUSE1,9,FUSE2,8,2,2,7,7
40,223299,206669.9205,213969.0205,7299.100000000006,-9329.979499999987,1,FUSE0,8,FUSE1,9,FUSE2,9,2,2,8,8
41,526389,508650.9675,517545.8645,8894.896999999997,-8843.135499999975,4,FUSE0,9,FUSE1,9,FUSE2,10,4,4,19,18
42,238444,220091.5205,230868.7205,10777.199999999983,-7575.279500000004,1,FUSE0,8,FUSE1,8,FUSE2,7,2,2,9,9
43,48971,45258.5,52342.2,7083.699999999997,3371.199999999997,1,FUSE0,9,FUSE1,9,FUSE2,9,1,1,2,2
44,336737,326265.5974,336230.4009,9964.80349999998,-506.5990999999922,1,FUSE0,7,FUSE1,7,FUSE2,8,3,3,13,12
45,45313,38474.3,43835.2,5360.899999999994,-1477.800000000003,1,FUSE0,6,FUSE1,6,FUSE2,6,1,1,2,2
46,24803,14402.7,20458.8,6056.0999999999985,-4344.200000000001,4,FUSE0,8,FUSE1,8,FUSE2,8,1,1,1,1
47,231913,212592.3205,223430.3365,10838.016000000003,-8482.663499999995,1,FUSE0,9,FUSE1,9,FUSE2,9,2,2,8,8
48,200507,176826.9199,183560.282,6733.3620999999985,-16946.717999999993,1,FUSE0,8,FUSE1,9,FUSE2,9,2,2,7,7
49,247442,229892.8069,240079.0205,10186.213600000017,-7362.979499999987,1,FUSE0,8,FUSE1,8,FUSE2,8,2,2,9,9
50,445288,424977.7009,433444.0009,8466.299999999988,-11843.999100000015,1,FUSE0,8,FUSE1,8,FUSE2,9,4,4,16,16
51,229449,211043.5205,218436.2205,7392.6999999999825,-11012.779500000004,1,FUSE0,9,FUSE1,9,FUSE2,9,2,2,8,8
52,364243,343136.5001,352693.5606,9557.060500000021,-11549.439399999974,1,FUSE0,7,FUSE1,7,FUSE2,8,3,3,13,13
53,103868,81540.5,88234.8,6694.300000000003,-15633.199999999997,1,FUSE0,9,FUSE1,9,FUSE2,9,1,1,4,4
54,314153,298771.0001,307483.8851,8712.88500000001,-6669.114899999986,1,FUSE0,8,FUSE1,8,FUSE2,7,3,3,12,11
55,45301,37008.9,42907.2,5898.299999999996,-2393.800000000003,2,FUSE0,8,FUSE1,8,FUSE2,9,1,1,2,2
56,477638,454916.9009,462670.2645,7753.363599999982,-14967.73550000001,2,FUSE0,8,FUSE1,8,FUSE2,9,4,4,17,17
57,103470,78755.3,84606.8,5851.5,-18863.199999999997,2,FUSE0,7,FUSE1,7,FUSE2,7,1,1,4,3
58,573915,549434.0127,557059.6549,7625.642200000002,-16855.345100000035,3,FUSE0,8,FUSE1,9,FUSE2,9,5,4,21,20
59,320284,301633.1851,311086.4001,9453.215000000026,-9197.599899999972,1,FUSE0,8,FUSE1,8,FUSE2,8,3,3,12,11
60,173870,154475.582,162003.8107,7528.228700000007,-11866.189299999998,1,FUSE0,8,FUSE1,8,FUSE2,9,2,2,6,6
61,187166,167699.582,174660.8199,6961.237900000007,-12505.180099999998,1,FUSE0,9,FUSE1,10,FUSE2,10,2,2,7,7
62,234162,215525.9205,226303.1606,10777.240099999995,-7858.839399999997,1,FUSE0,8,FUSE1,8,FUSE2,7,2,2,9,8
63,169516,148140.1199,155488.282,7348.162100000016,-14027.717999999993,2,FUSE0,8,FUSE1,8,FUSE2,9,2,2,6,6
64,455142,436551.3009,444677.6606,8126.35970000003,-10464.339399999997,1,FUSE0,8,FUSE1,8,FUSE2,9,4,4,17,16
65,72578,61494.5,67618.0,6123.5,-4960.0,2,FUSE0,7,FUSE1,7,FUSE2,8,1,1,3,3
66,522466,505840.9001,513817.8645,7976.964399999997,-8648.135499999975,1,FUSE0,9,FUSE1,9,FUSE2,10,4,4,19,18
67,281875,268753.4001,278040.5009,9287.100799999957,-3834.4991000000155,1,FUSE0,7,FUSE1,7,FUSE2,7,3,2,11,10
68,322233,303050.7851,312400.0009,9349.215800000005,-9832.999100000015,1,FUSE0,9,FUSE1,9,FUSE2,10,3,3,12,11
69,216523,200548.8069,208610.6205,8061.813599999994,-7912.37950000001,1,FUSE0,10,FUSE1,10,FUSE2,9,2,2,8,8
70,433014,414432.1549,422719.6606,8287.50569999998,-10294.339399999997,1,FUSE0,7,FUSE1,8,FUSE2,8,4,3,16,15
71,453252,435156.1606,442952.8606,7796.700000000012,-10299.139399999985,1,FUSE0,8,FUSE1,8,FUSE2,8,4,4,17,16
72,397940,380758.9549,389284.8001,8525.845199999982,-8655.199900000007,2,FUSE0,8,FUSE1,8,FUSE2,9,3,3,15,14
73,536706,512710.9675,521202.6645,8491.696999999986,-15503.335499999986,5,FUSE0,7,FUSE1,7,FUSE2,8,4,4,19,19
74,457855,438038.9606,445728.0549,7689.094299999997,-12126.945100000012,1,FUSE0,8,FUSE1,8,FUSE2,9,4,4,17,16
75,324397,306219.3001,315688.3606,9469.060500000021,-8708.639399999985,2,FUSE0,9,FUSE1,9,FUSE2,9,3,3,12,11
76,147309,138580.1645,146324.282,7744.117499999993,-984.7179999999935,2,FUSE0,9,FUSE1,9,FUSE2,9,2,2,6,6
77,486061,470226.0645,477667.5755,7441.510999999999,-8393.424500000023,1,FUSE0,8,FUSE1,8,FUSE2,9,4,4,18,17
78,378579,361871.6636,370383.9636,8512.299999999988,-8195.036399999983,1,FUSE0,8,FUSE1,8,FUSE2,7,3,3,14,13
79,537960,515249.1645,523458.2645,8209.099999999977,-14501.73550000001,3,FUSE0,9,FUSE1,9,FUSE2,10,4,4,19,19
80,537605,513986.9675,522066.2645,8079.296999999962,-15538.73550000001,1,FUSE0,7,FUSE1,7,FUSE2,6,4,4,19,19
81,497518,479492.0755,487374.8675,7882.792000000016,-10143.132500000007,1,FUSE0,10,FUSE1,10,FUSE2,9,4,4,18,17
82,248130,231432.0069,241981.1606,10549.153699999995,-6148.839399999997,4,FUSE0,10,FUSE1,10,FUSE2,9,2,2,9,9
83,470758,445072.1606,455981.2009,10909.040299999993,-14776.799100000004,1,FUSE0,9,FUSE1,9,FUSE2,10,4,4,17,16
84,271829,255929.7001,266246.4009,10316.70080000002,-5582.599099999992,1,FUSE0,7,FUSE1,7,FUSE2,7,2,2,10,10
85,504605,486826.1675,494603.1755,7777.008000000031,-10001.824499999988,1,FUSE0,8,FUSE1,9,FUSE2,9,4,4,18,18
86,374007,353420.8606,363557.5606,10136.700000000012,-10449.439399999974,1,FUSE0,8,FUSE1,8,FUSE2,9,3,3,14,13
87,550949,523605.5645,530952.2645,7346.70000000007,-19996.73549999995,1,FUSE0,8,FUSE1,8,FUSE2,7,4,4,20,19
88,498458,482715.9645,490319.9755,7604.010999999999,-8138.0244999999995,3,FUSE0,8,FUSE1,8,FUSE2,9,4,4,18,18
89,136858,121060.5,131029.1069,9968.606899999999,-5828.893100000001,1,FUSE0,9,FUSE1,9,FUSE2,9,1,1,5,5
90,187249,169439.582,176331.6199,6892.037899999996,-10917.38010000001,4,FUSE0,8,FUSE1,8,FUSE2,9,2,2,7,7
91,111291,87714.1,93738.8,6024.699999999997,-17552.199999999997,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1,4,4
92,305432,293457.7001,302463.8851,9006.184999999998,-2968.114899999986,1,FUSE0,7,FUSE1,7,FUSE2,6,3,3,11,11
93,330392,312135.3001,322024.7606,9889.460499999986,-8367.23940000002,1,FUSE0,7,FUSE1,6,FUSE2,7,3,3,12,12
94,492632,473296.9189,480944.6645,7647.745600000024,-11687.335499999986,2,FUSE0,9,FUSE1,9,FUSE2,10,4,4,18,17
95,196662,173847.582,180660.282,6812.700000000012,-16001.717999999993,1,FUSE0,7,FUSE1,7,FUSE2,9,2,2,7,7
96,459140,439612.1606,448984.8606,9372.700000000012,-10155.139399999985,1,FUSE0,9,FUSE1,9,FUSE2,9,4,4,17,16
97,20249,7539.1,13347.0,5807.9,-6902.0,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1,1,1
98,498238,481207.9645,488774.3755,7566.411000000022,-9463.624499999976,1,FUSE0,9,FUSE1,8,FUSE2,9,4,4,18,17
99,308753,294618.4606,303977.6001,9359.13949999999,-4775.3999000000185,1,FUSE0,6,FUSE1,6,FUSE2,7,3,3,12,11
100,245090,228228.4069,238919.0205,10690.613600000012,-6170.979499999987,5,FUSE0,10,FUSE1,9,FUSE2,10,2,2,9,9
101,187070,166522.7107,172772.282,6249.5713000000105,-14297.717999999993,1,FUSE0,7,FUSE1,7,FUSE2,7,2,2,7,6
102,289824,276323.8009,285800.9009,9477.100000000035,-4023.099099999992,1,FUSE0,8,FUSE1,8,FUSE2,9,3,2,11,10
103,21403,9091.5,14758.2,5666.700000000001,-6644.799999999999,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1,1,1
104,302833,287092.5001,297463.7001,10371.200000000012,-5369.299899999984,4,FUSE0,10,FUSE1,10,FUSE2,10,3,3,11,11
105,401813,385080.1549,393360.4549,8280.299999999988,-8452.545099999988,1,FUSE0,8,FUSE1,8,FUSE2,9,3,3,15,14
106,410031,389679.7549,398026.0001,8346.245200000005,-12004.999899999995,1,FUSE0,9,FUSE1,9,FUSE2,9,3,3,15,14
107,338154,330424.9606,340066.4009,9641.440300000017,1912.4009000000078,1,FUSE0,8,FUSE1,8,FUSE2,8,3,3,13,12
108,421403,403745.3549,411848.8549,8103.5,-9554.145100000023,1,FUSE0,8,FUSE1,8,FUSE2,7,3,3,15,15
109,358805,340700.5001,350942.7606,10242.260499999975,-7862.23940000002,1,FUSE0,8,FUSE1,8,FUSE2,8,3,3,13,13
110,480456,461250.7645,469340.7645,8090.0,-11115.23550000001,5,FUSE0,8,FUSE1,8,FUSE2,9,4,4,17,17
111,285010,273046.0606,282323.7009,9277.64029999997,-2686.299100000004,1,FUSE0,9,FUSE1,9,FUSE2,8,3,2,11,10
112,118600,95046.1,100727.6,5681.5,-17872.399999999994,2,FUSE0,7,FUSE1,7,FUSE2,9,1,1,4,4
113,376299,356204.8606,365820.8606,9616.0,-10478.139399999985,1,FUSE0,8,FUSE1,8,FUSE2,8,3,3,14,13
114,253975,239259.5205,249408.7606,10149.240099999995,-4566.239399999991,2,FUSE0,8,FUSE1,8,FUSE2,8,2,2,10,9
115,250451,234778.0205,245270.4009,10492.380399999995,-5180.599099999992,1,FUSE0,9,FUSE1,9,FUSE2,8,2,2,9,9
116,92479,72542.1,78724.0,6181.899999999994,-13755.0,1,FUSE0,8,FUSE1,8,FUSE2,8,1,1,3,3
117,558415,529127.5645,539629.4645,10501.900000000023,-18785.535499999998,1,FUSE0,7,FUSE1,7,FUSE2,8,4,4,20,19
118,419936,397394.1549,405384.8549,7990.699999999953,-14551.145100000023,1,FUSE0,9,FUSE1,9,FUSE2,10,3,3,15,15
119,561357,530403.5645,541361.4645,10957.900000000023,-19995.535499999998,5,FUSE0,9,FUSE1,9,FUSE2,9,4,4,20,19
120,480112,459874.1009,467241.5645,7367.463599999959,-12870.435500000021,1,FUSE0,8,FUSE1,7,FUSE2,8,4,4,17,17
121,477771,456437.7009,464712.2645,8274.563599999994,-13058.73550000001,1,FUSE0,9,FUSE1,9,FUSE2,8,4,4,17,17
122,497087,477868.0755,485722.7755,7854.700000000012,-11364.224500000011,2,FUSE0,9,FUSE1,9,FUSE2,10,4,4,18,17
123,333708,317509.6606,326698.2974,9188.636799999978,-7009.702600000019,2,FUSE0,9,FUSE1,8,FUSE2,9,3,3,12,12
124,48411,43981.3,49558.2,5576.899999999994,1147.199999999997,1,FUSE0,7,FUSE1,7,FUSE2,8,1,1,2,2
125,254748,240671.2606,250734.8001,10063.539499999984,-4013.199900000007,2,FUSE0,8,FUSE1,8,FUSE2,7,2,2,10,9
126,40978,32891.3,38996.8,6105.5,-1981.199999999997,3,FUSE0,8,FUSE1,8,FUSE2,9,1,1,2,2
127,169532,149827.7199,156764.282,6936.56210000001,-12767.717999999993,2,FUSE0,8,FUSE1,8,FUSE2,9,2,2,6,6
128,40146,29815.7,35577.6,5761.899999999998,-4568.4000000000015,1,FUSE0,8,FUSE1,8,FUSE2,10,1,1,2,2
129,391381,372390.9001,380611.6549,8220.754799999995,-10769.345099999977,2,FUSE0,9,FUSE1,9,FUSE2,10,3,3,14,14
130,113704,89310.1,95014.8,5704.699999999997,-18689.199999999997,1,FUSE0,8,FUSE1,8,FUSE2,7,1,1,4,4
131,324178,304704.9001,313693.1606,8988.260499999975,-10484.839399999997,4,FUSE0,9,FUSE1,9,FUSE2,8,3,3,12,11
132,546394,521929.9645,530140.2645,8210.300000000047,-16253.735499999952,1,FUSE0,9,FUSE1,9,FUSE2,10,4,4,20,19
133,29185,15813.9,22236.0,6422.1,-6949.0,1,FUSE0,9,FUSE1,9,FUSE2,10,1,1,1,1
134,186264,164915.582,171760.8199,6845.237900000007,-14503.180099999998,2,FUSE0,9,FUSE1,9,FUSE2,9,2,2,7,6
135,211353,191964.9199,200757.5095,8792.589599999978,-10595.490500000014,3,FUSE0,6,FUSE1,7,FUSE2,7,2,2,8,7
136,280633,265639.8001,274900.5009,9260.700799999991,-5732.4991000000155,3,FUSE0,8,FUSE1,8,FUSE2,9,2,2,10,10
137,544939,520421.9645,528140.8675,7718.903000000049,-16798.13249999995,1,FUSE0,9,FUSE1,9,FUSE2,8,4,4,20,19
138,11359,0.0,3062.2,3062.2,-8296.8,3,FUSE0,8,FUSE1,8,FUSE2,9,1,1,1,1
139,346004,337678.5009,347705.5606,10027.059700000042,1701.5606000000262,4,FUSE0,10,FUSE1,10,FUSE2,9,3,3,13,13
140,23033,12049.1,19253.2,7204.1,-3779.7999999999993,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1,1,1
141,517846,498185.7001,506621.6001,8435.899999999965,-11224.399900000019,2,FUSE0,10,FUSE1,10,FUSE2,9,4,4,19,18
142,17627,6248.7,11703.8,5455.099999999999,-5923.200000000001,1,FUSE0,7,FUSE1,7,FUSE2,8,1,1,1,1
143,16856,3260.3,8939.4,5679.099999999999,-7916.6,2,FUSE0,8,FUSE1,8,FUSE2,7,1,1,1,1
144,224442,208177.9205,215726.6205,7548.6999999999825,-8715.37950000001,2,FUSE0,7,FUSE1,7,FUSE2,8,2,2,8,8
145,295100,282039.0009,291871.0851,9832.084200000041,-3228.9148999999743,1,FUSE0,9,FUSE1,9,FUSE2,10,3,3,11,11
146,493038,474947.7165,482336.6645,7388.948000000033,-10701.335499999986,1,FUSE0,8,FUSE1,8,FUSE2,8,4,4,18,17
147,389423,370998.4636,379080.4549,8081.991299999994,-10342.545099999988,1,FUSE0,8,FUSE1,8,FUSE2,7,3,3,14,14
148,473824,446800.9549,459351.6009,12550.646000000008,-14472.39909999998,1,FUSE0,9,FUSE1,9,FUSE2,10,4,4,17,16
149,511482,493938.4755,502004.4001,8065.924600000028,-9477.599899999972,1,FUSE0,9,FUSE1,9,FUSE2,8,4,4,19,18
150,334292,320558.5009,329482.2974,8923.796499999997,-4809.702600000019,1,FUSE0,9,FUSE1,9,FUSE2,9,3,3,12,12
151,495728,476380.1675,483960.6645,7580.497000000032,-11767.335499999986,3,FUSE0,8,FUSE1,8,FUSE2,9,4,4,18,17
152,571064,548042.0127,555661.2549,7619.242200000095,-15402.745099999942,2,FUSE0,7,FUSE1,8,FUSE2,8,5,4,21,20
153,365382,344415.6606,354143.1606,9727.5,-11238.839399999997,5,FUSE0,8,FUSE1,9,FUSE2,8,3,3,13,13
154,431737,412826.9549,420997.6606,8170.705699999991,-10739.339399999997,1,FUSE0,9,FUSE1,9,FUSE2,9,4,3,16,15
155,482470,464163.5645,472016.4165,7852.8520000000135,-10453.583500000008,1,FUSE0,9,FUSE1,9,FUSE2,8,4,4,17,17
156,520077,501380.8787,510101.6001,8720.72139999998,-9975.399900000019,2,FUSE0,9,FUSE1,9,FUSE2,10,4,4,19,18
157,334870,322182.5009,332278.4001,10095.899200000043,-2591.599899999972,1,FUSE0,7,FUSE1,7,FUSE2,8,3,3,13,12
158,285352,274579.0009,284063.7009,9484.700000000012,-1288.2991000000038,1,FUSE0,9,FUSE1,9,FUSE2,10,3,2,11,10
159,252848,236328.3205,246509.2009,10180.880399999995,-6338.799100000004,4,FUSE0,9,FUSE1,9,FUSE2,9,2,2,9,9
160,418014,394304.1001,402592.0549,8287.954800000007,-15421.945100000012,3,FUSE0,10,FUSE1,10,FUSE2,9,3,3,15,14
161,445031,422402.9606,430716.8606,8313.900000000023,-14314.139399999985,3,FUSE0,9,FUSE1,9,FUSE2,9,4,3,16,15
162,163091,142231.7199,149340.282,7108.56210000001,-13750.717999999993,1,FUSE0,7,FUSE1,7,FUSE2,7,2,2,6,6
163,444049,420070.1606,428983.6606,8913.5,-15065.339399999997,1,FUSE0,8,FUSE1,7,FUSE2,8,4,3,16,15
