unit_seq,order_id,unit_id,variant,route_id
1,10,U230,FUSE0,p:1.1.2.1.2.2
2,10,U231,FUSE0,p:2.1.3.1.2.2
3,10,U232,FUSE0,p:1.1.1.1.2.2
4,10,U233,FUSE0,p:2.1.5.1.2.2
5,10,U234,FUSE0,p:1.1.4.1.2.2
6,10,U235,FUSE0,p:2.1.2.2.2.2
7,10,U236,FUSE0,p:1.1.3.1.2.2
8,10,U237,FUSE1,p:2.1.1.1.2.2
9,10,U238,FUSE1,p:1.1.5.1.2.2
10,10,U239,FUSE1,p:2.1.2.2.2.2
11,10,U240,FUSE1,p:1.1.1.1.2.2
12,10,U241,FUSE1,p:2.1.5.1.2.2
13,10,U242,FUSE1,p:1.2.3.1.2.2
14,10,U243,FUSE1,p:2.1.4.1.2.2
15,10,U244,FUSE2,p:1.1.2.2.2.2
16,10,U245,FUSE2,p:2.1.1.1.2.2
17,10,U246,FUSE2,p:1.1.5.1.2.2
18,10,U247,FUSE2,p:2.1.3.1.2.2
19,10,U248,FUSE2,p:1.1.4.1.2.2
20,10,U249,FUSE2,p:2.1.2.1.2.2
21,10,U250,FUSE2,p:1.1.1.2.2.2
22,79,U1942,FUSE1,p:2.1.4.1.2.2
23,79,U1943,FUSE1,p:1.1.5.1.2.2
24,79,U1944,FUSE1,p:2.1.2.2.2.2
25,79,U1945,FUSE1,p:1.1.3.1.2.2
26,79,U1946,FUSE1,p:2.1.1.1.2.2
27,79,U1947,FUSE1,p:1.2.4.1.2.2
28,79,U1948,FUSE2,p:2.1.5.1.2.2
29,79,U1949,FUSE2,p:1.1.2.1.2.2
30,79,U1950,FUSE2,p:2.1.3.1.2.2
31,79,U1951,FUSE2,p:1.1.1.1.2.2
32,79,U1952,FUSE2,p:2.1.4.1.2.2
33,79,U1953,FUSE2,p:1.1.5.1.2.2
34,79,U1954,FUSE2,p:2.1.2.1.2.2
35,79,U1955,FUSE2,p:1.1.3.1.2.2
36,79,U1956,FUSE2,p:2.1.1.1.2.2
37,79,U1957,FUSE2,p:1.1.4.1.2.2
38,328,U8198,FUSE0,p:2.1.3.1.2.2
39,328,U8199,FUSE0,p:1.1.5.1.2.2
40,328,U8200,FUSE0,p:2.1.4.1.2.2
41,328,U8201,FUSE0,p:1.1.2.1.2.2
