unit_seq,order_id,unit_id,variant,route_id
1,129,U3227,FUSE2,p:1.2.1.1.2.2
2,22,U539,FUSE0,p:2.1.1.1.2.2
3,22,U544,FUSE0,p:1.1.1.1.2.2
4,22,U549,FUSE1,p:2.1.1.1.2.2
5,22,U554,FUSE1,p:1.2.1.1.2.2
6,22,U559,FUSE2,p:2.1.1.1.2.2
7,22,U562,FUSE2,p:1.1.2.1.2.2
8,22,U564,FUSE2,p:1.1.1.1.2.2
9,303,U7576,FUSE0,p:1.2.2.1.2.2
10,303,U7578,FUSE0,p:1.1.1.1.2.2
11,303,U7581,FUSE1,p:2.1.2.1.2.2
12,303,U7583,FUSE1,p:2.1.1.1.2.2
13,303,U7586,FUSE1,p:1.2.2.1.2.2
14,303,U7587,FUSE1,p:2.1.1.1.2.2
15,303,U7591,FUSE2,p:2.1.2.1.2.2
16,303,U7593,FUSE2,p:2.1.1.1.2.2
17,303,U7596,FUSE2,p:1.1.2.1.2.2
