kpi_name,value
total_units_ordered,8764
produced_units_fuse0,2901
produced_units_fuse1,2897
produced_units_fuse2,2966
makespan_seconds,456085.3564
average_cycle_time_seconds,51.9089
cycle_time_from_1_over_throughput_rate_seconds,52.0408
throughput_rate_per_second,0.019216
throughput_rate_per_hour,69.1765
average_throughput_time_seconds,1577.4804
average_active_throughput_time_seconds,1577.4393
average_throughput_efficiency,0.543062
total_wait_time_seconds,3231917.4121
average_cycle_time_seconds_fuse0,156.5027
Active_average_cycle_time_seconds_fuse0,155.7438
global_average_cycle_time_seconds_fuse0,155.7438
average_cycle_time_seconds_fuse1,156.6427
Active_average_cycle_time_seconds_fuse1,155.6627
global_average_cycle_time_seconds_fuse1,155.6627
average_cycle_time_seconds_fuse2,153.0036
Active_average_cycle_time_seconds_fuse2,152.1566
global_average_cycle_time_seconds_fuse2,152.1566
utilization_overall_station_1_bottom_cover,0.8581
utilization_active_window_station_1_bottom_cover,0.860679
max_queue_station_1_bottom_cover,14
average_queue_station_1_bottom_cover,0.094086
average_wait_station_1_bottom_cover_seconds,16.7682
availability_station_1_bottom_cover,1.0
utilization_overall_station_1_1_bottom_cover,0.854619
utilization_active_window_station_1_1_bottom_cover,0.85713
max_queue_station_1_1_bottom_cover,13
average_queue_station_1_1_bottom_cover,0.130939
average_wait_station_1_1_bottom_cover_seconds,19.1999
availability_station_1_1_bottom_cover,1.0
utilization_overall_station_2_drill_station,0.93484
utilization_active_window_station_2_drill_station,0.937222
max_queue_station_2_drill_station,7
average_queue_station_2_drill_station,0.332585
average_wait_station_2_drill_station_seconds,108.1244
availability_station_2_drill_station,1.0
utilization_overall_station_2_1_drill_station,0.913759
utilization_active_window_station_2_1_drill_station,0.916222
max_queue_station_2_1_drill_station,7
average_queue_station_2_1_drill_station,0.225376
average_wait_station_2_1_drill_station_seconds,83.3309
availability_station_2_1_drill_station,1.0
utilization_overall_station_2_2_drill_station,0.870446
utilization_active_window_station_2_2_drill_station,0.873028
max_queue_station_2_2_drill_station,8
average_queue_station_2_2_drill_station,0.442662
average_wait_station_2_2_drill_station_seconds,116.2977
availability_station_2_2_drill_station,1.0
utilization_overall_station_3_robot_cell,0.943428
utilization_active_window_station_3_robot_cell,0.945224
max_queue_station_3_robot_cell,3
average_queue_station_3_robot_cell,0.316606
average_wait_station_3_robot_cell_seconds,241.1318
availability_station_3_robot_cell,1.0
utilization_overall_station_3_1_robot_cell,0.933311
utilization_active_window_station_3_1_robot_cell,0.935519
max_queue_station_3_1_robot_cell,5
average_queue_station_3_1_robot_cell,0.313777
average_wait_station_3_1_robot_cell_seconds,215.2382
availability_station_3_1_robot_cell,1.0
utilization_overall_station_3_2_robot_cell,0.927925
utilization_active_window_station_3_2_robot_cell,0.930558
max_queue_station_3_2_robot_cell,4
average_queue_station_3_2_robot_cell,0.180467
average_wait_station_3_2_robot_cell_seconds,173.985
availability_station_3_2_robot_cell,1.0
utilization_overall_station_3_3_robot_cell,0.901323
utilization_active_window_station_3_3_robot_cell,0.903736
max_queue_station_3_3_robot_cell,2
average_queue_station_3_3_robot_cell,0.091649
average_wait_station_3_3_robot_cell_seconds,127.0598
availability_station_3_3_robot_cell,1.0
utilization_overall_station_3_4_robot_cell,0.835877
utilization_active_window_station_3_4_robot_cell,0.838092
max_queue_station_3_4_robot_cell,2
average_queue_station_3_4_robot_cell,0.022129
average_wait_station_3_4_robot_cell_seconds,102.0609
availability_station_3_4_robot_cell,1.0
utilization_overall_station_4_inspection,0.909336
utilization_active_window_station_4_inspection,0.911135
max_queue_station_4_inspection,10
average_queue_station_4_inspection,0.40925
average_wait_station_4_inspection_seconds,99.8935
availability_station_4_inspection,1.0
utilization_overall_station_4_1_inspection,0.878382
utilization_active_window_station_4_1_inspection,0.880698
max_queue_station_4_1_inspection,13
average_queue_station_4_1_inspection,0.474869
average_wait_station_4_1_inspection_seconds,106.3419
availability_station_4_1_inspection,1.0
utilization_overall_station_5_top_cover,0.852711
utilization_active_window_station_5_top_cover,0.855203
max_queue_station_5_top_cover,6
average_queue_station_5_top_cover,0.091606
average_wait_station_5_top_cover_seconds,41.5922
availability_station_5_top_cover,1.0
utilization_overall_station_5_1_top_cover,0.904608
utilization_active_window_station_5_1_top_cover,0.906622
max_queue_station_5_1_top_cover,6
average_queue_station_5_1_top_cover,0.126595
average_wait_station_5_1_top_cover_seconds,55.3799
availability_station_5_1_top_cover,1.0
utilization_overall_station_5_2_top_cover,0.922023
utilization_active_window_station_5_2_top_cover,0.923731
max_queue_station_5_2_top_cover,8
average_queue_station_5_2_top_cover,0.40641
average_wait_station_5_2_top_cover_seconds,119.3061
availability_station_5_2_top_cover,1.0
utilization_overall_station_6_packaging,0.862439
utilization_active_window_station_6_packaging,0.864601
max_queue_station_6_packaging,3
average_queue_station_6_packaging,0.031128
average_wait_station_6_packaging_seconds,38.0069
availability_station_6_packaging,1.0
utilization_overall_station_6_1_packaging,0.897377
utilization_active_window_station_6_1_packaging,0.899191
max_queue_station_6_1_packaging,14
average_queue_station_6_1_packaging,0.173514
average_wait_station_6_1_packaging_seconds,55.4502
availability_station_6_1_packaging,1.0
order_qty_fuse0,2901
order_qty_fuse1,2897
order_qty_fuse2,2966
