kpi_name,value
total_units_ordered,9275
produced_units_fuse0,3057
produced_units_fuse1,3065
produced_units_fuse2,3153
makespan_seconds,565713.8
average_cycle_time_seconds,60.8697
cycle_time_from_1_over_throughput_rate_seconds,60.9934
throughput_rate_per_second,0.016395
throughput_rate_per_hour,59.0228
average_throughput_time_seconds,4291.0707
average_active_throughput_time_seconds,4291.061
average_throughput_efficiency,0.268578
total_wait_time_seconds,27720378.8643
average_cycle_time_seconds_fuse0,184.1623
Active_average_cycle_time_seconds_fuse0,182.8062
global_average_cycle_time_seconds_fuse0,183.6586
average_cycle_time_seconds_fuse1,183.778
Active_average_cycle_time_seconds_fuse1,182.3383
global_average_cycle_time_seconds_fuse1,183.1884
average_cycle_time_seconds_fuse2,178.7069
Active_average_cycle_time_seconds_fuse2,177.3202
global_average_cycle_time_seconds_fuse2,178.1466
utilization_overall_station_1_bottom_cover,0.925427
utilization_active_window_station_1_bottom_cover,0.928235
max_queue_station_1_bottom_cover,34
average_queue_station_1_bottom_cover,0.948772
average_wait_station_1_bottom_cover_seconds,115.4364
availability_station_1_bottom_cover,0.99425
utilization_overall_station_1_1_bottom_cover,0.924128
utilization_active_window_station_1_1_bottom_cover,0.927117
max_queue_station_1_1_bottom_cover,34
average_queue_station_1_1_bottom_cover,0.622514
average_wait_station_1_1_bottom_cover_seconds,77.2738
availability_station_1_1_bottom_cover,0.996073
utilization_overall_station_2_drill_station,0.981541
utilization_active_window_station_2_drill_station,0.984117
max_queue_station_2_drill_station,12
average_queue_station_2_drill_station,3.716911
average_wait_station_2_drill_station_seconds,755.5104
availability_station_2_drill_station,0.990947
utilization_overall_station_2_1_drill_station,0.978177
utilization_active_window_station_2_1_drill_station,0.980927
max_queue_station_2_1_drill_station,27
average_queue_station_2_1_drill_station,7.455566
average_wait_station_2_1_drill_station_seconds,1405.6633
availability_station_2_1_drill_station,0.993333
utilization_overall_station_2_2_drill_station,0.962144
utilization_active_window_station_2_2_drill_station,0.965273
max_queue_station_2_2_drill_station,15
average_queue_station_2_2_drill_station,2.662008
average_wait_station_2_2_drill_station_seconds,552.627
availability_station_2_2_drill_station,0.993332
utilization_overall_station_3_robot_cell,0.991347
utilization_active_window_station_3_robot_cell,0.993146
max_queue_station_3_robot_cell,20
average_queue_station_3_robot_cell,8.404654
average_wait_station_3_robot_cell_seconds,2644.865
availability_station_3_robot_cell,0.990019
utilization_overall_station_3_1_robot_cell,0.989417
utilization_active_window_station_3_1_robot_cell,0.991637
max_queue_station_3_1_robot_cell,18
average_queue_station_3_1_robot_cell,8.719067
average_wait_station_3_1_robot_cell_seconds,2772.73
availability_station_3_1_robot_cell,0.991132
utilization_overall_station_3_2_robot_cell,0.981642
utilization_active_window_station_3_2_robot_cell,0.984482
max_queue_station_3_2_robot_cell,8
average_queue_station_3_2_robot_cell,2.565682
average_wait_station_3_2_robot_cell_seconds,917.8898
availability_station_3_2_robot_cell,0.993789
utilization_overall_station_3_3_robot_cell,0.97113
utilization_active_window_station_3_3_robot_cell,0.973706
max_queue_station_3_3_robot_cell,5
average_queue_station_3_3_robot_cell,0.825953
average_wait_station_3_3_robot_cell_seconds,388.5028
availability_station_3_3_robot_cell,0.99445
utilization_overall_station_3_4_robot_cell,0.955097
utilization_active_window_station_3_4_robot_cell,0.958231
max_queue_station_3_4_robot_cell,4
average_queue_station_3_4_robot_cell,0.789529
average_wait_station_3_4_robot_cell_seconds,369.8581
availability_station_3_4_robot_cell,1.0
utilization_overall_station_4_inspection,0.976281
utilization_active_window_station_4_inspection,0.978448
max_queue_station_4_inspection,13
average_queue_station_4_inspection,2.736677
average_wait_station_4_inspection_seconds,380.926
availability_station_4_inspection,0.997862
utilization_overall_station_4_1_inspection,0.958691
utilization_active_window_station_4_1_inspection,0.961149
max_queue_station_4_1_inspection,9
average_queue_station_4_1_inspection,0.748188
average_wait_station_4_1_inspection_seconds,143.7988
availability_station_4_1_inspection,0.995971
utilization_overall_station_5_top_cover,0.942883
utilization_active_window_station_5_top_cover,0.945521
max_queue_station_5_top_cover,3
average_queue_station_5_top_cover,0.161435
average_wait_station_5_top_cover_seconds,65.0513
availability_station_5_top_cover,0.993313
utilization_overall_station_5_1_top_cover,0.964538
utilization_active_window_station_5_1_top_cover,0.966607
max_queue_station_5_1_top_cover,4
average_queue_station_5_1_top_cover,0.228322
average_wait_station_5_1_top_cover_seconds,82.2948
availability_station_5_1_top_cover,0.995453
utilization_overall_station_5_2_top_cover,0.976858
utilization_active_window_station_5_2_top_cover,0.979012
max_queue_station_5_2_top_cover,6
average_queue_station_5_2_top_cover,0.934836
average_wait_station_5_2_top_cover_seconds,226.3191
availability_station_5_2_top_cover,0.993353
utilization_overall_station_6_packaging,0.942285
utilization_active_window_station_6_packaging,0.944705
max_queue_station_6_packaging,5
average_queue_station_6_packaging,0.118351
average_wait_station_6_packaging_seconds,48.9916
availability_station_6_packaging,0.999932
utilization_overall_station_6_1_packaging,0.96023
utilization_active_window_station_6_1_packaging,0.962228
max_queue_station_6_1_packaging,3
average_queue_station_6_1_packaging,0.108878
average_wait_station_6_1_packaging_seconds,52.2825
availability_station_6_1_packaging,0.999841
order_qty_fuse0,3057
order_qty_fuse1,3065
order_qty_fuse2,3153
