kpi_name,value
total_units_ordered,8764
produced_units_fuse0,2891
produced_units_fuse1,2893
produced_units_fuse2,2980
makespan_seconds,519689.1
average_cycle_time_seconds,59.2412
cycle_time_from_1_over_throughput_rate_seconds,59.2982
throughput_rate_per_second,0.016864
throughput_rate_per_hour,60.7101
average_throughput_time_seconds,916.6003
average_active_throughput_time_seconds,916.6003
average_throughput_efficiency,0.354783
total_wait_time_seconds,1864965.8
average_cycle_time_seconds_fuse0,179.201
Active_average_cycle_time_seconds_fuse0,159.7435
global_average_cycle_time_seconds_fuse0,159.7435
average_cycle_time_seconds_fuse1,179.1307
Active_average_cycle_time_seconds_fuse1,159.0715
global_average_cycle_time_seconds_fuse1,159.0715
average_cycle_time_seconds_fuse2,173.9455
Active_average_cycle_time_seconds_fuse2,164.6752
global_average_cycle_time_seconds_fuse2,164.6752
utilization_overall_station_1_bottom_cover,0.055651
utilization_active_window_station_1_bottom_cover,0.055767
max_queue_station_1_bottom_cover,6
average_queue_station_1_bottom_cover,0.004792
average_wait_station_1_bottom_cover_seconds,0.0422
availability_station_1_bottom_cover,1.0
utilization_overall_station_1_1_bottom_cover,0.055651
utilization_active_window_station_1_1_bottom_cover,0.055761
max_queue_station_1_1_bottom_cover,6
average_queue_station_1_1_bottom_cover,0.004792
average_wait_station_1_1_bottom_cover_seconds,0.0422
availability_station_1_1_bottom_cover,1.0
utilization_overall_station_2_drill_station,0.164278
utilization_active_window_station_2_drill_station,0.164595
max_queue_station_2_drill_station,2
average_queue_station_2_drill_station,0.00134
average_wait_station_2_drill_station_seconds,0.5789
availability_station_2_drill_station,1.0
utilization_overall_station_2_1_drill_station,0.011107
utilization_active_window_station_2_1_drill_station,0.011138
max_queue_station_2_1_drill_station,2
average_queue_station_2_1_drill_station,0.009009
average_wait_station_2_1_drill_station_seconds,0.1488
availability_station_2_1_drill_station,1.0
utilization_overall_station_3_robot_cell,0.999238
utilization_active_window_station_3_robot_cell,1.0
max_queue_station_3_robot_cell,2
average_queue_station_3_robot_cell,0.189714
average_wait_station_3_robot_cell_seconds,254.6082
availability_station_3_robot_cell,1.0
utilization_overall_station_3_1_robot_cell,0.998903
utilization_active_window_station_3_1_robot_cell,1.0
max_queue_station_3_1_robot_cell,1
average_queue_station_3_1_robot_cell,0.125428
average_wait_station_3_1_robot_cell_seconds,229.6755
availability_station_3_1_robot_cell,1.0
utilization_overall_station_3_2_robot_cell,0.99889
utilization_active_window_station_3_2_robot_cell,1.0
max_queue_station_3_2_robot_cell,1
average_queue_station_3_2_robot_cell,0.077537
average_wait_station_3_2_robot_cell_seconds,206.6902
availability_station_3_2_robot_cell,1.0
utilization_overall_station_3_3_robot_cell,0.998545
utilization_active_window_station_3_3_robot_cell,1.0
max_queue_station_3_3_robot_cell,1
average_queue_station_3_3_robot_cell,0.078107
average_wait_station_3_3_robot_cell_seconds,193.7869
availability_station_3_3_robot_cell,1.0
utilization_overall_station_3_4_robot_cell,0.998926
utilization_active_window_station_3_4_robot_cell,0.999949
max_queue_station_3_4_robot_cell,1
average_queue_station_3_4_robot_cell,0.042237
average_wait_station_3_4_robot_cell_seconds,175.7563
availability_station_3_4_robot_cell,1.0
utilization_overall_station_4_inspection,0.03107
utilization_active_window_station_4_inspection,0.031104
max_queue_station_4_inspection,0
average_queue_station_4_inspection,0.0
average_wait_station_4_inspection_seconds,0.0225
availability_station_4_inspection,1.0
utilization_overall_station_4_1_inspection,0.004344
utilization_active_window_station_4_1_inspection,0.00444
max_queue_station_4_1_inspection,0
average_queue_station_4_1_inspection,0.0
average_wait_station_4_1_inspection_seconds,0.0093
availability_station_4_1_inspection,1.0
utilization_overall_station_5_top_cover,0.000717
utilization_active_window_station_5_top_cover,0.000835
max_queue_station_5_top_cover,0
average_queue_station_5_top_cover,0.0
average_wait_station_5_top_cover_seconds,0.0
availability_station_5_top_cover,1.0
utilization_overall_station_5_1_top_cover,0.076857
utilization_active_window_station_5_1_top_cover,0.076939
max_queue_station_5_1_top_cover,1
average_queue_station_5_1_top_cover,0.00023
average_wait_station_5_1_top_cover_seconds,0.0897
availability_station_5_1_top_cover,1.0
utilization_overall_station_6_packaging,5.4e-05
utilization_active_window_station_6_packaging,0.000163
max_queue_station_6_packaging,0
average_queue_station_6_packaging,0.0
average_wait_station_6_packaging_seconds,0.0
availability_station_6_packaging,1.0
utilization_overall_station_6_1_packaging,0.067402
utilization_active_window_station_6_1_packaging,0.067474
max_queue_station_6_1_packaging,0
average_queue_station_6_1_packaging,0.0
average_wait_station_6_1_packaging_seconds,0.0025
availability_station_6_1_packaging,1.0
order_qty_fuse0,2891
order_qty_fuse1,2893
order_qty_fuse2,2980
total fitness,-10.488568098299309
