order_id,due date,start_time,finish_time,through_put_time,lateness,fitness,priority,variant0,quantity0,variant1,quantity1,variant2,quantity2,planned_week,finished_week,planned_day,finished_day
1,226121,,,,,,3,FUSE0,10,FUSE1,10,FUSE2,11,2,,7,
2,38362,34685.9,38142.6,3456.699999999997,-219.40000000000146,-0.00017237691976925508,2,FUSE0,9,FUSE1,9,FUSE2,9,1,1.0,2,2.0
3,160988,,,,,,1,FUSE0,8,FUSE1,8,FUSE2,9,1,,5,
4,527034,,,,,,1,FUSE0,9,FUSE1,9,FUSE2,9,4,,19,
5,382999,,,,,,4,FUSE0,9,FUSE1,8,FUSE2,9,3,,13,
6,126704,,,,,,2,FUSE0,9,FUSE1,9,FUSE2,10,1,,4,
7,509862,,,,,,1,FUSE0,7,FUSE1,7,FUSE2,8,4,,18,
8,400484,,,,,,1,FUSE0,8,FUSE1,8,FUSE2,7,3,,14,
9,25485,18351.9,21701.4,3349.5,-3783.5999999999985,-0.0010509999999999994,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1.0,1,1.0
10,254427,,,,,,1,FUSE0,10,FUSE1,9,FUSE2,10,2,,8,
11,303521,,,,,,1,FUSE0,7,FUSE1,7,FUSE2,8,2,,10,
12,153164,,,,,,1,FUSE0,8,FUSE1,7,FUSE2,8,1,,5,
13,65576,30053.9,33439.8,3385.9000000000015,-32136.199999999997,-0.07141377777777777,4,FUSE0,9,FUSE1,9,FUSE2,8,1,1.0,2,2.0
14,165233,,,,,,3,FUSE0,8,FUSE1,8,FUSE2,8,2,,6,
15,360467,,,,,,1,FUSE0,10,FUSE1,10,FUSE2,10,3,,12,
16,504680,,,,,,5,FUSE0,9,FUSE1,9,FUSE2,8,4,,18,
17,528149,,,,,,1,FUSE0,8,FUSE1,8,FUSE2,8,4,,19,
18,158177,,,,,,3,FUSE0,9,FUSE1,9,FUSE2,9,1,,5,
19,443070,,,,,,2,FUSE0,7,FUSE1,7,FUSE2,7,4,,16,
20,362820,,,,,,1,FUSE0,7,FUSE1,7,FUSE2,8,3,,12,
21,277613,,,,,,4,FUSE0,10,FUSE1,10,FUSE2,10,2,,9,
22,348078,,,,,,5,FUSE0,8,FUSE1,9,FUSE2,9,3,,12,
23,524245,,,,,,1,FUSE0,8,FUSE1,8,FUSE2,9,4,,19,
24,79138,55872.7,58927.4,3054.7000000000044,-20210.6,-0.06276704925841284,5,FUSE0,7,FUSE1,7,FUSE2,7,1,1.0,3,3.0
25,185156,,,,,,1,FUSE0,8,FUSE1,8,FUSE2,7,2,,6,
26,295589,,,,,,2,FUSE0,8,FUSE1,8,FUSE2,8,2,,9,
27,438336,,,,,,1,FUSE0,9,FUSE1,9,FUSE2,10,4,,16,
28,559190,,,,,,3,FUSE0,7,FUSE1,7,FUSE2,7,4,,20,
29,209460,,,,,,1,FUSE0,9,FUSE1,9,FUSE2,9,2,,7,
30,310315,,,,,,1,FUSE0,7,FUSE1,8,FUSE2,8,2,,10,
