unit_seq,order_id,unit_id,variant,route_id
1,355,E489,FUSE0,0
2,355,E490,FUSE0,0
3,355,E491,FUSE0,0
4,355,E492,FUSE0,0
5,355,E493,FUSE0,0
6,355,E494,FUSE0,0
7,355,E495,FUSE0,0
8,355,E496,FUSE0,0
9,355,E497,FUSE1,0
10,355,E498,FUSE1,0
11,355,E499,FUSE1,0
12,355,E500,FUSE1,0
13,355,E501,FUSE1,0
14,355,E502,FUSE1,0
15,355,E503,FUSE1,0
16,355,E504,FUSE1,0
17,355,E505,FUSE1,0
18,355,E506,FUSE2,0
19,355,E507,FUSE2,0
20,355,E508,FUSE2,0
21,355,E509,FUSE2,0
22,355,E510,FUSE2,0
23,355,E511,FUSE2,0
24,355,E512,FUSE2,0
25,355,E513,FUSE2,0
26,79,U1970,FUSE2,p:1.1.5.1.2.2
27,79,U1971,FUSE2,p:2.1.3.1.2.2
28,79,U1972,FUSE2,p:1.1.4.1.2.2
29,79,U1973,FUSE2,p:2.1.1.1.2.2
30,79,U1974,FUSE2,p:1.1.2.1.2.2
31,79,U1975,FUSE2,p:2.1.3.2.2.2
32,79,U1976,FUSE2,p:1.1.5.1.2.2
33,149,U3713,FUSE0,p:2.1.4.1.2.2
34,149,U3714,FUSE0,p:1.1.1.1.2.2
35,149,U3715,FUSE0,p:2.1.2.2.2.2
36,149,U3716,FUSE0,p:1.2.4.1.2.2
37,149,U3717,FUSE0,p:2.1.5.1.2.2
38,149,U3718,FUSE0,p:1.1.3.1.2.2
39,149,U3719,FUSE0,p:2.1.1.1.2.2
40,149,U3720,FUSE0,p:1.1.4.1.2.2
41,149,U3721,FUSE1,p:2.1.5.1.2.2
42,149,U3722,FUSE1,p:1.2.3.1.2.2
43,149,U3723,FUSE1,p:2.1.1.1.2.2
44,149,U3724,FUSE1,p:1.1.2.2.2.2
45,149,U3725,FUSE1,p:2.1.4.1.2.2
46,149,U3726,FUSE1,p:1.2.5.1.2.2
47,149,U3727,FUSE1,p:2.1.3.1.2.2
48,149,U3728,FUSE1,p:1.2.1.1.2.2
49,149,U3729,FUSE2,p:2.1.4.1.2.2
50,149,U3730,FUSE2,p:1.1.5.1.2.2
51,149,U3731,FUSE2,p:2.1.3.1.2.2
52,149,U3732,FUSE2,p:1.2.2.2.2.2
53,149,U3733,FUSE2,p:2.1.1.1.2.2
54,149,U3734,FUSE2,p:1.1.4.1.2.2
55,149,U3735,FUSE2,p:2.1.5.1.2.2
56,186,U4632,FUSE0,p:1.1.3.1.2.2
57,186,U4633,FUSE0,p:2.1.2.1.2.2
58,186,U4634,FUSE0,p:1.2.1.1.2.2
59,186,U4635,FUSE0,p:2.1.4.1.2.2
60,186,U4636,FUSE0,p:1.1.3.1.2.2
61,186,U4637,FUSE0,p:2.1.2.1.2.2
62,186,U4638,FUSE0,p:1.1.1.1.2.2
63,186,U4639,FUSE0,p:2.1.5.1.2.2
64,186,U4640,FUSE1,p:1.1.4.1.2.2
65,186,U4641,FUSE1,p:2.1.3.1.2.2
66,186,U4642,FUSE1,p:1.1.2.1.2.2
67,186,U4643,FUSE1,p:2.1.1.1.2.2
68,186,U4644,FUSE1,p:1.2.5.1.2.2
69,186,U4645,FUSE1,p:2.1.4.1.2.2
70,186,U4646,FUSE1,p:1.2.3.1.2.2
71,186,U4647,FUSE1,p:2.1.1.1.2.2
72,186,U4648,FUSE2,p:1.1.2.1.2.2
73,186,U4649,FUSE2,p:2.1.5.1.2.2
74,186,U4650,FUSE2,p:1.1.4.1.2.2
75,186,U4651,FUSE2,p:2.1.3.1.2.2
76,186,U4652,FUSE2,p:1.2.2.1.2.2
77,186,U4653,FUSE2,p:2.1.1.1.2.2
78,186,U4654,FUSE2,p:1.1.5.1.2.2
