kpi_name,value
total_units_ordered,9886
produced_units_fuse0,3275
produced_units_fuse1,3267
produced_units_fuse2,3344
makespan_seconds,598728.8645
average_cycle_time_seconds,60.4472
cycle_time_from_1_over_throughput_rate_seconds,60.5633
throughput_rate_per_second,0.016512
throughput_rate_per_hour,59.4419
average_throughput_time_seconds,4288.1065
average_active_throughput_time_seconds,4288.1065
average_throughput_efficiency,0.261805
total_wait_time_seconds,29700378.5429
average_cycle_time_seconds_fuse0,182.205
Active_average_cycle_time_seconds_fuse0,181.9773
global_average_cycle_time_seconds_fuse0,181.9773
average_cycle_time_seconds_fuse1,182.6359
Active_average_cycle_time_seconds_fuse1,182.3303
global_average_cycle_time_seconds_fuse1,182.3303
average_cycle_time_seconds_fuse2,178.3725
Active_average_cycle_time_seconds_fuse2,178.3637
global_average_cycle_time_seconds_fuse2,178.3637
utilization_overall_station_1_bottom_cover,0.939872
utilization_active_window_station_1_bottom_cover,0.949531
max_queue_station_1_bottom_cover,34
average_queue_station_1_bottom_cover,1.557345
average_wait_station_1_bottom_cover_seconds,189.8022
availability_station_1_bottom_cover,0.994308
utilization_overall_station_1_1_bottom_cover,0.93804
utilization_active_window_station_1_1_bottom_cover,0.947621
max_queue_station_1_1_bottom_cover,34
average_queue_station_1_1_bottom_cover,0.907608
average_wait_station_1_1_bottom_cover_seconds,114.855
availability_station_1_1_bottom_cover,0.995408
utilization_overall_station_2_drill_station,0.990235
utilization_active_window_station_2_drill_station,0.997147
max_queue_station_2_drill_station,16
average_queue_station_2_drill_station,4.682807
average_wait_station_2_drill_station_seconds,916.8556
availability_station_2_drill_station,0.994471
utilization_overall_station_2_1_drill_station,0.986722
utilization_active_window_station_2_1_drill_station,0.994597
max_queue_station_2_1_drill_station,14
average_queue_station_2_1_drill_station,4.309706
average_wait_station_2_1_drill_station_seconds,858.1475
availability_station_2_1_drill_station,0.983974
utilization_overall_station_2_2_drill_station,0.980166
utilization_active_window_station_2_2_drill_station,0.987284
max_queue_station_2_2_drill_station,19
average_queue_station_2_2_drill_station,4.369947
average_wait_station_2_2_drill_station_seconds,861.3738
availability_station_2_2_drill_station,0.995153
utilization_overall_station_3_robot_cell,0.998266
utilization_active_window_station_3_robot_cell,0.999876
max_queue_station_3_robot_cell,23
average_queue_station_3_robot_cell,10.550657
average_wait_station_3_robot_cell_seconds,3273.0325
availability_station_3_robot_cell,1.0
utilization_overall_station_3_1_robot_cell,0.99348
utilization_active_window_station_3_1_robot_cell,0.999534
max_queue_station_3_1_robot_cell,17
average_queue_station_3_1_robot_cell,7.369348
average_wait_station_3_1_robot_cell_seconds,2373.6783
availability_station_3_1_robot_cell,0.989046
utilization_overall_station_3_2_robot_cell,0.990421
utilization_active_window_station_3_2_robot_cell,0.996809
max_queue_station_3_2_robot_cell,8
average_queue_station_3_2_robot_cell,2.49809
average_wait_station_3_2_robot_cell_seconds,908.1456
availability_station_3_2_robot_cell,0.987728
utilization_overall_station_3_3_robot_cell,0.984961
utilization_active_window_station_3_3_robot_cell,0.991494
max_queue_station_3_3_robot_cell,5
average_queue_station_3_3_robot_cell,0.935159
average_wait_station_3_3_robot_cell_seconds,430.9538
availability_station_3_3_robot_cell,0.986735
utilization_overall_station_3_4_robot_cell,0.97456
utilization_active_window_station_3_4_robot_cell,0.981709
max_queue_station_3_4_robot_cell,7
average_queue_station_3_4_robot_cell,0.698058
average_wait_station_3_4_robot_cell_seconds,356.8089
availability_station_3_4_robot_cell,0.989086
utilization_overall_station_4_inspection,0.982089
utilization_active_window_station_4_inspection,0.983881
max_queue_station_4_inspection,9
average_queue_station_4_inspection,0.840517
average_wait_station_4_inspection_seconds,156.1017
availability_station_4_inspection,0.998039
utilization_overall_station_4_1_inspection,0.965271
utilization_active_window_station_4_1_inspection,0.971542
max_queue_station_4_1_inspection,6
average_queue_station_4_1_inspection,0.64327
average_wait_station_4_1_inspection_seconds,130.2527
availability_station_4_1_inspection,0.998042
utilization_overall_station_5_top_cover,0.946982
utilization_active_window_station_5_top_cover,0.953368
max_queue_station_5_top_cover,7
average_queue_station_5_top_cover,0.421274
average_wait_station_5_top_cover_seconds,115.2141
availability_station_5_top_cover,0.994047
utilization_overall_station_5_1_top_cover,0.971328
utilization_active_window_station_5_1_top_cover,0.97725
max_queue_station_5_1_top_cover,7
average_queue_station_5_1_top_cover,0.492258
average_wait_station_5_1_top_cover_seconds,136.9901
availability_station_5_1_top_cover,0.996214
utilization_overall_station_5_2_top_cover,0.982862
utilization_active_window_station_5_2_top_cover,0.984561
max_queue_station_5_2_top_cover,8
average_queue_station_5_2_top_cover,0.734352
average_wait_station_5_2_top_cover_seconds,184.1129
availability_station_5_2_top_cover,0.996114
utilization_overall_station_6_packaging,0.950357
utilization_active_window_station_6_packaging,0.956572
max_queue_station_6_packaging,7
average_queue_station_6_packaging,0.318264
average_wait_station_6_packaging_seconds,74.1474
availability_station_6_packaging,0.999954
utilization_overall_station_6_1_packaging,0.9678
utilization_active_window_station_6_1_packaging,0.969568
max_queue_station_6_1_packaging,5
average_queue_station_6_1_packaging,0.194777
average_wait_station_6_1_packaging_seconds,62.5461
availability_station_6_1_packaging,0.997553
order_qty_fuse0,3275
order_qty_fuse1,3267
order_qty_fuse2,3344
