unit_seq,order_id,unit_id,variant,route_id
1,58,U1404,FUSE0,p:2.1.2.1.2.1
2,58,U1405,FUSE0,p:1.3.1.2.1.2
3,58,U1406,FUSE0,p:2.2.2.1.3.1
4,58,U1407,FUSE0,p:1.1.5.1.1.1
5,58,U1408,FUSE0,p:2.3.1.1.1.1
6,58,U1409,FUSE0,p:1.2.5.2.1.2
7,58,U1410,FUSE0,p:2.1.2.1.3.1
8,58,U1411,FUSE0,p:1.3.3.1.3.1
9,58,U1412,FUSE1,p:2.2.4.1.2.1
10,58,U1413,FUSE1,p:1.1.3.2.2.2
11,58,U1414,FUSE1,p:2.3.5.2.3.2
12,58,U1415,FUSE1,p:1.2.2.2.3.2
13,58,U1416,FUSE1,p:2.1.1.1.2.1
14,58,U1417,FUSE1,p:1.3.4.2.3.2
15,58,U1418,FUSE1,p:2.2.5.2.1.2
16,58,U1419,FUSE1,p:1.1.3.2.2.2
17,58,U1420,FUSE1,p:2.3.2.1.1.1
18,58,U1421,FUSE2,p:1.2.3.2.2.2
19,58,U1422,FUSE2,p:2.1.5.1.2.1
20,58,U1423,FUSE2,p:1.3.1.1.2.1
21,58,U1424,FUSE2,p:2.2.2.2.3.2
22,58,U1425,FUSE2,p:1.1.1.1.3.1
23,58,U1426,FUSE2,p:2.3.3.1.3.1
24,58,U1427,FUSE2,p:1.2.1.2.2.2
25,58,U1428,FUSE2,p:2.1.4.2.1.2
26,58,U1429,FUSE2,p:1.3.2.1.1.1
27,305,U7602,FUSE0,p:1.3.2.2.1.2
28,305,U7603,FUSE0,p:2.1.4.2.3.2
29,305,U7604,FUSE0,p:1.2.1.2.3.2
30,305,U7605,FUSE0,p:2.3.1.1.3.1
31,305,U7606,FUSE0,p:1.1.2.1.1.1
32,305,U7607,FUSE0,p:2.2.4.2.3.2
33,305,U7608,FUSE0,p:1.3.4.1.3.1
34,305,U7609,FUSE0,p:2.1.5.2.3.2
35,305,U7610,FUSE1,p:1.2.2.2.1.2
36,305,U7611,FUSE1,p:2.3.2.1.1.1
37,305,U7612,FUSE1,p:1.1.4.2.2.2
38,305,U7613,FUSE1,p:2.2.1.1.2.1
39,305,U7614,FUSE1,p:1.3.5.1.2.1
40,305,U7615,FUSE1,p:2.1.2.1.2.1
41,305,U7616,FUSE1,p:1.2.4.1.2.1
42,305,U7617,FUSE1,p:2.3.3.1.1.1
43,305,U7618,FUSE2,p:1.1.1.2.3.2
44,305,U7619,FUSE2,p:2.2.1.2.3.2
45,305,U7620,FUSE2,p:1.3.5.2.1.2
46,305,U7621,FUSE2,p:2.1.4.2.3.2
47,305,U7622,FUSE2,p:1.2.4.1.3.1
48,305,U7623,FUSE2,p:2.3.3.1.1.1
49,305,U7624,FUSE2,p:1.1.5.1.3.1
50,305,U7625,FUSE2,p:2.2.3.2.1.2
51,305,U7626,FUSE2,p:1.3.2.2.1.2
52,166,U4114,FUSE0,p:2.2.2.1.2.1
53,166,U4115,FUSE0,p:1.1.5.2.2.2
54,166,U4116,FUSE0,p:2.3.1.1.3.1
55,166,U4117,FUSE0,p:1.2.5.2.1.2
56,166,U4118,FUSE0,p:2.1.3.2.3.2
57,166,U4119,FUSE0,p:1.3.4.1.3.1
58,166,U4120,FUSE0,p:2.2.3.2.2.2
59,166,U4121,FUSE1,p:1.1.4.2.2.2
60,166,U4122,FUSE1,p:2.3.5.1.1.1
61,166,U4123,FUSE1,p:1.1.1.2.2.2
62,166,U4124,FUSE1,p:2.2.2.1.1.1
63,166,U4125,FUSE1,p:1.3.3.2.1.2
64,166,U4126,FUSE1,p:2.1.2.1.1.1
65,166,U4127,FUSE1,p:1.2.5.2.1.2
66,166,U4128,FUSE2,p:2.3.4.1.1.1
67,166,U4129,FUSE2,p:1.1.1.1.1.1
68,166,U4130,FUSE2,p:2.2.2.1.3.1
69,166,U4131,FUSE2,p:1.3.5.1.2.1
70,166,U4132,FUSE2,p:2.1.3.1.3.1
71,166,U4133,FUSE2,p:1.2.5.2.1.2
72,117,U2876,FUSE0,p:1.2.1.2.2.2
73,117,U2885,FUSE1,p:2.2.1.2.2.1
74,117,U2888,FUSE1,p:1.2.3.2.1.1
75,117,U2890,FUSE2,p:1.1.1.1.3.2
76,117,U2891,FUSE2,p:2.2.5.2.3.2
77,117,U2893,FUSE2,p:2.1.3.2.1.2
78,117,U2894,FUSE2,p:1.2.3.1.3.2
79,117,U2895,FUSE2,p:2.3.2.1.3.1
80,117,U2897,FUSE2,p:2.2.5.2.3.1
81,152,U3764,FUSE0,p:2.3.4.2.3.2
82,152,U3765,FUSE0,p:1.1.4.1.2.1
83,152,U3766,FUSE0,p:2.2.2.2.3.2
84,152,U3767,FUSE0,p:1.3.1.1.2.1
85,152,U3768,FUSE0,p:2.1.1.1.3.1
86,152,U3769,FUSE0,p:1.2.5.1.3.1
87,152,U3770,FUSE0,p:2.3.3.2.3.2
88,152,U3771,FUSE1,p:1.1.3.1.2.1
89,152,U3772,FUSE1,p:2.2.1.1.1.1
90,152,U3773,FUSE1,p:1.3.4.2.1.2
91,152,U3774,FUSE1,p:2.1.4.2.2.2
92,152,U3775,FUSE1,p:1.2.2.2.1.2
93,152,U3776,FUSE1,p:2.3.1.2.2.2
94,152,U3777,FUSE1,p:1.1.3.2.1.2
95,152,U3778,FUSE1,p:2.2.5.1.1.1
96,152,U3779,FUSE2,p:1.3.2.2.3.2
97,152,U3780,FUSE2,p:2.1.4.2.2.2
98,152,U3781,FUSE2,p:1.2.3.1.3.1
99,152,U3782,FUSE2,p:2.3.5.2.3.2
100,152,U3783,FUSE2,p:1.1.1.2.3.2
101,152,U3784,FUSE2,p:2.2.4.2.3.2
102,152,U3785,FUSE2,p:1.3.3.2.1.2
103,152,U3786,FUSE2,p:2.1.2.2.1.2
104,188,U4681,FUSE0,p:2.1.4.1.3.1
105,188,U4682,FUSE0,p:1.2.4.2.2.2
106,188,U4683,FUSE0,p:2.3.2.2.2.2
107,188,U4684,FUSE0,p:1.1.3.1.2.1
108,188,U4685,FUSE0,p:2.2.4.1.1.1
109,188,U4686,FUSE0,p:1.3.2.1.1.1
110,188,U4687,FUSE0,p:2.1.5.2.2.2
111,188,U4688,FUSE0,p:1.2.1.2.3.2
112,188,U4689,FUSE1,p:1.2.1.1.2.1
113,188,U4690,FUSE1,p:2.3.4.1.1.1
114,188,U4691,FUSE1,p:1.1.5.1.2.1
115,188,U4692,FUSE1,p:2.2.2.1.1.1
116,188,U4693,FUSE1,p:1.3.1.2.3.2
117,188,U4694,FUSE1,p:2.1.3.2.2.2
118,188,U4695,FUSE1,p:1.2.5.1.3.1
119,188,U4696,FUSE1,p:2.3.2.1.3.1
120,188,U4697,FUSE2,p:1.1.4.1.2.1
121,188,U4698,FUSE2,p:2.2.3.2.2.2
122,188,U4699,FUSE2,p:1.3.5.1.2.1
123,188,U4700,FUSE2,p:2.1.1.2.1.2
124,188,U4701,FUSE2,p:1.2.4.1.3.1
125,188,U4702,FUSE2,p:2.3.3.2.2.2
126,188,U4703,FUSE2,p:1.1.2.2.3.2
127,249,U6202,FUSE0,p:2.2.5.1.2.1
128,249,U6203,FUSE0,p:1.3.4.2.1.2
129,249,U6204,FUSE0,p:2.1.5.1.1.1
130,249,U6205,FUSE0,p:1.2.2.2.1.1
131,249,U6206,FUSE0,p:2.3.1.2.2.1
132,249,U6207,FUSE0,p:1.1.1.1.1.2
133,249,U6208,FUSE0,p:2.2.4.1.2.1
134,249,U6209,FUSE0,p:1.3.2.2.3.2
135,249,U6210,FUSE0,p:2.1.4.2.2.2
136,249,U6211,FUSE1,p:1.2.1.1.2.2
137,249,U6212,FUSE1,p:2.3.3.1.1.1
138,249,U6213,FUSE1,p:1.1.5.2.1.2
139,249,U6214,FUSE1,p:2.2.3.2.3.1
140,249,U6215,FUSE1,p:1.3.1.2.3.1
141,249,U6216,FUSE1,p:2.1.2.2.2.1
142,249,U6217,FUSE1,p:1.2.5.1.3.2
143,249,U6218,FUSE1,p:2.3.3.1.1.2
144,249,U6219,FUSE1,p:1.1.4.1.2.2
145,249,U6220,FUSE2,p:2.2.2.1.3.2
146,249,U6221,FUSE2,p:1.3.5.1.3.1
147,249,U6222,FUSE2,p:2.1.1.2.1.1
148,249,U6223,FUSE2,p:1.2.4.2.1.1
149,249,U6224,FUSE2,p:2.3.2.2.2.1
150,249,U6225,FUSE2,p:1.1.3.1.2.2
151,249,U6226,FUSE2,p:2.2.2.2.2.1
152,249,U6227,FUSE2,p:1.3.4.2.1.1
153,249,U6228,FUSE2,p:2.1.5.1.3.2
154,186,U4630,FUSE0,p:1.2.3.1.1.2
155,186,U4631,FUSE0,p:2.3.1.1.3.2
156,186,U4632,FUSE0,p:1.1.1.2.2.1
157,186,U4633,FUSE0,p:2.2.5.2.3.1
158,186,U4634,FUSE0,p:1.3.3.1.3.2
159,186,U4635,FUSE0,p:2.1.4.2.2.1
160,186,U4636,FUSE0,p:1.2.1.2.1.1
161,186,U4637,FUSE0,p:2.3.5.1.1.2
162,186,U4638,FUSE1,p:1.1.2.1.1.2
163,186,U4639,FUSE1,p:2.2.4.1.2.2
164,186,U4640,FUSE1,p:1.3.1.1.2.2
165,186,U4641,FUSE1,p:2.1.3.2.3.1
166,186,U4642,FUSE1,p:1.2.5.2.1.1
167,186,U4643,FUSE1,p:2.3.4.1.1.2
168,186,U4644,FUSE1,p:1.1.2.2.1.1
169,186,U4645,FUSE2,p:2.2.3.1.1.2
170,186,U4646,FUSE2,p:1.3.5.1.2.2
171,186,U4647,FUSE2,p:2.1.1.1.3.2
172,186,U4648,FUSE2,p:1.2.2.2.3.1
173,186,U4649,FUSE2,p:2.3.3.2.3.1
174,186,U4650,FUSE2,p:1.1.4.2.3.1
175,186,U4651,FUSE2,p:2.2.3.2.3.1
176,186,U4652,FUSE2,p:1.3.2.1.2.2
177,338,U8436,FUSE0,p:2.1.5.1.3.2
178,338,U8437,FUSE0,p:1.2.2.2.1.1
179,338,U8438,FUSE0,p:2.3.1.2.2.1
180,338,U8439,FUSE0,p:1.1.1.1.1.2
181,338,U8440,FUSE0,p:2.2.5.1.1.2
182,338,U8441,FUSE0,p:1.3.4.1.3.2
183,338,U8442,FUSE0,p:2.1.4.2.2.1
184,338,U8443,FUSE0,p:1.2.1.2.1.1
185,338,U8444,FUSE1,p:2.3.5.2.2.1
186,338,U8445,FUSE1,p:1.1.3.2.1.1
187,338,U8446,FUSE1,p:2.2.4.2.3.1
188,338,U8447,FUSE1,p:1.3.1.1.2.2
189,338,U8448,FUSE1,p:2.1.2.1.3.2
190,338,U8449,FUSE1,p:1.2.3.2.1.1
191,338,U8450,FUSE1,p:2.3.4.1.1.2
192,338,U8451,FUSE1,p:1.1.3.1.3.2
193,338,U8452,FUSE2,p:2.2.2.2.2.1
194,338,U8453,FUSE2,p:1.3.5.1.2.2
195,338,U8454,FUSE2,p:2.1.1.2.1.1
196,338,U8455,FUSE2,p:1.2.3.1.3.2
197,338,U8456,FUSE2,p:2.3.2.2.2.1
198,338,U8457,FUSE2,p:1.1.4.2.3.1
199,338,U8458,FUSE2,p:2.2.2.2.2.1
200,85,U2085,FUSE0,p:1.3.5.1.2.2
201,85,U2086,FUSE0,p:2.1.5.2.2.1
202,85,U2087,FUSE0,p:1.2.3.1.1.2
203,85,U2088,FUSE0,p:2.3.1.1.1.2
204,85,U2089,FUSE0,p:1.1.4.1.2.2
205,85,U2090,FUSE0,p:2.2.2.1.1.2
206,85,U2091,FUSE0,p:1.3.1.1.2.2
207,85,U2092,FUSE0,p:2.1.1.1.3.2
208,85,U2093,FUSE1,p:1.2.4.1.3.2
209,85,U2094,FUSE1,p:2.3.5.1.1.2
210,85,U2095,FUSE1,p:1.1.5.2.3.1
211,85,U2096,FUSE1,p:2.2.1.2.2.1
212,85,U2097,FUSE1,p:1.3.4.1.3.2
213,85,U2098,FUSE1,p:2.1.3.2.3.1
214,85,U2099,FUSE1,p:1.2.2.1.2.2
215,85,U2100,FUSE1,p:2.3.1.1.3.2
216,85,U2101,FUSE1,p:1.1.5.1.2.2
217,85,U2102,FUSE2,p:2.2.3.1.2.2
218,85,U2103,FUSE2,p:1.3.2.2.3.1
219,85,U2104,FUSE2,p:2.1.4.2.2.1
220,85,U2105,FUSE2,p:1.2.5.2.1.1
221,85,U2106,FUSE2,p:2.3.3.2.3.1
222,85,U2107,FUSE2,p:1.1.1.2.3.1
223,85,U2108,FUSE2,p:2.2.3.2.3.1
224,85,U2109,FUSE2,p:1.3.5.2.1.1
225,85,U2110,FUSE2,p:2.1.2.1.2.2
226,194,U4826,FUSE0,p:2.1.2.2.2.1
227,194,U4827,FUSE0,p:1.2.4.1.1.2
228,194,U4828,FUSE0,p:2.3.1.2.1.1
229,194,U4829,FUSE0,p:1.1.4.1.2.1
230,194,U4830,FUSE0,p:2.2.2.2.2.1
231,194,U4831,FUSE0,p:1.3.2.1.2.2
232,194,U4832,FUSE0,p:2.1.1.2.1.1
233,194,U4833,FUSE0,p:1.2.3.2.3.1
234,194,U4834,FUSE0,p:2.3.4.1.1.2
235,194,U4835,FUSE1,p:1.1.2.1.2.2
236,194,U4836,FUSE1,p:2.2.4.1.2.2
237,194,U4837,FUSE1,p:1.3.1.2.2.1
238,194,U4838,FUSE1,p:2.1.3.1.3.2
239,194,U4839,FUSE1,p:1.2.2.1.2.1
240,194,U4840,FUSE1,p:2.3.5.2.3.1
241,194,U4841,FUSE1,p:1.1.4.1.1.2
242,194,U4842,FUSE1,p:2.2.1.2.1.2
243,194,U4843,FUSE1,p:1.3.1.2.1.2
244,194,U4844,FUSE1,p:2.1.2.1.3.2
245,194,U4845,FUSE2,p:1.2.5.1.1.1
246,194,U4846,FUSE2,p:2.3.5.1.1.2
247,194,U4847,FUSE2,p:1.1.1.1.2.1
248,194,U4848,FUSE2,p:2.2.3.1.3.1
249,194,U4849,FUSE2,p:1.3.3.1.3.1
250,194,U4850,FUSE2,p:2.1.5.2.1.1
251,194,U4851,FUSE2,p:1.2.1.2.2.2
252,194,U4852,FUSE2,p:2.3.4.1.2.2
253,194,U4853,FUSE2,p:1.1.3.2.2.2
254,194,U4854,FUSE2,p:2.2.3.2.2.2
255,313,U7813,FUSE0,p:1.2.5.2.2.1
256,313,U7814,FUSE0,p:2.3.4.1.1.2
257,313,U7815,FUSE0,p:1.1.4.2.1.1
258,313,U7816,FUSE0,p:2.2.2.1.1.2
259,313,U7817,FUSE0,p:1.3.1.1.2.2
260,313,U7818,FUSE0,p:2.1.1.2.1.1
261,313,U7819,FUSE0,p:1.2.4.2.2.1
262,313,U7820,FUSE0,p:2.3.2.2.1.1
263,313,U7821,FUSE0,p:1.1.3.1.3.2
264,313,U7822,FUSE1,p:2.2.1.1.1.1
265,313,U7823,FUSE1,p:1.3.4.2.1.1
266,313,U7824,FUSE1,p:2.1.5.1.1.2
267,313,U7825,FUSE1,p:1.2.3.1.3.2
268,313,U7826,FUSE1,p:2.3.1.2.2.1
269,313,U7827,FUSE1,p:1.1.2.1.2.2
270,313,U7828,FUSE1,p:2.2.5.2.3.1
271,313,U7829,FUSE1,p:1.3.3.1.3.2
272,313,U7830,FUSE2,p:2.1.4.2.2.1
273,313,U7831,FUSE2,p:1.2.2.1.3.2
274,313,U7832,FUSE2,p:2.3.5.1.1.2
