kpi_name,value
total_units_ordered,8764
produced_units_fuse0,2899
produced_units_fuse1,2890
produced_units_fuse2,2975
makespan_seconds,514217.1757
average_cycle_time_seconds,58.6168
cycle_time_from_1_over_throughput_rate_seconds,58.6738
throughput_rate_per_second,0.017043
throughput_rate_per_hour,61.3562
average_throughput_time_seconds,869.308
average_active_throughput_time_seconds,869.3049
average_throughput_efficiency,0.372807
total_wait_time_seconds,1977820.2299
average_cycle_time_seconds_fuse0,176.8018
Active_average_cycle_time_seconds_fuse0,155.6143
global_average_cycle_time_seconds_fuse0,160.3356
average_cycle_time_seconds_fuse1,177.4063
Active_average_cycle_time_seconds_fuse1,156.2948
global_average_cycle_time_seconds_fuse1,161.0308
average_cycle_time_seconds_fuse2,172.398
Active_average_cycle_time_seconds_fuse2,158.5885
global_average_cycle_time_seconds_fuse2,163.1891
utilization_overall_station_1_bottom_cover,0.059044
utilization_active_window_station_1_bottom_cover,0.059163
max_queue_station_1_bottom_cover,12
average_queue_station_1_bottom_cover,0.050581
average_wait_station_1_bottom_cover_seconds,12.08
availability_station_1_bottom_cover,1.0
utilization_overall_station_1_1_bottom_cover,0.057379
utilization_active_window_station_1_1_bottom_cover,0.057494
max_queue_station_1_1_bottom_cover,11
average_queue_station_1_1_bottom_cover,0.040528
average_wait_station_1_1_bottom_cover_seconds,8.6806
availability_station_1_1_bottom_cover,1.0
utilization_overall_station_2_drill_station,0.156287
utilization_active_window_station_2_drill_station,0.156594
max_queue_station_2_drill_station,14
average_queue_station_2_drill_station,0.053901
average_wait_station_2_drill_station_seconds,16.5135
availability_station_2_drill_station,1.0
utilization_overall_station_2_1_drill_station,0.022064
utilization_active_window_station_2_1_drill_station,0.022186
max_queue_station_2_1_drill_station,8
average_queue_station_2_1_drill_station,0.062595
average_wait_station_2_1_drill_station_seconds,57.8868
availability_station_2_1_drill_station,1.0
utilization_overall_station_3_robot_cell,0.884119
utilization_active_window_station_3_robot_cell,0.885459
max_queue_station_3_robot_cell,12
average_queue_station_3_robot_cell,0.325441
average_wait_station_3_robot_cell_seconds,287.988
availability_station_3_robot_cell,1.0
utilization_overall_station_3_1_robot_cell,0.872813
utilization_active_window_station_3_1_robot_cell,0.87364
max_queue_station_3_1_robot_cell,3
average_queue_station_3_1_robot_cell,0.120375
average_wait_station_3_1_robot_cell_seconds,184.8785
availability_station_3_1_robot_cell,1.0
utilization_overall_station_3_2_robot_cell,0.881653
utilization_active_window_station_3_2_robot_cell,0.882308
max_queue_station_3_2_robot_cell,8
average_queue_station_3_2_robot_cell,0.275881
average_wait_station_3_2_robot_cell_seconds,246.5316
availability_station_3_2_robot_cell,1.0
utilization_overall_station_3_3_robot_cell,0.883837
utilization_active_window_station_3_3_robot_cell,0.885167
max_queue_station_3_3_robot_cell,12
average_queue_station_3_3_robot_cell,0.273678
average_wait_station_3_3_robot_cell_seconds,253.0561
availability_station_3_3_robot_cell,1.0
utilization_overall_station_3_4_robot_cell,0.886347
utilization_active_window_station_3_4_robot_cell,0.887515
max_queue_station_3_4_robot_cell,9
average_queue_station_3_4_robot_cell,0.449587
average_wait_station_3_4_robot_cell_seconds,300.5943
availability_station_3_4_robot_cell,1.0
utilization_overall_station_4_inspection,0.030038
utilization_active_window_station_4_inspection,0.030067
max_queue_station_4_inspection,14
average_queue_station_4_inspection,0.022481
average_wait_station_4_inspection_seconds,3.9803
availability_station_4_inspection,1.0
utilization_overall_station_4_1_inspection,0.007142
utilization_active_window_station_4_1_inspection,0.007168
max_queue_station_4_1_inspection,5
average_queue_station_4_1_inspection,0.013381
average_wait_station_4_1_inspection_seconds,5.9304
availability_station_4_1_inspection,1.0
utilization_overall_station_5_top_cover,0.000897
utilization_active_window_station_5_top_cover,0.001745
max_queue_station_5_top_cover,0
average_queue_station_5_top_cover,0.0
average_wait_station_5_top_cover_seconds,0.0
availability_station_5_top_cover,1.0
utilization_overall_station_5_1_top_cover,0.079437
utilization_active_window_station_5_1_top_cover,0.079511
max_queue_station_5_1_top_cover,14
average_queue_station_5_1_top_cover,0.050133
average_wait_station_5_1_top_cover_seconds,11.4544
availability_station_5_1_top_cover,1.0
utilization_overall_station_6_packaging,0.0
utilization_active_window_station_6_packaging,0.0
max_queue_station_6_packaging,0
average_queue_station_6_packaging,0.0
average_wait_station_6_packaging_seconds,0.0
availability_station_6_packaging,1.0
utilization_overall_station_6_1_packaging,0.063335
utilization_active_window_station_6_1_packaging,0.063394
max_queue_station_6_1_packaging,14
average_queue_station_6_1_packaging,0.011971
average_wait_station_6_1_packaging_seconds,3.8752
availability_station_6_1_packaging,1.0
order_qty_fuse0,2899
order_qty_fuse1,2890
order_qty_fuse2,2975
