order_id,due date,start_time,finish_time,through_put_time,lateness,fitness,priority,variant0,quantity0,variant1,quantity1,variant2,quantity2,planned_week,finished_week,planned_day,finished_day
1,67959,64247.3889,66712.4889,2465.0999999999985,-1246.5111000000034,-0.001799183797832146,3,FUSE0,9,FUSE1,9,FUSE2,8,1,1,3,3
2,391235,357902.5889,360508.2889,2605.7000000000116,-30726.711100000015,-0.008535197527777783,1,FUSE0,9,FUSE1,9,FUSE2,9,3,3,14,3
3,391807,362582.1889,364849.7556,2267.5666999999667,-26957.244400000025,-0.007488123444444452,1,FUSE0,7,FUSE1,7,FUSE2,8,3,3,14,3
4,391476,361051.3889,363532.4889,2481.0999999999767,-27943.511100000003,-0.007762086416666668,1,FUSE0,9,FUSE1,8,FUSE2,9,3,3,14,3
5,54444,31294.1889,33765.6889,2471.5,-20678.3111,-0.016246415558105617,2,FUSE0,8,FUSE1,8,FUSE2,7,1,1,2,2
6,106008,102112.5889,104579.2889,2466.699999999997,-1428.7111000000004,-0.0011225014524072134,2,FUSE0,9,FUSE1,9,FUSE2,8,1,1,4,4
7,59418,70495.3889,73204.8889,2709.5,13786.888900000005,211.04614419897283,1,FUSE0,9,FUSE1,9,FUSE2,10,1,1,2,3
8,99887,106777.7889,137755.6889,30977.90000000001,37868.68890000001,692.0723367728539,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1,4,5
9,172144,155068.9889,157355.6746,2286.685700000002,-14788.325400000002,-0.004107868166666667,1,FUSE0,8,FUSE1,8,FUSE2,8,2,2,6,1
10,22314,5823.0,15592.0889,9769.0889,-6721.911099999999,-0.009702242957634333,3,FUSE0,7,FUSE1,8,FUSE2,8,1,1,1,1
11,41495,39218.0,41906.8889,2688.888899999998,411.8888999999981,5.7370734990600525,1,FUSE0,9,FUSE1,9,FUSE2,9,1,1,2,2
12,428791,418617.7889,421174.0889,2556.2999999999884,-7616.911100000027,-0.0021158086388888965,1,FUSE0,9,FUSE1,9,FUSE2,9,3,3,15,5
13,332129,320779.8556,323297.7556,2517.899999999965,-8831.244400000025,-0.002453123444444451,1,FUSE0,8,FUSE1,9,FUSE2,9,3,3,12,2
14,325362,309112.1889,314607.3556,5495.166700000002,-10754.64439999999,-0.0029874012222222196,1,FUSE0,8,FUSE1,8,FUSE2,9,3,3,12,1
15,524436,497200.1889,499619.2889,2419.0999999999767,-24816.711100000015,-0.07707201805218557,5,FUSE0,8,FUSE1,8,FUSE2,7,4,4,19,3
16,13067,9986.8,13377.1,3390.300000000001,310.10000000000036,4.3162326594896605,1,FUSE0,8,FUSE1,8,FUSE2,8,1,1,1,1
17,436995,411007.3889,414281.2889,3273.899999999965,-22713.711100000015,-0.006309364194444449,1,FUSE0,10,FUSE1,10,FUSE2,9,4,3,16,5
18,548492,539025.3889,544899.6889,5874.29999999993,-3592.31110000005,-0.0009978641944444584,1,FUSE0,9,FUSE1,9,FUSE2,10,4,4,20,4
19,445906,432070.3243,434832.4243,2762.100000000035,-11073.575699999987,-0.008700222743836179,2,FUSE0,10,FUSE1,10,FUSE2,10,4,4,16,1
20,535182,499894.1889,512803.2889,12909.099999999977,-22378.711100000015,-0.017582375970027417,2,FUSE0,9,FUSE1,9,FUSE2,8,4,4,19,3
21,121563,109632.9889,112183.2889,2550.300000000003,-9379.7111,-0.02913009948459629,5,FUSE0,9,FUSE1,9,FUSE2,9,1,1,5,4
22,421531,377382.5889,379843.2889,2460.7000000000116,-41687.711100000015,-0.09263935800000003,4,FUSE0,8,FUSE1,8,FUSE2,8,3,3,15,4
23,227912,189791.7889,192031.2889,2239.5,-35880.711099999986,-0.00996686419444444,1,FUSE0,7,FUSE1,7,FUSE2,7,2,2,7,2
24,100084,94408.5889,96900.8889,2492.300000000003,-3183.1110999999946,-0.007073580222222211,4,FUSE0,8,FUSE1,8,FUSE2,9,1,1,4,4
25,443756,413974.5889,415953.0243,1978.4354000000167,-27802.97570000001,-0.04013013876166908,3,FUSE0,6,FUSE1,7,FUSE2,7,4,3,16,5
26,246334,204868.5889,207357.2889,2488.7000000000116,-38976.711099999986,-0.01082686419444444,1,FUSE0,8,FUSE1,8,FUSE2,8,2,2,8,3
27,369964,332537.3889,334985.6889,2448.2999999999884,-34978.31109999999,-0.009716197527777777,1,FUSE0,8,FUSE1,8,FUSE2,9,3,3,13,2
28,61592,47080.5889,56355.2889,9274.699999999997,-5236.7111,-0.0014546419722222224,1,FUSE0,6,FUSE1,6,FUSE2,8,1,1,2,2
29,87556,85992.1889,88774.4889,2782.300000000003,1218.4888999999966,88.68517503863653,3,FUSE0,9,FUSE1,9,FUSE2,10,1,1,4,4
30,272654,238748.1889,241346.8889,2598.6999999999825,-31307.11110000001,-0.008696419750000002,1,FUSE0,8,FUSE1,8,FUSE2,8,2,2,9,4
31,394156,344805.7889,347261.3556,2455.566700000025,-46894.64439999999,-0.03684391228507973,2,FUSE0,9,FUSE1,9,FUSE2,8,3,3,14,3
32,70915,61409.3889,63728.8889,2319.5,-7186.111100000002,-0.0056459420990776915,2,FUSE0,7,FUSE1,7,FUSE2,8,1,1,3,3
33,162944,145875.7746,171880.8889,26005.114299999987,8936.88889999999,132.15563484690242,1,FUSE0,10,FUSE1,9,FUSE2,10,2,2,6,1
34,133079,132787.3889,135236.8889,2449.5,2157.888899999991,30.424320610811463,1,FUSE0,8,FUSE1,9,FUSE2,9,1,1,5,5
35,212570,198344.5889,201059.6889,2715.100000000006,-11510.311099999992,-0.003197308638888887,1,FUSE0,9,FUSE1,10,FUSE2,10,2,2,7,2
36,62595,55391.7889,57824.0889,2432.300000000003,-4770.9110999999975,-0.0013252530833333326,1,FUSE0,8,FUSE1,8,FUSE2,8,1,1,3,3
37,266578,223778.1889,228714.8889,4936.6999999999825,-37863.11110000001,-0.11758956980448175,5,FUSE0,9,FUSE1,9,FUSE2,10,2,2,9,3
38,221948,156405.3746,158986.4889,2581.1142999999865,-62961.5111,-0.1955364149801494,5,FUSE0,8,FUSE1,8,FUSE2,9,2,2,7,1
39,68021,65762.1889,77735.2889,11973.100000000006,9714.2889,144.44600234029915,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1,3,3
40,337310,305050.1889,307774.8889,2724.7000000000116,-29535.11109999998,-0.02320497482434229,2,FUSE0,9,FUSE1,9,FUSE2,9,3,3,12,1
41,422205,442774.1889,446651.6889,3877.5,24446.68890000001,404.2977360474129,1,FUSE0,8,FUSE1,8,FUSE2,8,3,4,15,1
42,362774,370215.3889,372772.5556,2557.1667000000016,9998.555600000022,148.97337672736845,1,FUSE0,9,FUSE1,9,FUSE2,10,3,3,13,3
43,389851,334035.3889,336543.7556,2508.366699999955,-53307.244400000025,-0.07694237976024296,3,FUSE0,9,FUSE1,9,FUSE2,8,3,3,13,2
44,291445,263530.3889,265816.4889,2286.0999999999767,-25628.511100000003,-0.007119030861111112,1,FUSE0,8,FUSE1,8,FUSE2,8,2,2,10,5
45,249881,216982.5889,219521.6889,2539.100000000006,-30359.31109999999,-0.008433141972222221,1,FUSE0,8,FUSE1,8,FUSE2,8,2,2,8,3
46,85436,73785.3889,76209.0889,2423.699999999997,-9226.911099999998,-0.0025630308611111104,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1,3,3
47,571085,528788.9889,536336.0889,7547.099999999977,-34748.91110000003,-0.0772198024444445,4,FUSE0,8,FUSE1,8,FUSE2,7,4,4,20,4
48,229576,185228.9889,187478.4889,2249.5,-42097.5111,-0.0330749284109844,2,FUSE0,7,FUSE1,7,FUSE2,9,2,2,8,2
49,35094,26476.9889,35972.4889,9495.499999999996,878.4888999999966,12.27597344551401,1,FUSE0,8,FUSE1,8,FUSE2,10,1,1,2,2
50,410735,388102.9889,390522.0889,2419.0999999999767,-20212.911100000027,-0.005614697527777786,1,FUSE0,8,FUSE1,8,FUSE2,8,3,3,14,4
