kpi_name,value
total_units_ordered,8764
produced_units_fuse0,2891
produced_units_fuse1,2893
produced_units_fuse2,2980
makespan_seconds,522084.0
average_cycle_time_seconds,59.4404
cycle_time_from_1_over_throughput_rate_seconds,59.5714
throughput_rate_per_second,0.016787
throughput_rate_per_hour,60.4317
average_throughput_time_seconds,1812.3188
average_active_throughput_time_seconds,1812.3188
average_throughput_efficiency,0.550544
total_wait_time_seconds,3299885.3
average_cycle_time_seconds_fuse0,179.8955
Active_average_cycle_time_seconds_fuse0,179.8659
global_average_cycle_time_seconds_fuse0,179.8659
average_cycle_time_seconds_fuse1,179.7216
Active_average_cycle_time_seconds_fuse1,179.6939
global_average_cycle_time_seconds_fuse1,179.6939
average_cycle_time_seconds_fuse2,174.4392
Active_average_cycle_time_seconds_fuse2,174.3315
global_average_cycle_time_seconds_fuse2,174.3315
utilization_overall_station_1_bottom_cover,0.941727
utilization_active_window_station_1_bottom_cover,0.944934
max_queue_station_1_bottom_cover,14
average_queue_station_1_bottom_cover,0.027531
average_wait_station_1_bottom_cover_seconds,3.8773
availability_station_1_bottom_cover,1.0
utilization_overall_station_1_1_bottom_cover,0.941727
utilization_active_window_station_1_1_bottom_cover,0.944794
max_queue_station_1_1_bottom_cover,13
average_queue_station_1_1_bottom_cover,0.023436
average_wait_station_1_1_bottom_cover_seconds,3.2789
availability_station_1_1_bottom_cover,1.0
utilization_overall_station_2_drill_station,0.991546
utilization_active_window_station_2_drill_station,0.994719
max_queue_station_2_drill_station,1
average_queue_station_2_drill_station,0.0051
average_wait_station_2_drill_station_seconds,26.3489
availability_station_2_drill_station,1.0
utilization_overall_station_2_1_drill_station,0.989176
utilization_active_window_station_2_1_drill_station,0.992495
max_queue_station_2_1_drill_station,1
average_queue_station_2_1_drill_station,0.000682
average_wait_station_2_1_drill_station_seconds,20.1328
availability_station_2_1_drill_station,1.0
utilization_overall_station_2_2_drill_station,0.987144
utilization_active_window_station_2_2_drill_station,0.990411
max_queue_station_2_2_drill_station,1
average_queue_station_2_2_drill_station,0.001025
average_wait_station_2_2_drill_station_seconds,18.1052
availability_station_2_2_drill_station,1.0
utilization_overall_station_3_robot_cell,0.997152
utilization_active_window_station_3_robot_cell,0.999803
max_queue_station_3_robot_cell,2
average_queue_station_3_robot_cell,0.522354
average_wait_station_3_robot_cell_seconds,300.6685
availability_station_3_robot_cell,1.0
utilization_overall_station_3_1_robot_cell,0.99754
utilization_active_window_station_3_1_robot_cell,0.999654
max_queue_station_3_1_robot_cell,2
average_queue_station_3_1_robot_cell,0.57764
average_wait_station_3_1_robot_cell_seconds,303.1439
availability_station_3_1_robot_cell,1.0
utilization_overall_station_3_2_robot_cell,0.995688
utilization_active_window_station_3_2_robot_cell,0.999103
max_queue_station_3_2_robot_cell,2
average_queue_station_3_2_robot_cell,0.250564
average_wait_station_3_2_robot_cell_seconds,205.9042
availability_station_3_2_robot_cell,1.0
utilization_overall_station_3_3_robot_cell,0.992312
utilization_active_window_station_3_3_robot_cell,0.995515
max_queue_station_3_3_robot_cell,1
average_queue_station_3_3_robot_cell,0.01418
average_wait_station_3_3_robot_cell_seconds,122.4041
availability_station_3_3_robot_cell,1.0
utilization_overall_station_3_4_robot_cell,0.9889
utilization_active_window_station_3_4_robot_cell,0.992041
max_queue_station_3_4_robot_cell,1
average_queue_station_3_4_robot_cell,0.010251
average_wait_station_3_4_robot_cell_seconds,110.118
availability_station_3_4_robot_cell,1.0
utilization_overall_station_4_inspection,0.989979
utilization_active_window_station_4_inspection,0.992127
max_queue_station_4_inspection,2
average_queue_station_4_inspection,0.392695
average_wait_station_4_inspection_seconds,101.0147
availability_station_4_inspection,1.0
utilization_overall_station_4_1_inspection,0.984122
utilization_active_window_station_4_1_inspection,0.98732
max_queue_station_4_1_inspection,2
average_queue_station_4_1_inspection,0.254222
average_wait_station_4_1_inspection_seconds,84.148
availability_station_4_1_inspection,1.0
utilization_overall_station_5_top_cover,0.972964
utilization_active_window_station_5_top_cover,0.976048
max_queue_station_5_top_cover,0
average_queue_station_5_top_cover,0.0
average_wait_station_5_top_cover_seconds,9.8367
availability_station_5_top_cover,1.0
utilization_overall_station_5_1_top_cover,0.978321
utilization_active_window_station_5_1_top_cover,0.980557
max_queue_station_5_1_top_cover,0
average_queue_station_5_1_top_cover,0.0
average_wait_station_5_1_top_cover_seconds,10.2725
availability_station_5_1_top_cover,1.0
utilization_overall_station_5_2_top_cover,0.983008
utilization_active_window_station_5_2_top_cover,0.985261
max_queue_station_5_2_top_cover,0
average_queue_station_5_2_top_cover,0.0
average_wait_station_5_2_top_cover_seconds,14.6442
availability_station_5_2_top_cover,1.0
utilization_overall_station_6_packaging,0.971844
utilization_active_window_station_6_packaging,0.974693
max_queue_station_6_packaging,1
average_queue_station_6_packaging,0.00114
average_wait_station_6_packaging_seconds,36.1479
availability_station_6_packaging,1.0
utilization_overall_station_6_1_packaging,0.975399
utilization_active_window_station_6_1_packaging,0.977443
max_queue_station_6_1_packaging,1
average_queue_station_6_1_packaging,0.002726
average_wait_station_6_1_packaging_seconds,36.8115
availability_station_6_1_packaging,1.0
order_qty_fuse0,2891
order_qty_fuse1,2893
order_qty_fuse2,2980
total fitness,16032.955381813505
