kpi_name,value
total_units_ordered,8764
produced_units_fuse0,2902
produced_units_fuse1,2898
produced_units_fuse2,2964
makespan_seconds,530041.82
average_cycle_time_seconds,60.4226
cycle_time_from_1_over_throughput_rate_seconds,60.4794
throughput_rate_per_second,0.016535
throughput_rate_per_hour,59.5244
average_throughput_time_seconds,2608.4952
average_active_throughput_time_seconds,2608.4896
average_throughput_efficiency,0.15784
total_wait_time_seconds,17817645.259
average_cycle_time_seconds_fuse0,182.0658
Active_average_cycle_time_seconds_fuse0,169.8603
global_average_cycle_time_seconds_fuse0,174.9453
average_cycle_time_seconds_fuse1,182.357
Active_average_cycle_time_seconds_fuse1,172.5559
global_average_cycle_time_seconds_fuse1,177.6479
average_cycle_time_seconds_fuse2,178.3788
Active_average_cycle_time_seconds_fuse2,170.6139
global_average_cycle_time_seconds_fuse2,175.5926
utilization_overall_station_1_bottom_cover,0.050681
utilization_active_window_station_1_bottom_cover,0.050972
max_queue_station_1_bottom_cover,22
average_queue_station_1_bottom_cover,0.076294
average_wait_station_1_bottom_cover_seconds,0.5792
availability_station_1_bottom_cover,1.0
utilization_overall_station_1_1_bottom_cover,0.050312
utilization_active_window_station_1_1_bottom_cover,0.050608
max_queue_station_1_1_bottom_cover,22
average_queue_station_1_1_bottom_cover,0.114822
average_wait_station_1_1_bottom_cover_seconds,0.8628
availability_station_1_1_bottom_cover,1.0
utilization_overall_station_2_drill_station,0.152248
utilization_active_window_station_2_drill_station,0.15312
max_queue_station_2_drill_station,8
average_queue_station_2_drill_station,0.016377
average_wait_station_2_drill_station_seconds,1.8132
availability_station_2_drill_station,1.0
utilization_overall_station_2_1_drill_station,0.013074
utilization_active_window_station_2_1_drill_station,0.013151
max_queue_station_2_1_drill_station,8
average_queue_station_2_1_drill_station,0.143056
average_wait_station_2_1_drill_station_seconds,1.8259
availability_station_2_1_drill_station,1.0
utilization_overall_station_3_robot_cell,0.913441
utilization_active_window_station_3_robot_cell,0.913943
max_queue_station_3_robot_cell,13
average_queue_station_3_robot_cell,8.511755
average_wait_station_3_robot_cell_seconds,2721.101
availability_station_3_robot_cell,1.0
utilization_overall_station_3_1_robot_cell,0.915007
utilization_active_window_station_3_1_robot_cell,0.915708
max_queue_station_3_1_robot_cell,12
average_queue_station_3_1_robot_cell,8.058152
average_wait_station_3_1_robot_cell_seconds,2551.7438
availability_station_3_1_robot_cell,1.0
utilization_overall_station_3_2_robot_cell,0.91705
utilization_active_window_station_3_2_robot_cell,0.91803
max_queue_station_3_2_robot_cell,13
average_queue_station_3_2_robot_cell,9.79458
average_wait_station_3_2_robot_cell_seconds,3066.3035
availability_station_3_2_robot_cell,1.0
utilization_overall_station_3_3_robot_cell,0.910577
utilization_active_window_station_3_3_robot_cell,0.912683
max_queue_station_3_3_robot_cell,9
average_queue_station_3_3_robot_cell,4.691176
average_wait_station_3_3_robot_cell_seconds,1537.7118
availability_station_3_3_robot_cell,1.0
utilization_overall_station_3_4_robot_cell,0.909512
utilization_active_window_station_3_4_robot_cell,0.912482
max_queue_station_3_4_robot_cell,7
average_queue_station_3_4_robot_cell,1.954048
average_wait_station_3_4_robot_cell_seconds,727.7762
availability_station_3_4_robot_cell,1.0
utilization_overall_station_4_inspection,0.029342
utilization_active_window_station_4_inspection,0.029371
max_queue_station_4_inspection,1
average_queue_station_4_inspection,0.000262
average_wait_station_4_inspection_seconds,0.2181
availability_station_4_inspection,1.0
utilization_overall_station_4_1_inspection,0.00415
utilization_active_window_station_4_1_inspection,0.004195
max_queue_station_4_1_inspection,0
average_queue_station_4_1_inspection,0.0
average_wait_station_4_1_inspection_seconds,0.0117
availability_station_4_1_inspection,1.0
utilization_overall_station_5_top_cover,0.001445
utilization_active_window_station_5_top_cover,0.001507
max_queue_station_5_top_cover,0
average_queue_station_5_top_cover,0.0
average_wait_station_5_top_cover_seconds,0.0294
availability_station_5_top_cover,1.0
utilization_overall_station_5_1_top_cover,0.07411
utilization_active_window_station_5_1_top_cover,0.074181
max_queue_station_5_1_top_cover,1
average_queue_station_5_1_top_cover,0.000582
average_wait_station_5_1_top_cover_seconds,0.8679
availability_station_5_1_top_cover,1.0
utilization_overall_station_6_packaging,4.9e-05
utilization_active_window_station_6_packaging,0.000105
max_queue_station_6_packaging,0
average_queue_station_6_packaging,0.0
average_wait_station_6_packaging_seconds,0.0
availability_station_6_packaging,1.0
utilization_overall_station_6_1_packaging,0.061158
utilization_active_window_station_6_1_packaging,0.061217
max_queue_station_6_1_packaging,0
average_queue_station_6_1_packaging,0.0
average_wait_station_6_1_packaging_seconds,0.0035
availability_station_6_1_packaging,1.0
order_qty_fuse0,2902
order_qty_fuse1,2898
order_qty_fuse2,2964
