unit_seq,order_id,unit_id,variant,route_id
1,303,U7573,FUSE0,p:1.1.2.2.2.2
2,303,U7574,FUSE0,p:2.1.1.1.2.2
3,303,U7575,FUSE0,p:1.1.3.1.2.2
4,303,U7576,FUSE0,p:2.1.4.1.2.2
5,303,U7577,FUSE0,p:1.1.5.1.2.2
6,303,U7578,FUSE0,p:2.1.1.1.2.2
7,303,U7579,FUSE0,p:1.1.2.1.2.2
8,303,U7580,FUSE0,p:2.1.4.1.2.2
9,303,U7581,FUSE1,p:1.1.5.1.2.2
10,303,U7582,FUSE1,p:2.1.3.1.2.2
11,303,U7583,FUSE1,p:1.1.2.1.2.2
12,303,U7584,FUSE1,p:2.1.1.1.2.2
13,303,U7585,FUSE1,p:1.1.4.1.2.2
14,303,U7586,FUSE1,p:2.1.3.1.2.2
15,303,U7587,FUSE1,p:1.1.5.1.2.2
16,303,U7588,FUSE1,p:2.1.1.1.2.2
17,303,U7589,FUSE2,p:1.1.4.1.2.2
18,303,U7590,FUSE2,p:2.1.2.1.2.2
19,303,U7591,FUSE2,p:1.1.5.1.2.2
20,303,U7592,FUSE2,p:2.1.3.1.2.2
21,303,U7593,FUSE2,p:1.1.1.1.2.2
22,303,U7594,FUSE2,p:2.1.4.1.2.2
23,303,U7595,FUSE2,p:1.1.2.1.2.2
24,303,U7596,FUSE2,p:2.1.5.1.2.2
25,114,U2835,FUSE0,p:1.1.3.1.2.2
26,114,U2841,FUSE1,p:1.1.3.1.2.2
27,114,U2842,FUSE1,p:2.1.2.2.2.2
28,114,U2845,FUSE1,p:1.1.5.1.2.2
29,114,U2846,FUSE1,p:2.1.2.2.2.2
30,114,U2847,FUSE1,p:1.1.3.1.2.2
31,114,U2848,FUSE1,p:2.1.1.1.2.2
32,114,U2849,FUSE1,p:1.2.4.1.2.2
33,114,U2850,FUSE1,p:2.1.5.1.2.2
34,114,U2851,FUSE2,p:1.1.3.2.2.2
35,114,U2852,FUSE2,p:2.1.2.2.2.2
36,114,U2853,FUSE2,p:1.1.1.1.2.2
37,114,U2854,FUSE2,p:2.1.4.1.2.2
38,114,U2855,FUSE2,p:1.1.5.1.2.2
39,114,U2856,FUSE2,p:2.1.3.1.2.2
40,114,U2857,FUSE2,p:1.1.3.2.2.2
41,114,U2858,FUSE2,p:2.1.1.1.2.2
42,114,U2859,FUSE2,p:1.1.4.1.2.2
43,114,U2860,FUSE2,p:2.1.2.1.2.2
44,114,U2861,FUSE2,p:1.1.5.1.2.2
45,235,U5878,FUSE0,p:2.1.3.1.2.2
46,235,U5879,FUSE0,p:1.1.1.2.2.2
47,235,U5880,FUSE0,p:2.1.4.1.2.2
48,235,U5881,FUSE0,p:1.2.3.1.2.2
49,235,U5882,FUSE0,p:2.1.2.1.2.2
50,235,U5883,FUSE0,p:1.1.5.1.2.2
51,235,U5884,FUSE0,p:2.1.1.2.2.2
52,235,U5885,FUSE0,p:1.2.4.1.2.2
53,235,U5886,FUSE0,p:2.1.2.1.2.2
54,235,U5887,FUSE1,p:1.1.5.1.2.2
55,235,U5888,FUSE1,p:2.1.3.1.2.2
56,235,U5889,FUSE1,p:1.1.1.2.2.2
57,235,U5890,FUSE1,p:2.1.2.1.2.2
58,235,U5891,FUSE1,p:1.1.4.1.2.2
59,235,U5892,FUSE1,p:2.1.5.1.2.2
60,235,U5893,FUSE1,p:1.1.3.1.2.2
61,235,U5894,FUSE1,p:2.1.1.2.2.2
62,235,U5895,FUSE1,p:1.1.4.1.2.2
63,235,U5896,FUSE2,p:2.1.5.1.2.2
64,235,U5897,FUSE2,p:1.1.2.1.2.2
65,235,U5898,FUSE2,p:2.1.3.1.2.2
66,235,U5899,FUSE2,p:1.1.1.2.2.2
67,235,U5900,FUSE2,p:2.1.4.1.2.2
68,235,U5901,FUSE2,p:1.1.2.1.2.2
69,235,U5902,FUSE2,p:2.1.5.1.2.2
