kpi_name,value
total_units_ordered,9291
produced_units_fuse0,3079
produced_units_fuse1,3075
produced_units_fuse2,3137
makespan_seconds,563503.8606
average_cycle_time_seconds,60.527
cycle_time_from_1_over_throughput_rate_seconds,60.6505
throughput_rate_per_second,0.016488
throughput_rate_per_hour,59.3565
average_throughput_time_seconds,4301.0293
average_active_throughput_time_seconds,4301.0253
average_throughput_efficiency,0.256161
total_wait_time_seconds,27932929.4673
average_cycle_time_seconds_fuse0,182.2745
Active_average_cycle_time_seconds_fuse0,182.0541
global_average_cycle_time_seconds_fuse0,182.0541
average_cycle_time_seconds_fuse1,182.5842
Active_average_cycle_time_seconds_fuse1,182.4422
global_average_cycle_time_seconds_fuse1,182.4422
average_cycle_time_seconds_fuse2,178.914
Active_average_cycle_time_seconds_fuse2,178.6929
global_average_cycle_time_seconds_fuse2,178.6929
utilization_overall_station_1_bottom_cover,0.930173
utilization_active_window_station_1_bottom_cover,0.941181
max_queue_station_1_bottom_cover,34
average_queue_station_1_bottom_cover,1.341144
average_wait_station_1_bottom_cover_seconds,162.0994
availability_station_1_bottom_cover,0.995067
utilization_overall_station_1_1_bottom_cover,0.929367
utilization_active_window_station_1_1_bottom_cover,0.940231
max_queue_station_1_1_bottom_cover,34
average_queue_station_1_1_bottom_cover,0.897972
average_wait_station_1_1_bottom_cover_seconds,108.6439
availability_station_1_1_bottom_cover,0.996043
utilization_overall_station_2_drill_station,0.984233
utilization_active_window_station_2_drill_station,0.995159
max_queue_station_2_drill_station,19
average_queue_station_2_drill_station,3.454743
average_wait_station_2_drill_station_seconds,687.6334
availability_station_2_drill_station,0.993649
utilization_overall_station_2_1_drill_station,0.984151
utilization_active_window_station_2_1_drill_station,0.994678
max_queue_station_2_1_drill_station,24
average_queue_station_2_1_drill_station,8.570053
average_wait_station_2_1_drill_station_seconds,1611.9166
availability_station_2_1_drill_station,0.994512
utilization_overall_station_2_2_drill_station,0.965986
utilization_active_window_station_2_2_drill_station,0.976917
max_queue_station_2_2_drill_station,14
average_queue_station_2_2_drill_station,1.9349
average_wait_station_2_2_drill_station_seconds,414.7077
availability_station_2_2_drill_station,0.994215
utilization_overall_station_3_robot_cell,0.998185
utilization_active_window_station_3_robot_cell,0.999896
max_queue_station_3_robot_cell,17
average_queue_station_3_robot_cell,7.706862
average_wait_station_3_robot_cell_seconds,2470.5528
availability_station_3_robot_cell,0.988363
utilization_overall_station_3_1_robot_cell,0.992281
utilization_active_window_station_3_1_robot_cell,0.99976
max_queue_station_3_1_robot_cell,13
average_queue_station_3_1_robot_cell,5.224147
average_wait_station_3_1_robot_cell_seconds,1723.7311
availability_station_3_1_robot_cell,0.988258
utilization_overall_station_3_2_robot_cell,0.990144
utilization_active_window_station_3_2_robot_cell,0.998253
max_queue_station_3_2_robot_cell,13
average_queue_station_3_2_robot_cell,5.45307
average_wait_station_3_2_robot_cell_seconds,1782.5027
availability_station_3_2_robot_cell,0.993794
utilization_overall_station_3_3_robot_cell,0.981994
utilization_active_window_station_3_3_robot_cell,0.991971
max_queue_station_3_3_robot_cell,14
average_queue_station_3_3_robot_cell,3.022599
average_wait_station_3_3_robot_cell_seconds,1047.1379
availability_station_3_3_robot_cell,0.987689
utilization_overall_station_3_4_robot_cell,0.974109
utilization_active_window_station_3_4_robot_cell,0.984239
max_queue_station_3_4_robot_cell,5
average_queue_station_3_4_robot_cell,0.837642
average_wait_station_3_4_robot_cell_seconds,395.923
availability_station_3_4_robot_cell,0.988043
utilization_overall_station_4_inspection,0.979024
utilization_active_window_station_4_inspection,0.980922
max_queue_station_4_inspection,7
average_queue_station_4_inspection,1.238075
average_wait_station_4_inspection_seconds,201.9892
availability_station_4_inspection,0.998527
utilization_overall_station_4_1_inspection,0.96557
utilization_active_window_station_4_1_inspection,0.972242
max_queue_station_4_1_inspection,6
average_queue_station_4_1_inspection,0.570123
average_wait_station_4_1_inspection_seconds,122.645
availability_station_4_1_inspection,0.996887
utilization_overall_station_5_top_cover,0.944726
utilization_active_window_station_5_top_cover,0.952237
max_queue_station_5_top_cover,3
average_queue_station_5_top_cover,0.134659
average_wait_station_5_top_cover_seconds,61.833
availability_station_5_top_cover,0.995588
utilization_overall_station_5_1_top_cover,0.967724
utilization_active_window_station_5_1_top_cover,0.974
max_queue_station_5_1_top_cover,3
average_queue_station_5_1_top_cover,0.188656
average_wait_station_5_1_top_cover_seconds,72.0442
availability_station_5_1_top_cover,0.992673
utilization_overall_station_5_2_top_cover,0.986108
utilization_active_window_station_5_2_top_cover,0.98792
max_queue_station_5_2_top_cover,6
average_queue_station_5_2_top_cover,1.242118
average_wait_station_5_2_top_cover_seconds,285.5395
availability_station_5_2_top_cover,0.996051
utilization_overall_station_6_packaging,0.947381
utilization_active_window_station_6_packaging,0.954561
max_queue_station_6_packaging,3
average_queue_station_6_packaging,0.038748
average_wait_station_6_packaging_seconds,39.4197
availability_station_6_packaging,0.999813
utilization_overall_station_6_1_packaging,0.965936
utilization_active_window_station_6_1_packaging,0.967811
max_queue_station_6_1_packaging,3
average_queue_station_6_1_packaging,0.127846
average_wait_station_6_1_packaging_seconds,55.1005
availability_station_6_1_packaging,0.999971
order_qty_fuse0,3079
order_qty_fuse1,3075
order_qty_fuse2,3137
