order_id,due date,start_time,finish_time,through_put_time,lateness,fitness,priority,variant0,quantity0,variant1,quantity1,variant2,quantity2,planned_week,finished_week,planned_day,finished_day
1,226121,221755.8481,225343.8481,3588.0,-777.1518999999971,-0.0011217221466655685,3,FUSE0,10,FUSE1,10,FUSE2,11,2,2,7,3
2,38362,47751.7243,51810.9104,4059.186099999999,13448.9104,580.8871992247372,2,FUSE0,9,FUSE1,9,FUSE2,9,1,1,2,2
3,160988,166816.9483,172262.3483,5445.400000000023,11274.348300000012,169.5138747861551,1,FUSE0,8,FUSE1,8,FUSE2,9,1,2,5,1
4,527034,568561.2922,571912.3922,3351.0999999999767,44878.3922,865.0931584835271,1,FUSE0,9,FUSE1,9,FUSE2,9,4,4,19,5
5,382999,400859.7399,404328.9399,3469.2000000000116,21329.939899999998,2758.441550801649,4,FUSE0,9,FUSE1,8,FUSE2,9,3,3,13,5
6,126704,129469.0805,133397.5805,3928.5000000000146,6693.580500000011,275.55910703382006,2,FUSE0,9,FUSE1,9,FUSE2,10,1,1,4,5
7,509862,538890.3158,543591.0158,4700.70000000007,33729.01580000005,597.5297864770816,1,FUSE0,7,FUSE1,7,FUSE2,8,4,4,18,4
8,400484,425045.8233,428076.5233,3030.7000000000116,27592.5233,467.0146570417608,1,FUSE0,8,FUSE1,8,FUSE2,7,3,3,14,5
9,25485,17288.7734,26976.5243,9687.750900000003,1491.524300000001,20.9316729796305,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1,1,1
10,254427,240274.0481,243768.0481,3494.0,-10658.951899999985,-0.002960819972222218,1,FUSE0,10,FUSE1,9,FUSE2,10,2,2,8,4
11,303521,297806.7131,301511.7131,3705.0,-2009.2869000000064,-0.0005581352500000018,1,FUSE0,7,FUSE1,7,FUSE2,8,2,3,10,1
12,153164,156599.1866,160862.4483,4263.261700000003,7698.448299999989,112.84844282797457,1,FUSE0,8,FUSE1,7,FUSE2,8,1,2,5,1
