order_id,due date,start_time,finish_time,through_put_time,lateness,fitness,priority,variant0,quantity0,variant1,quantity1,variant2,quantity2,planned_week,finished_week,planned_day,finished_day
1,462190,418768.8,425423.5,6654.700000000012,-36766.5,-0.010212916666666667,1,FUSE0,9,FUSE1,9,FUSE2,10,4,3,16,5
2,209690,178852.4,184449.9,5597.5,-25240.100000000006,-0.019830495408696205,2,FUSE0,8,FUSE1,7,FUSE2,8,2,2,7,2
3,44002,34459.6,38864.3,4404.700000000004,-5137.699999999997,-0.00403655834411347,2,FUSE0,8,FUSE1,8,FUSE2,8,1,1,2,2
4,415134,369080.0,375548.7,6468.700000000012,-39585.29999999999,-0.010995916666666663,1,FUSE0,8,FUSE1,8,FUSE2,8,3,3,14,4
5,443960,396795.6,403727.9,6932.300000000047,-40232.09999999998,-0.011175583333333327,1,FUSE0,9,FUSE1,10,FUSE2,10,3,3,15,5
6,38493,26811.4,31444.3,4632.899999999998,-7048.700000000001,-0.00553798174283291,2,FUSE0,8,FUSE1,8,FUSE2,9,1,1,1,2
7,509468,464090.4,471408.7,7318.299999999988,-38059.29999999999,-0.010572027777777776,1,FUSE0,8,FUSE1,8,FUSE2,9,4,4,18,2
8,395547,349474.4,355659.9,6185.5,-39887.09999999998,-0.011079749999999994,1,FUSE0,8,FUSE1,8,FUSE2,8,3,3,13,3
9,257129,225571.2,230925.1,5353.899999999994,-26203.899999999994,-0.020587728203926858,2,FUSE0,8,FUSE1,8,FUSE2,8,2,2,9,4
10,410383,362938.0,369611.5,6673.5,-40771.5,-0.03203311569905259,2,FUSE0,8,FUSE1,8,FUSE2,8,3,3,14,3
11,85513,77905.6,84146.7,6241.099999999991,-1366.300000000003,-0.0003795277777777786,1,FUSE0,10,FUSE1,10,FUSE2,9,1,1,3,3
12,558508,524234.8,531208.1133,6973.31329999998,-27299.886700000032,-0.039403992337728254,3,FUSE0,10,FUSE1,10,FUSE2,9,4,4,20,4
13,210503,180232.2,185918.7,5686.5,-24584.29999999999,-0.0763502305267334,5,FUSE0,8,FUSE1,8,FUSE2,9,2,2,7,2
14,66532,56074.4,61047.1,4972.699999999997,-5484.9000000000015,-0.007916771228695448,3,FUSE0,8,FUSE1,8,FUSE2,7,1,1,3,3
