start of run,run number,schedule_calculation,simulation_runtime
0.011199299999134382,1,239.60046539999894,0.2189734999992652
239.83104549999916,1,144.81435690000217,0.3036747000005562
384.9495461000006,1,71.70840129999851,0.36461879999842495
457.0231578999992,1,89.66169770000124,0.4678611999988789
547.1534420999997,1,58.41226500000266,0.5291825999993307
606.0958009999995,1,35.38565899999958,0.6007626999999047
642.0828036000021,1,74.81366750000234,0.7307575000013458
717.6277191000008,1,44.74836940000023,0.8094232000003103
763.1863102999996,1,75.3400447999993,0.9631870999983221
839.4916954,1,53.89891859999989,1.0624573999994027
894.4536633999996,1,16.86860119999983,1.1299466000018583
912.4528386999991,1,35.095925600002374,1.2704796000034548
948.8207120000006,1,35.57261080000171,1.3094590000000608
985.7036145999991,1,17.460478299999522,1.3909827999996196
1004.5559102000007,1,0.04498999999850639,1.3590748999995412
1005.9606822000023,1,0.05351849999715341,1.3706793000019388
1007.3861337000017,1,0.045386199999484234,1.41599209999913
0.014082999998208834,2,194.64593460000106,0.2151902000005066
194.87564989999737,2,161.36227919999874,0.277991099999781
356.5165745999984,2,47.37199909999981,0.34332050000011805
404.23277249999956,2,162.78605239999888,0.4552350000012666
567.4745708999981,2,60.79176340000049,0.5232670000004873
628.7906229999971,2,56.361252900002,0.6053788999997778
685.7580014999985,2,56.97642590000032,0.7418085999997857
743.4768059999988,2,45.537270500000886,0.8139146999965305
789.8286322999993,2,68.34026789999916,0.9642175000008137
859.1339645999979,2,48.2570904000022,1.0487767000013264
908.4405736999979,2,24.980799000000843,1.125718000002962
934.5478386999966,2,28.064979499999026,1.2721430999990844
963.8857882999982,2,36.34410930000013,1.3377507000004698
1001.5683492999997,2,19.779128300000593,1.3990534999975353
1022.7473232999982,2,0.04685320000135107,1.3763852999982191
1024.1710847999966,2,0.04579910000029486,1.3589503000002878
1025.5765066999993,2,0.044209700001374586,1.3834563999989768
0.01347180000084336,3,278.63865799999985,0.21716670000023441
278.86989019999965,3,156.9761518000014,0.29070779999892693
436.137305799999,3,64.38543100000243,0.36126879999937955
500.8844762999979,3,111.93139560000054,0.45933139999760897
613.2758183999977,3,62.56834130000061,0.538021899999876
676.3826449999979,3,47.27707100000043,0.6042201000018395
724.2645913999986,3,60.61456349999935,0.7519247999989602
785.6318342999984,3,48.12024729999757,0.8192874999986088
834.5719067999999,3,73.8740736999971,0.9658639999979641
909.4126518000012,3,44.95360889999938,1.052273499997682
955.419096900001,3,23.715031299998373,1.130666500001098
980.2655586000001,3,44.06663739999931,1.2915904999972554
1025.6244509999997,3,33.5120405000016,1.3556755999998131
1060.4928318999991,3,13.734957399999985,1.447057199999108
1075.6758627999989,3,0.0462772999999288,1.4213180000006105
1077.1441683000012,3,0.047050400000443915,1.361740700001974
1078.5535784999993,3,0.0440749000008509,1.4362848999990092
0.014520600001560524,4,139.59664740000153,0.21477969999978086
139.82638310000038,4,154.4474930999968,0.28498530000069877
294.5593903000008,4,71.62686989999929,0.344325400001253
366.531227200001,4,85.68174749999889,0.4592166999973415
452.673150300001,4,66.1030170999984,0.5497255999980553
519.3263625,4,49.18497310000021,0.5929603000004136
569.1053924000007,4,80.28291759999775,0.7496847000002163
650.1388170999999,4,70.95260960000087,0.8389218999982404
721.9310157,4,86.94556480000028,0.9321506999986013
809.8095003000017,4,52.14511340000172,1.0400334000005387
862.995496399999,4,19.602228300002025,1.1323750999981712
883.7312051000008,4,45.55093219999981,1.2397409999975935
930.5229007999988,4,27.85440749999907,1.3701010000004317
959.7484335000008,4,20.61120310000115,2.6962562000007892
983.0587588999988,4,0.10723309999957564,2.5801826999995683
985.7497236000017,4,0.11899020000055316,2.528554799999256
988.4029598000016,4,0.06219550000241725,2.549827099999675
0.03064529999755905,5,343.05289820000326,0.3782629999986966
343.463557199997,5,136.6599634000013,0.5070898000012676
480.633285099997,5,107.77925399999731,0.631292800000665
589.0605258999967,5,191.68722510000225,0.8426837999977579
781.5934147999978,5,106.26059499999974,0.9520749000002979
888.8078876,5,40.8674190999991,1.0705713000024843
930.7555875999969,5,98.12312109999766,0.7096180000007735
1029.5892007999973,5,58.03357169999799,0.8333631999994395
1088.456723299998,5,85.67220280000038,0.9197478999994928
1175.049348299999,5,31.542744800000946,1.047899299999699
1207.6406011,5,22.9385177999975,1.161709799998789
1231.7415333999998,5,66.13877700000012,1.2477835999998206
1299.1288872999976,5,42.448726599999645,1.374462499999936
1342.9529049999983,5,19.504936200002703,1.4535514000017429
1363.9120108999996,5,0.04816710000159219,1.383734099999856
1365.3444748999973,5,0.047241200001735706,1.3937752999991062
1366.7862263999996,5,0.04730760000165901,1.401945000001433
0.015422500000568107,6,226.20764189999682,0.21454149999772198
226.43827849999798,6,124.35902569999962,0.2956111999992572
351.09385909999764,6,83.57823530000314,0.365856000000349
435.03856209999867,6,100.25333729999693,0.4733151000000362
535.7658359999987,6,50.697863899997174,0.5384518999999273
587.0026632000008,6,29.152230699997745,0.6305792000021029
616.7860987999993,6,61.48709179999787,0.715156999998726
678.9892189999991,6,38.00907400000142,0.8227821000000404
717.8215889999992,6,83.63660580000214,0.9003502999985358
802.3593913000004,6,56.03544080000211,1.0144335000004503
859.4103681999986,6,15.962906500000827,1.0780474999992293
876.4525102999978,6,57.985473299999285,1.2113828999972611
935.6502082999978,6,25.016745900000387,1.325717399999121
961.9934878999993,6,17.491823600001226,1.364987500001007
980.8509616999982,6,0.048812099998031044,1.3559729999979027
982.2564291999988,6,0.0487554999999702,1.3363549999994575
983.6421549999977,6,0.04619769999771961,1.3293291999980283
0.015582799998810515,7,122.70299579999846,0.213599399998202
122.93263989999832,7,253.3208889000016,0.30644440000105533
376.56080029999794,7,30.284611600000062,0.3634779999993043
407.2098558999969,7,122.15948800000115,0.45361050000065006
529.8234452999968,7,101.29052660000161,0.5368258999988029
631.6514414999983,7,48.92786869999691,0.6087377000003471
681.188585099997,7,93.47348179999972,0.7166923999975552
775.379476099999,7,69.52319960000023,0.7800100000022212
845.6833891999995,7,20.848223299999518,0.9174301000020932
867.4497798999982,7,37.42398500000127,1.031993100001273
905.9065309999969,7,26.413652999999613,1.1278681999974651
933.4490286,7,50.718705999999656,1.2476112000003923
985.4160063999989,7,28.328328200001124,1.3158244000005652
1015.0610469999992,7,30.933029399999214,1.3947670000015933
1047.389530299999,7,0.04643450000003213,1.3922220999993442
1048.8288522999974,7,0.050803300000552554,1.3729380000004312
1050.2532494999978,7,0.049484700000903104,1.33028270000068
0.013751099999353755,8,253.25522770000316,0.22473239999817451
253.4941082999976,8,134.90673890000107,0.2897663999974611
388.6910446999973,8,62.675772299997334,0.3623788000004424
451.72967419999986,8,104.99965709999742,0.4441922000005434
557.1741357999999,8,98.71075930000006,0.5400926000002073
656.4255944999968,8,39.92796019999878,0.611790300001303
696.9658866999998,8,74.08341529999961,0.7145625999983167
771.7644362999999,8,46.83281369999895,0.8083740000001853
819.4064294999989,8,76.79267039999831,0.9598589000015636
897.159486499997,8,81.39321200000268,1.0225443999988784
979.5760863999967,8,33.865671600000496,1.1293452999998408
1014.5719129999998,8,57.571706200000335,1.2560219000006327
1073.4002572999998,8,38.00980469999922,1.2897053999986383
1112.7006132999995,8,16.534184100000857,1.4668325999991794
1130.7023464999984,8,0.04583629999979166,1.3284230999997817
1132.0772991999984,8,0.05057609999857959,1.361029800002143
1133.4897713999999,8,0.046327199997904245,1.3919894999999087
0.01635849999729544,9,56.9541332000008,0.21183279999968363
57.18298929999946,9,107.20909100000063,0.2907848000031663
164.68343859999732,9,78.58445740000025,0.36944410000069183
243.63826619999963,9,92.09027480000077,0.4651142000002437
336.19415859999935,9,97.33199899999818,0.5268247000021802
434.05348310000045,9,51.89616029999888,0.6283842000011646
486.5785767999987,9,94.29179909999948,0.6986862000012479
581.5699182999997,9,70.6310962000025,0.7712728000005882
652.9730507999993,9,80.11808089999977,0.916969900001277
734.0089420000004,9,58.19858050000039,1.0080154999996012
793.2164468999981,9,24.122681900000316,1.106706899998244
818.4465493999996,9,73.74086929999976,1.2377591000004031
893.4260128999995,9,51.841723500001535,1.30553879999934
946.5744020999991,9,12.921042300000408,1.4424428999991505
960.9386594999996,9,0.049372800000128336,1.3604832999990322
962.3491740999998,9,0.04590900000039255,1.3899646999998367
963.7857560999983,9,0.04835610000009183,1.31730460000108
0.015077399999427143,10,228.50393210000038,0.21182190000035916
228.7314284999993,10,177.05575139999928,0.2916708999982802
406.07930919999853,10,66.65930780000053,0.36735570000018924
473.1064656999988,10,137.56137319999834,0.4648815000000468
611.1333947999992,10,66.26329579999947,0.5240381000003254
677.9213912999985,10,30.63015599999926,0.6166475999998511
709.1688763999991,10,83.94030959999873,0.7363614999994752
793.8463013,10,45.19007810000039,0.8845094999996945
839.9217858999982,10,88.67369780000081,0.9233662000006007
929.519689599998,10,42.50830280000082,1.02707190000001
973.0557450999986,10,29.656493099999352,1.1165825999996741
1003.8296847999991,10,48.96441279999999,1.22698649999802
1054.0219859999997,10,47.18194100000255,1.2878129000018816
1102.4924551999975,10,18.772718299998814,1.4337876000026881
1122.6998327000001,10,0.048884299998462666,1.4834069999997155
1124.2328610999975,10,0.0502145999998902,1.4638987999969686
1125.7477934999988,10,0.04729139999835752,1.4742482000001473
