unit_seq,order_id,unit_id,variant,route_id
1,322,U8061,FUSE2,p:1.2.2.1.2.2
2,322,U8062,FUSE2,p:2.1.1.1.2.2
3,322,U8063,FUSE2,p:1.1.4.1.2.2
4,322,U8064,FUSE2,p:2.1.5.1.2.2
5,322,U8065,FUSE2,p:1.2.3.2.1.2
6,322,U8066,FUSE2,p:2.1.2.1.2.2
7,322,U8067,FUSE2,p:1.1.1.1.2.2
8,322,U8068,FUSE2,p:2.1.4.1.2.2
9,322,U8069,FUSE2,p:1.1.5.1.2.2
10,22,U538,FUSE0,p:1.1.3.2.1.2
11,22,U550,FUSE1,p:2.1.3.1.2.2
12,22,U551,FUSE1,p:1.1.2.1.2.2
13,22,U552,FUSE1,p:2.1.5.1.2.2
14,22,U553,FUSE1,p:1.1.3.1.2.2
15,22,U554,FUSE1,p:2.1.4.1.2.2
16,22,U555,FUSE1,p:1.1.1.1.2.2
17,22,U556,FUSE2,p:2.1.2.1.2.2
18,22,U557,FUSE2,p:1.2.3.1.2.2
19,22,U558,FUSE2,p:2.1.1.1.2.2
20,22,U559,FUSE2,p:1.1.5.1.2.2
21,22,U560,FUSE2,p:2.1.4.1.2.2
22,22,U561,FUSE2,p:1.1.2.1.2.2
23,22,U562,FUSE2,p:2.1.3.1.2.2
24,22,U563,FUSE2,p:1.1.1.1.2.2
25,22,U564,FUSE2,p:2.1.5.1.2.2
26,303,U7573,FUSE0,p:1.1.4.1.2.2
27,303,U7574,FUSE0,p:2.1.2.1.2.2
28,303,U7575,FUSE0,p:1.1.3.1.2.2
29,303,U7576,FUSE0,p:2.1.4.1.2.2
30,303,U7577,FUSE0,p:1.1.1.1.2.2
31,303,U7578,FUSE0,p:2.1.2.1.2.2
32,303,U7579,FUSE0,p:1.1.3.1.2.2
33,303,U7580,FUSE0,p:2.1.5.1.2.2
34,303,U7581,FUSE1,p:1.1.1.1.2.2
35,303,U7582,FUSE1,p:2.1.2.1.2.2
36,303,U7583,FUSE1,p:1.1.4.1.2.2
37,303,U7584,FUSE1,p:2.1.3.1.2.2
38,303,U7585,FUSE1,p:1.1.5.1.2.2
39,303,U7586,FUSE1,p:2.1.1.1.2.2
40,303,U7587,FUSE1,p:1.1.4.1.2.2
41,303,U7588,FUSE1,p:2.1.2.1.2.2
42,303,U7589,FUSE2,p:1.1.3.1.2.2
43,303,U7590,FUSE2,p:2.1.5.1.2.2
44,303,U7591,FUSE2,p:1.1.1.1.2.2
45,303,U7592,FUSE2,p:2.1.4.1.2.2
46,303,U7593,FUSE2,p:1.1.2.1.2.2
47,303,U7594,FUSE2,p:2.1.3.1.2.2
48,303,U7595,FUSE2,p:1.1.5.1.2.2
49,303,U7596,FUSE2,p:2.1.4.1.2.2
50,235,U5878,FUSE0,p:1.1.1.2.2.2
51,235,U5879,FUSE0,p:2.1.2.1.2.2
52,235,U5880,FUSE0,p:1.1.3.1.2.2
53,235,U5881,FUSE0,p:2.1.5.1.2.2
54,235,U5882,FUSE0,p:1.1.1.2.2.2
55,235,U5883,FUSE0,p:2.1.4.1.2.2
56,235,U5884,FUSE0,p:1.1.2.1.2.2
57,235,U5885,FUSE0,p:2.1.3.1.2.2
58,235,U5886,FUSE0,p:1.1.5.1.2.2
59,235,U5887,FUSE1,p:2.1.4.1.2.2
60,235,U5888,FUSE1,p:1.1.1.1.2.2
61,235,U5889,FUSE1,p:2.1.2.1.2.2
62,235,U5890,FUSE1,p:1.1.3.1.2.2
63,235,U5891,FUSE1,p:2.1.5.1.2.2
64,235,U5892,FUSE1,p:1.1.1.2.2.2
65,235,U5893,FUSE1,p:2.1.4.1.2.2
66,235,U5894,FUSE1,p:1.1.2.1.2.2
67,235,U5895,FUSE1,p:2.1.3.1.2.2
68,235,U5896,FUSE2,p:1.1.5.1.2.2
69,235,U5897,FUSE2,p:2.1.4.1.2.2
70,235,U5898,FUSE2,p:1.1.1.2.2.2
71,235,U5899,FUSE2,p:2.1.2.1.2.2
72,235,U5900,FUSE2,p:1.1.3.1.2.2
73,235,U5901,FUSE2,p:2.1.5.1.2.2
74,235,U5902,FUSE2,p:1.1.1.2.2.2
75,235,U5903,FUSE2,p:2.1.2.1.2.2
76,168,U4187,FUSE0,p:1.1.4.1.2.2
77,168,U4188,FUSE0,p:2.1.3.1.2.2
78,168,U4189,FUSE0,p:1.1.5.1.2.2
79,168,U4190,FUSE0,p:2.1.1.2.2.2
80,168,U4191,FUSE0,p:1.1.4.1.2.2
81,168,U4192,FUSE0,p:2.1.3.1.2.2
82,168,U4193,FUSE0,p:1.1.2.1.2.2
83,168,U4194,FUSE0,p:2.1.5.1.2.2
84,168,U4195,FUSE0,p:1.1.1.2.2.2
85,168,U4196,FUSE1,p:2.1.4.1.2.2
86,168,U4197,FUSE1,p:1.1.3.1.2.2
87,168,U4198,FUSE1,p:2.1.2.1.2.2
88,168,U4199,FUSE1,p:1.1.5.1.2.2
89,168,U4200,FUSE1,p:2.1.4.1.2.2
90,168,U4201,FUSE1,p:1.1.1.2.2.2
91,168,U4202,FUSE1,p:2.1.3.1.2.2
92,168,U4203,FUSE1,p:1.1.2.1.2.2
93,168,U4204,FUSE1,p:2.1.5.1.2.2
94,168,U4205,FUSE2,p:1.1.1.1.2.2
95,168,U4206,FUSE2,p:2.1.4.1.2.2
96,168,U4207,FUSE2,p:1.1.3.1.2.2
97,168,U4208,FUSE2,p:2.1.2.1.2.2
98,168,U4209,FUSE2,p:1.1.5.1.2.2
99,168,U4210,FUSE2,p:2.1.4.1.2.2
100,168,U4211,FUSE2,p:1.1.1.1.2.2
101,168,U4212,FUSE2,p:2.1.3.1.2.2
102,320,U7996,FUSE0,p:1.1.2.1.2.2
103,320,U7997,FUSE0,p:2.1.5.1.2.2
104,320,U7998,FUSE0,p:1.1.1.1.2.2
105,320,U7999,FUSE0,p:2.1.2.1.2.2
106,320,U8000,FUSE0,p:1.1.4.1.2.2
107,320,U8001,FUSE0,p:2.1.5.1.2.2
108,320,U8002,FUSE0,p:1.1.3.1.2.2
109,320,U8003,FUSE0,p:2.1.1.1.2.2
110,320,U8004,FUSE1,p:1.1.4.1.2.2
