unit_seq,order_id,unit_id,variant,route_id
1,365,E424,FUSE0,0
2,365,E425,FUSE0,0
3,365,E426,FUSE0,0
4,365,E427,FUSE0,0
5,365,E428,FUSE0,0
6,365,E429,FUSE0,0
7,365,E430,FUSE0,0
8,365,E431,FUSE0,0
9,365,E432,FUSE1,0
10,365,E433,FUSE1,0
11,365,E434,FUSE1,0
12,365,E435,FUSE1,0
13,365,E436,FUSE1,0
14,365,E437,FUSE1,0
15,365,E438,FUSE1,0
16,365,E439,FUSE1,0
17,365,E440,FUSE2,0
18,365,E441,FUSE2,0
19,365,E442,FUSE2,0
20,365,E443,FUSE2,0
21,365,E444,FUSE2,0
22,365,E445,FUSE2,0
23,185,U4620,FUSE1,p:2.1.2.2.2.2
24,185,U4623,FUSE1,p:2.1.3.1.2.2
25,185,U4625,FUSE1,p:2.1.2.1.2.2
26,185,U4626,FUSE2,p:2.1.4.1.2.2
27,185,U4627,FUSE2,p:2.1.3.1.2.2
28,185,U4628,FUSE2,p:2.1.5.1.2.2
29,185,U4629,FUSE2,p:2.1.1.1.2.2
30,185,U4630,FUSE2,p:2.1.2.1.2.2
31,185,U4631,FUSE2,p:2.1.4.1.2.2
32,185,U4632,FUSE2,p:2.1.3.1.2.2
33,185,U4633,FUSE2,p:2.1.5.1.2.2
34,185,U4634,FUSE2,p:2.1.1.2.2.2
35,134,U3309,FUSE0,p:2.1.2.1.2.2
36,134,U3310,FUSE0,p:2.1.4.1.2.2
37,134,U3311,FUSE0,p:2.1.1.2.2.2
38,134,U3312,FUSE0,p:2.1.3.1.2.2
39,134,U3313,FUSE0,p:1.1.2.2.2.2
40,134,U3314,FUSE0,p:2.1.5.1.2.2
41,134,U3315,FUSE0,p:1.1.1.1.2.2
42,134,U3316,FUSE0,p:2.1.4.1.2.2
43,134,U3317,FUSE0,p:1.1.3.1.2.2
44,134,U3318,FUSE1,p:2.1.1.1.2.2
45,134,U3319,FUSE1,p:1.1.2.2.2.2
46,134,U3320,FUSE1,p:2.1.4.1.2.2
47,134,U3321,FUSE1,p:1.1.3.1.2.2
48,134,U3322,FUSE1,p:2.1.5.1.2.2
49,134,U3323,FUSE1,p:1.1.1.1.2.2
50,134,U3324,FUSE1,p:2.1.2.1.2.2
51,134,U3325,FUSE1,p:1.1.4.1.2.2
52,134,U3326,FUSE1,p:2.1.3.1.2.2
53,134,U3327,FUSE2,p:1.1.5.1.2.2
54,134,U3328,FUSE2,p:2.1.1.1.2.2
55,134,U3329,FUSE2,p:1.1.4.1.2.2
56,134,U3330,FUSE2,p:2.1.2.1.2.2
57,134,U3331,FUSE2,p:1.1.3.1.2.2
58,134,U3332,FUSE2,p:2.1.1.2.2.2
59,134,U3333,FUSE2,p:1.1.5.1.2.2
60,134,U3334,FUSE2,p:2.1.4.1.2.2
61,134,U3335,FUSE2,p:1.1.2.1.2.2
62,338,U8445,FUSE0,p:2.1.3.1.2.2
63,338,U8446,FUSE0,p:1.1.5.1.2.2
64,338,U8447,FUSE0,p:2.1.1.2.2.2
65,338,U8448,FUSE0,p:1.1.3.1.2.2
66,338,U8449,FUSE0,p:2.1.4.1.2.2
67,338,U8450,FUSE0,p:1.1.2.2.2.2
68,338,U8451,FUSE0,p:2.1.1.1.2.2
69,338,U8452,FUSE0,p:1.1.5.1.2.2
70,338,U8453,FUSE0,p:2.1.3.1.2.2
71,338,U8454,FUSE1,p:1.1.4.1.2.2
72,338,U8455,FUSE1,p:2.1.2.1.2.2
73,338,U8456,FUSE1,p:1.1.1.1.2.2
74,338,U8457,FUSE1,p:2.1.3.1.2.2
75,338,U8458,FUSE1,p:1.1.5.1.2.2
76,338,U8459,FUSE1,p:2.1.4.1.2.2
77,338,U8460,FUSE1,p:1.1.2.2.1.2
78,338,U8461,FUSE1,p:2.1.1.2.2.2
79,338,U8462,FUSE1,p:1.1.3.1.2.2
80,338,U8463,FUSE2,p:2.1.5.1.2.2
81,338,U8464,FUSE2,p:1.1.4.1.2.2
82,338,U8465,FUSE2,p:2.1.2.2.1.2
83,338,U8466,FUSE2,p:1.1.1.2.2.2
84,338,U8467,FUSE2,p:2.1.3.1.2.2
85,338,U8468,FUSE2,p:1.1.5.1.2.2
86,338,U8469,FUSE2,p:2.1.4.1.2.2
87,338,U8470,FUSE2,p:1.1.2.1.2.2
88,338,U8471,FUSE2,p:2.1.3.2.2.2
89,204,U5088,FUSE0,p:1.1.1.2.2.2
90,204,U5089,FUSE0,p:2.1.5.1.2.2
91,204,U5090,FUSE0,p:1.2.4.1.2.2
92,204,U5091,FUSE0,p:2.1.1.2.2.2
93,204,U5092,FUSE0,p:1.1.5.1.2.2
94,204,U5093,FUSE0,p:2.1.3.1.2.2
95,204,U5094,FUSE0,p:1.2.4.1.2.2
96,204,U5095,FUSE0,p:2.1.1.1.2.2
97,204,U5096,FUSE0,p:1.1.2.1.2.2
98,204,U5097,FUSE0,p:2.1.3.1.2.2
99,204,U5098,FUSE1,p:1.1.5.1.2.2
100,204,U5099,FUSE1,p:2.1.4.1.2.2
101,204,U5100,FUSE1,p:1.1.1.1.2.2
102,204,U5101,FUSE1,p:2.1.2.1.2.2
103,204,U5102,FUSE1,p:1.1.3.1.2.2
104,204,U5103,FUSE1,p:2.1.5.1.2.2
105,204,U5104,FUSE1,p:1.1.4.1.2.2
106,204,U5105,FUSE1,p:2.1.1.1.2.2
107,204,U5106,FUSE1,p:1.1.2.1.2.2
108,204,U5107,FUSE1,p:2.1.3.1.2.2
109,204,U5108,FUSE2,p:1.1.5.1.2.2
110,204,U5109,FUSE2,p:2.1.1.1.2.2
111,204,U5110,FUSE2,p:1.1.4.1.2.2
112,204,U5111,FUSE2,p:2.1.2.1.2.2
113,204,U5112,FUSE2,p:1.1.3.1.2.2
114,204,U5113,FUSE2,p:2.1.4.1.2.2
115,204,U5114,FUSE2,p:1.1.5.1.2.2
116,204,U5115,FUSE2,p:2.1.1.1.2.2
117,204,U5116,FUSE2,p:1.1.2.1.2.2
