kpi_name,value
total_units_ordered,8764
produced_units_fuse0,2901
produced_units_fuse1,2897
produced_units_fuse2,2966
makespan_seconds,468482.5855
average_cycle_time_seconds,53.3977
cycle_time_from_1_over_throughput_rate_seconds,53.4553
throughput_rate_per_second,0.018707
throughput_rate_per_hour,67.3459
average_throughput_time_seconds,788.2632
average_active_throughput_time_seconds,788.2581
average_throughput_efficiency,0.345836
total_wait_time_seconds,1695792.4063
average_cycle_time_seconds_fuse0,161.0134
Active_average_cycle_time_seconds_fuse0,137.8258
global_average_cycle_time_seconds_fuse0,142.7727
average_cycle_time_seconds_fuse1,161.2886
Active_average_cycle_time_seconds_fuse1,142.196
global_average_cycle_time_seconds_fuse1,147.1497
average_cycle_time_seconds_fuse2,157.4965
Active_average_cycle_time_seconds_fuse2,143.1033
global_average_cycle_time_seconds_fuse2,147.9418
utilization_overall_station_1_bottom_cover,0.051785
utilization_active_window_station_1_bottom_cover,0.051873
max_queue_station_1_bottom_cover,6
average_queue_station_1_bottom_cover,0.004781
average_wait_station_1_bottom_cover_seconds,0.0489
availability_station_1_bottom_cover,1.0
utilization_overall_station_1_1_bottom_cover,0.055269
utilization_active_window_station_1_1_bottom_cover,0.055363
max_queue_station_1_1_bottom_cover,6
average_queue_station_1_1_bottom_cover,0.004786
average_wait_station_1_1_bottom_cover_seconds,0.66
availability_station_1_1_bottom_cover,1.0
utilization_overall_station_2_drill_station,0.164738
utilization_active_window_station_2_drill_station,0.165013
max_queue_station_2_drill_station,2
average_queue_station_2_drill_station,0.000987
average_wait_station_2_drill_station_seconds,3.2574
availability_station_2_drill_station,1.0
utilization_overall_station_2_1_drill_station,0.038183
utilization_active_window_station_2_1_drill_station,0.038248
max_queue_station_2_1_drill_station,2
average_queue_station_2_1_drill_station,0.007331
average_wait_station_2_1_drill_station_seconds,53.1979
availability_station_2_1_drill_station,1.0
utilization_overall_station_3_robot_cell,0.938833
utilization_active_window_station_3_robot_cell,0.939427
max_queue_station_3_robot_cell,2
average_queue_station_3_robot_cell,0.404878
average_wait_station_3_robot_cell_seconds,290.0273
availability_station_3_robot_cell,1.0
utilization_overall_station_3_1_robot_cell,0.941644
utilization_active_window_station_3_1_robot_cell,0.942723
max_queue_station_3_1_robot_cell,3
average_queue_station_3_1_robot_cell,0.466594
average_wait_station_3_1_robot_cell_seconds,297.5936
availability_station_3_1_robot_cell,1.0
utilization_overall_station_3_2_robot_cell,0.942849
utilization_active_window_station_3_2_robot_cell,0.943849
max_queue_station_3_2_robot_cell,2
average_queue_station_3_2_robot_cell,0.291575
average_wait_station_3_2_robot_cell_seconds,241.359
availability_station_3_2_robot_cell,1.0
utilization_overall_station_3_3_robot_cell,0.938213
utilization_active_window_station_3_3_robot_cell,0.938995
max_queue_station_3_3_robot_cell,2
average_queue_station_3_3_robot_cell,0.209341
average_wait_station_3_3_robot_cell_seconds,193.9933
availability_station_3_3_robot_cell,1.0
utilization_overall_station_3_4_robot_cell,0.928254
utilization_active_window_station_3_4_robot_cell,0.929153
max_queue_station_3_4_robot_cell,1
average_queue_station_3_4_robot_cell,0.04548
average_wait_station_3_4_robot_cell_seconds,125.7894
availability_station_3_4_robot_cell,1.0
utilization_overall_station_4_inspection,0.033723
utilization_active_window_station_4_inspection,0.033757
max_queue_station_4_inspection,0
average_queue_station_4_inspection,0.0
average_wait_station_4_inspection_seconds,0.8129
availability_station_4_inspection,1.0
utilization_overall_station_4_1_inspection,0.004618
utilization_active_window_station_4_1_inspection,0.004651
max_queue_station_4_1_inspection,0
average_queue_station_4_1_inspection,0.0
average_wait_station_4_1_inspection_seconds,0.0075
availability_station_4_1_inspection,1.0
utilization_overall_station_5_top_cover,0.001872
utilization_active_window_station_5_top_cover,0.001923
max_queue_station_5_top_cover,0
average_queue_station_5_top_cover,0.0
average_wait_station_5_top_cover_seconds,0.0175
availability_station_5_top_cover,1.0
utilization_overall_station_5_1_top_cover,0.074197
utilization_active_window_station_5_1_top_cover,0.074271
max_queue_station_5_1_top_cover,1
average_queue_station_5_1_top_cover,0.001053
average_wait_station_5_1_top_cover_seconds,0.6195
availability_station_5_1_top_cover,1.0
utilization_overall_station_6_packaging,0.000222
utilization_active_window_station_6_packaging,0.000255
max_queue_station_6_packaging,0
average_queue_station_6_packaging,0.0
average_wait_station_6_packaging_seconds,0.0
availability_station_6_packaging,1.0
utilization_overall_station_6_1_packaging,0.062568
utilization_active_window_station_6_1_packaging,0.06263
max_queue_station_6_1_packaging,0
average_queue_station_6_1_packaging,0.0
average_wait_station_6_1_packaging_seconds,0.0074
availability_station_6_1_packaging,1.0
order_qty_fuse0,2901
order_qty_fuse1,2897
order_qty_fuse2,2966
