order_id,due date,start_time,finish_time,through_put_time,lateness,fitness,priority,variant0,quantity0,variant1,quantity1,variant2,quantity2,planned_week,finished_week,planned_day,finished_day
1,175066,154449.2,157280.5,2831.2999999999884,-17785.5,-0.013973608507548158,2,FUSE0,9,FUSE1,9,FUSE2,10,2,2,6,1
2,126958,108570.6,111274.1,2703.5,-15683.899999999994,-0.012322435606057433,2,FUSE0,9,FUSE1,9,FUSE2,10,1,1,5,4
3,261050,244424.4,247448.3,3023.899999999994,-13601.700000000012,-0.0037782500000000034,1,FUSE0,8,FUSE1,8,FUSE2,9,2,2,10,4
4,15964,2428.6,4909.7,2481.1,-11054.3,-0.0030706388888888884,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1,1,1
5,519678,502276.6,504729.1,2452.5,-14948.900000000023,-0.011744965068088442,2,FUSE0,8,FUSE1,8,FUSE2,9,4,4,19,3
6,144231,131118.2,133504.9,2386.6999999999825,-10726.100000000006,-0.0029794722222222236,1,FUSE0,7,FUSE1,7,FUSE2,8,2,1,6,5
7,99292,75358.4,78231.9,2873.5,-21060.100000000006,-0.00585002777777778,1,FUSE0,9,FUSE1,9,FUSE2,9,1,1,3,3
8,505477,491576.4,494057.5,2481.0999999999767,-11419.5,-0.035464969818137286,5,FUSE0,8,FUSE1,9,FUSE2,9,4,4,18,3
9,117605,92058.4,94235.1,2176.7000000000116,-23369.899999999994,-0.006491638888888887,1,FUSE0,8,FUSE1,8,FUSE2,7,1,1,4,4
10,530923,517603.4,520022.5,2419.0999999999767,-10900.5,-0.0030279166666666666,1,FUSE0,7,FUSE1,7,FUSE2,7,4,4,19,4
11,404556,385332.2,388470.5,3138.2999999999884,-16085.5,-0.049955932572323426,5,FUSE0,8,FUSE1,8,FUSE2,8,3,3,15,4
12,125040,107102.0,109520.9,2418.899999999994,-15519.100000000006,-0.012192956497680171,2,FUSE0,8,FUSE1,8,FUSE2,9,1,1,5,4
13,16584,3959.4,6440.5,2481.1,-10143.5,-0.002817638888888889,1,FUSE0,9,FUSE1,8,FUSE2,9,1,1,1,1
14,174616,152992.8,155506.1,2513.3000000000175,-19109.899999999994,-0.005308305555555554,1,FUSE0,8,FUSE1,8,FUSE2,8,2,2,6,1
15,419992,399092.2,401674.8344,2582.634399999981,-18317.165600000008,-0.026438551224877396,3,FUSE0,9,FUSE1,9,FUSE2,8,3,3,15,4
16,446663,424818.3344,427325.7,2507.365600000019,-19337.29999999999,-0.005371472222222219,1,FUSE0,8,FUSE1,7,FUSE2,8,4,3,16,5
17,121109,98298.4,100627.7,2329.300000000003,-20481.300000000003,-0.005689250000000002,1,FUSE0,7,FUSE1,7,FUSE2,8,1,1,4,4
18,198074,173620.4,178421.2068,4800.80680000002,-19652.793199999986,-0.005459109222222218,1,FUSE0,9,FUSE1,9,FUSE2,10,2,2,7,2
19,337089,323990.0,326801.7,2811.7000000000116,-10287.299999999988,-0.0028575833333333305,1,FUSE0,9,FUSE1,10,FUSE2,10,3,3,13,2
