order_id,due date,start_time,finish_time,through_put_time,lateness,fitness,priority,variant0,quantity0,variant1,quantity1,variant2,quantity2,planned_week,finished_week,planned_day,finished_day
1,462190,400096.3,403487.0,3390.7000000000116,-58703.0,-0.01630638888888889,1,FUSE0,9,FUSE1,9,FUSE2,10,4,3,16,5
2,209690,172345.9,175459.8,3113.899999999994,-34230.20000000001,-0.02689378504596863,2,FUSE0,8,FUSE1,7,FUSE2,8,2,2,7,2
3,44002,32994.3,36290.6,3296.2999999999956,-7711.4000000000015,-0.006058648036046605,2,FUSE0,8,FUSE1,8,FUSE2,8,1,1,2,2
4,415134,353544.3,356849.4,3305.100000000035,-58284.59999999998,-0.01619016666666666,1,FUSE0,8,FUSE1,8,FUSE2,8,3,3,14,3
5,443960,379252.9,382715.6,3462.6999999999534,-61244.40000000002,-0.01701233333333334,1,FUSE0,9,FUSE1,10,FUSE2,10,3,3,15,4
6,38493,25353.5,28613.4,3259.9000000000015,-9879.599999999999,-0.007762146839345128,2,FUSE0,8,FUSE1,8,FUSE2,9,1,1,1,1
7,509468,445345.5,448693.5,3348.0,-60774.5,-0.016881805555555556,1,FUSE0,8,FUSE1,8,FUSE2,9,4,4,18,1
8,395547,333929.9,337174.6,3244.6999999999534,-58372.40000000002,-0.016214555555555562,1,FUSE0,8,FUSE1,8,FUSE2,8,3,3,13,2
9,257129,216708.7,220019.8,3311.0999999999767,-37109.20000000001,-0.02915574107156427,2,FUSE0,8,FUSE1,8,FUSE2,8,2,2,9,3
10,410383,347377.5,350593.4,3215.9000000000233,-59789.59999999998,-0.04697514622714577,2,FUSE0,8,FUSE1,8,FUSE2,8,3,3,14,3
11,85513,72585.9,76015.8,3429.9000000000087,-9497.199999999997,-0.0026381111111111106,1,FUSE0,10,FUSE1,10,FUSE2,9,1,1,3,3
12,558508,499257.6,502849.1,3591.5,-55658.90000000002,-0.08033670224449618,3,FUSE0,10,FUSE1,10,FUSE2,9,4,4,20,3
13,210503,173715.1,177002.6,3287.5,-33500.399999999994,-0.1040405162131027,5,FUSE0,8,FUSE1,8,FUSE2,9,2,2,7,2
14,66532,53220.7,56389.8,3169.100000000006,-10142.199999999997,-0.014639004750437553,3,FUSE0,8,FUSE1,8,FUSE2,7,1,1,3,2
15,325057,275965.3,279241.2,3275.9000000000233,-45815.79999999999,-0.012726611111111109,1,FUSE0,8,FUSE1,8,FUSE2,8,3,2,11,5
16,135122,108606.7,111908.6,3301.9000000000087,-23213.399999999994,-0.03350565684701614,3,FUSE0,9,FUSE1,9,FUSE2,9,1,1,5,4
17,206609,166352.3,169791.0,3438.7000000000116,-36818.0,-0.028926952744140345,2,FUSE0,9,FUSE1,9,FUSE2,10,2,2,7,1
18,119428,97825.9,101237.8,3411.9000000000087,-18190.199999999997,-0.005052833333333332,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1,4,4
19,413724,351935.1,355438.2,3503.100000000035,-58285.79999999999,-0.016190499999999997,1,FUSE0,9,FUSE1,9,FUSE2,9,3,3,14,3
20,220003,182125.1,185579.8,3454.6999999999825,-34423.20000000001,-0.009562000000000003,1,FUSE0,8,FUSE1,8,FUSE2,8,2,2,8,2
21,523275,461939.9,465151.9,3212.0,-58123.09999999998,-0.0838934685778388,3,FUSE0,7,FUSE1,7,FUSE2,8,4,4,18,2
22,394415,331090.3,334335.4,3245.100000000035,-60079.59999999998,-0.016688777777777775,1,FUSE0,8,FUSE1,8,FUSE2,8,3,3,13,2
23,148416,126847.1,130102.6,3255.5,-18313.399999999994,-0.04069644444444443,4,FUSE0,7,FUSE1,8,FUSE2,8,1,1,5,5
24,241328,202142.7,205207.4,3064.6999999999825,-36120.600000000006,-0.010033500000000002,1,FUSE0,8,FUSE1,7,FUSE2,8,2,2,8,3
25,26039,12161.5,15382.6,3221.1000000000004,-10656.4,-0.002960111111111111,1,FUSE0,8,FUSE1,8,FUSE2,8,1,1,1,1
26,292428,246183.9,249575.4,3391.5,-42852.600000000006,-0.011903500000000001,1,FUSE0,9,FUSE1,9,FUSE2,10,2,2,10,4
27,14243,4256.9,7608.6,3351.7000000000007,-6634.4,-0.001842888888888889,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1,1,1
28,378704,318293.9,321693.8,3399.899999999965,-57010.20000000001,-0.04479144335200148,2,FUSE0,9,FUSE1,9,FUSE2,9,3,3,13,2
29,328135,282226.5,285333.0,3106.5,-42802.0,-0.03362842716482957,2,FUSE0,7,FUSE1,8,FUSE2,8,3,2,11,5
30,562490,508446.4,511713.8,3267.399999999965,-50776.20000000001,-0.07328913184606571,3,FUSE0,8,FUSE1,8,FUSE2,9,4,4,20,3
31,43443,31467.1,34738.2,3271.0999999999985,-8704.800000000003,-0.0024180000000000004,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1,2,2
32,525940,466524.3,469547.4,3023.100000000035,-56392.59999999998,-0.015664611111111105,1,FUSE0,7,FUSE1,7,FUSE2,7,4,4,19,2
33,515983,450252.0,453622.4,3370.4000000000233,-62360.59999999998,-0.01732238888888888,1,FUSE0,9,FUSE1,9,FUSE2,8,4,4,18,1
34,35101,22647.1,25749.0,3101.9000000000015,-9352.0,-0.002597777777777778,1,FUSE0,8,FUSE1,8,FUSE2,7,1,1,1,1
35,473263,410953.9,414149.1,3195.1999999999534,-59113.90000000002,-0.016420527777777784,1,FUSE0,8,FUSE1,8,FUSE2,8,4,3,16,5
36,513266,446791.5,450336.7,3545.2000000000116,-62929.29999999999,-0.01748036111111111,1,FUSE0,10,FUSE1,10,FUSE2,10,4,4,18,1
37,151953,128216.3,131629.8,3413.4999999999854,-20323.20000000001,-0.005645333333333337,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1,5,5
38,421334,360754.7,363749.0,2994.2999999999884,-57585.0,-0.015995833333333334,1,FUSE0,6,FUSE1,6,FUSE2,7,3,3,14,3
39,297691,249433.1,252985.4,3552.2999999999884,-44705.600000000006,-0.012418222222222225,1,FUSE0,10,FUSE1,10,FUSE2,9,2,2,10,4
40,563891,509936.4,513325.0,3388.5999999999767,-50566.0,-0.014046111111111112,1,FUSE0,9,FUSE1,9,FUSE2,9,4,4,20,3
41,401749,339675.5,343154.2,3478.7000000000116,-58594.79999999999,-0.04603642269141057,2,FUSE0,9,FUSE1,9,FUSE2,10,3,3,14,2
42,381970,321609.1,324422.6,2813.5,-57547.40000000002,-0.015985388888888896,1,FUSE0,6,FUSE1,6,FUSE2,6,3,3,13,2
43,104302,82669.1,85827.0,3157.899999999994,-18475.0,-0.014515330869357187,2,FUSE0,8,FUSE1,8,FUSE2,8,1,1,4,3
