kpi_name,value
total_units_ordered,8764
produced_units_fuse0,2901
produced_units_fuse1,2897
produced_units_fuse2,2966
makespan_seconds,520473.9
average_cycle_time_seconds,59.2566
cycle_time_from_1_over_throughput_rate_seconds,59.3877
throughput_rate_per_second,0.016839
throughput_rate_per_hour,60.6186
average_throughput_time_seconds,1806.7469
average_active_throughput_time_seconds,1806.7469
average_throughput_efficiency,0.550475
total_wait_time_seconds,3211253.6
average_cycle_time_seconds_fuse0,178.7205
Active_average_cycle_time_seconds_fuse0,178.7205
global_average_cycle_time_seconds_fuse0,178.7205
average_cycle_time_seconds_fuse1,178.8896
Active_average_cycle_time_seconds_fuse1,178.8896
global_average_cycle_time_seconds_fuse1,178.8896
average_cycle_time_seconds_fuse2,174.7198
Active_average_cycle_time_seconds_fuse2,174.7198
global_average_cycle_time_seconds_fuse2,174.7198
utilization_overall_station_1_bottom_cover,0.94464
utilization_active_window_station_1_bottom_cover,0.947802
max_queue_station_1_bottom_cover,14
average_queue_station_1_bottom_cover,0.027613
average_wait_station_1_bottom_cover_seconds,3.6472
availability_station_1_bottom_cover,1.0
utilization_overall_station_1_1_bottom_cover,0.94464
utilization_active_window_station_1_1_bottom_cover,0.947661
max_queue_station_1_1_bottom_cover,13
average_queue_station_1_1_bottom_cover,0.023505
average_wait_station_1_1_bottom_cover_seconds,3.1396
availability_station_1_1_bottom_cover,1.0
utilization_overall_station_2_drill_station,0.993255
utilization_active_window_station_2_drill_station,0.996258
max_queue_station_2_drill_station,1
average_queue_station_2_drill_station,0.001026
average_wait_station_2_drill_station_seconds,14.2973
availability_station_2_drill_station,1.0
utilization_overall_station_2_1_drill_station,0.992575
utilization_active_window_station_2_1_drill_station,0.995721
max_queue_station_2_1_drill_station,1
average_queue_station_2_1_drill_station,0.000684
average_wait_station_2_1_drill_station_seconds,13.1413
availability_station_2_1_drill_station,1.0
utilization_overall_station_2_2_drill_station,0.991217
utilization_active_window_station_2_2_drill_station,0.994651
max_queue_station_2_2_drill_station,1
average_queue_station_2_2_drill_station,0.000685
average_wait_station_2_2_drill_station_seconds,12.8019
availability_station_2_2_drill_station,1.0
utilization_overall_station_3_robot_cell,0.997173
utilization_active_window_station_3_robot_cell,0.999876
max_queue_station_3_robot_cell,1
average_queue_station_3_robot_cell,0.259555
average_wait_station_3_robot_cell_seconds,254.5288
availability_station_3_robot_cell,1.0
utilization_overall_station_3_1_robot_cell,0.997349
utilization_active_window_station_3_1_robot_cell,0.999864
max_queue_station_3_1_robot_cell,1
average_queue_station_3_1_robot_cell,0.144324
average_wait_station_3_1_robot_cell_seconds,228.999
availability_station_3_1_robot_cell,1.0
utilization_overall_station_3_2_robot_cell,0.997392
utilization_active_window_station_3_2_robot_cell,0.999917
max_queue_station_3_2_robot_cell,1
average_queue_station_3_2_robot_cell,0.086089
average_wait_station_3_2_robot_cell_seconds,214.0709
availability_station_3_2_robot_cell,1.0
utilization_overall_station_3_3_robot_cell,0.996401
utilization_active_window_station_3_3_robot_cell,0.999418
max_queue_station_3_3_robot_cell,1
average_queue_station_3_3_robot_cell,0.052481
average_wait_station_3_3_robot_cell_seconds,191.7248
availability_station_3_3_robot_cell,1.0
utilization_overall_station_3_4_robot_cell,0.996594
utilization_active_window_station_3_4_robot_cell,0.999576
max_queue_station_3_4_robot_cell,1
average_queue_station_3_4_robot_cell,0.034837
average_wait_station_3_4_robot_cell_seconds,175.8174
availability_station_3_4_robot_cell,1.0
utilization_overall_station_4_inspection,0.991234
utilization_active_window_station_4_inspection,0.993458
max_queue_station_4_inspection,2
average_queue_station_4_inspection,0.330294
average_wait_station_4_inspection_seconds,94.1928
availability_station_4_inspection,1.0
utilization_overall_station_4_1_inspection,0.988974
utilization_active_window_station_4_1_inspection,0.991765
max_queue_station_4_1_inspection,2
average_queue_station_4_1_inspection,0.288097
average_wait_station_4_1_inspection_seconds,88.547
availability_station_4_1_inspection,1.0
utilization_overall_station_5_top_cover,0.979332
utilization_active_window_station_5_top_cover,0.982373
max_queue_station_5_top_cover,0
average_queue_station_5_top_cover,0.0
average_wait_station_5_top_cover_seconds,7.7528
availability_station_5_top_cover,1.0
utilization_overall_station_5_1_top_cover,0.980675
utilization_active_window_station_5_1_top_cover,0.982996
max_queue_station_5_1_top_cover,0
average_queue_station_5_1_top_cover,0.0
average_wait_station_5_1_top_cover_seconds,7.7678
availability_station_5_1_top_cover,1.0
utilization_overall_station_5_2_top_cover,0.983362
utilization_active_window_station_5_2_top_cover,0.98546
max_queue_station_5_2_top_cover,0
average_queue_station_5_2_top_cover,0.0
average_wait_station_5_2_top_cover_seconds,8.7331
availability_station_5_2_top_cover,1.0
utilization_overall_station_6_packaging,0.975742
utilization_active_window_station_6_packaging,0.978538
max_queue_station_6_packaging,0
average_queue_station_6_packaging,0.0
average_wait_station_6_packaging_seconds,37.0443
availability_station_6_packaging,1.0
utilization_overall_station_6_1_packaging,0.977525
utilization_active_window_station_6_1_packaging,0.97958
max_queue_station_6_1_packaging,0
average_queue_station_6_1_packaging,0.0
average_wait_station_6_1_packaging_seconds,37.1788
availability_station_6_1_packaging,1.0
order_qty_fuse0,2901
order_qty_fuse1,2897
order_qty_fuse2,2966
total fitness,-9.470677041936677
