kpi_name,value
total_units_ordered,9296
produced_units_fuse0,3080
produced_units_fuse1,3075
produced_units_fuse2,3141
makespan_seconds,560023.0115
average_cycle_time_seconds,60.12
cycle_time_from_1_over_throughput_rate_seconds,60.2434
throughput_rate_per_second,0.016599
throughput_rate_per_hour,59.7575
average_throughput_time_seconds,4273.4206
average_active_throughput_time_seconds,4273.2646
average_throughput_efficiency,0.260898
total_wait_time_seconds,27585256.8148
average_cycle_time_seconds_fuse0,180.9751
Active_average_cycle_time_seconds_fuse0,180.926
global_average_cycle_time_seconds_fuse0,180.926
average_cycle_time_seconds_fuse1,181.3558
Active_average_cycle_time_seconds_fuse1,181.3459
global_average_cycle_time_seconds_fuse1,181.3459
average_cycle_time_seconds_fuse2,177.5761
Active_average_cycle_time_seconds_fuse2,177.5761
global_average_cycle_time_seconds_fuse2,177.5761
utilization_overall_station_1_bottom_cover,0.935754
utilization_active_window_station_1_bottom_cover,0.946846
max_queue_station_1_bottom_cover,34
average_queue_station_1_bottom_cover,1.156738
average_wait_station_1_bottom_cover_seconds,139.17
availability_station_1_bottom_cover,0.996253
utilization_overall_station_1_1_bottom_cover,0.935104
utilization_active_window_station_1_1_bottom_cover,0.946115
max_queue_station_1_1_bottom_cover,34
average_queue_station_1_1_bottom_cover,0.459072
average_wait_station_1_1_bottom_cover_seconds,59.9021
availability_station_1_1_bottom_cover,0.996079
utilization_overall_station_2_drill_station,0.988755
utilization_active_window_station_2_drill_station,0.999376
max_queue_station_2_drill_station,17
average_queue_station_2_drill_station,5.910987
average_wait_station_2_drill_station_seconds,1137.112
availability_station_2_drill_station,0.993782
utilization_overall_station_2_1_drill_station,0.986929
utilization_active_window_station_2_1_drill_station,0.997147
max_queue_station_2_1_drill_station,22
average_queue_station_2_1_drill_station,8.078076
average_wait_station_2_1_drill_station_seconds,1533.1947
availability_station_2_1_drill_station,0.992953
utilization_overall_station_2_2_drill_station,0.980853
utilization_active_window_station_2_2_drill_station,0.991821
max_queue_station_2_2_drill_station,18
average_queue_station_2_2_drill_station,4.008174
average_wait_station_2_2_drill_station_seconds,797.149
availability_station_2_2_drill_station,0.993288
utilization_overall_station_3_robot_cell,0.997895
utilization_active_window_station_3_robot_cell,0.999617
max_queue_station_3_robot_cell,21
average_queue_station_3_robot_cell,8.862883
average_wait_station_3_robot_cell_seconds,2761.0038
availability_station_3_robot_cell,1.0
utilization_overall_station_3_1_robot_cell,0.995463
utilization_active_window_station_3_1_robot_cell,0.999338
max_queue_station_3_1_robot_cell,15
average_queue_station_3_1_robot_cell,4.366482
average_wait_station_3_1_robot_cell_seconds,1445.2403
availability_station_3_1_robot_cell,1.0
utilization_overall_station_3_2_robot_cell,0.989188
utilization_active_window_station_3_2_robot_cell,0.998528
max_queue_station_3_2_robot_cell,8
average_queue_station_3_2_robot_cell,2.397127
average_wait_station_3_2_robot_cell_seconds,888.1299
availability_station_3_2_robot_cell,0.988099
utilization_overall_station_3_3_robot_cell,0.985048
utilization_active_window_station_3_3_robot_cell,0.99432
max_queue_station_3_3_robot_cell,6
average_queue_station_3_3_robot_cell,1.089094
average_wait_station_3_3_robot_cell_seconds,476.4597
availability_station_3_3_robot_cell,0.994822
utilization_overall_station_3_4_robot_cell,0.969864
utilization_active_window_station_3_4_robot_cell,0.980645
max_queue_station_3_4_robot_cell,4
average_queue_station_3_4_robot_cell,0.602083
average_wait_station_3_4_robot_cell_seconds,319.3991
availability_station_3_4_robot_cell,0.994763
utilization_overall_station_4_inspection,0.988427
utilization_active_window_station_4_inspection,0.990355
max_queue_station_4_inspection,8
average_queue_station_4_inspection,1.647931
average_wait_station_4_inspection_seconds,253.9701
availability_station_4_inspection,0.995474
utilization_overall_station_4_1_inspection,0.973491
utilization_active_window_station_4_1_inspection,0.979033
max_queue_station_4_1_inspection,10
average_queue_station_4_1_inspection,1.200085
average_wait_station_4_1_inspection_seconds,199.0737
availability_station_4_1_inspection,0.995641
utilization_overall_station_5_top_cover,0.954003
utilization_active_window_station_5_top_cover,0.963403
max_queue_station_5_top_cover,4
average_queue_station_5_top_cover,0.272089
average_wait_station_5_top_cover_seconds,86.5997
availability_station_5_top_cover,0.997431
utilization_overall_station_5_1_top_cover,0.974066
utilization_active_window_station_5_1_top_cover,0.977789
max_queue_station_5_1_top_cover,3
average_queue_station_5_1_top_cover,0.160948
average_wait_station_5_1_top_cover_seconds,67.5036
availability_station_5_1_top_cover,0.996635
utilization_overall_station_5_2_top_cover,0.987382
utilization_active_window_station_5_2_top_cover,0.989207
max_queue_station_5_2_top_cover,5
average_queue_station_5_2_top_cover,0.852641
average_wait_station_5_2_top_cover_seconds,222.4909
availability_station_5_2_top_cover,0.992892
utilization_overall_station_6_packaging,0.959501
utilization_active_window_station_6_packaging,0.964967
max_queue_station_6_packaging,6
average_queue_station_6_packaging,0.142494
average_wait_station_6_packaging_seconds,53.6342
availability_station_6_packaging,0.999944
utilization_overall_station_6_1_packaging,0.968945
utilization_active_window_station_6_1_packaging,0.970838
max_queue_station_6_1_packaging,4
average_queue_station_6_1_packaging,0.169958
average_wait_station_6_1_packaging_seconds,61.7337
availability_station_6_1_packaging,0.99747
order_qty_fuse0,3080
order_qty_fuse1,3075
order_qty_fuse2,3141
