kpi_name,value
total_units_ordered,8764
produced_units_fuse0,2902
produced_units_fuse1,2898
produced_units_fuse2,2964
makespan_seconds,514525.8815
average_cycle_time_seconds,58.6931
cycle_time_from_1_over_throughput_rate_seconds,58.709
throughput_rate_per_second,0.017033
throughput_rate_per_hour,61.3194
average_throughput_time_seconds,3920.6945
average_active_throughput_time_seconds,3920.4662
average_throughput_efficiency,0.301815
total_wait_time_seconds,23539664.5534
average_cycle_time_seconds_fuse0,176.7443
Active_average_cycle_time_seconds_fuse0,176.6685
global_average_cycle_time_seconds_fuse0,176.6685
average_cycle_time_seconds_fuse1,177.08
Active_average_cycle_time_seconds_fuse1,176.8836
global_average_cycle_time_seconds_fuse1,176.8836
average_cycle_time_seconds_fuse2,173.1697
Active_average_cycle_time_seconds_fuse2,173.0931
global_average_cycle_time_seconds_fuse2,173.0931
utilization_overall_station_1_bottom_cover,0.880057
utilization_active_window_station_1_bottom_cover,0.890489
max_queue_station_1_bottom_cover,34
average_queue_station_1_bottom_cover,1.116206
average_wait_station_1_bottom_cover_seconds,134.4158
availability_station_1_bottom_cover,1.0
utilization_overall_station_1_1_bottom_cover,0.882582
utilization_active_window_station_1_1_bottom_cover,0.892976
max_queue_station_1_1_bottom_cover,34
average_queue_station_1_1_bottom_cover,0.435171
average_wait_station_1_1_bottom_cover_seconds,56.9082
availability_station_1_1_bottom_cover,1.0
utilization_overall_station_2_drill_station,0.933192
utilization_active_window_station_2_drill_station,0.943216
max_queue_station_2_drill_station,17
average_queue_station_2_drill_station,5.920026
average_wait_station_2_drill_station_seconds,1139.6026
availability_station_2_drill_station,1.0
utilization_overall_station_2_1_drill_station,0.929471
utilization_active_window_station_2_1_drill_station,0.939094
max_queue_station_2_1_drill_station,22
average_queue_station_2_1_drill_station,8.174403
average_wait_station_2_1_drill_station_seconds,1552.2244
availability_station_2_1_drill_station,1.0
utilization_overall_station_2_2_drill_station,0.925921
utilization_active_window_station_2_2_drill_station,0.936275
max_queue_station_2_2_drill_station,18
average_queue_station_2_2_drill_station,4.008991
average_wait_station_2_2_drill_station_seconds,797.3697
availability_station_2_2_drill_station,1.0
utilization_overall_station_3_robot_cell,0.942692
utilization_active_window_station_3_robot_cell,0.944318
max_queue_station_3_robot_cell,21
average_queue_station_3_robot_cell,8.9017
average_wait_station_3_robot_cell_seconds,2777.9033
availability_station_3_robot_cell,1.0
utilization_overall_station_3_1_robot_cell,0.944418
utilization_active_window_station_3_1_robot_cell,0.948094
max_queue_station_3_1_robot_cell,15
average_queue_station_3_1_robot_cell,4.37234
average_wait_station_3_1_robot_cell_seconds,1447.8469
availability_station_3_1_robot_cell,1.0
utilization_overall_station_3_2_robot_cell,0.92858
utilization_active_window_station_3_2_robot_cell,0.937347
max_queue_station_3_2_robot_cell,8
average_queue_station_3_2_robot_cell,2.400765
average_wait_station_3_2_robot_cell_seconds,892.8025
availability_station_3_2_robot_cell,1.0
utilization_overall_station_3_3_robot_cell,0.927634
utilization_active_window_station_3_3_robot_cell,0.936366
max_queue_station_3_3_robot_cell,6
average_queue_station_3_3_robot_cell,1.083832
average_wait_station_3_3_robot_cell_seconds,477.9571
availability_station_3_3_robot_cell,1.0
utilization_overall_station_3_4_robot_cell,0.908171
utilization_active_window_station_3_4_robot_cell,0.918267
max_queue_station_3_4_robot_cell,4
average_queue_station_3_4_robot_cell,0.603993
average_wait_station_3_4_robot_cell_seconds,316.5496
availability_station_3_4_robot_cell,1.0
utilization_overall_station_4_inspection,0.93402
utilization_active_window_station_4_inspection,0.935842
max_queue_station_4_inspection,8
average_queue_station_4_inspection,1.615078
average_wait_station_4_inspection_seconds,250.0411
availability_station_4_inspection,1.0
utilization_overall_station_4_1_inspection,0.916163
utilization_active_window_station_4_1_inspection,0.921379
max_queue_station_4_1_inspection,10
average_queue_station_4_1_inspection,1.198015
average_wait_station_4_1_inspection_seconds,199.0246
availability_station_4_1_inspection,1.0
utilization_overall_station_5_top_cover,0.89501
utilization_active_window_station_5_top_cover,0.903829
max_queue_station_5_top_cover,4
average_queue_station_5_top_cover,0.267323
average_wait_station_5_top_cover_seconds,85.7546
availability_station_5_top_cover,1.0
utilization_overall_station_5_1_top_cover,0.923501
utilization_active_window_station_5_1_top_cover,0.927031
max_queue_station_5_1_top_cover,3
average_queue_station_5_1_top_cover,0.166228
average_wait_station_5_1_top_cover_seconds,68.4277
availability_station_5_1_top_cover,1.0
utilization_overall_station_5_2_top_cover,0.930886
utilization_active_window_station_5_2_top_cover,0.932607
max_queue_station_5_2_top_cover,5
average_queue_station_5_2_top_cover,0.844743
average_wait_station_5_2_top_cover_seconds,220.9958
availability_station_5_2_top_cover,1.0
utilization_overall_station_6_packaging,0.905232
utilization_active_window_station_6_packaging,0.910388
max_queue_station_6_packaging,6
average_queue_station_6_packaging,0.140902
average_wait_station_6_packaging_seconds,53.2734
availability_station_6_packaging,1.0
utilization_overall_station_6_1_packaging,0.913019
utilization_active_window_station_6_1_packaging,0.914803
max_queue_station_6_1_packaging,4
average_queue_station_6_1_packaging,0.169601
average_wait_station_6_1_packaging_seconds,60.9313
availability_station_6_1_packaging,1.0
order_qty_fuse0,2902
order_qty_fuse1,2898
order_qty_fuse2,2964
