order_id,due date,start_time,finish_time,through_put_time,lateness,fitness,priority,variant0,quantity0,variant1,quantity1,variant2,quantity2,planned_week,finished_week,planned_day,finished_day
1,13111,10501.0,13140.1,2639.1000000000004,29.100000000000364,3.23398682414755,4,FUSE0,10,FUSE1,10,FUSE2,9,1,1,1,1
2,25746,48037.6,70501.9,22464.299999999996,44755.899999999994,2437.885853403101,2,FUSE0,9,FUSE1,9,FUSE2,9,1,1,1,3
3,15346,17722.2,20108.9,2386.7000000000007,4762.9000000000015,68.38844706353231,1,FUSE0,8,FUSE1,8,FUSE2,7,1,1,1,1
4,323894,323611.628,326429.128,2817.5,2535.128000000026,101.36326739330212,2,FUSE0,8,FUSE1,8,FUSE2,9,3,3,12,2
5,9710,2579.8,4753.3,2173.5,-4956.7,-0.001376861111111111,1,FUSE0,7,FUSE1,7,FUSE2,7,1,1,1,1
6,88839,69519.2,71841.1,2321.9000000000087,-16997.899999999994,-0.0377731111111111,4,FUSE0,7,FUSE1,7,FUSE2,8,1,1,3,3
7,96008,53937.2,56507.9,2570.7000000000044,-39500.1,-0.12267348433061033,5,FUSE0,9,FUSE1,9,FUSE2,9,1,1,3,2
8,452803,541187.1843,563145.2843,21958.100000000093,110342.28430000006,3629.8835953494713,1,FUSE0,9,FUSE1,9,FUSE2,10,4,4,17,5
9,255134,292115.628,335434.328,43318.69999999995,80300.32799999998,2050.429295487136,1,FUSE0,8,FUSE1,8,FUSE2,7,2,3,9,2
10,204323,196865.628,199433.128,2567.5,-4889.872000000003,-0.0038418462781491425,2,FUSE0,9,FUSE1,9,FUSE2,9,2,2,8,2
11,262355,383644.1014,408535.928,24891.82660000003,146180.928,6616.299841558843,1,FUSE0,10,FUSE1,10,FUSE2,10,2,3,10,5
12,537821,522911.5014,525541.8014,2630.2999999999884,-12279.198600000003,-0.00964744955288485,2,FUSE0,8,FUSE1,8,FUSE2,9,4,4,19,4
13,408074,396461.9014,405520.4104,9058.50900000002,-2553.5896000000066,-0.0036857891073995815,3,FUSE0,8,FUSE1,7,FUSE2,8,3,3,15,5
14,106927,166445.228,168741.528,2296.2999999999884,61814.52799999999,1359.701460177903,1,FUSE0,8,FUSE1,8,FUSE2,9,1,2,4,1
15,197946,230382.828,233107.528,2724.6999999999825,35161.52799999999,629.6325428259901,1,FUSE0,10,FUSE1,9,FUSE2,9,2,2,7,4
16,131233,129041.228,131522.328,2481.100000000006,289.3280000000086,4.026529218098318,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1,5,5
17,247862,257643.428,260363.528,2720.0999999999767,12501.527999999991,536.3209844046913,2,FUSE0,9,FUSE1,9,FUSE2,9,2,2,9,5
18,220782,210969.628,213153.728,2184.100000000006,-7628.271999999997,-0.0021189644444444436,1,FUSE0,8,FUSE1,8,FUSE2,8,2,2,8,3
19,48749,126128.028,128584.728,2456.699999999997,79835.728,2030.8089241445605,1,FUSE0,8,FUSE1,8,FUSE2,7,1,1,2,5
20,217663,223794.428,229588.728,5794.299999999988,11925.728000000003,180.142402299432,1,FUSE0,8,FUSE1,8,FUSE2,9,2,2,8,3
21,463214,476871.1014,490648.6014,13777.5,27434.601399999985,1311.8258931162984,2,FUSE0,9,FUSE1,9,FUSE2,9,4,4,17,3
22,564753,532819.9014,535755.8014,2935.9000000000233,-28997.198600000003,-0.022782350850525632,2,FUSE0,10,FUSE1,10,FUSE2,9,4,4,20,4
23,349665,363020.828,365345.528,2324.7000000000116,15680.527999999991,243.3198632865139,1,FUSE0,8,FUSE1,7,FUSE2,8,3,3,13,3
24,476101,475467.1014,477893.0014,2425.9000000000233,1792.0014000000083,25.201222885487873,1,FUSE0,9,FUSE1,8,FUSE2,9,4,4,17,2
25,294610,269809.228,272316.728,2507.5,-22293.271999999997,-0.01751524867337354,2,FUSE0,9,FUSE1,9,FUSE2,9,3,2,11,5
26,541871,466939.9014,469258.2014,2318.3000000000466,-72612.79859999998,-0.16136177466666662,4,FUSE0,7,FUSE1,7,FUSE2,8,4,4,19,2
27,101759,121566.828,124243.728,2676.9000000000087,22484.728000000003,366.5480504049987,1,FUSE0,9,FUSE1,9,FUSE2,10,1,1,4,5
28,312043,295988.428,298680.728,2692.2999999999884,-13362.271999999997,-0.0037117422222222216,1,FUSE0,9,FUSE1,9,FUSE2,9,3,3,11,1
29,137182,94972.028,97453.128,2481.0999999999913,-39728.872,-0.0312139497778804,2,FUSE0,8,FUSE1,8,FUSE2,9,1,1,5,4
30,174263,136444.428,138951.128,2506.6999999999825,-35311.872,-0.07847082666666667,4,FUSE0,8,FUSE1,8,FUSE2,9,2,1,7,5
31,106310,89979.9001,142899.928,52920.027900000016,36589.928000000014,1873.2261868482842,2,FUSE0,8,FUSE1,8,FUSE2,8,1,1,4,5
32,527141,519677.5014,522298.6014,2621.0999999999767,-4842.398600000015,-0.0013451107222222265,1,FUSE0,9,FUSE1,8,FUSE2,9,4,4,19,4
33,499150,500159.1014,503074.2014,2915.100000000035,3924.20140000002,56.015430319422464,1,FUSE0,7,FUSE1,7,FUSE2,7,4,4,18,3
34,525427,468307.9014,470857.4014,2549.5,-54569.59860000003,-0.0787644311031996,3,FUSE0,9,FUSE1,9,FUSE2,8,4,4,19,2
35,309227,294437.628,296923.328,2485.6999999999534,-12303.67200000002,-0.009666677671883409,2,FUSE0,9,FUSE1,9,FUSE2,9,3,3,11,1
36,66493,39100.4,41770.7,2670.2999999999956,-24722.300000000003,-0.01942367330725354,2,FUSE0,9,FUSE1,9,FUSE2,9,1,1,2,2
37,319267,350252.028,353071.128,2819.100000000035,33804.128000000026,599.1972391014841,1,FUSE0,9,FUSE1,9,FUSE2,8,3,3,12,3
38,313942,236910.028,239373.728,2463.7000000000116,-74568.272,-0.23158295160651973,5,FUSE0,8,FUSE1,8,FUSE2,8,3,2,11,4
39,120593,109980.828,112294.728,2313.9000000000087,-8298.271999999997,-0.002305075555555555,1,FUSE0,8,FUSE1,8,FUSE2,7,1,1,4,4
40,560346,562008.7843,564611.0014,2602.2170999998925,4265.00139999995,61.025751762563196,1,FUSE0,9,FUSE1,9,FUSE2,9,4,4,20,5
41,260238,245935.628,248211.928,2276.3000000000175,-12026.071999999986,-0.003340575555555552,1,FUSE0,8,FUSE1,8,FUSE2,7,2,2,9,4
42,148878,183594.428,186157.528,2563.0999999999767,37279.52799999999,678.2829584440866,1,FUSE0,9,FUSE1,9,FUSE2,9,2,2,6,2
43,320031,307344.028,310400.328,3056.2999999999884,-9630.67200000002,-0.007566570531759361,2,FUSE0,8,FUSE1,8,FUSE2,8,3,3,12,1
44,283866,251697.628,254422.328,2724.7000000000116,-29443.67199999999,-0.023133133482480528,2,FUSE0,9,FUSE1,9,FUSE2,9,2,2,10,4
45,180557,175160.828,177991.128,2830.2999999999884,-2565.872000000003,-0.002015939434285213,2,FUSE0,10,FUSE1,9,FUSE2,10,2,2,7,2
46,178506,172362.028,174630.728,2268.7000000000116,-3875.271999999997,-0.0010764644444444436,1,FUSE0,8,FUSE1,8,FUSE2,7,2,2,7,2
47,45045,14996.8,17351.1,2354.2999999999993,-27693.9,-0.03997270154977644,3,FUSE0,8,FUSE1,8,FUSE2,7,1,1,1,1
48,128166,130576.628,148804.728,18228.100000000006,20638.728000000003,938.9150931012363,2,FUSE0,8,FUSE1,8,FUSE2,9,1,2,5,1
49,321875,328246.428,330865.128,2618.7000000000116,8990.128000000026,132.9930964741739,1,FUSE0,8,FUSE1,8,FUSE2,7,3,3,12,2
50,446235,432771.1014,435365.928,2594.8266000000294,-10869.071999999986,-0.008539549462672024,2,FUSE0,8,FUSE1,8,FUSE2,9,4,4,16,1
51,558669,543283.1843,545979.8014,2696.617100000032,-12689.198600000003,-0.00352477738888889,1,FUSE0,9,FUSE1,8,FUSE2,9,4,4,20,4
52,494446,477580.028,479904.6014,2324.573399999994,-14541.398600000015,-0.004039277388888893,1,FUSE0,7,FUSE1,7,FUSE2,8,4,4,18,2
