kpi_name,value
total_units_ordered,8764
produced_units_fuse0,2901
produced_units_fuse1,2897
produced_units_fuse2,2966
makespan_seconds,456604.9512
average_cycle_time_seconds,51.9682
cycle_time_from_1_over_throughput_rate_seconds,52.1001
throughput_rate_per_second,0.019194
throughput_rate_per_hour,69.0978
average_throughput_time_seconds,1580.8166
average_active_throughput_time_seconds,1580.7829
average_throughput_efficiency,0.540468
total_wait_time_seconds,3263400.2268
average_cycle_time_seconds_fuse0,156.6685
Active_average_cycle_time_seconds_fuse0,155.8531
global_average_cycle_time_seconds_fuse0,155.8531
average_cycle_time_seconds_fuse1,156.8488
Active_average_cycle_time_seconds_fuse1,155.1197
global_average_cycle_time_seconds_fuse1,155.1197
average_cycle_time_seconds_fuse2,153.1789
Active_average_cycle_time_seconds_fuse2,151.8568
global_average_cycle_time_seconds_fuse2,151.8568
utilization_overall_station_1_bottom_cover,0.8522
utilization_active_window_station_1_bottom_cover,0.85465
max_queue_station_1_bottom_cover,14
average_queue_station_1_bottom_cover,0.09559
average_wait_station_1_bottom_cover_seconds,15.7291
availability_station_1_bottom_cover,1.0
utilization_overall_station_1_1_bottom_cover,0.852502
utilization_active_window_station_1_1_bottom_cover,0.855062
max_queue_station_1_1_bottom_cover,13
average_queue_station_1_1_bottom_cover,0.13676
average_wait_station_1_1_bottom_cover_seconds,19.3546
availability_station_1_1_bottom_cover,1.0
utilization_overall_station_2_drill_station,0.932047
utilization_active_window_station_2_drill_station,0.934445
max_queue_station_2_drill_station,7
average_queue_station_2_drill_station,0.492619
average_wait_station_2_drill_station_seconds,133.4261
availability_station_2_drill_station,1.0
utilization_overall_station_2_1_drill_station,0.91187
utilization_active_window_station_2_1_drill_station,0.914598
max_queue_station_2_1_drill_station,8
average_queue_station_2_1_drill_station,0.266221
average_wait_station_2_1_drill_station_seconds,97.8608
availability_station_2_1_drill_station,1.0
utilization_overall_station_2_2_drill_station,0.872409
utilization_active_window_station_2_2_drill_station,0.874984
max_queue_station_2_2_drill_station,7
average_queue_station_2_2_drill_station,0.348181
average_wait_station_2_2_drill_station_seconds,94.0941
availability_station_2_2_drill_station,1.0
utilization_overall_station_3_robot_cell,0.947119
utilization_active_window_station_3_robot_cell,0.949198
max_queue_station_3_robot_cell,3
average_queue_station_3_robot_cell,0.506186
average_wait_station_3_robot_cell_seconds,296.4675
availability_station_3_robot_cell,1.0
utilization_overall_station_3_1_robot_cell,0.93605
utilization_active_window_station_3_1_robot_cell,0.938144
max_queue_station_3_1_robot_cell,3
average_queue_station_3_1_robot_cell,0.163807
average_wait_station_3_1_robot_cell_seconds,169.6378
availability_station_3_1_robot_cell,1.0
utilization_overall_station_3_2_robot_cell,0.926811
utilization_active_window_station_3_2_robot_cell,0.929027
max_queue_station_3_2_robot_cell,3
average_queue_station_3_2_robot_cell,0.18906
average_wait_station_3_2_robot_cell_seconds,182.9845
availability_station_3_2_robot_cell,1.0
utilization_overall_station_3_3_robot_cell,0.895674
utilization_active_window_station_3_3_robot_cell,0.898094
max_queue_station_3_3_robot_cell,4
average_queue_station_3_3_robot_cell,0.105349
average_wait_station_3_3_robot_cell_seconds,130.0279
availability_station_3_3_robot_cell,1.0
utilization_overall_station_3_4_robot_cell,0.831701
utilization_active_window_station_3_4_robot_cell,0.834289
max_queue_station_3_4_robot_cell,2
average_queue_station_3_4_robot_cell,0.023353
average_wait_station_3_4_robot_cell_seconds,109.8856
availability_station_3_4_robot_cell,1.0
utilization_overall_station_4_inspection,0.910286
utilization_active_window_station_4_inspection,0.912124
max_queue_station_4_inspection,10
average_queue_station_4_inspection,0.341506
average_wait_station_4_inspection_seconds,91.6804
availability_station_4_inspection,1.0
utilization_overall_station_4_1_inspection,0.875563
utilization_active_window_station_4_1_inspection,0.877881
max_queue_station_4_1_inspection,14
average_queue_station_4_1_inspection,0.414367
average_wait_station_4_1_inspection_seconds,98.3142
availability_station_4_1_inspection,1.0
utilization_overall_station_5_top_cover,0.860586
utilization_active_window_station_5_top_cover,0.862983
max_queue_station_5_top_cover,5
average_queue_station_5_top_cover,0.102414
average_wait_station_5_top_cover_seconds,47.1978
availability_station_5_top_cover,1.0
utilization_overall_station_5_1_top_cover,0.898163
utilization_active_window_station_5_1_top_cover,0.900164
max_queue_station_5_1_top_cover,5
average_queue_station_5_1_top_cover,0.149027
average_wait_station_5_1_top_cover_seconds,62.6572
availability_station_5_1_top_cover,1.0
utilization_overall_station_5_2_top_cover,0.918149
utilization_active_window_station_5_2_top_cover,0.919912
max_queue_station_5_2_top_cover,7
average_queue_station_5_2_top_cover,0.363724
average_wait_station_5_2_top_cover_seconds,108.1343
availability_station_5_2_top_cover,1.0
utilization_overall_station_6_packaging,0.861335
utilization_active_window_station_6_packaging,0.863555
max_queue_station_6_packaging,12
average_queue_station_6_packaging,0.063172
average_wait_station_6_packaging_seconds,47.1705
availability_station_6_packaging,1.0
utilization_overall_station_6_1_packaging,0.896564
utilization_active_window_station_6_1_packaging,0.898255
max_queue_station_6_1_packaging,4
average_queue_station_6_1_packaging,0.068777
average_wait_station_6_1_packaging_seconds,43.2701
availability_station_6_1_packaging,1.0
order_qty_fuse0,2901
order_qty_fuse1,2897
order_qty_fuse2,2966
