kpi_name,value
total_units_ordered,8764
produced_units_fuse0,2899
produced_units_fuse1,2890
produced_units_fuse2,2975
makespan_seconds,520289.7
average_cycle_time_seconds,59.3098
cycle_time_from_1_over_throughput_rate_seconds,59.3667
throughput_rate_per_second,0.016844
throughput_rate_per_hour,60.6401
average_throughput_time_seconds,917.7728
average_active_throughput_time_seconds,917.7728
average_throughput_efficiency,0.358555
total_wait_time_seconds,1900012.4
average_cycle_time_seconds_fuse0,179.0139
Active_average_cycle_time_seconds_fuse0,162.1762
global_average_cycle_time_seconds_fuse0,162.1762
average_cycle_time_seconds_fuse1,179.6253
Active_average_cycle_time_seconds_fuse1,164.3643
global_average_cycle_time_seconds_fuse1,164.3643
average_cycle_time_seconds_fuse2,174.4399
Active_average_cycle_time_seconds_fuse2,166.4994
global_average_cycle_time_seconds_fuse2,166.4994
utilization_overall_station_1_bottom_cover,0.055637
utilization_active_window_station_1_bottom_cover,0.055745
max_queue_station_1_bottom_cover,6
average_queue_station_1_bottom_cover,0.004788
average_wait_station_1_bottom_cover_seconds,0.0426
availability_station_1_bottom_cover,1.0
utilization_overall_station_1_1_bottom_cover,0.055536
utilization_active_window_station_1_1_bottom_cover,0.05564
max_queue_station_1_1_bottom_cover,6
average_queue_station_1_1_bottom_cover,0.004795
average_wait_station_1_1_bottom_cover_seconds,0.0429
availability_station_1_1_bottom_cover,1.0
utilization_overall_station_2_drill_station,0.163829
utilization_active_window_station_2_drill_station,0.164129
max_queue_station_2_drill_station,2
average_queue_station_2_drill_station,0.000976
average_wait_station_2_drill_station_seconds,0.5794
availability_station_2_drill_station,1.0
utilization_overall_station_2_1_drill_station,0.011354
utilization_active_window_station_2_1_drill_station,0.011379
max_queue_station_2_1_drill_station,2
average_queue_station_2_1_drill_station,0.008803
average_wait_station_2_1_drill_station_seconds,0.1426
availability_station_2_1_drill_station,1.0
utilization_overall_station_3_robot_cell,0.999277
utilization_active_window_station_3_robot_cell,0.999882
max_queue_station_3_robot_cell,2
average_queue_station_3_robot_cell,0.43697
average_wait_station_3_robot_cell_seconds,310.0432
availability_station_3_robot_cell,1.0
utilization_overall_station_3_1_robot_cell,0.999167
utilization_active_window_station_3_1_robot_cell,0.999949
max_queue_station_3_1_robot_cell,1
average_queue_station_3_1_robot_cell,0.249718
average_wait_station_3_1_robot_cell_seconds,244.1619
availability_station_3_1_robot_cell,1.0
utilization_overall_station_3_2_robot_cell,0.998313
utilization_active_window_station_3_2_robot_cell,0.999482
max_queue_station_3_2_robot_cell,1
average_queue_station_3_2_robot_cell,0.070661
average_wait_station_3_2_robot_cell_seconds,170.0326
availability_station_3_2_robot_cell,1.0
utilization_overall_station_3_3_robot_cell,0.997315
utilization_active_window_station_3_3_robot_cell,0.998682
max_queue_station_3_3_robot_cell,1
average_queue_station_3_3_robot_cell,0.388322
average_wait_station_3_3_robot_cell_seconds,235.0791
availability_station_3_3_robot_cell,1.0
utilization_overall_station_3_4_robot_cell,0.9934
utilization_active_window_station_3_4_robot_cell,0.994524
max_queue_station_3_4_robot_cell,1
average_queue_station_3_4_robot_cell,0.003993
average_wait_station_3_4_robot_cell_seconds,111.8559
availability_station_3_4_robot_cell,1.0
utilization_overall_station_4_inspection,0.030078
utilization_active_window_station_4_inspection,0.03011
max_queue_station_4_inspection,0
average_queue_station_4_inspection,0.0
average_wait_station_4_inspection_seconds,0.0386
availability_station_4_inspection,1.0
utilization_overall_station_4_1_inspection,0.005296
utilization_active_window_station_4_1_inspection,0.005322
max_queue_station_4_1_inspection,0
average_queue_station_4_1_inspection,0.0
average_wait_station_4_1_inspection_seconds,0.0057
availability_station_4_1_inspection,1.0
utilization_overall_station_5_top_cover,0.000964
utilization_active_window_station_5_top_cover,0.001066
max_queue_station_5_top_cover,0
average_queue_station_5_top_cover,0.0
average_wait_station_5_top_cover_seconds,0.0229
availability_station_5_top_cover,1.0
utilization_overall_station_5_1_top_cover,0.076521
utilization_active_window_station_5_1_top_cover,0.076602
max_queue_station_5_1_top_cover,1
average_queue_station_5_1_top_cover,0.000578
average_wait_station_5_1_top_cover_seconds,0.1534
availability_station_5_1_top_cover,1.0
utilization_overall_station_6_packaging,6.9e-05
utilization_active_window_station_6_packaging,0.000214
max_queue_station_6_packaging,0
average_queue_station_6_packaging,0.0
average_wait_station_6_packaging_seconds,0.0
availability_station_6_packaging,1.0
utilization_overall_station_6_1_packaging,0.067309
utilization_active_window_station_6_1_packaging,0.06738
max_queue_station_6_1_packaging,0
average_queue_station_6_1_packaging,0.0
average_wait_station_6_1_packaging_seconds,0.0023
availability_station_6_1_packaging,1.0
order_qty_fuse0,2899
order_qty_fuse1,2890
order_qty_fuse2,2975
