unit_seq,order_id,unit_id,variant,route_id
1,40,U998,FUSE0,p:1.1.4.1.3.1
2,40,U999,FUSE0,p:2.1.3.2.2.2
3,40,U1000,FUSE0,p:2.2.1.1.2.2
4,40,U1003,FUSE1,p:2.1.2.1.2.2
5,40,U1005,FUSE1,p:2.1.1.2.2.2
6,40,U1006,FUSE1,p:2.2.2.1.2.2
7,40,U1007,FUSE1,p:2.1.3.1.3.1
8,40,U1008,FUSE1,p:2.2.1.2.2.2
9,40,U1009,FUSE1,p:2.1.2.1.3.1
10,40,U1010,FUSE2,p:2.2.3.1.3.1
11,40,U1011,FUSE2,p:2.1.1.2.2.1
12,40,U1012,FUSE2,p:2.2.2.1.3.1
13,40,U1013,FUSE2,p:2.1.4.1.2.2
14,40,U1014,FUSE2,p:2.2.1.2.3.1
15,40,U1015,FUSE2,p:2.1.3.1.2.2
16,40,U1016,FUSE2,p:2.2.2.1.3.2
17,40,U1017,FUSE2,p:2.1.1.2.2.2
18,40,U1018,FUSE2,p:2.2.3.2.2.2
