unit_seq,order_id,unit_id,variant,route_id
1,51,U1245,FUSE0,p:1.1.1.1.3.2
2,51,U1246,FUSE0,p:2.2.2.1.2.2
3,51,U1247,FUSE0,p:1.3.3.1.1.2
4,51,U1248,FUSE0,p:2.1.4.2.2.1
5,51,U1249,FUSE0,p:1.2.1.1.3.2
6,51,U1250,FUSE0,p:2.3.2.2.3.1
7,51,U1251,FUSE0,p:1.1.5.1.2.2
8,51,U1252,FUSE0,p:2.2.3.2.1.1
9,51,U1253,FUSE1,p:1.3.1.1.3.2
10,51,U1254,FUSE1,p:2.1.4.2.2.1
11,51,U1255,FUSE1,p:1.2.2.1.1.2
12,51,U1256,FUSE1,p:2.3.3.1.3.1
13,51,U1257,FUSE1,p:1.1.5.2.2.2
14,51,U1258,FUSE1,p:2.2.1.1.1.1
15,51,U1259,FUSE1,p:1.3.2.2.3.2
16,51,U1260,FUSE1,p:2.1.4.1.2.1
17,51,U1261,FUSE2,p:1.2.3.1.3.2
18,51,U1262,FUSE2,p:2.3.5.1.2.1
19,51,U1263,FUSE2,p:1.1.1.2.1.2
20,51,U1264,FUSE2,p:2.2.2.2.3.2
21,51,U1265,FUSE2,p:1.3.4.1.1.1
22,51,U1266,FUSE2,p:2.1.3.2.2.2
23,51,U1267,FUSE2,p:1.2.5.2.1.2
24,51,U1268,FUSE2,p:2.3.1.1.3.1
25,307,U7688,FUSE0,p:1.1.2.1.2.1
26,307,U7689,FUSE0,p:2.2.4.2.3.2
27,307,U7690,FUSE0,p:1.3.3.1.1.1
28,307,U7691,FUSE0,p:2.1.2.2.1.2
29,307,U7692,FUSE0,p:1.2.5.1.3.1
30,307,U7693,FUSE0,p:2.3.1.2.2.2
31,307,U7694,FUSE0,p:1.1.4.1.2.1
32,307,U7695,FUSE1,p:2.2.3.2.3.2
33,307,U7696,FUSE1,p:1.3.2.1.3.1
34,307,U7697,FUSE1,p:2.1.5.2.2.2
35,307,U7698,FUSE1,p:1.2.1.1.1.1
36,307,U7699,FUSE1,p:2.3.4.2.1.2
37,307,U7700,FUSE1,p:1.1.3.1.2.1
38,307,U7701,FUSE1,p:2.2.2.2.3.2
39,307,U7702,FUSE2,p:1.3.1.2.2.2
40,307,U7703,FUSE2,p:2.1.5.1.1.1
41,307,U7704,FUSE2,p:1.2.4.1.3.1
42,307,U7705,FUSE2,p:2.3.3.2.1.2
43,307,U7706,FUSE2,p:1.1.2.1.2.1
44,307,U7707,FUSE2,p:2.2.5.2.3.2
45,307,U7708,FUSE2,p:1.3.1.1.1.1
46,307,U7709,FUSE2,p:2.1.4.2.2.2
47,110,U2729,FUSE0,p:1.2.3.1.3.1
48,110,U2730,FUSE0,p:2.3.2.2.1.2
49,110,U2731,FUSE0,p:1.1.5.1.2.1
50,110,U2732,FUSE0,p:2.2.1.2.3.2
51,110,U2733,FUSE0,p:1.3.4.1.1.1
52,110,U2734,FUSE0,p:2.1.3.2.2.2
53,110,U2735,FUSE0,p:1.2.2.1.3.1
54,110,U2736,FUSE0,p:2.3.5.2.1.2
55,110,U2737,FUSE0,p:1.1.1.1.2.1
56,110,U2738,FUSE0,p:2.2.4.2.3.2
57,110,U2739,FUSE1,p:1.3.3.1.1.1
58,110,U2740,FUSE1,p:2.1.2.2.2.2
59,110,U2741,FUSE1,p:1.2.5.1.3.1
60,110,U2742,FUSE1,p:2.3.1.2.1.2
61,110,U2743,FUSE1,p:1.1.4.1.2.1
62,110,U2744,FUSE1,p:2.2.3.2.3.2
63,110,U2745,FUSE1,p:1.3.2.1.1.1
64,110,U2746,FUSE1,p:2.1.5.2.2.2
65,110,U2747,FUSE1,p:1.2.1.1.3.1
66,110,U2748,FUSE2,p:2.3.4.2.1.2
67,110,U2749,FUSE2,p:1.1.3.1.2.1
68,110,U2750,FUSE2,p:2.2.2.2.3.2
69,110,U2751,FUSE2,p:1.3.5.1.1.1
70,110,U2752,FUSE2,p:2.1.1.2.2.2
71,110,U2753,FUSE2,p:1.2.4.1.3.1
72,110,U2754,FUSE2,p:2.3.3.2.1.2
73,110,U2755,FUSE2,p:1.1.2.1.2.1
74,110,U2756,FUSE2,p:2.2.5.2.3.2
75,110,U2757,FUSE2,p:1.3.1.1.1.1
76,27,U657,FUSE0,p:2.1.4.2.2.2
77,27,U658,FUSE0,p:1.2.3.1.3.1
78,27,U659,FUSE0,p:2.3.2.2.1.2
79,27,U660,FUSE0,p:1.1.5.1.2.1
80,27,U661,FUSE0,p:2.2.1.2.3.2
81,27,U662,FUSE0,p:1.3.4.1.1.1
82,27,U663,FUSE0,p:2.1.3.2.2.2
83,27,U664,FUSE0,p:1.2.2.1.3.1
84,27,U665,FUSE0,p:2.3.5.2.1.2
85,27,U666,FUSE1,p:1.1.1.1.2.1
86,27,U667,FUSE1,p:2.2.4.2.3.2
87,27,U668,FUSE1,p:1.3.3.1.1.1
88,27,U669,FUSE1,p:2.1.2.2.2.2
89,27,U670,FUSE1,p:1.2.5.1.3.1
90,27,U671,FUSE1,p:2.3.1.2.1.2
91,27,U672,FUSE1,p:1.1.4.1.2.1
92,27,U673,FUSE1,p:2.2.3.2.3.2
93,27,U674,FUSE1,p:1.3.2.1.1.1
94,27,U675,FUSE2,p:2.1.5.2.2.2
95,27,U676,FUSE2,p:1.2.1.1.3.1
96,27,U677,FUSE2,p:2.3.4.2.1.2
97,27,U678,FUSE2,p:1.1.3.1.2.1
98,27,U679,FUSE2,p:2.2.2.2.3.2
99,27,U680,FUSE2,p:1.3.5.1.1.1
100,27,U681,FUSE2,p:2.1.1.2.2.2
101,27,U682,FUSE2,p:1.2.4.2.1.2
102,330,U8249,FUSE0,p:2.3.3.1.3.1
103,330,U8250,FUSE0,p:1.1.2.1.2.1
104,330,U8251,FUSE0,p:2.2.5.2.3.2
105,330,U8252,FUSE0,p:1.3.1.1.1.1
106,330,U8253,FUSE0,p:2.1.3.2.2.2
107,330,U8254,FUSE0,p:1.2.4.1.3.1
108,330,U8255,FUSE0,p:2.3.2.2.1.2
109,330,U8256,FUSE0,p:1.1.5.1.2.1
110,330,U8257,FUSE0,p:2.2.1.2.3.2
111,330,U8258,FUSE1,p:1.3.3.1.1.1
112,330,U8259,FUSE1,p:2.1.4.2.2.2
113,330,U8260,FUSE1,p:1.2.2.1.3.1
114,330,U8261,FUSE1,p:2.3.5.2.1.2
115,330,U8262,FUSE1,p:1.1.1.1.2.1
116,330,U8263,FUSE1,p:2.2.3.2.3.2
117,330,U8264,FUSE1,p:1.3.4.1.1.1
118,330,U8265,FUSE1,p:2.1.2.2.2.2
119,330,U8266,FUSE1,p:1.2.5.1.3.1
120,330,U8267,FUSE2,p:2.3.1.2.1.2
121,330,U8268,FUSE2,p:1.1.3.1.2.1
122,330,U8269,FUSE2,p:2.2.4.2.3.2
123,330,U8270,FUSE2,p:1.3.2.1.1.1
124,330,U8271,FUSE2,p:2.1.5.2.2.2
125,330,U8272,FUSE2,p:1.2.1.1.3.1
126,330,U8273,FUSE2,p:2.3.3.2.1.2
127,330,U8274,FUSE2,p:1.1.4.1.2.1
128,330,U8275,FUSE2,p:2.2.2.1.1.1
129,341,U8519,FUSE0,p:1.3.5.2.2.2
130,341,U8520,FUSE0,p:2.1.1.2.3.2
131,341,U8521,FUSE0,p:1.2.3.1.3.1
132,341,U8522,FUSE0,p:2.3.4.2.1.2
133,341,U8523,FUSE0,p:1.1.5.1.1.1
134,341,U8524,FUSE0,p:2.2.2.2.3.2
135,341,U8525,FUSE0,p:1.3.1.1.2.1
136,341,U8526,FUSE0,p:2.1.3.2.2.2
137,341,U8527,FUSE0,p:1.2.4.1.3.1
138,341,U8528,FUSE1,p:2.3.5.2.3.2
139,341,U8529,FUSE1,p:1.1.2.1.2.1
140,341,U8530,FUSE1,p:2.2.1.2.1.2
141,341,U8531,FUSE1,p:1.3.3.1.1.1
142,341,U8532,FUSE1,p:2.1.4.2.2.2
143,341,U8533,FUSE1,p:1.2.5.1.2.1
144,341,U8534,FUSE1,p:2.3.2.2.1.2
145,341,U8535,FUSE1,p:1.1.1.1.3.1
146,341,U8536,FUSE1,p:2.2.3.2.3.2
147,341,U8537,FUSE2,p:1.3.4.1.1.1
148,341,U8538,FUSE2,p:2.1.5.2.1.2
149,341,U8539,FUSE2,p:1.2.2.1.3.1
150,341,U8540,FUSE2,p:2.3.1.2.2.2
151,341,U8541,FUSE2,p:1.1.3.1.2.1
152,341,U8542,FUSE2,p:2.2.4.2.3.2
153,341,U8543,FUSE2,p:1.3.5.1.2.1
154,341,U8544,FUSE2,p:2.1.2.2.1.2
155,341,U8545,FUSE2,p:1.2.1.2.2.2
156,229,U5717,FUSE0,p:2.3.3.1.3.1
157,229,U5718,FUSE0,p:1.1.4.1.1.1
158,229,U5719,FUSE0,p:2.2.5.2.3.2
159,229,U5720,FUSE0,p:1.3.2.1.2.1
160,229,U5721,FUSE0,p:2.1.3.2.1.2
161,229,U5722,FUSE0,p:1.2.1.1.3.1
162,229,U5723,FUSE0,p:2.3.4.2.2.2
163,229,U5724,FUSE0,p:1.1.5.1.1.1
164,229,U5725,FUSE1,p:2.2.2.2.3.2
165,229,U5726,FUSE1,p:1.3.3.1.2.1
166,229,U5727,FUSE1,p:2.1.1.2.1.2
167,229,U5728,FUSE1,p:1.2.4.1.3.1
168,229,U5729,FUSE1,p:2.3.5.2.2.2
169,229,U5730,FUSE1,p:1.1.2.1.1.1
170,229,U5731,FUSE1,p:2.2.3.2.3.2
171,229,U5732,FUSE1,p:1.3.1.1.2.1
172,229,U5733,FUSE2,p:2.1.4.2.1.2
173,229,U5734,FUSE2,p:1.2.5.1.3.1
174,229,U5735,FUSE2,p:2.3.2.2.2.2
175,229,U5736,FUSE2,p:1.1.3.1.1.1
176,229,U5737,FUSE2,p:2.2.1.2.3.2
177,229,U5738,FUSE2,p:1.3.4.1.2.1
178,229,U5739,FUSE2,p:2.1.5.2.2.2
179,229,U5740,FUSE2,p:1.2.2.1.1.1
180,253,U6323,FUSE0,p:2.3.3.1.3.1
181,253,U6324,FUSE0,p:1.1.1.2.1.2
182,253,U6325,FUSE0,p:2.2.4.2.3.2
183,253,U6326,FUSE0,p:1.3.5.1.3.1
184,253,U6327,FUSE0,p:2.1.3.2.1.2
185,253,U6328,FUSE0,p:1.2.1.1.2.1
186,253,U6329,FUSE0,p:2.3.2.2.2.2
187,253,U6330,FUSE0,p:1.1.4.1.1.1
188,253,U6331,FUSE0,p:2.2.5.2.3.2
189,253,U6332,FUSE0,p:1.3.3.1.2.1
190,253,U6333,FUSE1,p:2.1.1.2.1.2
191,253,U6334,FUSE1,p:1.2.2.1.3.1
192,253,U6335,FUSE1,p:2.3.4.2.2.2
193,253,U6336,FUSE1,p:1.1.5.1.1.1
194,253,U6337,FUSE1,p:2.2.3.2.3.2
195,253,U6338,FUSE1,p:1.3.1.1.2.1
196,253,U6339,FUSE1,p:2.1.2.2.1.2
197,253,U6340,FUSE1,p:1.2.4.1.3.1
198,253,U6341,FUSE1,p:2.3.5.2.2.2
199,253,U6342,FUSE1,p:1.1.3.1.1.1
200,253,U6343,FUSE2,p:2.2.1.2.3.2
201,253,U6344,FUSE2,p:1.3.2.1.2.1
202,253,U6345,FUSE2,p:2.1.4.2.1.2
203,253,U6346,FUSE2,p:1.2.5.1.3.1
204,253,U6347,FUSE2,p:2.3.3.2.2.2
205,253,U6348,FUSE2,p:1.1.1.1.1.1
206,253,U6349,FUSE2,p:2.2.2.2.3.2
207,253,U6350,FUSE2,p:1.3.4.1.2.1
