order_id,due date,start_time,finish_time,through_put_time,lateness,priority,variant0,quantity0,variant1,quantity1,variant2,quantity2,planned_week,finished_week,planned_day,finished_day
1,462190,419790.8315,425853.043,6062.211500000034,-36336.956999999995,1,FUSE0,9,FUSE1,9,FUSE2,10,4,3,16,15
2,209690,179965.2315,184363.1315,4397.899999999994,-25326.86850000001,2,FUSE0,8,FUSE1,7,FUSE2,8,2,2,7,7
3,44002,34430.0,38868.7,4438.699999999997,-5133.300000000003,2,FUSE0,8,FUSE1,8,FUSE2,8,1,1,2,2
4,415134,370336.4,375259.9315,4923.531499999983,-39874.068499999994,1,FUSE0,8,FUSE1,8,FUSE2,8,3,3,14,14
5,443960,397886.8315,404127.843,6241.011500000022,-39832.15700000001,1,FUSE0,9,FUSE1,10,FUSE2,10,3,3,15,15
6,38493,26840.4,31399.1,4558.699999999997,-7093.9000000000015,2,FUSE0,8,FUSE1,8,FUSE2,9,1,1,1,2
7,509468,465135.2315,472096.243,6961.011500000022,-37371.75699999998,1,FUSE0,8,FUSE1,8,FUSE2,9,4,4,18,17
8,395547,350664.0315,356094.3315,5430.299999999988,-39452.66850000003,1,FUSE0,8,FUSE1,8,FUSE2,8,3,3,13,13
9,257129,226731.6315,231376.3315,4644.700000000012,-25752.6685,2,FUSE0,8,FUSE1,8,FUSE2,8,2,2,9,9
10,410383,364199.2315,369071.5315,4872.299999999988,-41311.46850000002,2,FUSE0,8,FUSE1,8,FUSE2,8,3,3,14,13
11,85513,77982.4,83321.5,5339.100000000006,-2191.5,1,FUSE0,10,FUSE1,10,FUSE2,9,1,1,3,3
12,558508,525066.8315,532869.2013,7802.369799999986,-25638.798700000043,3,FUSE0,10,FUSE1,10,FUSE2,9,4,4,20,19
13,210503,181420.0,185784.7,4364.700000000012,-24718.29999999999,5,FUSE0,8,FUSE1,8,FUSE2,9,2,2,7,7
14,66532,56112.6,60621.9,4509.300000000003,-5910.0999999999985,3,FUSE0,8,FUSE1,8,FUSE2,7,1,1,3,3
15,325057,291843.2,296587.1315,4743.931500000006,-28469.868499999982,1,FUSE0,8,FUSE1,8,FUSE2,8,3,3,11,11
16,135122,113936.8,119331.9,5395.099999999991,-15790.100000000006,3,FUSE0,9,FUSE1,9,FUSE2,9,1,1,5,5
17,206609,174074.0315,178443.5,4369.468499999988,-28165.5,2,FUSE0,9,FUSE1,9,FUSE2,10,2,2,7,7
18,119428,103288.8,108315.1,5026.300000000003,-11112.899999999994,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1,4,4
19,413724,368661.6315,373751.1315,5089.5,-39972.86849999998,1,FUSE0,9,FUSE1,9,FUSE2,9,3,3,14,13
20,220003,191054.8315,195554.3,4499.468499999988,-24448.70000000001,1,FUSE0,8,FUSE1,8,FUSE2,8,2,2,8,7
21,523275,485806.0315,491341.443,5535.411500000046,-31933.55699999997,3,FUSE0,7,FUSE1,7,FUSE2,8,4,4,18,18
22,394415,348002.4315,352490.7315,4488.299999999988,-41924.268500000006,1,FUSE0,8,FUSE1,8,FUSE2,8,3,3,13,13
23,148416,132253.0,137505.5,5252.5,-10910.5,4,FUSE0,7,FUSE1,8,FUSE2,8,1,1,5,5
24,241328,212055.6315,216745.1,4689.468500000017,-24582.899999999994,1,FUSE0,8,FUSE1,7,FUSE2,8,2,2,8,8
25,26039,11201.6,16803.9,5602.300000000001,-9235.099999999999,1,FUSE0,8,FUSE1,8,FUSE2,8,1,1,1,1
26,292428,257570.0315,262376.3315,4806.299999999959,-30051.66850000003,1,FUSE0,9,FUSE1,9,FUSE2,10,2,2,10,10
27,14243,2185.0,6526.3,4341.3,-7716.7,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1,1,1
28,378704,335012.4315,340069.9315,5057.5,-38634.068499999994,2,FUSE0,9,FUSE1,9,FUSE2,9,3,3,13,12
29,328135,298970.4,303866.3315,4895.931499999948,-24268.66850000003,2,FUSE0,7,FUSE1,8,FUSE2,8,3,3,11,11
30,562490,535255.543,542364.7459,7109.202900000033,-20125.25410000002,3,FUSE0,8,FUSE1,8,FUSE2,9,4,4,20,19
31,43443,32895.0,37399.9,4504.9000000000015,-6043.0999999999985,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1,2,2
32,525940,490391.143,496021.043,5629.900000000023,-29918.956999999995,1,FUSE0,7,FUSE1,7,FUSE2,7,4,4,19,18
33,515983,472866.0,478612.243,5746.243000000017,-37370.75699999998,1,FUSE0,9,FUSE1,9,FUSE2,8,4,4,18,17
34,35101,24084.4,28399.5,4315.0999999999985,-6701.5,1,FUSE0,8,FUSE1,8,FUSE2,7,1,1,1,1
35,473263,430658.343,436412.243,5753.900000000023,-36850.75699999998,1,FUSE0,8,FUSE1,8,FUSE2,8,4,4,16,16
36,513266,468008.0315,475401.443,7393.411500000046,-37864.55699999997,1,FUSE0,10,FUSE1,10,FUSE2,10,4,4,18,17
37,151953,133625.0,138698.3,5073.299999999988,-13254.700000000012,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1,5,5
38,421334,377501.2315,381981.3315,4480.099999999977,-39352.66850000003,1,FUSE0,6,FUSE1,6,FUSE2,7,3,3,14,14
39,297691,261856.8315,266961.5315,5104.6999999999825,-30729.468500000017,1,FUSE0,10,FUSE1,10,FUSE2,9,2,2,10,10
40,563891,536691.943,543895.5459,7203.602900000056,-19995.454099999974,1,FUSE0,9,FUSE1,9,FUSE2,9,4,4,20,19
41,401749,356471.2315,361551.9315,5080.700000000012,-40197.068499999994,2,FUSE0,9,FUSE1,9,FUSE2,10,3,3,14,13
42,381970,338272.8315,342637.1315,4364.300000000047,-39332.86849999998,1,FUSE0,6,FUSE1,6,FUSE2,6,3,3,13,12
43,104302,88141.6,93356.7,5215.099999999991,-10945.300000000003,2,FUSE0,8,FUSE1,8,FUSE2,8,1,1,4,4
