order_id,due date,start_time,finish_time,through_put_time,lateness,fitness,priority,variant0,quantity0,variant1,quantity1,variant2,quantity2,planned_week,finished_week,planned_day,finished_day
1,226121,194855.3155,198486.0155,3630.7000000000116,-27634.98449999999,-0.03988766435031532,3,FUSE0,10,FUSE1,10,FUSE2,11,2,2,7,2
2,38362,31283.8723,35127.8723,3844.0000000000036,-3234.1276999999973,-0.002540970697659167,2,FUSE0,9,FUSE1,9,FUSE2,9,1,1,2,2
3,160988,214881.9155,218241.0155,3359.100000000006,57253.01550000001,1214.8413393324704,1,FUSE0,8,FUSE1,8,FUSE2,9,1,2,5,3
4,527034,529042.6022,532453.9022,3411.3000000000466,5419.902200000011,78.18214020591863,1,FUSE0,9,FUSE1,9,FUSE2,9,4,4,19,4
5,382999,310126.8,357179.5,47052.70000000001,-25819.5,-0.057376666666666666,4,FUSE0,9,FUSE1,8,FUSE2,9,3,3,13,3
6,126704,110620.1239,115021.2239,4401.099999999991,-11682.776100000003,-0.009178855781549033,2,FUSE0,9,FUSE1,9,FUSE2,10,1,1,4,4
7,509862,507040.9022,510190.0022,3149.0999999999767,328.0021999999881,4.565978568771278,1,FUSE0,7,FUSE1,7,FUSE2,8,4,4,18,3
8,400484,394423.545,398602.5248,4178.97980000003,-1881.4751999999862,-0.0005226319999999962,1,FUSE0,8,FUSE1,8,FUSE2,7,3,3,14,4
9,25485,38751.1723,42859.4723,4108.300000000003,17374.4723,272.918270553012,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1,1,2
10,254427,210106.1155,213545.0155,3438.899999999994,-40881.98449999999,-0.011356106805555554,1,FUSE0,10,FUSE1,9,FUSE2,10,2,2,8,3
11,303521,286770.7,290015.0,3244.2999999999884,-13506.0,-0.0037516666666666666,1,FUSE0,7,FUSE1,7,FUSE2,8,2,3,10,1
12,153164,149018.2239,152162.1239,3143.899999999994,-1001.876099999994,-0.000278298916666665,1,FUSE0,8,FUSE1,7,FUSE2,8,1,2,5,1
13,65576,34991.5723,39557.0723,4565.5,-26018.9277,-0.05781983933333334,4,FUSE0,9,FUSE1,9,FUSE2,8,1,1,2,2
14,165233,154903.4239,160349.0239,5445.600000000006,-4883.9761,-0.007049412290126747,3,FUSE0,8,FUSE1,8,FUSE2,8,2,2,6,1
15,360467,342887.5,346536.7,3649.2000000000116,-13930.299999999988,-0.0038695277777777743,1,FUSE0,10,FUSE1,10,FUSE2,10,3,3,12,3
16,504680,492942.6433,497394.6022,4451.958900000027,-7285.397799999977,-0.02262589544989912,5,FUSE0,9,FUSE1,9,FUSE2,8,4,4,18,3
17,528149,530644.5022,535399.5858,4755.083600000013,7250.585800000001,105.94766250406784,1,FUSE0,8,FUSE1,8,FUSE2,8,4,4,19,4
