unit_seq,order_id,unit_id,variant,route_id
1,262,U6528,FUSE0,p:1.1.1.1.3.2
2,262,U6529,FUSE0,p:2.2.2.1.2.2
3,262,U6530,FUSE0,p:1.3.3.1.1.2
4,262,U6531,FUSE0,p:2.1.4.2.2.1
5,262,U6532,FUSE0,p:1.2.1.1.3.2
6,262,U6533,FUSE0,p:2.3.2.2.3.1
7,262,U6534,FUSE0,p:1.1.5.1.2.2
8,262,U6535,FUSE0,p:2.2.3.2.1.1
9,262,U6536,FUSE1,p:1.3.1.1.3.2
10,262,U6537,FUSE1,p:2.1.4.2.2.1
11,262,U6538,FUSE1,p:1.2.2.1.1.2
12,262,U6539,FUSE1,p:2.3.3.1.3.1
13,262,U6540,FUSE1,p:1.1.5.2.2.2
14,262,U6541,FUSE1,p:2.2.1.1.1.1
15,262,U6542,FUSE1,p:1.3.2.2.3.2
16,262,U6543,FUSE1,p:2.1.4.1.2.1
17,262,U6544,FUSE2,p:1.2.3.1.3.2
18,262,U6545,FUSE2,p:2.3.5.1.2.1
19,262,U6546,FUSE2,p:1.1.1.2.1.2
20,262,U6547,FUSE2,p:2.2.2.2.3.2
21,262,U6548,FUSE2,p:1.3.4.1.1.1
22,262,U6549,FUSE2,p:2.1.3.2.2.2
23,262,U6550,FUSE2,p:1.2.5.1.3.1
24,262,U6551,FUSE2,p:2.3.1.2.1.2
25,262,U6552,FUSE2,p:1.1.2.2.3.2
26,144,U3557,FUSE0,p:2.2.4.1.2.1
27,144,U3558,FUSE0,p:1.3.3.1.1.2
28,144,U3559,FUSE0,p:2.1.5.2.2.1
29,144,U3560,FUSE0,p:1.2.1.1.3.2
30,144,U3561,FUSE0,p:2.3.4.2.1.1
31,144,U3562,FUSE0,p:1.1.2.1.2.2
32,144,U3563,FUSE0,p:2.2.3.2.3.1
33,144,U3564,FUSE0,p:1.3.5.1.1.2
34,144,U3565,FUSE0,p:2.1.1.2.2.1
35,144,U3566,FUSE1,p:1.2.4.1.3.2
36,144,U3567,FUSE1,p:2.3.2.2.1.1
37,144,U3568,FUSE1,p:1.1.3.1.2.2
38,144,U3569,FUSE1,p:2.2.5.2.3.1
39,144,U3570,FUSE1,p:1.3.1.1.1.2
