kpi_name,value
total_units_ordered,8764
produced_units_fuse0,2901
produced_units_fuse1,2897
produced_units_fuse2,2966
makespan_seconds,522080.9
average_cycle_time_seconds,59.44
cycle_time_from_1_over_throughput_rate_seconds,59.5711
throughput_rate_per_second,0.016787
throughput_rate_per_hour,60.432
average_throughput_time_seconds,1812.2235
average_active_throughput_time_seconds,1812.2235
average_throughput_efficiency,0.550743
total_wait_time_seconds,3301146.7
average_cycle_time_seconds_fuse0,179.2736
Active_average_cycle_time_seconds_fuse0,179.1963
global_average_cycle_time_seconds_fuse0,179.1963
average_cycle_time_seconds_fuse1,179.4434
Active_average_cycle_time_seconds_fuse1,179.4434
global_average_cycle_time_seconds_fuse1,179.4434
average_cycle_time_seconds_fuse2,175.2618
Active_average_cycle_time_seconds_fuse2,175.2068
global_average_cycle_time_seconds_fuse2,175.2068
utilization_overall_station_1_bottom_cover,0.941732
utilization_active_window_station_1_bottom_cover,0.944966
max_queue_station_1_bottom_cover,14
average_queue_station_1_bottom_cover,0.027538
average_wait_station_1_bottom_cover_seconds,3.7655
availability_station_1_bottom_cover,1.0
utilization_overall_station_1_1_bottom_cover,0.941732
utilization_active_window_station_1_1_bottom_cover,0.944875
max_queue_station_1_1_bottom_cover,13
average_queue_station_1_1_bottom_cover,0.023441
average_wait_station_1_1_bottom_cover_seconds,3.3058
availability_station_1_1_bottom_cover,1.0
utilization_overall_station_2_drill_station,0.990875
utilization_active_window_station_2_drill_station,0.994264
max_queue_station_2_drill_station,1
average_queue_station_2_drill_station,0.002382
average_wait_station_2_drill_station_seconds,20.9972
availability_station_2_drill_station,1.0
utilization_overall_station_2_1_drill_station,0.989182
utilization_active_window_station_2_1_drill_station,0.992487
max_queue_station_2_1_drill_station,1
average_queue_station_2_1_drill_station,0.000682
average_wait_station_2_1_drill_station_seconds,18.2357
availability_station_2_1_drill_station,1.0
utilization_overall_station_2_2_drill_station,0.987827
utilization_active_window_station_2_2_drill_station,0.991176
max_queue_station_2_2_drill_station,1
average_queue_station_2_2_drill_station,0.000683
average_wait_station_2_2_drill_station_seconds,17.9666
availability_station_2_2_drill_station,1.0
utilization_overall_station_3_robot_cell,0.997633
utilization_active_window_station_3_robot_cell,0.999876
max_queue_station_3_robot_cell,2
average_queue_station_3_robot_cell,0.782095
average_wait_station_3_robot_cell_seconds,363.4921
availability_station_3_robot_cell,1.0
utilization_overall_station_3_1_robot_cell,0.99779
utilization_active_window_station_3_1_robot_cell,0.999864
max_queue_station_3_1_robot_cell,2
average_queue_station_3_1_robot_cell,0.700113
average_wait_station_3_1_robot_cell_seconds,335.5452
availability_station_3_1_robot_cell,1.0
utilization_overall_station_3_2_robot_cell,0.995344
utilization_active_window_station_3_2_robot_cell,0.998649
max_queue_station_3_2_robot_cell,1
average_queue_station_3_2_robot_cell,0.016949
average_wait_station_3_2_robot_cell_seconds,141.9277
availability_station_3_2_robot_cell,1.0
utilization_overall_station_3_3_robot_cell,0.992283
utilization_active_window_station_3_3_robot_cell,0.995242
max_queue_station_3_3_robot_cell,1
average_queue_station_3_3_robot_cell,0.005675
average_wait_station_3_3_robot_cell_seconds,118.3127
availability_station_3_3_robot_cell,1.0
utilization_overall_station_3_4_robot_cell,0.986515
utilization_active_window_station_3_4_robot_cell,0.990284
max_queue_station_3_4_robot_cell,1
average_queue_station_3_4_robot_cell,0.004007
average_wait_station_3_4_robot_cell_seconds,104.5493
availability_station_3_4_robot_cell,1.0
utilization_overall_station_4_inspection,0.989985
utilization_active_window_station_4_inspection,0.992092
max_queue_station_4_inspection,2
average_queue_station_4_inspection,0.340064
average_wait_station_4_inspection_seconds,95.2596
availability_station_4_inspection,1.0
utilization_overall_station_4_1_inspection,0.984128
utilization_active_window_station_4_1_inspection,0.987269
max_queue_station_4_1_inspection,2
average_queue_station_4_1_inspection,0.274989
average_wait_station_4_1_inspection_seconds,85.2222
availability_station_4_1_inspection,1.0
utilization_overall_station_5_top_cover,0.974309
utilization_active_window_station_5_top_cover,0.977325
max_queue_station_5_top_cover,0
average_queue_station_5_top_cover,0.0
average_wait_station_5_top_cover_seconds,9.9793
availability_station_5_top_cover,1.0
utilization_overall_station_5_1_top_cover,0.978327
utilization_active_window_station_5_1_top_cover,0.981078
max_queue_station_5_1_top_cover,1
average_queue_station_5_1_top_cover,0.000681
average_wait_station_5_1_top_cover_seconds,11.1836
availability_station_5_1_top_cover,1.0
utilization_overall_station_5_2_top_cover,0.981675
utilization_active_window_station_5_2_top_cover,0.983656
max_queue_station_5_2_top_cover,0
average_queue_station_5_2_top_cover,0.0
average_wait_station_5_2_top_cover_seconds,12.9233
availability_station_5_2_top_cover,1.0
utilization_overall_station_6_packaging,0.971849
utilization_active_window_station_6_packaging,0.97485
max_queue_station_6_packaging,1
average_queue_station_6_packaging,0.000912
average_wait_station_6_packaging_seconds,36.5834
availability_station_6_packaging,1.0
utilization_overall_station_6_1_packaging,0.975404
utilization_active_window_station_6_1_packaging,0.977449
max_queue_station_6_1_packaging,1
average_queue_station_6_1_packaging,0.005225
average_wait_station_6_1_packaging_seconds,37.5241
availability_station_6_1_packaging,1.0
order_qty_fuse0,2901
order_qty_fuse1,2897
order_qty_fuse2,2966
total fitness,13450.018676352232
