order_id,due date,start_time,finish_time,through_put_time,lateness,fitness,priority,variant0,quantity0,variant1,quantity1,variant2,quantity2,planned_week,finished_week,planned_day,finished_day
1,175066,158054.4,163840.7,5786.3000000000175,-11225.299999999988,-0.008819428612059272,2,FUSE0,9,FUSE1,9,FUSE2,10,2,2,6,1
2,126958,108933.6,114474.7,5541.099999999991,-12483.300000000003,-0.009807806757317813,2,FUSE0,9,FUSE1,9,FUSE2,10,1,1,5,4
3,261050,247490.6,253904.6928,6414.092799999984,-7145.30720000001,-0.0019848075555555585,1,FUSE0,8,FUSE1,8,FUSE2,9,2,2,10,4
4,15964,589.6,4909.7,4320.099999999999,-11054.3,-0.0030706388888888884,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1,1,1
5,519678,502537.0,508954.7,6417.700000000012,-10723.299999999988,-0.008425020162997442,2,FUSE0,8,FUSE1,8,FUSE2,9,4,4,19,3
6,144231,133509.4,139180.7,5671.3000000000175,-5050.299999999988,-0.0014028611111111078,1,FUSE0,7,FUSE1,7,FUSE2,8,2,1,6,5
7,99292,74590.6,80290.3,5699.699999999997,-19001.699999999997,-0.005278249999999999,1,FUSE0,9,FUSE1,9,FUSE2,9,1,1,3,3
8,505477,491734.2,498337.9,6603.700000000012,-7139.099999999977,-0.022171545691900968,5,FUSE0,8,FUSE1,9,FUSE2,9,4,4,18,3
9,117605,92297.8,97539.9,5242.099999999991,-20065.100000000006,-0.00557363888888889,1,FUSE0,8,FUSE1,8,FUSE2,7,1,1,4,4
10,530923,513029.4,519146.3,6116.899999999965,-11776.700000000012,-0.003271305555555559,1,FUSE0,7,FUSE1,7,FUSE2,7,4,4,19,4
11,404556,389987.1223,399026.2905,9039.168200000015,-5529.709499999997,-0.017173342135869955,5,FUSE0,8,FUSE1,8,FUSE2,8,3,3,15,4
12,125040,107464.6,112684.3,5219.699999999997,-12355.699999999997,-0.009707554729229583,2,FUSE0,8,FUSE1,8,FUSE2,9,1,1,5,4
13,16584,2093.8,6440.5,4346.7,-10143.5,-0.002817638888888889,1,FUSE0,9,FUSE1,8,FUSE2,9,1,1,1,1
