unit_seq,order_id,unit_id,variant,route_id
1,179,U4463,FUSE1,p:1.2.1.1.3.1
2,179,U4465,FUSE1,p:1.3.3.1.3.1
3,179,U4466,FUSE1,p:2.2.2.2.2.2
4,179,U4468,FUSE1,p:2.3.1.2.1.2
5,179,U4469,FUSE1,p:1.2.3.2.1.2
6,179,U4470,FUSE1,p:2.1.5.2.3.2
7,179,U4471,FUSE1,p:1.3.4.2.2.2
8,179,U4472,FUSE2,p:2.2.1.2.3.2
9,179,U4473,FUSE2,p:1.1.2.2.3.2
10,179,U4474,FUSE2,p:2.2.4.1.2.1
11,179,U4475,FUSE2,p:1.3.5.2.2.2
12,179,U4476,FUSE2,p:2.1.3.2.1.2
13,179,U4477,FUSE2,p:1.2.2.2.2.2
14,179,U4478,FUSE2,p:2.1.1.1.2.1
15,179,U4479,FUSE2,p:1.3.5.1.1.1
16,179,U4480,FUSE2,p:2.2.4.2.1.2
17,179,U4481,FUSE2,p:1.1.3.1.3.1
18,34,U829,FUSE0,p:2.2.2.2.3.2
19,34,U830,FUSE0,p:1.3.1.2.1.2
20,34,U831,FUSE0,p:2.1.5.1.1.1
21,34,U832,FUSE0,p:1.2.1.1.1.1
22,34,U833,FUSE0,p:2.3.3.2.2.2
23,34,U834,FUSE0,p:1.1.4.1.3.1
24,34,U835,FUSE0,p:2.2.2.1.3.1
25,34,U836,FUSE0,p:1.3.2.1.2.1
26,34,U837,FUSE0,p:2.1.1.1.2.1
27,34,U838,FUSE0,p:1.2.1.2.3.2
28,34,U839,FUSE1,p:2.1.3.2.3.2
29,34,U840,FUSE1,p:1.3.2.2.1.2
30,34,U841,FUSE1,p:1.1.4.2.2.2
31,34,U842,FUSE1,p:2.2.5.1.1.1
32,34,U843,FUSE1,p:1.3.3.1.3.1
33,34,U844,FUSE1,p:2.1.1.2.1.2
34,34,U845,FUSE1,p:1.2.4.1.2.1
35,34,U846,FUSE1,p:2.3.2.2.2.2
36,34,U847,FUSE1,p:1.1.3.1.1.1
37,34,U848,FUSE1,p:2.2.1.2.2.2
38,34,U849,FUSE2,p:1.3.4.1.3.1
39,34,U850,FUSE2,p:2.1.5.2.3.2
40,34,U851,FUSE2,p:1.2.2.1.2.1
41,34,U852,FUSE2,p:2.1.3.1.1.1
42,34,U853,FUSE2,p:1.3.1.2.3.2
43,34,U854,FUSE2,p:2.2.4.1.3.1
44,34,U855,FUSE2,p:1.1.5.2.1.2
45,34,U856,FUSE2,p:2.3.2.1.2.1
46,34,U857,FUSE2,p:1.2.3.1.1.1
47,175,U4353,FUSE0,p:2.1.1.1.2.1
48,175,U4354,FUSE0,p:1.3.4.2.2.2
49,175,U4355,FUSE0,p:2.2.5.1.3.1
50,175,U4356,FUSE0,p:1.1.2.2.1.2
51,175,U4357,FUSE0,p:2.3.1.1.3.1
52,175,U4358,FUSE0,p:1.2.3.2.3.2
53,175,U4359,FUSE0,p:2.1.4.1.1.1
54,175,U4360,FUSE0,p:1.3.2.2.2.2
55,175,U4361,FUSE1,p:2.2.1.2.3.2
56,175,U4362,FUSE1,p:1.1.3.2.1.2
57,175,U4363,FUSE1,p:2.3.4.1.2.1
58,175,U4364,FUSE1,p:1.2.5.2.2.2
59,175,U4365,FUSE1,p:2.1.2.1.1.1
60,175,U4366,FUSE1,p:1.3.1.2.3.2
61,175,U4367,FUSE1,p:2.2.3.1.3.1
62,175,U4368,FUSE1,p:1.1.4.2.1.2
63,175,U4369,FUSE2,p:2.3.5.1.1.1
64,175,U4370,FUSE2,p:1.2.2.1.2.1
65,175,U4371,FUSE2,p:2.1.1.2.1.2
66,175,U4372,FUSE2,p:1.3.3.2.2.2
67,175,U4373,FUSE2,p:2.2.4.1.3.1
68,175,U4374,FUSE2,p:1.1.5.1.2.1
69,175,U4375,FUSE2,p:2.3.2.2.3.2
70,113,U2794,FUSE0,p:1.2.1.2.1.2
71,113,U2795,FUSE0,p:2.1.3.1.1.1
72,113,U2796,FUSE0,p:1.3.4.2.2.2
73,113,U2797,FUSE0,p:2.2.5.1.2.1
74,113,U2798,FUSE0,p:1.1.1.2.2.2
75,113,U2799,FUSE0,p:2.3.2.1.3.1
76,113,U2800,FUSE0,p:1.2.3.2.3.2
77,113,U2801,FUSE0,p:2.1.4.1.1.1
78,113,U2802,FUSE1,p:1.3.5.1.3.1
79,113,U2803,FUSE1,p:2.2.1.1.1.1
80,113,U2804,FUSE1,p:1.1.2.2.1.2
81,113,U2805,FUSE1,p:2.3.3.1.2.1
82,113,U2806,FUSE1,p:1.2.4.2.3.2
83,113,U2807,FUSE1,p:2.1.5.2.2.2
84,113,U2808,FUSE1,p:1.3.1.2.3.2
85,113,U2809,FUSE1,p:2.2.2.1.3.1
86,113,U2810,FUSE2,p:1.1.3.2.1.2
87,113,U2811,FUSE2,p:2.3.4.1.2.1
88,113,U2812,FUSE2,p:1.2.5.1.1.1
89,113,U2813,FUSE2,p:2.1.1.2.1.2
90,113,U2814,FUSE2,p:1.3.2.2.2.2
91,113,U2815,FUSE2,p:2.2.3.1.3.1
92,113,U2816,FUSE2,p:1.1.4.2.3.2
93,40,U980,FUSE0,p:2.3.5.1.1.1
94,40,U981,FUSE0,p:1.2.1.1.3.1
95,40,U982,FUSE0,p:2.1.2.1.2.1
96,40,U983,FUSE0,p:1.3.3.2.2.2
97,40,U984,FUSE0,p:2.2.4.1.2.1
98,40,U985,FUSE0,p:1.1.5.2.3.2
99,40,U986,FUSE0,p:2.3.1.2.2.2
100,40,U987,FUSE0,p:1.2.2.2.1.2
101,40,U988,FUSE1,p:2.1.3.1.1.1
102,40,U989,FUSE1,p:1.3.4.1.3.1
103,40,U990,FUSE1,p:2.2.5.2.1.2
104,40,U991,FUSE1,p:1.1.1.1.1.1
105,40,U992,FUSE1,p:2.3.2.1.2.1
106,40,U993,FUSE1,p:1.2.3.2.3.2
107,40,U994,FUSE1,p:2.1.4.2.2.2
108,40,U995,FUSE1,p:1.3.5.1.3.1
109,40,U996,FUSE2,p:2.2.1.2.3.2
110,40,U997,FUSE2,p:1.1.2.2.1.2
111,40,U998,FUSE2,p:2.3.3.1.2.1
112,40,U999,FUSE2,p:1.2.4.1.1.1
113,40,U1000,FUSE2,p:2.1.5.2.2.2
114,40,U1001,FUSE2,p:1.3.1.2.3.2
115,40,U1002,FUSE2,p:2.2.2.1.3.1
116,40,U1003,FUSE2,p:1.1.3.2.1.2
117,40,U1004,FUSE2,p:2.3.4.1.1.1
118,54,U1338,FUSE0,p:1.2.5.1.2.1
119,54,U1339,FUSE0,p:2.1.1.1.2.1
120,54,U1340,FUSE0,p:1.3.2.2.2.2
121,54,U1341,FUSE0,p:2.2.3.1.3.1
122,54,U1342,FUSE0,p:1.1.5.2.1.2
123,54,U1343,FUSE0,p:2.3.1.2.2.2
124,54,U1344,FUSE0,p:1.2.4.2.3.2
125,54,U1345,FUSE0,p:2.1.2.1.1.1
126,54,U1346,FUSE1,p:1.3.3.1.3.1
127,54,U1347,FUSE1,p:2.2.5.2.1.2
128,54,U1348,FUSE1,p:1.1.1.1.1.1
129,54,U1349,FUSE1,p:2.3.4.1.2.1
130,54,U1350,FUSE1,p:1.2.2.2.3.2
131,54,U1351,FUSE1,p:2.1.3.2.2.2
132,54,U1352,FUSE1,p:1.3.5.1.3.1
133,54,U1353,FUSE1,p:2.2.1.2.3.2
134,54,U1354,FUSE2,p:1.1.4.2.1.2
135,54,U1355,FUSE2,p:2.3.2.1.2.1
136,54,U1356,FUSE2,p:1.2.3.1.1.1
137,54,U1357,FUSE2,p:2.1.5.2.2.2
138,54,U1358,FUSE2,p:1.3.1.1.2.1
139,54,U1359,FUSE2,p:2.2.4.1.3.1
140,54,U1360,FUSE2,p:1.1.2.2.1.2
141,54,U1361,FUSE2,p:2.3.3.2.3.2
142,54,U1362,FUSE2,p:1.2.5.1.3.1
