kpi_name,value
total_units_ordered,9281
produced_units_fuse0,3085
produced_units_fuse1,3061
produced_units_fuse2,3135
makespan_seconds,561953.0839
average_cycle_time_seconds,60.4951
cycle_time_from_1_over_throughput_rate_seconds,60.5488
throughput_rate_per_second,0.016516
throughput_rate_per_hour,59.4562
average_throughput_time_seconds,936.2889
average_active_throughput_time_seconds,936.2853
average_throughput_efficiency,0.356223
total_wait_time_seconds,2311096.8606
average_cycle_time_seconds_fuse0,181.6447
Active_average_cycle_time_seconds_fuse0,165.0502
global_average_cycle_time_seconds_fuse0,165.0502
average_cycle_time_seconds_fuse1,183.1201
Active_average_cycle_time_seconds_fuse1,168.5819
global_average_cycle_time_seconds_fuse1,168.5819
average_cycle_time_seconds_fuse2,178.8282
Active_average_cycle_time_seconds_fuse2,169.5203
global_average_cycle_time_seconds_fuse2,169.5203
utilization_overall_station_1_bottom_cover,0.060169
utilization_active_window_station_1_bottom_cover,0.060303
max_queue_station_1_bottom_cover,6
average_queue_station_1_bottom_cover,0.004509
average_wait_station_1_bottom_cover_seconds,1.4376
availability_station_1_bottom_cover,0.907409
utilization_overall_station_1_1_bottom_cover,0.057118
utilization_active_window_station_1_1_bottom_cover,0.057236
max_queue_station_1_1_bottom_cover,13
average_queue_station_1_1_bottom_cover,0.024138
average_wait_station_1_1_bottom_cover_seconds,3.6607
availability_station_1_1_bottom_cover,0.953479
utilization_overall_station_2_drill_station,0.170523
utilization_active_window_station_2_drill_station,0.17087
max_queue_station_2_drill_station,2
average_queue_station_2_drill_station,0.001763
average_wait_station_2_drill_station_seconds,1.6629
availability_station_2_drill_station,0.92162
utilization_overall_station_2_1_drill_station,0.014708
utilization_active_window_station_2_1_drill_station,0.014741
max_queue_station_2_1_drill_station,2
average_queue_station_2_1_drill_station,0.006289
average_wait_station_2_1_drill_station_seconds,0.1927
availability_station_2_1_drill_station,0.999089
utilization_overall_station_3_robot_cell,0.997166
utilization_active_window_station_3_robot_cell,0.997725
max_queue_station_3_robot_cell,2
average_queue_station_3_robot_cell,0.578786
average_wait_station_3_robot_cell_seconds,338.5007
availability_station_3_robot_cell,0.988948
utilization_overall_station_3_1_robot_cell,0.994754
utilization_active_window_station_3_1_robot_cell,0.996147
max_queue_station_3_1_robot_cell,3
average_queue_station_3_1_robot_cell,0.322949
average_wait_station_3_1_robot_cell_seconds,262.5483
availability_station_3_1_robot_cell,0.975557
utilization_overall_station_3_2_robot_cell,0.994328
utilization_active_window_station_3_2_robot_cell,0.99605
max_queue_station_3_2_robot_cell,2
average_queue_station_3_2_robot_cell,0.371646
average_wait_station_3_2_robot_cell_seconds,245.456
availability_station_3_2_robot_cell,1.0
utilization_overall_station_3_3_robot_cell,0.990016
utilization_active_window_station_3_3_robot_cell,0.991283
max_queue_station_3_3_robot_cell,2
average_queue_station_3_3_robot_cell,0.22096
average_wait_station_3_3_robot_cell_seconds,193.6989
availability_station_3_3_robot_cell,0.986642
utilization_overall_station_3_4_robot_cell,0.975619
utilization_active_window_station_3_4_robot_cell,0.977059
max_queue_station_3_4_robot_cell,1
average_queue_station_3_4_robot_cell,0.028302
average_wait_station_3_4_robot_cell_seconds,115.612
availability_station_3_4_robot_cell,0.986194
utilization_overall_station_4_inspection,0.029781
utilization_active_window_station_4_inspection,0.029811
max_queue_station_4_inspection,0
average_queue_station_4_inspection,0.0
average_wait_station_4_inspection_seconds,0.0296
availability_station_4_inspection,0.996443
utilization_overall_station_4_1_inspection,0.005039
utilization_active_window_station_4_1_inspection,0.00506
max_queue_station_4_1_inspection,0
average_queue_station_4_1_inspection,0.0
average_wait_station_4_1_inspection_seconds,0.0062
availability_station_4_1_inspection,0.995887
utilization_overall_station_5_top_cover,0.002477
utilization_active_window_station_5_top_cover,0.002592
max_queue_station_5_top_cover,0
average_queue_station_5_top_cover,0.0
average_wait_station_5_top_cover_seconds,0.0127
availability_station_5_top_cover,0.991294
utilization_overall_station_5_1_top_cover,0.085475
utilization_active_window_station_5_1_top_cover,0.085559
max_queue_station_5_1_top_cover,1
average_queue_station_5_1_top_cover,0.001223
average_wait_station_5_1_top_cover_seconds,2.5341
availability_station_5_1_top_cover,0.860257
utilization_overall_station_6_packaging,0.00047
utilization_active_window_station_6_packaging,0.000725
max_queue_station_6_packaging,0
average_queue_station_6_packaging,0.0
average_wait_station_6_packaging_seconds,0.0996
availability_station_6_packaging,1.0
utilization_overall_station_6_1_packaging,0.065625
utilization_active_window_station_6_1_packaging,0.06569
max_queue_station_6_1_packaging,0
average_queue_station_6_1_packaging,0.0
average_wait_station_6_1_packaging_seconds,0.006
availability_station_6_1_packaging,0.99961
order_qty_fuse0,3085
order_qty_fuse1,3061
order_qty_fuse2,3135
