kpi_name,value
total_units_ordered,8764
produced_units_fuse0,2902
produced_units_fuse1,2898
produced_units_fuse2,2964
makespan_seconds,517366.9972
average_cycle_time_seconds,59.0173
cycle_time_from_1_over_throughput_rate_seconds,59.0332
throughput_rate_per_second,0.01694
throughput_rate_per_hour,60.9826
average_throughput_time_seconds,3956.5601
average_active_throughput_time_seconds,3956.3163
average_throughput_efficiency,0.298185
total_wait_time_seconds,23759888.0468
average_cycle_time_seconds_fuse0,177.7711
Active_average_cycle_time_seconds_fuse0,177.3602
global_average_cycle_time_seconds_fuse0,177.3602
average_cycle_time_seconds_fuse1,177.958
Active_average_cycle_time_seconds_fuse1,177.618
global_average_cycle_time_seconds_fuse1,177.618
average_cycle_time_seconds_fuse2,174.1301
Active_average_cycle_time_seconds_fuse2,173.9851
global_average_cycle_time_seconds_fuse2,173.9851
utilization_overall_station_1_bottom_cover,0.877451
utilization_active_window_station_1_bottom_cover,0.886034
max_queue_station_1_bottom_cover,34
average_queue_station_1_bottom_cover,0.827548
average_wait_station_1_bottom_cover_seconds,103.5329
availability_station_1_bottom_cover,1.0
utilization_overall_station_1_1_bottom_cover,0.876149
utilization_active_window_station_1_1_bottom_cover,0.884713
max_queue_station_1_1_bottom_cover,34
average_queue_station_1_1_bottom_cover,0.649362
average_wait_station_1_1_bottom_cover_seconds,82.0369
availability_station_1_1_bottom_cover,1.0
utilization_overall_station_2_drill_station,0.925023
utilization_active_window_station_2_drill_station,0.932932
max_queue_station_2_drill_station,26
average_queue_station_2_drill_station,3.909964
average_wait_station_2_drill_station_seconds,792.8536
availability_station_2_drill_station,1.0
utilization_overall_station_2_1_drill_station,0.924778
utilization_active_window_station_2_1_drill_station,0.932639
max_queue_station_2_1_drill_station,23
average_queue_station_2_1_drill_station,4.647391
average_wait_station_2_1_drill_station_seconds,922.0137
availability_station_2_1_drill_station,1.0
utilization_overall_station_2_2_drill_station,0.924373
utilization_active_window_station_2_2_drill_station,0.932599
max_queue_station_2_2_drill_station,21
average_queue_station_2_2_drill_station,2.712342
average_wait_station_2_2_drill_station_seconds,570.8572
availability_station_2_2_drill_station,1.0
utilization_overall_station_3_robot_cell,0.923159
utilization_active_window_station_3_robot_cell,0.929904
max_queue_station_3_robot_cell,4
average_queue_station_3_robot_cell,0.981091
average_wait_station_3_robot_cell_seconds,438.944
availability_station_3_robot_cell,1.0
utilization_overall_station_3_1_robot_cell,0.922738
utilization_active_window_station_3_1_robot_cell,0.928985
max_queue_station_3_1_robot_cell,5
average_queue_station_3_1_robot_cell,1.235486
average_wait_station_3_1_robot_cell_seconds,512.3066
availability_station_3_1_robot_cell,1.0
utilization_overall_station_3_2_robot_cell,0.933606
utilization_active_window_station_3_2_robot_cell,0.935761
max_queue_station_3_2_robot_cell,16
average_queue_station_3_2_robot_cell,4.61072
average_wait_station_3_2_robot_cell_seconds,1555.5573
availability_station_3_2_robot_cell,1.0
utilization_overall_station_3_3_robot_cell,0.926957
utilization_active_window_station_3_3_robot_cell,0.934728
max_queue_station_3_3_robot_cell,13
average_queue_station_3_3_robot_cell,1.964789
average_wait_station_3_3_robot_cell_seconds,744.2329
availability_station_3_3_robot_cell,1.0
utilization_overall_station_3_4_robot_cell,0.926543
utilization_active_window_station_3_4_robot_cell,0.93464
max_queue_station_3_4_robot_cell,10
average_queue_station_3_4_robot_cell,1.355905
average_wait_station_3_4_robot_cell_seconds,557.1546
availability_station_3_4_robot_cell,1.0
utilization_overall_station_4_inspection,0.921192
utilization_active_window_station_4_inspection,0.923634
max_queue_station_4_inspection,15
average_queue_station_4_inspection,2.922391
average_wait_station_4_inspection_seconds,405.9815
availability_station_4_inspection,1.0
utilization_overall_station_4_1_inspection,0.919496
utilization_active_window_station_4_1_inspection,0.921866
max_queue_station_4_1_inspection,16
average_queue_station_4_1_inspection,2.272341
average_wait_station_4_1_inspection_seconds,328.3875
availability_station_4_1_inspection,1.0
utilization_overall_station_5_top_cover,0.910284
utilization_active_window_station_5_top_cover,0.913776
max_queue_station_5_top_cover,11
average_queue_station_5_top_cover,2.450582
average_wait_station_5_top_cover_seconds,519.9986
availability_station_5_top_cover,1.0
utilization_overall_station_5_1_top_cover,0.911037
utilization_active_window_station_5_1_top_cover,0.913001
max_queue_station_5_1_top_cover,11
average_queue_station_5_1_top_cover,2.209202
average_wait_station_5_1_top_cover_seconds,475.8249
availability_station_5_1_top_cover,1.0
utilization_overall_station_5_2_top_cover,0.916118
utilization_active_window_station_5_2_top_cover,0.918453
max_queue_station_5_2_top_cover,19
average_queue_station_5_2_top_cover,5.88282
average_wait_station_5_2_top_cover_seconds,1128.4488
availability_station_5_2_top_cover,1.0
utilization_overall_station_6_packaging,0.90272
utilization_active_window_station_6_packaging,0.90505
max_queue_station_6_packaging,6
average_queue_station_6_packaging,1.08985
average_wait_station_6_packaging_seconds,184.6829
availability_station_6_packaging,1.0
utilization_overall_station_6_1_packaging,0.903952
utilization_active_window_station_6_1_packaging,0.906352
max_queue_station_6_1_packaging,13
average_queue_station_6_1_packaging,1.389671
average_wait_station_6_1_packaging_seconds,220.4933
availability_station_6_1_packaging,1.0
order_qty_fuse0,2902
order_qty_fuse1,2898
order_qty_fuse2,2964
