order_id,due date,start_time,finish_time,through_put_time,lateness,fitness,priority,variant0,quantity0,variant1,quantity1,variant2,quantity2,planned_week,finished_week,planned_day,finished_day
1,175066,163863.0385,167748.6385,3885.600000000006,-7317.361499999999,-0.005749062152270408,2,FUSE0,9,FUSE1,9,FUSE2,10,2,2,6,1
2,126958,114289.074,117945.374,3656.300000000003,-9012.626000000004,-0.007080987734331325,2,FUSE0,9,FUSE1,9,FUSE2,10,1,1,5,5
3,261050,251554.8019,254828.7019,3273.899999999994,-6221.2981000000145,-0.0017281383611111151,1,FUSE0,8,FUSE1,8,FUSE2,9,2,2,10,4
4,15964,2576.9,5893.4,3316.4999999999995,-10070.6,-0.002797388888888889,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1,1,1
5,519678,524909.4267,528282.8267,3373.4000000000233,8604.826699999976,359.0580288690535,2,FUSE0,8,FUSE1,8,FUSE2,9,4,4,19,4
6,144231,138255.174,143119.2385,4864.064500000008,-1111.7614999999932,-0.000308822638888887,1,FUSE0,7,FUSE1,7,FUSE2,8,2,1,6,5
7,99292,78774.5,82895.9,4121.399999999994,-16396.100000000006,-0.0045544722222222245,1,FUSE0,9,FUSE1,9,FUSE2,9,1,1,3,3
8,505477,513620.4267,517814.4267,4194.0,12337.42670000001,2089.715434160161,5,FUSE0,8,FUSE1,9,FUSE2,9,4,4,18,3
9,117605,96173.7731,100741.2731,4567.5,-16863.726899999994,-0.004684368583333332,1,FUSE0,8,FUSE1,8,FUSE2,7,1,1,4,4
10,530923,537620.3267,540772.3267,3152.0,9849.326699999976,146.59445353602086,1,FUSE0,7,FUSE1,7,FUSE2,7,4,4,19,4
11,404556,405328.7711,409038.2711,3709.5,4482.271100000013,718.1397919820914,5,FUSE0,8,FUSE1,8,FUSE2,8,3,3,15,5
12,125040,112803.874,116082.174,3278.300000000003,-8957.826000000001,-0.007037932788099076,2,FUSE0,8,FUSE1,8,FUSE2,9,1,1,5,5
13,16584,4160.7,7570.2,3409.5,-9013.8,-0.002503833333333333,1,FUSE0,9,FUSE1,8,FUSE2,9,1,1,1,1
14,174616,162471.0385,166472.6385,4001.600000000006,-8143.361499999999,-0.0022620448611111107,1,FUSE0,8,FUSE1,8,FUSE2,8,2,2,6,1
15,419992,418506.5711,423938.4711,5431.900000000023,3946.4711000000243,292.76218034555103,3,FUSE0,9,FUSE1,9,FUSE2,8,3,3,15,5
16,446663,452157.9267,462370.3267,10212.399999999965,15707.326699999976,243.7827182530583,1,FUSE0,8,FUSE1,7,FUSE2,8,4,4,16,2
17,121109,103708.274,107154.274,3446.0,-13954.725999999995,-0.0038763127777777765,1,FUSE0,7,FUSE1,7,FUSE2,8,1,1,4,4
