kpi_name,value
total_units_ordered,9159
produced_units_fuse0,3030
produced_units_fuse1,3022
produced_units_fuse2,3107
makespan_seconds,577488.7903
average_cycle_time_seconds,62.9265
cycle_time_from_1_over_throughput_rate_seconds,63.0515
throughput_rate_per_second,0.01586
throughput_rate_per_hour,57.0962
average_throughput_time_seconds,1919.9431
average_active_throughput_time_seconds,1919.9363
average_throughput_efficiency,0.530429
total_wait_time_seconds,4806345.1934
average_cycle_time_seconds_fuse0,189.8918
Active_average_cycle_time_seconds_fuse0,188.9216
global_average_cycle_time_seconds_fuse0,188.9216
average_cycle_time_seconds_fuse1,190.3846
Active_average_cycle_time_seconds_fuse1,189.8537
global_average_cycle_time_seconds_fuse1,189.8537
average_cycle_time_seconds_fuse2,185.1446
Active_average_cycle_time_seconds_fuse2,184.6877
global_average_cycle_time_seconds_fuse2,184.6877
utilization_overall_station_1_bottom_cover,0.900658
utilization_active_window_station_1_bottom_cover,0.903442
max_queue_station_1_bottom_cover,14
average_queue_station_1_bottom_cover,0.182344
average_wait_station_1_bottom_cover_seconds,26.8505
availability_station_1_bottom_cover,0.987456
utilization_overall_station_1_1_bottom_cover,0.899863
utilization_active_window_station_1_1_bottom_cover,0.902706
max_queue_station_1_1_bottom_cover,13
average_queue_station_1_1_bottom_cover,0.198121
average_wait_station_1_1_bottom_cover_seconds,28.0203
availability_station_1_1_bottom_cover,0.990157
utilization_overall_station_2_drill_station,0.974958
utilization_active_window_station_2_drill_station,0.977815
max_queue_station_2_drill_station,7
average_queue_station_2_drill_station,0.226922
average_wait_station_2_drill_station_seconds,81.8765
availability_station_2_drill_station,0.984467
utilization_overall_station_2_1_drill_station,0.962696
utilization_active_window_station_2_1_drill_station,0.965707
max_queue_station_2_1_drill_station,6
average_queue_station_2_1_drill_station,0.201809
average_wait_station_2_1_drill_station_seconds,78.3046
availability_station_2_1_drill_station,0.987533
utilization_overall_station_2_2_drill_station,0.906169
utilization_active_window_station_2_2_drill_station,0.908965
max_queue_station_2_2_drill_station,6
average_queue_station_2_2_drill_station,0.165061
average_wait_station_2_2_drill_station_seconds,63.913
availability_station_2_2_drill_station,0.987547
utilization_overall_station_3_robot_cell,0.990074
utilization_active_window_station_3_robot_cell,0.992664
max_queue_station_3_robot_cell,3
average_queue_station_3_robot_cell,0.535944
average_wait_station_3_robot_cell_seconds,309.8959
availability_station_3_robot_cell,0.984038
utilization_overall_station_3_1_robot_cell,0.982765
utilization_active_window_station_3_1_robot_cell,0.984732
max_queue_station_3_1_robot_cell,3
average_queue_station_3_1_robot_cell,0.300405
average_wait_station_3_1_robot_cell_seconds,218.5632
availability_station_3_1_robot_cell,0.974582
utilization_overall_station_3_2_robot_cell,0.970935
utilization_active_window_station_3_2_robot_cell,0.973532
max_queue_station_3_2_robot_cell,3
average_queue_station_3_2_robot_cell,0.288179
average_wait_station_3_2_robot_cell_seconds,206.4636
availability_station_3_2_robot_cell,0.984997
utilization_overall_station_3_3_robot_cell,0.941988
utilization_active_window_station_3_3_robot_cell,0.944696
max_queue_station_3_3_robot_cell,2
average_queue_station_3_3_robot_cell,0.108958
average_wait_station_3_3_robot_cell_seconds,129.7989
availability_station_3_3_robot_cell,0.988518
utilization_overall_station_3_4_robot_cell,0.890713
utilization_active_window_station_3_4_robot_cell,0.893811
max_queue_station_3_4_robot_cell,2
average_queue_station_3_4_robot_cell,0.051868
average_wait_station_3_4_robot_cell_seconds,94.6404
availability_station_3_4_robot_cell,0.986963
utilization_overall_station_4_inspection,0.962314
utilization_active_window_station_4_inspection,0.964284
max_queue_station_4_inspection,14
average_queue_station_4_inspection,0.675371
average_wait_station_4_inspection_seconds,134.709
availability_station_4_inspection,0.990001
utilization_overall_station_4_1_inspection,0.922942
utilization_active_window_station_4_1_inspection,0.925608
max_queue_station_4_1_inspection,11
average_queue_station_4_1_inspection,0.348888
average_wait_station_4_1_inspection_seconds,91.93
availability_station_4_1_inspection,0.989451
utilization_overall_station_5_top_cover,0.893983
utilization_active_window_station_5_top_cover,0.896792
max_queue_station_5_top_cover,3
average_queue_station_5_top_cover,0.057769
average_wait_station_5_top_cover_seconds,34.7372
availability_station_5_top_cover,0.986165
utilization_overall_station_5_1_top_cover,0.941388
utilization_active_window_station_5_1_top_cover,0.943839
max_queue_station_5_1_top_cover,4
average_queue_station_5_1_top_cover,0.106189
average_wait_station_5_1_top_cover_seconds,48.6004
availability_station_5_1_top_cover,0.990713
utilization_overall_station_5_2_top_cover,0.966848
utilization_active_window_station_5_2_top_cover,0.968581
max_queue_station_5_2_top_cover,6
average_queue_station_5_2_top_cover,0.218015
average_wait_station_5_2_top_cover_seconds,80.4593
availability_station_5_2_top_cover,0.991573
utilization_overall_station_6_packaging,0.909209
utilization_active_window_station_6_packaging,0.911777
max_queue_station_6_packaging,13
average_queue_station_6_packaging,0.074843
average_wait_station_6_packaging_seconds,40.9959
availability_station_6_packaging,0.999921
utilization_overall_station_6_1_packaging,0.935694
utilization_active_window_station_6_1_packaging,0.937467
max_queue_station_6_1_packaging,7
average_queue_station_6_1_packaging,0.024514
average_wait_station_6_1_packaging_seconds,38.3321
availability_station_6_1_packaging,0.994815
order_qty_fuse0,3030
order_qty_fuse1,3022
order_qty_fuse2,3107
total fitness,32938.38449886546
