unit_seq,order_id,unit_id,variant,route_id
1,351,E001,FUSE0,0
2,351,E002,FUSE0,0
3,351,E003,FUSE0,0
4,351,E004,FUSE0,0
5,351,E005,FUSE0,0
6,351,E006,FUSE0,0
7,351,E007,FUSE0,0
8,351,E008,FUSE0,0
9,351,E009,FUSE0,0
10,351,E010,FUSE0,0
11,351,E011,FUSE0,0
12,351,E012,FUSE0,0
13,351,E013,FUSE0,0
14,351,E014,FUSE0,0
15,351,E015,FUSE0,0
16,351,E016,FUSE1,0
17,351,E017,FUSE1,0
18,351,E018,FUSE1,0
19,351,E019,FUSE1,0
20,351,E020,FUSE1,0
21,351,E021,FUSE1,0
22,351,E022,FUSE1,0
23,351,E023,FUSE1,0
24,351,E024,FUSE1,0
25,351,E025,FUSE1,0
26,351,E026,FUSE1,0
27,351,E027,FUSE1,0
28,351,E028,FUSE1,0
29,351,E029,FUSE1,0
30,351,E030,FUSE1,0
31,351,E031,FUSE1,0
32,351,E032,FUSE2,0
33,351,E033,FUSE2,0
34,351,E034,FUSE2,0
35,351,E035,FUSE2,0
36,351,E036,FUSE2,0
37,351,E037,FUSE2,0
38,351,E038,FUSE2,0
39,351,E039,FUSE2,0
40,351,E040,FUSE2,0
41,351,E041,FUSE2,0
42,351,E042,FUSE2,0
43,351,E043,FUSE2,0
44,351,E044,FUSE2,0
45,351,E045,FUSE2,0
46,351,E046,FUSE2,0
47,352,E047,FUSE0,0
48,352,E048,FUSE0,0
49,352,E049,FUSE0,0
50,352,E050,FUSE0,0
51,352,E051,FUSE0,0
52,352,E052,FUSE0,0
53,352,E053,FUSE0,0
54,352,E054,FUSE0,0
55,352,E055,FUSE0,0
56,352,E056,FUSE0,0
57,352,E057,FUSE0,0
58,352,E058,FUSE0,0
59,352,E059,FUSE1,0
60,352,E060,FUSE1,0
61,352,E061,FUSE1,0
62,352,E062,FUSE1,0
63,352,E063,FUSE1,0
64,352,E064,FUSE1,0
65,352,E065,FUSE1,0
66,352,E066,FUSE1,0
67,352,E067,FUSE1,0
68,352,E068,FUSE1,0
69,352,E069,FUSE1,0
70,352,E070,FUSE1,0
71,352,E071,FUSE1,0
72,352,E072,FUSE2,0
73,352,E073,FUSE2,0
74,352,E074,FUSE2,0
75,352,E075,FUSE2,0
76,352,E076,FUSE2,0
77,352,E077,FUSE2,0
78,352,E078,FUSE2,0
79,352,E079,FUSE2,0
80,352,E080,FUSE2,0
81,352,E081,FUSE2,0
82,352,E082,FUSE2,0
83,361,E083,FUSE0,0
84,361,E084,FUSE0,0
85,361,E085,FUSE0,0
86,361,E086,FUSE0,0
87,361,E087,FUSE0,0
88,361,E088,FUSE0,0
89,361,E089,FUSE0,0
90,361,E090,FUSE0,0
91,361,E091,FUSE0,0
92,361,E092,FUSE0,0
93,361,E093,FUSE0,0
94,361,E094,FUSE0,0
95,361,E095,FUSE0,0
96,361,E096,FUSE0,0
97,361,E097,FUSE0,0
98,361,E098,FUSE0,0
99,361,E099,FUSE0,0
100,361,E100,FUSE0,0
101,361,E101,FUSE1,0
102,361,E102,FUSE1,0
103,361,E103,FUSE1,0
104,361,E104,FUSE1,0
105,361,E105,FUSE1,0
106,361,E106,FUSE1,0
107,361,E107,FUSE1,0
108,361,E108,FUSE1,0
109,361,E109,FUSE1,0
110,361,E110,FUSE1,0
111,361,E111,FUSE1,0
112,361,E112,FUSE1,0
113,361,E113,FUSE1,0
114,361,E114,FUSE1,0
115,361,E115,FUSE1,0
116,361,E116,FUSE1,0
117,361,E117,FUSE1,0
118,361,E118,FUSE2,0
119,361,E119,FUSE2,0
120,361,E120,FUSE2,0
121,361,E121,FUSE2,0
122,361,E122,FUSE2,0
123,361,E123,FUSE2,0
124,361,E124,FUSE2,0
125,361,E125,FUSE2,0
126,361,E126,FUSE2,0
127,361,E127,FUSE2,0
128,361,E128,FUSE2,0
129,361,E129,FUSE2,0
130,361,E130,FUSE2,0
131,361,E131,FUSE2,0
132,361,E132,FUSE2,0
133,360,E133,FUSE0,0
134,360,E134,FUSE0,0
135,360,E135,FUSE0,0
136,360,E136,FUSE0,0
137,360,E137,FUSE0,0
138,360,E138,FUSE0,0
139,360,E139,FUSE0,0
140,360,E140,FUSE0,0
141,360,E141,FUSE0,0
142,360,E142,FUSE0,0
143,360,E143,FUSE0,0
144,360,E144,FUSE0,0
145,360,E145,FUSE0,0
146,360,E146,FUSE0,0
147,360,E147,FUSE1,0
148,360,E148,FUSE1,0
149,360,E149,FUSE1,0
150,360,E150,FUSE1,0
151,360,E151,FUSE1,0
152,360,E152,FUSE1,0
153,360,E153,FUSE1,0
154,360,E154,FUSE1,0
155,360,E155,FUSE1,0
156,360,E156,FUSE1,0
157,360,E157,FUSE1,0
