kpi_name,value
total_units_ordered,8764
produced_units_fuse0,2891
produced_units_fuse1,2893
produced_units_fuse2,2980
makespan_seconds,473728.68
average_cycle_time_seconds,53.9964
cycle_time_from_1_over_throughput_rate_seconds,54.0539
throughput_rate_per_second,0.0185
throughput_rate_per_hour,66.6001
average_throughput_time_seconds,809.4417
average_active_throughput_time_seconds,809.4336
average_throughput_efficiency,0.358828
total_wait_time_seconds,1757997.4065
average_cycle_time_seconds_fuse0,163.3446
Active_average_cycle_time_seconds_fuse0,145.7653
global_average_cycle_time_seconds_fuse0,148.5289
average_cycle_time_seconds_fuse1,163.2853
Active_average_cycle_time_seconds_fuse1,144.2865
global_average_cycle_time_seconds_fuse1,147.0482
average_cycle_time_seconds_fuse2,158.5173
Active_average_cycle_time_seconds_fuse2,147.1635
global_average_cycle_time_seconds_fuse2,149.8445
utilization_overall_station_1_bottom_cover,0.052193
utilization_active_window_station_1_bottom_cover,0.052294
max_queue_station_1_bottom_cover,6
average_queue_station_1_bottom_cover,0.004801
average_wait_station_1_bottom_cover_seconds,0.0526
availability_station_1_bottom_cover,1.0
utilization_overall_station_1_1_bottom_cover,0.052516
utilization_active_window_station_1_1_bottom_cover,0.052625
max_queue_station_1_1_bottom_cover,6
average_queue_station_1_1_bottom_cover,0.004766
average_wait_station_1_1_bottom_cover_seconds,0.0506
availability_station_1_1_bottom_cover,1.0
utilization_overall_station_2_drill_station,0.163257
utilization_active_window_station_2_drill_station,0.163572
max_queue_station_2_drill_station,2
average_queue_station_2_drill_station,0.001119
average_wait_station_2_drill_station_seconds,2.0172
availability_station_2_drill_station,1.0
utilization_overall_station_2_1_drill_station,0.01387
utilization_active_window_station_2_1_drill_station,0.013929
max_queue_station_2_1_drill_station,2
average_queue_station_2_1_drill_station,0.006766
average_wait_station_2_1_drill_station_seconds,0.2466
availability_station_2_1_drill_station,1.0
utilization_overall_station_3_robot_cell,0.954214
utilization_active_window_station_3_robot_cell,0.954757
max_queue_station_3_robot_cell,3
average_queue_station_3_robot_cell,0.56424
average_wait_station_3_robot_cell_seconds,334.2409
availability_station_3_robot_cell,1.0
utilization_overall_station_3_1_robot_cell,0.949222
utilization_active_window_station_3_1_robot_cell,0.950208
max_queue_station_3_1_robot_cell,2
average_queue_station_3_1_robot_cell,0.397394
average_wait_station_3_1_robot_cell_seconds,279.5944
availability_station_3_1_robot_cell,1.0
utilization_overall_station_3_2_robot_cell,0.947049
utilization_active_window_station_3_2_robot_cell,0.948073
max_queue_station_3_2_robot_cell,2
average_queue_station_3_2_robot_cell,0.338308
average_wait_station_3_2_robot_cell_seconds,252.7968
availability_station_3_2_robot_cell,1.0
utilization_overall_station_3_3_robot_cell,0.945216
utilization_active_window_station_3_3_robot_cell,0.946376
max_queue_station_3_3_robot_cell,2
average_queue_station_3_3_robot_cell,0.141545
average_wait_station_3_3_robot_cell_seconds,163.7618
availability_station_3_3_robot_cell,1.0
utilization_overall_station_3_4_robot_cell,0.934536
utilization_active_window_station_3_4_robot_cell,0.935816
max_queue_station_3_4_robot_cell,1
average_queue_station_3_4_robot_cell,0.018092
average_wait_station_3_4_robot_cell_seconds,110.135
availability_station_3_4_robot_cell,1.0
utilization_overall_station_4_inspection,0.03682
utilization_active_window_station_4_inspection,0.036857
max_queue_station_4_inspection,1
average_queue_station_4_inspection,0.000677
average_wait_station_4_inspection_seconds,0.6704
availability_station_4_inspection,1.0
utilization_overall_station_4_1_inspection,0.005286
utilization_active_window_station_4_1_inspection,0.00532
max_queue_station_4_1_inspection,0
average_queue_station_4_1_inspection,0.0
average_wait_station_4_1_inspection_seconds,0.0045
availability_station_4_1_inspection,1.0
utilization_overall_station_5_top_cover,0.0057
utilization_active_window_station_5_top_cover,0.005905
max_queue_station_5_top_cover,0
average_queue_station_5_top_cover,0.0
average_wait_station_5_top_cover_seconds,10.3047
availability_station_5_top_cover,1.0
utilization_overall_station_5_1_top_cover,0.082256
utilization_active_window_station_5_1_top_cover,0.082339
max_queue_station_5_1_top_cover,1
average_queue_station_5_1_top_cover,0.001302
average_wait_station_5_1_top_cover_seconds,1.4901
availability_station_5_1_top_cover,1.0
utilization_overall_station_6_packaging,0.000471
utilization_active_window_station_6_packaging,0.000622
max_queue_station_6_packaging,0
average_queue_station_6_packaging,0.0
average_wait_station_6_packaging_seconds,0.0
availability_station_6_packaging,1.0
utilization_overall_station_6_1_packaging,0.06787
utilization_active_window_station_6_1_packaging,0.067938
max_queue_station_6_1_packaging,1
average_queue_station_6_1_packaging,0.000115
average_wait_station_6_1_packaging_seconds,0.9408
availability_station_6_1_packaging,1.0
order_qty_fuse0,2891
order_qty_fuse1,2893
order_qty_fuse2,2980
