unit_seq,order_id,unit_id,variant,route_id
1,140,U3470,FUSE1,p:2.2.3.2.3.2
2,140,U3472,FUSE1,p:2.3.5.1.2.1
3,140,U3473,FUSE1,p:1.2.2.2.2.2
4,140,U3474,FUSE2,p:2.1.1.1.1.1
5,140,U3475,FUSE2,p:1.3.3.1.2.1
6,140,U3476,FUSE2,p:2.2.4.1.3.2
7,140,U3477,FUSE2,p:1.1.5.2.1.2
8,140,U3478,FUSE2,p:2.3.2.2.2.2
9,140,U3479,FUSE2,p:1.2.1.2.3.2
10,140,U3480,FUSE2,p:2.1.3.1.2.1
11,140,U3481,FUSE2,p:1.3.4.1.3.1
12,334,U8348,FUSE0,p:2.2.5.1.1.1
13,334,U8349,FUSE0,p:1.1.2.2.3.2
14,334,U8350,FUSE0,p:2.3.1.2.1.2
15,334,U8351,FUSE0,p:1.2.3.1.3.1
16,334,U8352,FUSE0,p:2.1.5.2.2.2
17,334,U8353,FUSE0,p:1.3.2.2.3.2
18,334,U8354,FUSE0,p:2.2.4.1.1.1
19,334,U8355,FUSE0,p:1.1.1.2.1.2
20,334,U8356,FUSE1,p:2.3.3.2.1.2
21,334,U8357,FUSE1,p:1.2.5.1.2.1
22,334,U8358,FUSE1,p:2.1.2.1.3.1
23,334,U8359,FUSE1,p:1.3.4.2.2.2
24,334,U8360,FUSE1,p:2.2.1.1.1.1
25,334,U8361,FUSE1,p:1.1.4.1.2.1
26,334,U8362,FUSE1,p:2.3.1.2.3.2
27,334,U8363,FUSE1,p:1.2.3.2.2.2
28,334,U8364,FUSE2,p:2.1.2.2.3.1
29,334,U8365,FUSE2,p:1.3.4.1.1.2
30,334,U8366,FUSE2,p:2.2.5.1.1.1
31,334,U8367,FUSE2,p:1.3.3.2.1.1
32,334,U8368,FUSE2,p:2.1.1.2.2.1
33,334,U8369,FUSE2,p:1.2.2.2.2.1
34,334,U8370,FUSE2,p:2.1.4.1.3.2
35,334,U8371,FUSE2,p:1.3.5.1.3.2
36,334,U8372,FUSE2,p:2.2.1.2.3.1
37,28,U687,FUSE0,p:1.1.3.1.1.2
38,28,U688,FUSE0,p:2.3.2.1.2.2
39,28,U689,FUSE0,p:1.2.4.2.2.1
40,28,U690,FUSE0,p:2.1.5.2.1.1
41,28,U691,FUSE0,p:1.3.3.1.3.2
42,28,U692,FUSE0,p:2.2.2.2.3.1
43,28,U693,FUSE0,p:1.1.4.1.2.2
44,28,U694,FUSE1,p:2.3.5.2.1.1
45,28,U695,FUSE1,p:1.2.1.1.1.2
46,28,U696,FUSE1,p:2.1.3.2.2.1
47,28,U697,FUSE1,p:1.3.2.1.3.2
48,28,U698,FUSE1,p:2.2.4.2.1.1
49,28,U699,FUSE1,p:1.1.5.1.1.2
50,28,U700,FUSE1,p:2.3.1.2.3.1
51,28,U701,FUSE2,p:1.2.3.1.2.2
52,28,U702,FUSE2,p:2.1.2.2.2.1
53,28,U703,FUSE2,p:1.3.4.1.1.2
54,28,U704,FUSE2,p:2.2.5.2.3.1
55,28,U705,FUSE2,p:1.1.1.1.3.2
56,28,U706,FUSE2,p:2.3.3.2.1.1
57,28,U707,FUSE2,p:1.2.2.1.3.2
58,185,U4610,FUSE0,p:2.1.4.2.3.1
59,185,U4611,FUSE0,p:1.3.5.2.2.1
60,185,U4612,FUSE0,p:2.2.1.1.2.2
61,185,U4613,FUSE0,p:1.1.3.1.1.2
62,185,U4614,FUSE0,p:2.3.2.2.2.1
63,185,U4615,FUSE0,p:1.2.4.1.3.2
64,185,U4616,FUSE0,p:2.1.5.1.2.2
65,185,U4617,FUSE0,p:1.3.1.2.1.1
66,185,U4618,FUSE1,p:2.2.3.1.1.2
67,185,U4619,FUSE1,p:1.1.2.1.2.2
68,185,U4620,FUSE1,p:2.3.4.2.2.1
69,185,U4621,FUSE1,p:1.2.1.2.3.1
70,185,U4622,FUSE1,p:2.1.5.2.1.1
71,185,U4623,FUSE1,p:1.3.3.1.3.2
72,185,U4624,FUSE1,p:2.2.2.1.1.2
73,185,U4625,FUSE1,p:1.1.4.1.2.2
74,185,U4626,FUSE2,p:2.3.1.2.3.1
75,185,U4627,FUSE2,p:1.2.5.2.1.1
76,185,U4628,FUSE2,p:2.1.3.2.2.1
77,185,U4629,FUSE2,p:1.3.2.2.3.1
78,185,U4630,FUSE2,p:2.2.4.2.1.1
79,185,U4631,FUSE2,p:1.1.1.1.3.2
80,185,U4632,FUSE2,p:2.3.5.1.1.2
81,185,U4633,FUSE2,p:1.2.3.2.2.1
82,185,U4634,FUSE2,p:2.1.2.1.1.2
83,36,U881,FUSE0,p:1.3.1.1.2.2
84,36,U882,FUSE0,p:2.2.5.1.3.2
85,36,U883,FUSE0,p:1.1.4.2.3.1
86,36,U884,FUSE0,p:2.3.3.1.2.2
87,36,U885,FUSE0,p:1.2.2.2.3.1
88,36,U886,FUSE0,p:2.1.1.2.1.1
89,36,U887,FUSE0,p:1.3.5.2.2.1
90,36,U888,FUSE0,p:2.2.4.1.3.2
91,36,U889,FUSE0,p:1.1.3.2.1.1
92,36,U890,FUSE1,p:2.3.2.1.3.2
93,36,U891,FUSE1,p:1.2.1.1.1.2
94,36,U892,FUSE1,p:2.1.5.1.2.2
95,36,U893,FUSE1,p:1.3.3.1.1.2
96,36,U894,FUSE1,p:2.2.4.2.2.1
97,36,U895,FUSE1,p:1.1.2.1.2.2
98,36,U896,FUSE1,p:2.3.1.2.3.1
99,36,U897,FUSE1,p:1.2.5.2.1.1
100,36,U898,FUSE1,p:2.1.3.1.3.2
101,36,U899,FUSE2,p:1.3.4.2.2.1
102,36,U900,FUSE2,p:2.2.2.2.2.2
103,36,U901,FUSE2,p:1.1.1.2.1.2
104,36,U902,FUSE2,p:2.3.5.1.3.1
105,36,U903,FUSE2,p:1.2.3.2.3.2
106,36,U904,FUSE2,p:2.1.4.1.1.1
107,36,U905,FUSE2,p:1.3.2.1.2.2
108,36,U906,FUSE2,p:2.2.1.1.2.1
109,36,U907,FUSE2,p:1.1.5.1.3.1
110,36,U908,FUSE2,p:2.3.3.1.3.2
111,230,U5746,FUSE0,p:1.2.4.2.1.2
112,230,U5747,FUSE0,p:2.1.2.2.3.1
113,230,U5748,FUSE0,p:1.3.1.2.1.1
114,230,U5749,FUSE0,p:2.2.5.2.2.1
115,230,U5750,FUSE0,p:1.1.4.1.1.2
116,230,U5751,FUSE0,p:2.3.3.2.1.1
117,230,U5752,FUSE0,p:1.2.2.2.2.1
118,230,U5753,FUSE0,p:2.1.1.1.2.2
119,230,U5754,FUSE1,p:1.3.5.1.1.2
120,230,U5755,FUSE1,p:2.2.4.1.3.2
121,230,U5756,FUSE1,p:1.1.3.1.2.2
122,230,U5757,FUSE1,p:2.3.2.1.3.2
123,230,U5758,FUSE1,p:1.2.1.2.3.1
124,230,U5759,FUSE1,p:2.1.5.2.2.1
125,230,U5760,FUSE1,p:1.3.4.2.1.1
126,230,U5761,FUSE1,p:2.2.3.2.3.1
127,230,U5762,FUSE2,p:1.1.2.2.1.1
128,230,U5763,FUSE2,p:2.3.1.1.1.2
129,230,U5764,FUSE2,p:1.2.5.1.3.2
130,230,U5765,FUSE2,p:2.1.4.1.2.2
131,230,U5766,FUSE2,p:1.3.3.1.1.2
132,230,U5767,FUSE2,p:2.2.2.2.3.1
133,230,U5768,FUSE2,p:1.1.1.2.2.1
134,230,U5769,FUSE2,p:2.3.5.1.2.2
135,230,U5770,FUSE2,p:1.2.4.2.1.1
136,52,U1287,FUSE0,p:2.1.3.2.2.1
137,52,U1288,FUSE0,p:1.3.2.2.3.1
138,52,U1289,FUSE0,p:2.2.1.1.3.2
139,52,U1290,FUSE0,p:1.1.3.2.1.1
140,52,U1291,FUSE0,p:2.3.5.1.2.2
141,52,U1292,FUSE0,p:1.2.4.1.1.2
142,52,U1293,FUSE0,p:2.1.2.2.2.1
143,52,U1294,FUSE1,p:1.3.1.1.3.2
144,52,U1295,FUSE1,p:2.2.3.1.2.2
145,52,U1296,FUSE1,p:1.1.5.1.1.2
146,52,U1297,FUSE1,p:2.3.4.2.3.1
147,52,U1298,FUSE1,p:1.2.2.1.3.2
148,52,U1299,FUSE1,p:2.1.1.2.1.1
149,52,U1300,FUSE1,p:1.3.3.2.3.1
150,52,U1301,FUSE2,p:2.2.5.2.2.1
151,52,U1302,FUSE2,p:1.1.4.1.1.2
152,52,U1303,FUSE2,p:2.3.2.2.1.1
153,52,U1304,FUSE2,p:1.2.1.1.2.2
154,52,U1305,FUSE2,p:2.1.3.1.1.2
155,52,U1306,FUSE2,p:1.3.5.1.3.2
156,52,U1307,FUSE2,p:2.2.4.2.2.1
157,52,U1308,FUSE2,p:1.1.2.2.1.1
158,52,U1309,FUSE2,p:2.3.1.2.3.1
159,264,U6576,FUSE0,p:1.2.3.2.2.1
160,264,U6577,FUSE0,p:2.1.5.1.3.2
161,264,U6578,FUSE0,p:1.3.4.1.2.2
162,264,U6579,FUSE0,p:2.2.2.1.2.2
163,264,U6580,FUSE0,p:1.1.3.1.3.2
164,264,U6581,FUSE0,p:2.3.1.1.1.2
165,264,U6582,FUSE0,p:1.2.5.2.1.1
166,264,U6583,FUSE0,p:2.1.4.2.3.1
167,264,U6584,FUSE1,p:1.3.2.2.3.1
168,264,U6585,FUSE1,p:2.2.3.2.1.1
169,264,U6586,FUSE1,p:1.1.1.2.2.1
170,264,U6587,FUSE1,p:2.3.5.1.2.2
171,264,U6588,FUSE1,p:1.2.4.1.1.2
172,264,U6589,FUSE1,p:2.1.2.2.2.1
173,264,U6590,FUSE1,p:1.3.3.1.2.2
174,264,U6591,FUSE1,p:2.2.1.1.3.2
175,264,U6592,FUSE2,p:1.1.5.1.1.2
176,264,U6593,FUSE2,p:2.3.4.2.3.1
177,264,U6594,FUSE2,p:1.2.2.1.3.2
178,264,U6595,FUSE2,p:2.1.3.2.3.1
179,264,U6596,FUSE2,p:1.3.1.2.1.1
180,264,U6597,FUSE2,p:2.2.5.2.2.1
181,264,U6598,FUSE2,p:1.1.4.1.1.2
182,264,U6599,FUSE2,p:2.3.2.1.1.2
183,280,U6971,FUSE0,p:1.2.3.2.2.1
