kpi_name,value
total_units_ordered,9180
produced_units_fuse0,3027
produced_units_fuse1,3034
produced_units_fuse2,3119
makespan_seconds,615493.9922
average_cycle_time_seconds,66.923
cycle_time_from_1_over_throughput_rate_seconds,67.0473
throughput_rate_per_second,0.014915
throughput_rate_per_hour,53.6935
average_throughput_time_seconds,2043.0323
average_active_throughput_time_seconds,2043.0289
average_throughput_efficiency,0.52623
total_wait_time_seconds,5836930.6211
average_cycle_time_seconds_fuse0,202.6345
Active_average_cycle_time_seconds_fuse0,200.7897
global_average_cycle_time_seconds_fuse0,200.7897
average_cycle_time_seconds_fuse1,202.1292
Active_average_cycle_time_seconds_fuse1,201.1578
global_average_cycle_time_seconds_fuse1,201.1578
average_cycle_time_seconds_fuse2,196.621
Active_average_cycle_time_seconds_fuse2,195.6461
global_average_cycle_time_seconds_fuse2,195.6461
utilization_overall_station_1_bottom_cover,0.847416
utilization_active_window_station_1_bottom_cover,0.84978
max_queue_station_1_bottom_cover,18
average_queue_station_1_bottom_cover,0.206764
average_wait_station_1_bottom_cover_seconds,39.2271
availability_station_1_bottom_cover,0.988443
utilization_overall_station_1_1_bottom_cover,0.843841
utilization_active_window_station_1_1_bottom_cover,0.846132
max_queue_station_1_1_bottom_cover,14
average_queue_station_1_1_bottom_cover,0.117987
average_wait_station_1_1_bottom_cover_seconds,22.0762
availability_station_1_1_bottom_cover,0.992194
utilization_overall_station_2_drill_station,0.899033
utilization_active_window_station_2_drill_station,0.901495
max_queue_station_2_drill_station,24
average_queue_station_2_drill_station,0.24889
average_wait_station_2_drill_station_seconds,120.0274
availability_station_2_drill_station,0.981917
utilization_overall_station_2_1_drill_station,0.8961
utilization_active_window_station_2_1_drill_station,0.898413
max_queue_station_2_1_drill_station,23
average_queue_station_2_1_drill_station,0.260427
average_wait_station_2_1_drill_station_seconds,118.0108
availability_station_2_1_drill_station,0.982482
utilization_overall_station_2_2_drill_station,0.88738
utilization_active_window_station_2_2_drill_station,0.889885
max_queue_station_2_2_drill_station,24
average_queue_station_2_2_drill_station,0.1797
average_wait_station_2_2_drill_station_seconds,101.4199
availability_station_2_2_drill_station,0.986822
utilization_overall_station_3_robot_cell,0.88963
utilization_active_window_station_3_robot_cell,0.891464
max_queue_station_3_robot_cell,1
average_queue_station_3_robot_cell,0.011917
average_wait_station_3_robot_cell_seconds,79.9611
availability_station_3_robot_cell,1.0
utilization_overall_station_3_1_robot_cell,0.901361
utilization_active_window_station_3_1_robot_cell,0.903567
max_queue_station_3_1_robot_cell,18
average_queue_station_3_1_robot_cell,0.301809
average_wait_station_3_1_robot_cell_seconds,219.7295
availability_station_3_1_robot_cell,0.986098
utilization_overall_station_3_2_robot_cell,0.896877
utilization_active_window_station_3_2_robot_cell,0.899432
max_queue_station_3_2_robot_cell,19
average_queue_station_3_2_robot_cell,0.348619
average_wait_station_3_2_robot_cell_seconds,235.7142
availability_station_3_2_robot_cell,0.985927
utilization_overall_station_3_3_robot_cell,0.880012
utilization_active_window_station_3_3_robot_cell,0.882265
max_queue_station_3_3_robot_cell,1
average_queue_station_3_3_robot_cell,0.007315
average_wait_station_3_3_robot_cell_seconds,73.4288
availability_station_3_3_robot_cell,1.0
utilization_overall_station_3_4_robot_cell,0.887793
utilization_active_window_station_3_4_robot_cell,0.890204
max_queue_station_3_4_robot_cell,18
average_queue_station_3_4_robot_cell,0.26277
average_wait_station_3_4_robot_cell_seconds,206.8845
availability_station_3_4_robot_cell,0.987206
utilization_overall_station_4_inspection,0.88366
utilization_active_window_station_4_inspection,0.88548
max_queue_station_4_inspection,16
average_queue_station_4_inspection,0.471392
average_wait_station_4_inspection_seconds,108.6777
availability_station_4_inspection,0.994845
utilization_overall_station_4_1_inspection,0.87979
utilization_active_window_station_4_1_inspection,0.882176
max_queue_station_4_1_inspection,14
average_queue_station_4_1_inspection,0.443325
average_wait_station_4_1_inspection_seconds,104.48
availability_station_4_1_inspection,0.995429
utilization_overall_station_5_top_cover,0.87393
utilization_active_window_station_5_top_cover,0.876111
max_queue_station_5_top_cover,10
average_queue_station_5_top_cover,0.200894
average_wait_station_5_top_cover_seconds,101.2911
availability_station_5_top_cover,0.99069
utilization_overall_station_5_1_top_cover,0.880704
utilization_active_window_station_5_1_top_cover,0.88271
max_queue_station_5_1_top_cover,12
average_queue_station_5_1_top_cover,0.263141
average_wait_station_5_1_top_cover_seconds,123.4501
availability_station_5_1_top_cover,0.990661
utilization_overall_station_5_2_top_cover,0.883596
utilization_active_window_station_5_2_top_cover,0.885348
max_queue_station_5_2_top_cover,14
average_queue_station_5_2_top_cover,0.45697
average_wait_station_5_2_top_cover_seconds,172.2255
availability_station_5_2_top_cover,0.984767
utilization_overall_station_6_packaging,0.867832
utilization_active_window_station_6_packaging,0.869979
max_queue_station_6_packaging,9
average_queue_station_6_packaging,0.224801
average_wait_station_6_packaging_seconds,71.4418
availability_station_6_packaging,0.994668
utilization_overall_station_6_1_packaging,0.872805
utilization_active_window_station_6_1_packaging,0.874357
max_queue_station_6_1_packaging,10
average_queue_station_6_1_packaging,0.233561
average_wait_station_6_1_packaging_seconds,72.5697
availability_station_6_1_packaging,0.993787
order_qty_fuse0,3027
order_qty_fuse1,3034
order_qty_fuse2,3119
