order_id,due date,start_time,finish_time,through_put_time,lateness,fitness,priority,variant0,quantity0,variant1,quantity1,variant2,quantity2,planned_week,finished_week,planned_day,finished_day
1,13111,5437.9,9242.6,3804.7000000000007,-3868.3999999999996,-0.008596444444444445,4,FUSE0,10,FUSE1,10,FUSE2,9,1,1,1,1
2,25746,20341.9666,23923.8,3581.8333999999995,-1822.2000000000007,-0.001431655529642364,2,FUSE0,9,FUSE1,9,FUSE2,9,1,1,1,1
3,15346,10056.7,13145.0,3088.2999999999993,-2201.0,-0.0006113888888888889,1,FUSE0,8,FUSE1,8,FUSE2,7,1,1,1,1
4,323894,336656.3174,340039.9174,3383.5999999999767,16145.917399999977,711.0167724487337,2,FUSE0,8,FUSE1,8,FUSE2,9,3,3,12,2
5,9710,0.0,6044.6,6044.6,-3665.3999999999996,-0.0010181666666666668,1,FUSE0,7,FUSE1,7,FUSE2,7,1,1,1,1
6,88839,13137.5,16182.2,3044.7000000000007,-72656.8,-0.16145955555555558,4,FUSE0,7,FUSE1,7,FUSE2,8,1,1,3,1
7,96008,55419.9437,58906.7437,3486.7999999999956,-37101.2563,-0.11522351546866992,5,FUSE0,9,FUSE1,9,FUSE2,9,1,1,3,3
8,452803,470702.5493,474624.5493,3922.0,21821.549300000013,354.01881954065925,1,FUSE0,9,FUSE1,9,FUSE2,10,4,4,17,2
9,255134,255180.5174,264281.2174,9100.700000000012,9147.217400000023,135.46775628614571,1,FUSE0,8,FUSE1,8,FUSE2,7,2,2,9,5
10,204323,199331.5174,202756.2174,3424.6999999999825,-1566.782600000006,-0.0012309806678945494,2,FUSE0,9,FUSE1,9,FUSE2,9,2,2,8,3
11,262355,269824.2174,273574.8174,3750.5999999999767,11219.8174,168.6284511801248,1,FUSE0,10,FUSE1,10,FUSE2,10,2,2,10,5
12,537821,528346.7242,537293.4242,8946.699999999953,-527.5757999999914,-0.000414502695299902,2,FUSE0,8,FUSE1,8,FUSE2,9,4,4,19,4
13,408074,390050.1493,393281.7493,3231.600000000035,-14792.250699999975,-0.02135077480891354,3,FUSE0,8,FUSE1,7,FUSE2,8,3,3,15,4
14,106927,106024.7174,109474.6174,3449.9000000000087,2547.617400000003,36.01702282441832,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1,4,4
15,197946,228444.4174,231933.4174,3489.0,33987.417400000006,603.273479514949,1,FUSE0,10,FUSE1,9,FUSE2,9,2,2,7,4
